Efficient similarity joins for near-duplicate detection,Chuan Xiao; Wei Wang; Xuemin Lin; Jeffrey Xu Yu; Guoren Wang,Abstract With the increasing amount of data and the need to integrate data from multipledata sources; one of the challenging issues is to identify near-duplicate records efficiently. Inthis article; we focus on efficient algorithms to find a pair of records such that their similaritiesare no less than a given threshold. Several existing algorithms rely on the prefix filteringprinciple to avoid computing similarity values for all possible pairs of records. We proposenew filtering techniques by exploiting the token ordering information; they are integrated intothe existing methods and drastically reduce the candidate sizes and hence improve theefficiency. We have also studied the implementation of our proposed algorithm in stand-alone and RDBMS-based settings. Experimental results show our proposed algorithms canoutperform previous algorithms on several real datasets.,ACM Transactions on Database Systems (TODS),2011,559
GIS Web Processing Service security mechanism based on WS-Security,Zhao-Hui Yang; Jie Yu; Wen-Feng Zheng,*,Science of Surveying and Mapping,2011,*
2504 POSTER Oncoplastic S-shaped or Reverse S-shaped Rotation Flap Reconstruction After Quadrantectomy as a New Option for Lower Half Located Breast Can...,J Kim; J Lee; E Chang; J Yu,*,European Journal of Cancer,2011,*
Research of evaluation information processing of inventory optimization based on grey clustering and fuzzy evaluation method,Lina Yang; Junle Yu,Market competition is no longer among individual enterprises; but among the Supply Chainsof enterprises. How to set up and maintain a reasonable inventory level to balance the riskand loss brought by the shortage of inventory shortage and the increased inventory cost andcapital cost caused by too much inventory has become an imperative problem to logisticsenterprises. In this paper; the AHP method is used to determine the various classificationindexes weights of the inventory; and based on the gray clustering analysis; inventoryoptimization evaluation model and algorithm is presented with fuzzy evaluation method;which provides a broad prospect for logistics enterprise inventory optimization andevaluation technology.,Strategic Technology (IFOST); 2011 6th International Forum on,2011,*
Dynamic simulations of API000 nuclear main pump rotor system,Guang Zhao; Jian Yu; Fu Tian; Yan Liu; Xingang Guo; Yanfeng Duan,The Radial fluid exciting force model and its dynamic characteristics is derived through theflow field simulation of AP-1000 nuclear main pump. The result indicates that complicatedharmonics frequency vibrations is existed under the operating of nuclear main pump; andthe coupling resonance of blades and vanes should be taken into serious considerationunder the designing of nuclear main pump.,Electronic and Mechanical Engineering and Information Technology (EMEIT); 2011 International Conference on,2011,*
A Loss of Smad2 dependent TGF-beta signaling correlates with poor differentiation in gastric cancer,H Weng; Y Wu; Q Li; J Yu; Y Mu; Y Liu; C Xu; Z Shen; Y Li; M Ebert; S Dooley,Background: TGF-beta plays dual roles in progression of human cancer. In precancerousstages; TGF-beta acts as tumor suppressor by providing cytostatic downstream signaling;whereas in late cancer stages; it induces processes that support tumor progression;including stroma fibroblast activation; epithelial mesenchymal transition and metastasis. Dueto the high complexity of the TGF-beta signaling pathway; molecular details of this dramaticfunctional switch are only poorly understood. Recently; a shift from Smad2/3 C-terminal tolinker site phosphorylation was hypothesized as key event for the cancer facilitating outcomeof TGF-beta in colorectal and hepatocellular carcinoma. In the present study; weinvestigated this assumption in gastric adenocarcinoma. Methods: Immunohistochemicalstaining with anti-P-Smad2/3C and p-Smad2/3L antibodies was performed with 130 …,Zeitschrift für Gastroenterologie,2011,*
Numerical simulation and experimental study on flame acceleration in annular detonation duct,Ya-Xin Qin; Jun-Li Yu; Ge Gao,Numerical simulation of annular detonation duct with orifice plate of different numbers werecarried out to study the phenomena of flame acceleration; the evolution of deflagration todetonation transition (DDT) and the detonation initiation distances at different equivalenceratios. Two-dimensional axisymmetric and unsteady Navier-Stokes equations werenumerically simulated. The results of numerical simulation show that laminar flame isgenerated by low energy ignition in the region of flame mixing. The flame of low velocity jetsto annular detonation duct; and propagates to the export with a changed direction. Thelaminar flame becomes turbulent flame in the obstruction of orifice plate and under theacceleration action of shock wave and reflected wave. The turbulent flame is strengthenedmutually with its induced shock wave; and then detonates the unburned mixture. The …,Journal of Aerospace Power,2011,*
Pulmonary fibrosis induces erectile dysfunction in rats,Jun-Jie Yu; Xu-Qing Huang; Rui Jiang; Yong Cheng; Zi-Li Zuo; Xian-Ming Fan; Feng Chen,OBJECTIVE: To study the impact of pulmonary fibrosis on erectile function in rats and itsmechanism. METHODS: Forty 12-week-old healthy male SD rats were randomly divided intoGroups A (4-week pulmonary fibrosis); B (6-week pulmonary fibrosis); C (4-week control;and D (6-week control). The models of pulmonary fibrosis were established by injection ofbleomycin at 5 mg/kg in the trachea; while the controls were injected with normal saline only.At 4 and 6 weeks; all the rats were subjected to determination of the serum testosterone (T)level; arterial blood gas analysis; measurement of intracavernous pressure/mean arterialpressure (ICP/MAP); and examination of NOS activity and cGMP content. The mRNAexpressions of eNOS; iNOS and nNOS in the corpus cavernosum penis were detected byreal-time PCR; and that of eNOS analyzed by Western blot. RESULTS: The 3 V and 5 V of …,Zhonghua nan ke xue= National journal of andrology,2011,*
Research of Logistics Inventory Optimization and Information Processing Based on Gray Clustering Decision,Feiyan Zhao; Junle Yu,With the development of modern logistics information to speed up the process; logisticssupport needs of decision-making more and more; however; there are often manyuncertainties in the problems of the inventory decision-making in the reality. In this paper;inventory management theory and methods were studied and the use of fuzzy mathematics;the gray system theory improved the classification and the implementation process of theinventory management; which improve the traditional inventory management technicalmethods.,Control; Automation and Systems Engineering (CASE); 2011 International Conference on,2011,*
The study of Novel Local-loop Particle Filter,Jian Yu; Yu Yan,In the paper; We proposed a filtering method-a Novel Local-loop Particle Filter Based on theArtificial Fish Algorithm (LPF-AF) for nonlinear dynamic systems. Particle filtering algorithmhas been widely used in solving nonlinear Gaussian filtering problems. The proposaldistribution is the key issue of the particle filtering; which will greatly influence theperformance of algorithm. In the proposed LPF-AF; the local searching of AF is used toregenerate sample particles; which can make the proposal distribution more closed to theposter distribution. There are mainly two steps in the proposed filter. In the first step of LPF-AF; extended Kalman filter was used as proposal distribution to generate particles; thenmeans and variances of the proposal distribution can be calculated. In the second step;some particles move to toward the particle with the biggest weights. The proposed LPF …,Cross Strait Quad-Regional Radio Science and Wireless Technology Conference (CSQRWC); 2011,2011,*
A novel class of environmental contaminants: hydroxylated polybrominated diphenyl ethers (OH-PBDEs),Chang Zhang; LP Hu; GM Zeng; Min Jiang; XY Ma; Jian Yu,Abstract As a novel class of organic pollutants; OH-PBDEs are becoming a new researchtopic. Recently; OH-PBDEs correlated with their bioaccumulation and toxic effects havebeen found in various environmental matrices. This paper reviews recent researches aboutthe source; determination; exposure level; toxicological effects and transformation pathwaysof OH-PBDEs. Furthermore; the recommendations for further research about OH-PBDEs arealso proposed in this paper.,*,2011,*
Multiplexed next-generation DNA sequencing of the hemostatic exome in deep vein thrombosis,LA Lotta; M Wang; J Yu; F Yu; I Martinelli; S Passamonti; D Consonni; E Pappalardo; M Menegatti; SE Scherer; YY Wen; RT Varghese; D Lee; C Lin; WH Iv; JG Reid; DM Muzny; PM Mannucci; RA Gibbs; F Peyvandi,Read 'Multiplexed next-generation DNA sequencing of the hemostaticexome in deep vein thrombosis' on Ovid Insights.,Journal of Thrombosis and Haemostasis,2011,*
Method and device for dynamic adjustment of network operating voltage,*,The present invention is to provide a method and device of dynamically adjusting theoperating voltage of a network integrated circuit including the steps of detecting and rankingthe signal-to-noise ratio of N ports to single out a port for arbitration; dynamically controllingthe operating voltage according to the signal-to-noise ratio of the port for arbitration;decreasing the operating voltage by a voltage unit when the signal-to-noise ratio of the portfor arbitration is greater than a first threshold; increasing the operating voltage to a defaultoperating voltage when the signal-to-noise ratio of the port for arbitration is smaller than thefirst threshold; decreasing the operating voltage by a voltage unit when the signal-to-noiseratio of the port for arbitration is greater than a second threshold; and increasing theoperating voltage by a voltage unit when the signal-to-noise ratio of the port for arbitration …,*,2011,*
Effects of radiofrequency thermocoagulation on trigeminal ganglions in rabbits,HM Yin; AB Li; J Yu,OBJECTIVE: To study the histological effects of different temperatures and durations ofradiofrequency on the trigeminal ganglions in rabbits. METHODS: Trigeminal ganglions of80 rabbits were treated by R-2000B RF thermocoagulation at 60; 70; 80 C respectively andthe thermal electrode of 50 mm long and 0.4 mm in diameter. The treaded trigeminalganglions were removed for HE (hematoxylin & eosin) dying at Days 1; 7; 14 and 28. Andthe expressions of neurofilament protein (NF200); acetylcholinesterase (ACHE) andmuscarinic receptors (M-receptor) were observed after an immunohistochemical detection ofHE positive samples. RESULTS: The positive manifestations of HE were degeneration oftrigeminal ganglionic cells; the distribution of nerve fibers and a loss of myelinic membrane.The positive features of immunohistochemistry were as follows: NF200: dark yellow …,Zhonghua yi xue za zhi,2011,*
Robust speed tracking control for the induction motor via adaptive fuzzy backstepping,Jinpeng Yu; Bing Chen; Yumei Ma; Haisheng Yu,The speed tracking control of induction motors with parameter uncertainties and load torquedisturbance is addressed. Fuzzy logic systems are used to approximate the nonlinearitiesand an adaptive backstepping technique is employed to construct controllers. The proposedadaptive fuzzy controllers guarantee that the tracking error converges to a smallneighborhood of the origin and the controllers' structure is very simple. The simulationresults illustrate the effectiveness of the proposed control algorithm.,Control and Decision Conference (CCDC); 2011 Chinese,2011,*
Development and validation of a prediction tool for hand-foot skin reaction (HFSR) in patients receiving sorafenib.,J Yu; G Dranitsaris; MD Vincent; L Huang; F Fang; ME Lacouture,2605 Background: Sorafenib is active in advanced renal-cell and hepatocellularcarcinomas. However; HFSR is a frequent adverse event (AE; all-grade; 60%; grade≥ 2;23%) that is associated with pain and may lead to inconsistent sorafenib dosing. Predictionof HFSR risk with validated mathematical models would be important in counseling andmanagement strategies. We developed and validated a repeated-measures model to predictthe risk of≥ grade 2 HFSR by week of therapy. Methods: Data from 451 patients whoreceived a sorafenib starting dose of 400 mg bid as part of a clinical trial were reviewed(Escudier et al; 2007). Generalized estimating equations were used to develop the final riskmodel using a backwards elimination process. Internal validation of the final regressioncoefficients was achieved using nonparametric bootstrapping. External validation was …,Journal of Clinical Oncology,2011,*
Inferior glucose metabolism and chemosensitivity of post-radiotherapy local recurrence in comparison with distant metastases as assessed by serial 18F-FDG PET/C...,L Xing; X Sun; C Liu; X Sun; J Yu,e21004 Background: Patients locally recurring after radiotherapy have increased risk ofmetastatic progression. This study is to compare the glucose metabolism andchemosensitivity of recurrences and metastases in the same patient by serial FDG PET/CTimaging. Methods: The 18F-FDG PET/CT images of patients with both local recurrences anddistant metastases after initial treatments (definitive radiotherapy/chemo-radiotherapy asradiation group; or radical surgery as surgery control group) were reviewed. The tumormaximal diameter on CT and PET images (DCT and DPET); maximal SUV (SUVmax); meanSUV (SUVmean) were measured. PET/CT scans were performed again within 1-4 weeksafter further chemotherapy. The relative changes of DCT; DPET; SUVmax and SUVmean foreach focus were calculated and compared between the recurrences and metastases for …,Journal of Clinical Oncology,2011,*
Editorial| Information Systems-Volume 36; Issue 3,Darrell Long; Jeffrey Xu Yu; Gottfried Vossen,*,*,2011,*
Special Issue on WISE 2009-Web Information Systems Engineering,Darrell Long; Jeffrey Xu Yu; Gottfried Vossen,*,*,2011,*
Serum Carotenoids And Risk Of Age-related Macular Degeneration In A Chinese Population Sample,Ningpu Liu; Haiying Zhou; Xianfeng Zhao; Elizabeth J Johnson; Apiradee Lim; Erdan Sun; Jie Yu; Xipu Liu; Torkel Snellingen; Fu Shang,Purpose:: It has been hypothesized that the macular carotenoids may protect against age-related macular degeneration (AMD). We evaluated the association between serumconcentrations of carotenoids and the presence of AMD in a case-control sample of elderlyChinese subjects. Methods:: Two hundred sixty-seven individuals aged between 50 and 88years enrolled in the study; including 82 cases with exudative AMD; 92 cases with earlyAMD; and 93 control individuals. Serum carotenoids; including lutein; zeaxanthin; lycopene;α-and β-carotenes; and β-cryptoxanthin; and retinol; were measured using a method of high-performance liquid chromatography (HPLC). Results:: Serum levels of all carotenoidsmeasured and retinol were significantly lower in cases with exudative AMD than in controls.Median levels of lutein and zeaxanthin were 0.538 and 0.102 µmol/L; respectively; in …,Investigative Ophthalmology & Visual Science,2011,*
Experimental study on purification of the eutrophic water by integrated constructed wetland,Yonghong Shui; Xuejun Jiang; Huang Jun; Qiaoqiao Li; Jiang Yu,Plant bio-filter series mixed flow constructed wetlands were used for treatment nitrogen;phosphorus and organic matter from eutrophic water-body. The technical design andpurification effects of small-scale plots of integrated constructed wetland were describedalong with details of XiChe Lake eutrophic water. The results showed that the integratedconstructed wetland systems had good purification efficiencies for eutrophic water. Theremoval rates of TP; TN and COD were reach to 80%; 95.8% and 78.7%; respectively. Theintegrated constructed wetland systems could suffer high pollution loading rate shock; andpollutant density variation had no significant influence on the effluent quality. Purificationefficiency of high concentrations is better than low. The integrated constructed wetlanddecrease wetland jam from accumulating organics and improve the N and P removal …,Electric Technology and Civil Engineering (ICETCE); 2011 International Conference on,2011,*
Evaluation model of local finance and its application based on AHP,J-D Yu; Z Mei,*,Zhejiang Keji Xueyuan Xuebao(Journal of Zhejiang University of Science and Technology),2011,*
Effect of Processing Technologies on Microscopic Morphology in S-PVC/EP Composite,Huawei Sun; Jie Yu; Shicai Deng; Zhu Luo; Yangjun Li; Meihong Chen,*,Suliao Keji(Plastics Science and Technology),2011,*
Regulatory T Cell Trafficking Mechanisms during Repair from Experimental Kidney Ischemia Reperfusion Injury.,Y Tao; J Yu; Q Sun; EM Higbee; L Racusen; N Alachkar; KL Womer; M Liu; H Rabb,Read 'Regulatory T Cell Trafficking Mechanisms during Repair from ExperimentalKidney Ischemia Reperfusion Injury.' on Ovid Insights.,American Journal of Transplantation,2011,*
Development of a composite autofocus method for tissue slides using a line scan CCD camera,Jiun-Hung Yu; Ting-Hsuan Chen; Chih-Wei Liao; Yen-Chung Chen; Fang-Jung Shiou,This study describes the application of a composite autofocus method; which combines full-trip auto focusing (AF) technology with extended depth of field (EDOF) technology toexamine tissue slides; using a line scan CCD camera. We investigated several criteria thatserve as appropriate sharpness evaluation methods; for histological images. Examples ofsuch methods include the use of an edge detection filter for the spatial domain and energycomputation for the frequency domain. A tissue slice; taken for histological examinationgenerally has a certain thickness; but due to the limitations in the depth of field (DOF) of theobjective lens; it is not possible to ensure that the tissue section stays within the DOF of theobjective lens; during the image acquisition process. Factors such as the thickness of thetissue slice; defects in the production process for the tissue slide and mechanical error …,International Journal of Physical Sciences,2011,*
Control strategy research for loss reduction of power plant's connecting transformer,Wei Hu; Fei Xu; Ji Yu; Jun Lu; Wei Wang,The control strategy for loss reduction of power plant's connecting transformers isresearched in this paper. Considering the non-stop operation state of the transformers;adjusting the output power of power plants; active and reactive power losses of theconnecting transformers are thereby reduced. Learning and using the idea of rapiddecomposition in power system calculation; the control strategy is divided into two steps.Namely; first adjust the generators active power; which can be used to adjust the activepower flow of the connecting transformers; thereby reducing the power loss. Second; adjustthe generators terminal voltage or reactive power; which can be used to adjust the voltageacross the connecting transformers; thereby reducing the reactive power loss. Based on theactual operation data of the Chinese power grids; computer simulation results show the …,Journal of Electric Power; Science; and Technology,2011,*
Epicutaneous Exposure to Staphylococcal Enterotoxin B Enhances Airway Hyperresponsiveness in a Murine Model of Asthma via an IL-17A Dependent Mechanism,J Yu; M Oh; S Oh; D Chen; Z Zhu; T Zheng,METHODS: 6-week-old wild type (WT) and IL-17A deficient (IL-17AKO) mice on C57BL/6background were treated epicutaneously for 3 cycles with PBS; OVA (100 μg); SEB (10 μg);or a combination of OVA and SEB for 1 week followed by a 2-week interval. Airwayresistance was determined by invasive pulmonary function tests after intranasal challengeswith OVA daily for 3 times. Lung tissue and bronchoalveolar lavage samples wereevaluated. RESULTS: Epicutaneously SEB+ OVA-sensitized WT mice developedsignificantly higher airway hyperresponsiveness (AHR) and neutrophils and eosinophilspredominant lung inflammation with elevated IL-17A levels upon intranasal OVA challengethan those with OVA sensentization only. However; IL-17AKO mice topicaly sensitized withOVA+ SEB showed significantly reduced AHR and lung inflammation; especially the …,Journal of Allergy and Clinical Immunology,2011,*
Plastic laminate and method for making the plastic laminate,*,A plastic laminate comprises a main layer and an abrasion resistant layer formed on themain layer. The main layer is made of polystyrene. The abrasion resistant layer is made ofpolypropylene and additives. A method for making the plastic laminate is also describedthere.,*,2011,*
Study on the influencing factors of near-infrared light transmission through woven fabrics,Chen TANG; You-yi YANG; Ni WANG; Mei-wu SHI; Jian-yong YU,Different fabric weaves; densities of fabric; yarn twists and moisture contents were discussedto study the 700-1 400nm near-infrared light transmittance through undyed woven cloth. Theresults show that changes in three-elementary weaves had no significant correlation with thenear-infrared light transmittance. The correlation between density of fabric and near-infraredlight transmittance was negative in the range of the fabric densities studied. Thetransmittance would increase as the yarn twists added within a certain range. High moisturecontent would increase the near-infrared light transmittance.,Journal of Xi'an Polytechnic University,2011,*
CONDENSED MATTER: ELECTRONIC STRUCTURE; ELECTRICAL; MAGNETIC; AND OPTICAL PROPERTIES: Detailed analysis of ultrathin fluorescent red dye in...,Yue Zang; Jun-Sheng Yu; Na-Na Wang; Ya-Dong Jiang,*,Chinese Physics B,2011,*
Design of Experiment of OLED Module,Jun-sheng YU; Quan JIANG; Yuan-min WU; Hui LIN,Experiment of an OLED module; which is attributed to driving technology of display devicesof UESTC; is introduced in this paper. The MCU; P89C51RD2; is the core of the system;sending data and command to driver IC SSD1338 to make OLED panel display. The studen,Experiment Science and Technology,2011,*
Design of Experiment of Chromaticity Measuring for LED,Jing-jing MA; Quan JIANG; Jun-sheng YU; Hui LIN; Yuan-min WU,Experiment of chromaticity measuring for LED; which is attributed to optoelectronic materialsand devices of UESTC; is introduced in this paper. Personal computer; the core of thesystem; is used as the unit of controlling and data processing to measure the spectrum ofLED. The students can master the method to measure the spectrum of the light source andenhance the ability of programming.,Experiment Science and Technology,2011,*
Identification of white light emission with two complementary colors in organic light-emitting devices,Jun Wang; Ya Dong Jiang; Jun Sheng Yu,Abstract: Article Preview Article Preview Simple method of determining emission light colorin organic light-emitting diodes (OLEDs) with two emissive materials from theirelectroluminescent (EL) spectra has been presented. The Commission Internationale del'Eclairage (CIE) coordinates and two EL intensity rates of OLEDs can be simulated with thismethod. White light OLEDs were fabricated with a blue light emission from 4; 4'-bis [N-1-napthyl-N-phenyl-amino] biphenyl (NPB) and a yellow light emission from bis [2-(4-tert-butylphenyl) benzothiazolato-N; C2'] iridium (acetylacetonate)[(t-bt) 2Ir (acac)]; and thedevice shows the CIE coordinates of (0.34; 0.32) at 10 V bias; which located in white lightregion.,Advanced Materials Research,2011,*
Role of MoO_3 as an anode buffer layer in organic photovoltaic cells,Na-na WANG; Jun-sheng YU; Qi WANG; Juan SHAN; Ya-dong JIANG,Using molybdenum trioxide (MoO_3) as anode buffer layer; organic photovoltaic (OPV) cellswith a structure of ITO/MoO_3/P3HT/C_ (60)/Bphen/Ag was studied. The effect of thicknessof MoO_3 on electrical characteristics of the device was systematically investigated. Fromthe conventional equivalent circuit model; the series resistance of cell was calculated. Also;the absorption spectrum was measured by a spectrophotometer. The results indicate that atthe optimized thickness of MoO_3; the short circuit current; open circuit voltage and fill factorwere all increased. The MoO_3 layer plays an important role in forming good interfacecontact between anode and donor; which decreases the series resistance and improves thecarrier transfer and collection efficiencies. Moreover; MoO_3 has high optical transparencyand can not decrease the photon absorption efficiency.,Chinese Journal of Quantum Electronics,2011,*
Effect of tonifying kidney herbs Tiangui Recipe on androgen receptor levels of ovary and pancreas in androgen sterilized rats [J],Li WANG; Li-min LU; Jin YU; Sui-qi GUI,Objective: To investigate the mechanism of inducing ovulation with kidney tonifying herbsTiangui Recipe in androgen sterilized rats (ASR). Methods: The experiment new born SDfemale rats were divided randomly into 3 groups: the ASR model group; the SD rats wereinjected with testosterone propionate subcutaneous at the age of 9 days; the herb group;ASR were administered with Tian Gui Fang daily at the age of 80 days for two weeks; thecontrol group; SD rats were injected with tea oil subcutenously at the age of 9 days. Aroundthe age of 106 days (proestrous day); all rats were sacrificed. Serum Δ4-andronestedione(Δ4-A); total testosterone (TT); free testosterone (FT); estradial (E2); insulin (Ins) and C-peptide (CP) were measured by radioimmunoassay (RIA). The amount of AR mRNA inpancreas and ovary was quantitated by RT-PCR. The indexes were measured after …,China Journal of Traditional Chinese Medicine and Pharmacy,2011,*
Construction of recombinant lentiviral vector of MicroRNA-29b and its inhibition on the migration and proliferation of gastric cancer cell line 293TN,Chong-liang JIANG; Xiao-yan WANG; Jia-nan GONG; Fang WANG; Jia YU; Tao FENG,Objective To construct the recombinant lentivirus vector expressing hsa-miR-29b and toobserve the effect of over-expression of miR-29b on gastric cancer cell migration andproliferation. Methods The pMIR-miR-29b lentivirus vector was generated by PCRamplification of miR-29b precursor sequence. 293TN cells were transfected with pMIR-miR-29b; Packaging Plasmid (s) and pVSV-G plasmids to package the recombinant lentivirus.HGC-27 cells were infected with recombinant lentivirus and the expression level of miR-29bwas measured by real-time PCR. The expression of target gene MCL-1 was tested byWestern blot. Scratch test and cell proliferation testwere used to observethe change in cellmigration and proliferation after miR-29b was over-expressed in gastric cancer cells. ResultsThe expression vector of 29b restructuring slow virus have been successfully achieved …,Basic & Clinical Medicine,2011,*
MicroRNA-144 regulates erythroid differentiation of K562 cells,Xiao-yan WANG; Chong-liang JIANG; Yong ZHU; Fang WANG; Jia YU; Tao FENG,Objective We aimed to study the influence of miR-144 on human erythroid differentiation viatargeting the retinoblastoma protein (RB). Methods K562 cells were treated with hemin todifferentiate into mature red cells. Real-time PCR analysis was used to detect the changes ofmiR-144 expression during erythroid differentiation. K562 cells were transfected witholigonucleotides (mimic-144) and the influence of erythropoiesis was measured. The targetgene of miR-144 was identified by using bioinformatics analysis combined with Dual-luciferase reporter and Western blot analysis. Results miR-144 was significantly increasedduring hemin-induced K562 erythroid differentiation (P0. 05). Over-expression of miR-144 inK562 cells promoted the stimulation of γ-globin and CD235a. Moreover; RB was identifiedas a direct target of miR-144. Expression of RB increased slightly and then reduced …,Basic & Clinical Medicine,2011,*
Effects of a combination of nonylphenol and estradiol on serum hormone levels of offspring rats,Jie XV; Hai JIN; Dian-peng SUI; Jie YU; Yang WANG; Yan LI; Bin-li HU,[Fund]: 贵州省自然科学基金 (黔科合计字 2001-2283 号);; 遵义市自然科学基金 (遵市科合社字200805);; 遵义医学院院基金 (2007-61-22),Chinese Journal of Industrial Medicine,2011,*
The Protist of Crude Oils in Karamay Oilfield: Features and Application,Juan YU; Ai-hua CHEN; Yong-li CHEN,Based on the lab experiments and field tests of in-situ original microbes drive in light oilblocks and the lab feasibility studies of such a drive in heavy oil blocks in Karamay oilfield;the features and applied values of the protist in light and heavy oil reservoirs in this oilfieldare presented. It is suggested that in light oil blocks the content of in-situ original microbes isrelatively low; with poor activity; for this reason; the screening; culturing and re-injection ofthe microbes can notably enhance the oil recovery (EOR) of these reservoirs; while in heavyoil blocks the content of in-situ original microbes is relatively high; with good activity; usingdirect injection of culture medium to activate such microbes is more ideal for EOR; at thesame time; the viscosity-reducing process by emulsification for high-viscosity and high-calcium heavy oil can be realized; with viscosity-reducing rate of over 50% and de …,Xinjiang Petroleum Geology,2011,*
Effects of Resveratrol on Reproductive System in F_1 Male Rats,Jie XU; Jie YU; Yang WANG; Lei GONG; Yan LI; Bin-li HU; Zhong-bao CHEN,Objective To investigate the adverse effects on spermiogenesis function in F1 male rats afterdams were administered with resveratrol (RES) during pregnancy. Methods Dams wereorally administered with RES at doses of 5; 15; 45 mg/kg by body weights respectively at the9th∽ 15th day of pregnancy. Testosterone in blood; testis and epididymis weighs wasdetected; and sperm mobility; sperm deformity rates; sperm counts at the tail of theepididymis and testicular sperm production per day were determined when the F1 male ratswere sacrificed at the age of 90 days. Results The differences in concentration oftestosterone in serum and sperm motility in the testes; sperm deformity rates and spermcounts at the tail of the epididymis of F1 male rats between exposed and control groupswere not statistically significant (P0. 05). Conclusions There is no adverse effect of …,Industrial Health and Occupational Diseases,2011,*
RELATIONSHIP BETWEEN METEOROLOGICAL FACTORS AND VISITING NUMBER OF OUTPATIENTS OF CARDIO-CEREBRAL; RESPIRATORY IN HOSPITAL I...,Jie YU; Lei GONG; Hou-jin HUANG,[Objective] To assess the relationship between daily visiting numbers of outpatients ofrespiratory; cardiovascular and cerebrovascular diseases in hospital and variations inambient temperature; relative humidity and air pressure in Zunyi; China.[Methods] The dailynumber of illness from respiratory; cardiovascular and cerebrovascular diseases during theperiod 2007.1. 1-2009.10. 31 in Zunyi; related to the average daily meteorological factors onthe same day were collected. Then used generalized additive models (GAM) with penalizedsplines statistical analyses to analyze the data.[Results] Our findings suggested that therewas a linear correlation trend of temperature with visiting number of outpatients in hospital;when temperature was below 10 Celsius degree; visiting number for respiratory andcardiovascular diseases increased by 1.057 217 fold for an increase of 1 Celsius degree; …,Modern Preventive Medicine,2011,*
Removing Noise in Large Scale Real-life Mobile Phone Social Networks,Michael K Li; Jiangchuan Zheng; Lionel Ni,Removing Noise in Large Scale Real-life Mobile Phone Social Networks.,NetSci2011; The International School and Conference on Network Science,2011,*
Garfting of Polyhedral Oligomeric Silsesquioxane onto Polystyrene-Matrix,Wenping Wang; Ming Fei; Jian Yu; Hang Jiang,The monofunctional-polyhedral oligomeric silsesquioxane (POSS) molecule containing onesingle 3-chloropropyl group was synthesized by the corner-capping method using industrialraw material of phenyltrichlorosilane and heptaphenyltricycloheptasiloxane trisodiumsilanolate; which was used as filler to modify the functional polystyrene to preparePOSS/polystyrene (PS) composite. The structures of the all intermediates and POSS/PScomposite were well characterized by nuclear magnetic resonance spectrum (~ 1H-NMR;~(29) Si-NMR); Fourier transform infrared spectrum (FT-IR) and X-ray diffraction (XRD).The results show that the condensation reaction of 3-chloropropylheptaisooctyl-POSS withthe functional PS is efficient; and POSS molecule is well dispersed in the composite.,Polymer Materials Science & Engineering,2011,*
Evolution of Ar plasma under different initial temperatures,Feng Wang; Liming He; Yudan Lan; Jian Yu,This work carried on a numerical simulation of evolution laws of the main particles in Arplasma with time-variation under different initial temperatures. The changes of concentrationof various main particles with time-variation were tracked; and the evolution laws ofconcentration of main charged and neutral particles in discharged Ar plasma were obtained.The results show that the time required for Ar plasma chemical reaction to reach equilibriumis reduced with the increasing of initial temperature. The concentration of active particle Ar+increases with time; the concentration of Ar*; Ar** firstly increases and then decreases withtime; and finally reaches equilibrium.(authors),Atomic Energy Science and Technology,2011,*
Effects of Resveratrol on the Development of Male Rats,Jie XU; Jie YU; Yang WANG; Lei GONG; Yan LI; Bin-li HU; Biao ZHANG,Objective To explore the adverse effects of resveratrol (RES) exposure during the gestationon the development of F1 male rats. Methods SD rats (7 to 9 rats in every group) were orallyadministered with RES at doses of 5; 15; and 45 mg/kg by body weight respectively from the9th day to 15th day after pregnancy. The effects on the productive indices of female rat(number born; number born alive; birth sex ratio; birth mortality) and birth indices (bodylength; tail length; anogenital distance and anogenital distance/body length ratio) as well asthe early physiological development (pinna detachment; hair growth; tooth growth; eyeopening) were detected. In addition; organ weights of liver; brain; testis; kidney; and thymuswere also tested at the age of 60 days. Results All the differences in the productive indices offemale rats and birth indices as well as the early physiological development of their …,Industrial Health and Occupational Diseases,2011,*
Neurotoxic effects of nonylphenol and estradiol on offspring rats,Jie XV; Jie YU; Yang WANG; Yan LI; Bin-li HU,*,Chinese Journal of Industrial Medicine,2011,*
Performance studies of annular pulse detonation engine ejectors [J],Ya-xin QIN; Jun-li YU; Ge GAO,The distributions of detonation parameters in detonation chamber were gained by analyticalnumeration; and then multiple-cycle numerical simulations were carried out after detonationwave broke up to shock wave. The analysis on the mechanism of unsteady ejection showsthat the process of unsteady ejection can be divided to four stages; and the ejectionperformance of annular pulse detonation duct is stronger than round pulse detonation duct.Different structures and parameters could induce different time-averaged thrustaugmentations. The better shape of the ejector inlet; interior surface; ejector length-to-diameter ratio and axial placement were obtained through analysis; offering references toaugment the performance of pulse detonation engine.,Journal of Aerospace Power,2011,*
