Self-trapping of partially spatially incoherent light,Matthew Mitchell; Zhigang Chen; Ming-feng Shih; Mordechai Segev,Optical spatial solitons have been extensively studied during the last three decades[1]. Self-trappingof optical beams occurs when diffraction is exactly balanced by self- focusing due to an opticalnonlinearity [2]. Self-focusing was first studied in gases [3]; fluids [4]; and solids [5] which possessKerr-like nonlinearities. It has been found that self-trapping of a two dimensional beam in Kerrme- dia is unstable; which leads to catastrophic self-focusing [6] and eventually to beambreakup. Furthermore; even self-trapping of a one dimensional beam in a bulk Kerr mediumis unstable: It suffers from transverse instabil- ities that lead to beam breakup and filamentation[7]. Thus only self-trapping of a one dimensional beam in a slab waveguide is stable in a Kerrmedium [5]. Theoret- ical studies have shown that saturable Kerr media should be able to supportstable self-trapping of a two dimen- sional beam [8]. The first … FIG.2. Photographs of …,Physical review letters,1996,489
Investigation of aquatic eco-environment status in Nansha district of Guangzhou,Shasha LIU; Jiahua DONG; Qiaoli FANG; Zhiliang CHEN; Xiaochun PENG; Yuxin XU,Surface water and hydrobiontes in Nansha district were sampled to investigate and assessthe current status of aquatic eco-environment in Nansha district. The physicochemicalcharacteristics; the chlorophyll a and primary productivity of surface water were determinedand the type; number; diversity and evenness index of hydrobiontes (phytoplankton andzooplankton) were studied. Consistent evaluation results were obtained from theseindicators. Results showed that aquatic eco-environment of Nansha district was good; it wasin the stage of oligotrophication to mid-eutrophication.,Environmental Pollution & Control,2013,*
Field Demonstration of Soil Vapor Extraction on Diesel Fuel Contaminated Site,Sha-sha LIU; Zhi-liang CHEN; Bo LIU; Dong MA; Yu-xin XU; Xiao-chun PENG,Soil vapor extraction has been widely applied as an in-situ treating technique in practicaldesign of petroleum contaminated soil. To explore the effectiveness of SVE diesel fuelcontaminated fields; a field demonstration of SVE remediation was carried out on the soil inGuangzhou province. The results showed that more than three months after remedy; thelargest 64.88% total petroleum hydrocarbons were removed in soil. After 50 days of theexperiment; high concentrations of volatile organic compounds were almost removed; butthe low concentrations of pollutants still existed in the soil. Available phosphorus andeffective nitrogen were related to the contaminants biodegradation effect in the soil. The SVEshould be combined with bioventing in order to reduce remediate time and cost. To gain ahigher effectiveness; authors could take corresponding enhanced measures; bacteria …,Journal of Soil and Water Conservation,2013,*
Metal Injection Molding: Principle and Development,Yi-qiang HE; Zhen-hua CHEN; Zhi-gang CHEN; Bin QIAO,Metal Injection Molding is an efficient and near net shape manufacturing technology;particularly suitable to the parts of small size and complicated shape. In this paper the statusof Metal Injection Molding is first introduced. Formation principle as well as binder andpowder choosing; powder processing; injection molding; degreasing and sintering issummarized. And technical characteristics and application of Micro Metal Injection Moldingare presented. Limitation and development of this technologyare also discussed. It isconsidered that careful prefabrication of composite powder be helpful for homogenizingecomposition during mixing and injecting; subsquently reducing distortion during sintering.New binders and new degreasing technologies should be developed to reduce residualbinder. Injection molding of low binder; precision injection molding; and injection molding …,Journal of Materials Science and Engineering,2013,*
Simulation on a Novel Rotated Penetrating Projectile,Shao-bo FAN; Zhi-gang CHEN; Guang-quan GUO; Hua WANG,In order to achieve damage efficiency of rotated earth penetrating projectile; spiral groovewas shaped on the surface of projectile. Numerical simulations were carried out through Ls-DYNA3D and finite element model created by TrueGrid; and the interaction laws of the threekinds of projectiles and concrete target were preliminarily discussed; meanwhile; thedamage efficiency of the three kinds of projectiles was obtained. The penetratingperformance of the projectile with spiral groove improves by 20% because of the runningtorque produced by the spiral groove. The result of the research can provide a reference forincreasing penetrating depth of earth penetrating projectile.,Journal of North University of China (Natural Science Edition),2013,*
Method and apparatus for encoding groups of pictures of a video sequence; each of said groups including an intra encoded picture and more than two encoded pict...,*,In known video coding standards there are basically three types of pictures: I; P and B. Videosequences are usually coded in a group of picture structure wherein several P or B picturesare coded following one I picture. However; this GOP structure has some disadvantages withrespect to error resilience and storage medium recording. If a P picture is lost eg due totransmission channel error; then the subsequent P pictures can not be reconstructedcorrectly; and the error will propagate temporally and cause unpleasing artifacts. This GOPstructure is designed for forward play only and makes complicated a reverse play operation.According to the invention; a reversible GOP structure is used for the video encoding anddecoding. The RGOP structure contains both; a forward encoding chain and a backwardencoding chain. Each picture in the RGOP structure is assigned to only one of these …,*,2012,*
Relationships between dental calcification stages and cervical vertebral bone ages among children and adolescents in Chengdu.,Zhang Shu; Wang Jing; Tan Ying; Chen Zhe; Zhang Kefu; Ba Kai; Wang Hu,Abstract Objective To investigate the relationship between the stages of calcification ofvarious teeth and cervical vertebral bone ages among children and adolescents inChengdu. Methods The study subjects consist of 256 children and adolescents in Chengduiwith age ranging from 10 to 16 years. All panoramic radiographs and cephalometricradiographs were obtained. The relationship with the stages of chronological ages;calcification of various teeth and cervical vertebral bone ages were analyzed. Results TheSpearman rank correlation coefficient revealed highly significant relationships betweencervical vertebral bone ages and chronological ages (r= 0.726; P&lt; 0.01). Dental ages andchronological ages had medium relationship (r= 0.629; p&lt; 0.01); also dental ages andcervical vertebral bone ages medium relationship (r= 0.668; P4 Conclusion Cervical …,West China Journal of Stomatology,2012,*
Rotating Beads and Bacteria with Moiré-Based Optical Tweezers,Peng Zhang; Daniel Hernandez; Drake Cannan; Yi Hu; Joseph C Chen; Simon Huang; Shima Fardad; Demetrios N Christodoulides; Zhigang Chen,Since Ashkin's pioneering work; optical trapping and manipulation have been of greatinterest to the optical community. Researchers have proposed many techniques for opticallyrotating trapped particles; but most relied on either mechanical instruments or phase-sensitive interference; which is susceptible to ambient perturbations. Recently; wedemonstrated an approach for generating rotating intensity blades using the moirétechnique. Our propeller-like beams can be generated with variable speed and direction ofrotation without requiring mechanical movement or optical interference. Furthermore; theycan achieve dynamic control of trapped microparticles and bacteria.,Optics and Photonics News,2012,*
Demonstration of nonparaxial beams self-bending along circular trajectories,Peng Zhang; Yi Hu; Drake Cannan; Alessandro Salandrino; Tongcang Li; Roberto Morandotti; Xiang Zhang; Zhigang Chen,Abstract We study the generation of linear and nonlinear self-accelerating beamspropagating along circular trajectories; preserving their shapes even under nonlinearity.These large-angle self-bending beams are observed directly in colloidal suspensions ofpolystyrene nanoparticles.,Frontiers in Optics,2012,*
Generation of white-light optical propelling beams,Drake Cannan; Peng Zhang; Zhigang Chen,Abstract We demonstrate experimentally the generation of white-light propelling beams andtheir arrays by employing Moiré technique without mechanical movement or phase-sensitiveinterference. We show it is possible to use such beams for dynamical optical tweezing andmicro-manipulation.,Frontiers in Optics,2012,*
Trapping and transporting air-borne absorbing particles with a single optical beam,Ze Zhang; Drake Cannan; Peng Zhang; Jingjiao Liu; Demetrios Christodoulides; Zhigang Chen,Abstract: We observe optical trapping of micron-sized absorbing air-borne particles with a singleoptical beam. Optical transportation of aerosols (silicon or carbon Mie particles) between twofocused Gaussian beams or between two glass cuvettes is demonstrated. OCIS codes:000.2700; 350.4855; 260.6042; 050.0050; 160.4236 … Optical trapping and manipulation hasbeen of considerable interest over the last three decades or so [1; 2]. Loosely speaking; thereare two approaches for trapping micro- or nano-sized particles: one is based on gradient forcessuitable for trapping transparent or low-absorbing particles as in the case of opticaltweezers; and the other one is based on photophoretic forces for trapping high-absorbing particlesas demonstrated recently in a number of experiments [3; 4]. Different from what occurs in asingle-beam gradient force optical trap [1]; under the action of photophoresis; absorbing …,Frontiers in Optics,2012,*
液晶微胶囊制备宽波反射凝胶,李克轩， 王慧慧， 张立培， 何万里， 曹晖， 杨槐， 沈卓身,摘要: 手征向列相(N) 液晶能够选择性反射入射光; 但其反射波宽一般小于150nm.利用负介电各向异性的向列相液晶SLC10V513 200 与手性化合物R1011; CB15 配制出5种N 液晶; 其反射波长能够覆盖整个可见光波段. 使用异佛尔酮二异氰酸酯(IPDI)界面聚合法制备出平均粒径为8.0 μm 的5 种N 液晶聚脲微胶囊之后; 将相同质量的5种微胶囊混入OP 10 与IPDI 中制备出微胶囊的凝胶. 对80.0 μm 厚微胶囊凝胶薄膜施加交流电场; 使微胶囊中的液晶处于平面织构状态; 紫外固化微胶囊中的液晶性单体; 固定微胶囊中N液晶的平面织构; 从而制备出可以反射可见光波段的微胶囊凝胶薄膜.,液晶与显示,2012,*
Optical control with specially-engineered photonic lattices and intelligently-designed optical beams,Zhigang Chen,Light propagation in periodic structures exhibits many intriguing phenomena with new opportunitiesto control the flow of light.1 Much of the previous study was based on optically-induced photoniclattices2;3; an ideal platform for exploring discretizing light behaviors. Recently; it has been shownthat periodically curved or longitudinally modulated waveguide arrays as well as disorderedphotonic lattices provide additional possibilities for control of beam propagation even in the linearregime. In this paper; we shall provide a brief overview of our work on spatial control of light propagationin specially-designed photonic lattices established by the optical induction technique. Examplesinclude the control of light beam in photonic structures such as Bragg reflection and anomalousdiffraction/refraction in ionic-type lattices4; light routing5 and surface localization6 withspecially- designed photonic defects and superlattices; and image transmission through …,Photonics Conference (IPC); 2012 IEEE,2012,*
Generation and potential applications of white-light propelling beams,Drake Cannan; Peng Zhang; Zhigang Chen,We demonstrate experimentally the generation of white-light propelling beams by employingthe Moiré technique without mechanical movement or phase-sensitive interference. Wediscuss the possibility of using such incoherent beams for dynamic optical tweezing andmicro-manipulation.,Photonics Conference (IPC); 2012 IEEE,2012,*
Mining method for batch processing workflow model based on WF-net,Yi-Ping Wen; Zhi-Gang Chen; Tie-Min Chen,Aiming at the disadvantage of current process mining technology on batch processingworkflow models; the corresponding process mining method was researched. Throughactivity instances' data in event log such as input/output and starting/ending time; the batchprocessing area and hidden event records were found by introducing the concept of batchprocessing features. Combined with existing process mining method; the batch processingworkflow model was mined. The superior performance of existing process mining methodwas used by proposed method to solve the model construction problem in batch processingworkflow system. The effectiveness of method was verified by simulation experiment.,Computer Integrated Manufacturing Systems,2012,*
Nonlinear control of the trajectory and spectrum of Airy beams,Yi Hu; Zhe Sun; Domenico Bongiovanni; Daohong Song; Zhuoyi Ye; Cibo Lou; Jingjun Xu; Zhigang Chen; Roberto Morandotti,Abstract We demonstrate the nonlinear control of self-accelerating Airy beams. We show thatunder both self-focusing/defocusing nonlinearities; the ballistic trajectory of an Airy beampersists while its spatial spectrum reshapes; leading to distance-dependentnegative/positive spectral defects,Nonlinear Photonics,2012,*
Expression of tumor necrosis factor-alpha and caspase-3 protein in monocytes adjacent to the invaded Echinococcus multilocularis in liver,HQ Yang; SB Ma; ZY Bian; J Li; Hong Zou; SJ Zhang; XY Peng; XP Chen,OBJECTIVE: To investigate the expression and its significance of tumor necrosis factor-alpha (TNF-alpha) and caspase-3 protein in monocytes adjacent to the invadedEchinococcus multilocularis in liver. METHODS: 40 female Kunming mice were randomlydivided into experimental group (n= 20) and sham operation (control) group (n= 20). Mice inexperimental group were infected with 20% E. multilocularis suspension (0.1 ml per mouse)through abdominal opening injection in liver and the mice in control group were injectedwith equal physiological saline. The mice were sacrificed at 6 months post-infection forobserving the growth and metastasis of E. multilocularis. Pathological changes wereobserved by HE staining. The expression of TNF-alpha and caspase-3 protein in hydatidcyst and metastasis tissue were detected by immunohistochemistry staining and the …,Zhongguo ji sheng chong xue yu ji sheng chong bing za zhi= Chinese journal of parasitology & parasitic diseases,2012,*
Construction of a eukaryotic expression vector pEGFP-C1-BMP-2,Yuemin Ding; Zhonghua Chen; Xiong Zhang; Qiang Xia; Xiaoying Wang,It has been known that bone morphogenetic proteins not only play important role in bonedevelopment; but also induce tumorigenesis and promote tumor spread. However; themolecular mechanisms have not been elucidated. To investigate the mechanismsunderlying the regulatory function of BMP-2 on cell migration; BMP-2 genetic fragment wasamplified and introduced into the pEGFP-C1 vector. After being confirmed by restrictionenzymes digestion analysis and DNA sequencing; the recombinant pEGFP-C1-BMP-2plasmid was transfected into COS-7 cells. Western Blotting analysis and fluorescencemicroscopy were applied to detect the expression of BMP-2 on COS7 cell. The resultsindicated that the recombinant pEGFP-C1-BMP-2 was successfully constructed andeffectively expressed in COS-7 cells.,Biomedical Engineering and Biotechnology (iCBEB); 2012 International Conference on,2012,*
High-intensity self-accelerating Airy pulses and controllable spectral shifting in nonlinear Kerr media,Yi Hu; Ming Li; Domenico Bongiovanni; Matteo Clerici; Zhigang Chen; José Azana; Roberto Morandotti,Abstract: We show that high-intensity Airy pulses propagating in Kerr-type nonlinear media canpreserve their self-accelerating features under appropriate conditions. By engineering the inputpulses; controllable spectral shifting and reshaping are achieved. ©2012 Optical Society of AmericaOCIS codes: 060.5530; 190.0190; 070.4790 … Airy wave packets have the intriguing characteristicthat they can accelerate in free space without dispersion or diffraction. The unique propertiesof these non-diffractive waves have been demonstrated in many research fields including quantumphysics [1]; optics [2] and plasmonics [3]. In dispersive optics; nondispersive Airy pulses wereused as key ingredients for the realization of linear optical bullets [4]. Such Airy pulses are analogousto one dimensional spatial Airy beams [5]. In Kerr media with a self-focusing nonlinearity; Airypulses typically cannot maintain self-accelerating features due to strong self-focusing …,Quantum Electronics and Laser Science Conference,2012,*
Observation of self-induced transparency in nano-suspensions with negative polarizability,Michael Lau; Ze Zhang; Weining Man; Jai Prakash; Peng Zhang; Demetrios N Christodoulides; Zhigang Chen,1 Department of Physics and Astronomy; San Francisco State University; San Francisco; CA94132 2 CREOL/College of Optics; University of Central Florida; Orlando; Florida 32816 3NationalKey Laboratory of Tunable Laser Technology; Harbin Institute of Technology; Harbin150080; China 4 TEDA Applied Physics School; Nankai University; Tianjin 300457; China …Abstract: We demonstrate for the first time stable self-trapping and self-induced transparencyof light propagating in colloidal nano-suspensions with negative polarizabilities. Comparingto “polystyrene-water”-colloidal systems with positive polarizabilities; a fivefold increase in transmissionratio is achieved. ©2012 Optical Society of America OCIS codes: 190.6135; 190.4400; 190.5940… Since the early work of Ashkin and co-workers [1; 2]; light-particle interactions in colloidalnano-suspensions have been the focus of considerable interest. This area spans several …,Quantum Electronics and Laser Science Conference,2012,*
Coefficient Thresholding with Image Restoration,Wenfei Jiang; Fan Zhang; Longin Jan Latecki; Zhibo Chen; Yi Hu,During Coefficient thresholding (CT); the last several nonzero DCT coefficients afterquantization are dropped if better Rate-Distortion (RD) performance can be achieved. Sinceimage data can be reconstructed by incomplete frequency information with some priorknowledge of image property (eg; luminance continuity); the quality degradation caused byCT can be sometimes alleviated by some prior knowledge based image restoration.Consider an 8× 8 image block I that is represented by 64 transform coefficients of theprediction residual; C 1~ 64= DCT (II pred). When CT is performed; the last few nonzerocoefficients of C 1~ 64 are dropped as long as the RD cost can be reduced. Then thereconstructed block I rec can be calculated by I rec1= IDCT (C 1~ k)+ I pred; where kdenotes the index of last nonzero coefficient of the remaining. With some certain image …,Data Compression Conference (DCC); 2012,2012,*
Stimulus-dependent modulation of vocalization-induced cortical activation,Zhaocong Chen; Peng Liu; Weifeng Li; Qiang Lin; Hanjun Liu,It has been well documented that sensory responses to self-produced speech/vocalizationare suppressed when compared to the sounds that are produced externally. Some recentstudies; however; reported enhancement effect for active vocalization relative to passivelistening. The present study was to address whether speaking-induced cortical activationcan be modulated by the physical features of the stimulus. Subjects sustained a vowelphonation and heard either their pitch-shifted voice (100 cents; or 500 cents) or a sum oftheir vocalization and pure tone or white noise during mid-utterance. During passivelistening; subjects remained silent and listened to the playback of what they heard duringactive vocalization. Compared with passive listening; the results showed enhanced P2responses for 100 cents condition whereas suppression effect for tone or noise condition …,The Journal of the Acoustical Society of America,2012,*
Study of pH measuring based on i-motif DNA conformation switch and UV-Vis absorption spectroscopy of gold nanoparticles,Jian-hai ZHONG,A fast; sensitive; colorimetric method for the detection of pH based on the differentiate effectof gold nanoparticles to the configuration of DNA was developed in this study. The UV-Visabsorption spectroscopy of the i-motif DNA-Au NPs system has been investigated; and theeffect of the concentration of salt and i-motif DNA; reaction time and DNA sequence on thepH response of the system have been also optimized. Under the optimum conditions; the UV-Vis absorption spectroscopy of the Au NPs is changed regularly with pH in the range of 5.37.0; the absorbance at 520 nm is increased gradually while at 700 nm decreased.Correspondingly; the color of the Au NPs is varied from violet to red. The pH sensor is noneed to modification; low cost; fast and can be carried out by naked eyes. It is promising touse in monitoring some life process which associated with pH variation.,Spectroscopy and Spectral Analysis,2012,*
Unexpected high yields of carbonyl and peroxide products of aqueous isoprene ozonolysis and implications.,HL Wang; D Huang; X Zhang; Y Zhao; ZM Chen,Abstract The aqueous phase reaction of volatile organic compounds (VOCs) has not beenconsidered in most analyses of atmospheric chemical processes. However; someexperimental evidence has shown that; compared to the corresponding gas phase reaction;the aqueous chemical processes of VOCs in the bulk solutions and surfaces of ambient 5wet particles (cloud; fog; and wet aerosols) may potentially contribute to the products andformation of secondary organic aerosol (SOA). In the present study; we performed alaboratory experiment of the aqueous ozonolysis of isoprene at different pHs (3–7) andtemperatures (4–25◦ C). We detected three important kinds of products; including carbonylcompounds; peroxide compounds; and organic acids. Our results showed 10 that the molaryields of these products were nearly independent of the investigated pHs and …,Atmospheric Chemistry & Physics Discussions,2012,*
High Efficiency kW-Class Semiconductor Lasers with Passive Cooling,Paul Leisher; J Bai; Z Chen; L Bao; M DeFranza; M Grimshaw; M DeVito; R Martinsen; M Kanskar; J Haden,Bai; JG; Chen; Z.; Leisher; P.; Bao; L.; DeFranza; M.; Grimshaw; M.;… & Harden; J.(2012).High-efficiency kW-class QCW 88x-nm diode semiconductor laser bars with passive cooling.Paper presented at the 2012 SPIE LASE; San Francisco; CA.,*,2012,*
CSL; 200 defined; 171; 199 emission frequency; 200 Kerr nonlinearity; 176 nonlinear dynamical systems; 200,S Barland; C Barsi; MV Berry; IM Besieris; F Blanchard; F Bloch; A Chen; Z Chen; A Chong; DN Christodoulides; ST Chu,Abstract Nonlinear Photonics and Novel Optical Phenomena contains contributed chaptersfrom leading experts in nonlinear optics and photonics; and provides a comprehensivesurvey of fundamental concepts as well as hot topics in current research on nonlinear opticalwaves and related novel phenomena. The book covers self-accelerating airy beams;integrated photonics based on high index doped-silica glass; linear and nonlinear spatialbeam dynamics in photonic lattices and waveguide arrays; polariton solitons and localizedstructures in semiconductor microcavities; terahertz waves; and other novel phenomena indifferent nanophotonic and optical systems.,measurements,2012,*
The Research of Knowledge Mining in Engineering Management,Zhaozhu Chen; Zhaofeng Liu,*,Advances in Biomedical Engineering,2012,*
A Study of Knowledge Discovery from Electronic Documents,Zhaozhu Chen; Zhaofeng Liu,*,Advances in Biomedical Engineering,2012,*
Combination of red/blue light phototherapy and Chinese medicinal liniment pourmask in the treatment of acne,Xiao-lei QIN; Zhi-ying CHEN; Zhen YU; Fan YANG,Objective To investigate the clinical effect of red/blue light phototherapy combining withChinese medicinal liniment pourmask in the treatment of acne. Methods 629 patients ofacne were divided into three groups (Degree Ⅱ; Ⅲ; Ⅳ) according to their pathogeneticcondition. Each group divided into two teams: treatment team and control team. Thetreatment team of Degree Ⅱwas treated with red/blue light and external drug; but the controlteam was treated only with topical drug. The patients left of Degree Ⅲ; Ⅳ were trearted withthe same way but both the treatment team and control team add oral isotretinoin. 12 weekslater evaluate the effects. Results At 12th week the total effective rate in the treatment groupwere 96.8%; 94.4%; 83.3% and control group were 81.1%; 83.1%; 68.8% respectively.Conclusion Red/blue light phototherapy combining with Chinese medicinal liniment …,Chinese Journal of Aesthetic Medicine,2012,*
Study on Preparation and in Vitro Release Behavior of Paracetamol; Loratadine and Pseudoephedrine Sulfate Sustained Release Tablets,Rui-li XIE; Xiao-hong ZHAO; Xiao-ming ZHANG; Bai-yang MAO; Xu-yue YANG; Zai-xin CHEN,Objective To investigate the preparation and to determine the dissolution behavior of theparacetamol; loratadine and pseudoephedrine sulfate sustained release tablets. MethodsBy using HPMC as sustained-release matrix material; paracetamol; loratadine andpseudoephedrine sulfate sustained release tablets were prepared by wet granulation. Theoptimum formulation was selected by studying on the release degree of paracetamol in vitrovia orthogonal test. The factors affecting the release rate of paracetamol in vitro from matrix;including particle size of paracetamol; quantity of HPMC and Ca (HCO3) 2; moisture ingranules and tablets pressure were evaluated. Results The particle size of paracetamol; thequantity of HPMC; the moisture in granules and the tablets pressure were found to be thesole factors that affected the release rate of paracetamol. The quantity of Ca (HCO3) 2 …,Guide of China Medicine,2012,*
The study on information of Helicobacter pylori infection in healthy people in Suzhou [J],Qin-fang ZHU; Qian YU; Xing ZHAO; Zhao-hua CHEN; Hong-xing XU,Objective To understand the information of helicobacter pylori (Hp) infection in healthypeople in Suzhou; and to analyzes the factors of sex; age; occupation which related to Hpinfections. Methods 9 285 cases aging from 20-80 years old were chosen randomly fromhealthy people in August 2010 to September 2011. The helicobacter pylori antibody weredetected using Hp Urease Immunogold Testing Kits. Results The Hp infection rates was38.3% in Suzhou healthy people; There was significant difference between men and women(P0. 05). There exist significant differences among different age groups about the infectionrates. At the age of 21 to 30 years old; the Hp infection rate was the lowest (30.1%);However; at the age of 41-70 years old; the infection rate was higher than other ages; andtended steadily. Including three ages of 41-50 years old; 51-60 years old; 61-70 years old …,Laboratory Medicine and Clinic,2012,*
Influence of filling material on penetration of PELE into concrete target [J],Shaobo FAN; Zhigang CHEN; Guangquan GUO; Xiucheng HOU; Dongmei CHEN,Researches on the influence of inert fillings on penetration of PELE into concrete targetswere carried out. Penetration of PELE with different inert fillings into concrete targets wassimulated by LS-DYNA. The results show that the fragments formed by penetration intoconcrete targets are larger and the velocity is lower than those into steel targets; and thedifferent fillings have different damage efficiency. The damage area and the amount offragments are larger for nylon filling material than for rubber. Correctness and reliability ofthe simulation results are verified by experiments.,Ordnance Material Science and Engineering,2012,*
The Simulation on Target Damage of Three Shaped-charge Penetrators Torpedo Warheads,Dongmei Chen; Zhigang Chen; Xiucheng Hou; Li Yang; Shaobo Fan,By using the finite element analysis software ANSYS/LS-DYNA; the numerical simulationand comparison analysis were made for target damage of three shaped-charge penetrators(jet; rod-like jet and the self-forging fragment) torpedo warheads to seek the effect of damageeffect with different shaped charge structure. The speed attenuation degree and sunderarmor damage effect of three shaped-charge penetrators in water medium were got. Thisarticle provides reference for the torpedo warhead design and warhead's lethalityimprovement.,Journal of Projectiles; Rockets; Missiles and Guidance,2012,*
The Improvement and Test Analysis to the Speed Reducing of Electronic Power Steering System,Li-cai YIN; Zhi-hui LIU; Zhi-gang CHEN,The EPS (Electronic Power Steering System) has developed fast due to its uniqueadvantages; such as simple structure; energy saving and environmental protection. Thispaper deals with the composition and working principle of EPS; and introduces theimprovement to the speed reducing of EPS and the characteristics before and after theimprovement; finally the result is verified by experiment analysis.,Journal of Shaoyang University (Natural Science Edition),2012,*
A Shunt Hybrid Active Power Filter and Its Control Method in Rural Power Grid,Wang Wei; Zhu Weixing; Chen Zhigang; Zhang Qijia,The problem of harmonic pollution becomes more and more serious in rural power grid. Tosolve the problem; the working principle of the parallel inductor type hybrid active powerfilter is analyzed; and a generalized integrator control method is applied to track currentsignals without static error. Simulation experiments are done with the softwarePSCAD/EMTDC; and the results show that the new algorithm has better steady accuracyand filtering performance in application of parallel inductor type hybrid power filter. Goodtheoretical basis is provided to correct harmonic in rural power grid.,Journal of Agricultural Mechanization Research,2012,*
PS-PPF: VANETs Privacy Protecting Framework Based on Proxy Signatures Cluster,YANG Tao WAN Chun HU Jian; Zhong bin CHEN,VANETs are one of the most important internet of things (IoT) applications in the intelligenttransportation field; and are the academic and industry research priorities in recent years.VANETs have attractive prospects for deve-lopment; but its application is strictly constrainedby security and privacy; so the research about security and privacy of VANETs is becoming ahot spot; and there has been a large number of research results. Based on proxy signaturecluster; we proposed PS-PPF: a VANETs privacy protecting framework. The framework notonly can provide good identity and location privacy protecting for the vehicles; but also canbe implemented and deployed well because of its practice-based design and expandability.There are 4 levels; 7 key roles; and 4 important proxy signatures in PS-PPF. We alsointroduced some extensible explanations for the framework. Our proxy-signature-based …,Computer Science,2012,*
Modeling and prediction for ammonium nitrogen removal in the struvite precipitation equilibrium system,Yanyu WU; Jiahua DONG; Shaoqi ZHOU,Visual MINTEQ; an useful chemical equilibrium model; was proposed to calculate theequilibrium speciation of MAP (MgNH4PO4· 6H2O); saturation index (SI); as well as tomodel the availability of Mg2+; NH+ 4 and PO3-4 ions as a function of pH for ammoniumnitrogen removal. The predicted and experimental data suggested that the model describedthe experiments well. The results showed that the chemical thermodynamics equilibriummodel could be used to pre-determine the concentration of ammonium precipitated bystruvite. Within the ranges of the investigated factors; Visual MINTEQ program can beproposed to pre-determine the concentration of ammonium precipitated by struvite; but not topredict the NH4-N removal by ammonia volatilization from the investigated system open tothe atmosphere.,Environmental Chemistry,2012,*
Reviews of Research on Agricultural Products Trade between Fujian and Taiwan,Si-ning ZHENG; Sun Jun; Xian-en CAI,Owing to geopolitics factor; blood relationship and the key function of agricultural productstrade between Fujian and Taiwan; agricultural products exchange and cooperation betweenFujian and Taiwan have attracted a great deal of attention from scientists in Taiwan andMainland. To elaborate the current state and prospects of researches on agriculturalproducts trade between Fujian and Taiwan; the paper reviewed the related researches froma different angle; and summarized the researches from four levels; including the currentstate of trading; the relationship between competition and complementation; the factorsinfluencing trade; and the cooperation in trade. Finally; the issues deserving more researchattention were put forward as well.,Taiwan Agricultural Research,2012,*
Spatial Beam Dynamics Mediated by Hybrid Nonlinearity,Peng Zhang; Cibo Lou; Yi Hu; Sheng Liu; Jianlin Zhao; Jingjun Xu; Zhigang Chen,Abstract We provide a brief overview of recent progresses on the study of a new type ofnonlinearity; named hybrid nonlinearity: the coexistence of self-focusing and self-defocusingnonlinearities in the same material under identical conditions. Such hybrid nonlinearity isestablished in a nonconventionally biased photorefractive crystal; which offers enhancedanisotropy and nonlocality; leading to a variety of unusual nonlinear beam dynamics in bothcontinuous and discrete regimes. In homogenous media; elliptical optical solitons;stabilization of nonlinear optical vortices; as well as orientation-induced transition betweenbright and dark solitons are demonstrated. In discrete media; hybrid nonlinearity enables thecreation of an ionic-type photonic lattice with alternating positive and negative opticalpotentials; which in turn enables the reconfiguration of lattice structures and Brillouin …,*,2012,*
泡沫塑料包覆 SrAl 2 O 4: Eu 2+; Dy 3+ 长余辉材料的耐水性能,郑子山， 陈芝， 林燕美， 陈碧桑， 林珩， 陈国良， 周文华， 余金， 陈建华,摘要利用废弃聚苯乙烯泡沫塑料作为包覆材料; 采用简单的物理包覆技术对SrAl2O4∶ Eu2+;Dy3+ 长余辉发光材料进行表面包覆. X 射线粉末衍射; 傅里叶红外光谱; 激发发射光谱;热重分析; 透射电子显微镜观察和耐水性能测试等实验结果表明; 包覆层薄; 厚度为5~ 10 nm;聚苯乙烯泡沫塑料的包覆质量分数为4.9%; 包覆没有改变材料的内部结构;对材料的发光性能影响较小. 包覆能有效改善材料的防水性能; 经过15 h 浸水后;材料初始发光强度依然达到5.02 cd/m2; 余辉时间达到10 h 以上.,应用化学,2011,*
Observation of self-trapping of light in “air-bubble”-type nonlinear nano-suspensions,Jai Prakash; Weining Man; Ze Zhang; Peng Zhang; Demetrios Christodoulides; Zhigang Chen,1 Department of Physics and Astronomy; San Francisco State University; San Francisco; CA94132 2 CREOL/College of Optics; University of Central Florida; Orlando; Florida 32816 3NationalKey Laboratory of Tunable Laser Technology; Harbin Institute of Technology; Harbin150080; China 4 TEDA Applied Physics School; Nankai University; Tianjin 300457; China …Abstract: We demonstrate self-trapping of light in both high-index and low-index nonlinearnano-suspensions. In particular; self-induced transparency up to four diffraction lengths is observedfor the first time in colloidal suspensions with induced negative polarizability. OCIS codes:190.6135; 190.4400; 190.5940 … Artificial nonlinear materials consisting of liquid suspensionsof sub-micrometer dielectric particles have been of strong interest since the earlier work of Ashkinand his co-workers [1; 2]. Recently; a number of theoretical and experimental studies …,Frontiers in Optics,2011,*
