From region encoding to extended dewey: On efficient processing of XML twig pattern matching,Jiaheng Lu; Tok Wang Ling; Chee-Yong Chan; Ting Chen,Abstract Finding all the occurrences of a twig pattern in an XML database is a core operationfor efficient evaluation of XML queries. A number of algorithms have been proposed toprocess a twig query based on region encoding labeling scheme. While region encodingsupports efficient determination of structural relationship between two elements; we observethat the information within a single label is very limited. In this paper; we propose a newlabeling scheme; called extended Dewey. This is a powerful labeling scheme; since from thelabel of an element alone; we can derive all the elements names along the path from theroot to the element. Based on extended Dewey; we design a novel holistic twig joinalgorithm; called TJFast. Unlike all previous algorithms based on region encoding; toanswer a twig query; TJFast only needs to access the labels of the leaf query nodes …,Proceedings of the 31st international conference on Very large data bases,2005,379
36 P 14 Study on airborne transmission and infection of HFRSV,FX Che; LY Meng; JB Li; QX Hu; ZS Chen; MX Liu; SL Zhang; YY Tong; CL Zhang; JC Lu; JS Li,*,Journal of Aerosol Science,1993,*
Construction of recombinant fowlpor viruses as expressing Ⅰ. Cloning and mapping of genomic DNA PstⅠ; Hind Ⅲ restricted fragment of fowlpox virus 282E_ (4) st...,Ruizhong Shen; Shishan Peng; Guiyong Liu; Hong Jin; Min Li; Xiuli Wang; Zhizhong Cui; Jingliang Lu,Abstract The identification and cloning of Pst Ⅰ; Hind Ⅲ fragment of the genome of FPV 282E_ (4) strair; and the RE analysis of some clores were described. FPV genome weredigested and clored in result of 349 and 277 of white colories obtained respectively.According to the results of Agarose gel electrophoresis mobility and colonies hybridization.We screened out 286 of pFP; 234 of pFH recombinants. The recombinants were furtheridentifed by dot blot and digestion of pFP; pFH with Pst Ⅰ; Hind Ⅲ. Analysed by RE; a totalten. 5 of pFP and 5 of pFH. virus specific recombinants plasmids were mapped by double-digestion method.,Biotechnology,1993,*
MECHANISM OF POTENTIATION OF CARDIAC ADENOSINE RECEPTOR-MEDIATED RESPONSES BY THE ALLOSTERIC ENHANCER; PD-81; 723,C KOLLIASBAKER; JY LU; J RUBLE; R BRUNS; J LINDEN; L BELARDINELLI,*,CIRCULATION,1993,*
Experimental investigation on the characteristics of a class of hydrous electro-rheological fluids and macroscopically smart beamlike structures featuring this class of...,Brian S Thompson; Mukesh V Gandhi; Sankarasubramanian Kasiviswanathan; J Lu,This experimental investigation is focused on characterizing a class of electro-rheological(ER) fluids and also characterizing a class of smart structures featuring this class ofsuspensions. These studies involved the imposition of different applied voltages on the ERfluid domain and various concentrations of the suspension particles. Electro-rheologicalfluids belong to a class of colloidal suspensions whose global characteristics can becontrolled by the imposition of an appropriate external electric field upon the fluid domain.Therefore; when these fluids are embedded within a smart beam-like structure; the globalproperties of the beam; and hence its vibrational response; can also be controlled. In thiswork; the energy dissipation characteristics of smart cantilever beam specimens weremeasured. Different ER fluid smart beam specimens with various concentrations were …,1993 North American Conference on Smart Structures and Materials,1993,*
An approach toward mechanization of acquiring reusable software components,Zongming Fei; Jian Lu,Abstract This paper gives a method for acquiring reusable software componentsautomatically. Two categories of resources are distinguished; ie; reusable patterns andreusable building blocks. It employs explanation--based learning method to analyse theconcrete software design and generate its structural description; which; combined withsemantic constraints; constitutes the reusable patterns. In order to obtain reusable buildingblocks; it applies both deduction and induction to construct the functional description of codefragment hierarchically; which; associated with code; is truly reusable in some sense. Theability of the system is enhanced with the acquisition of these reusable components and thescope of solvable problems is enlarged by employing them.,ACM SIGPLAN Notices,1993,*
The automatic acquisition of reusable software artifacts,Zongming Fei; Jian Lu,*,Proceedings of the third international conference on Young computer scientists,1993,*
The hierarchical understanding and verification of HOS software specification,Jian Lu; Zongming Fei,*,Proceedings of the third international conference on Young computer scientists,1993,*
A PHYTOCHROME B-DEFICIENT; PHOTOPERIOD-INSENSITIVE MUTANT OF SORGHUM-BICOLOR POSSESSES A BIOLOGICAL CLOCK,KL CHILDS; JL LU; JE MULLET; PW MORGAN,*,PLANT PHYSIOLOGY,1993,*
Alignment and experiment of the HL-1 x ray bent-crystal spectrometer,Jiefu Chen; Chengji Yuan; Shuxun Zhang; Jie Lu; Gaoying Yie; Li Zhang,Abstract An X-ray bent-crystal spectrometer; which is developed by Southwestern Institute ofPhysics; has been aligned; experimented on with the HL-1 Tokamak device; and has beenused to acquire experimental spectrum data. This spectrometer has time resolution functionand is a high through-put and high resolution Bragg crystal spectrometer with a Johannconfiguration. It uses a large quartz lamina; its effective area is 11 x 5 sq cm; with a radius ofcurvature of 377 cm as the dispersion element. The detector is a large size (10 x 10 sq cm)one-dimensional resolving multiwire proportional counter; and the spectral resolving poweris R (approx equal) 18000. Under the injection of Ar into hydrogen plasma; the He-like Ar ionsatellite spectra at certain wavelength ranges are obtained. The central ion temperature hasbeen given out from the Doppler broadening of He-like Ar x VII 3.9457 angstrom …,NASA STI/Recon Technical Report N,1993,*
A study of the response of microelectrodes used as detectors for gas chromatography,Juntao Lu; Changhua Tian,Abstract The ratio of the response of microelectrodes to the response of a thermalconductivity detector during a gas chromatographic pulse; defined as instantaneous relativesensitivity S (t); was studied in detail. S (t) was found to change with time in a complicatedway and to be strongly influenced by the amount of sample injected. The main features ofthe experimental S (t) curves and response linearities can be explained by a model whichincludes the high internal resistance of the device and the non-linear absorption of thecomponent in the thin electrolyte layer resulting in changes in the internal resistance and theψ 1 effects.,Journal of Electroanalytical Chemistry,1993,*
Sf-36 Health Survey Questionnaire,CA Mchorney; JFR Lu; John E Ware,*,*,1993,*
Localized molecular orbital study on electronic structures of bowl-shaped aromatic hydrocarbons,ZD Chen; CW Liu; JX Lu,*,CHINESE CHEMICAL LETTERS,1993,*
A New Liquid Chromatography Reaction Detector-Suppressed (Quenched) Chemiluminescence Detector,J Wu; J Lu; Z Zhang,*,CHINESE JOURNAL OF CHROMATOGRAPHY,1993,*
Pharmacognostical study and determination of common metal elements on the roots of Tongoloa silaifolia (De Boiss) Wolff,Y Li; J Lu; B Feng,Li Y; Lu J; Feng B. 1993 [Pharmacognostical study and determination of common metal elementson the roots of Tongoloa silaifolia (De Boiss) Wolff.] Acta bot. bor.-occ. sin. 13(1); 47-51.[Chin.; Eng. summ.] (Eng.) Medicinal plants Pharmacognosy Materia medica Drug plants;Umbelliferae; Biochemistry; Histochemistry Cytochemistry; Root anatomy ( ; 185906328).,Acta bot. bor.-occ. sin,1993,*
Experimental investigation on the characteristics of a class of hydrous electrorheological fluids and macroscopically smart beamlike structures featuring this class of...,BS Thompson; MV Gandhi; SR Kasiviswanathan; J Lu,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1993,*
GLC determination of 18-H glycyrrhizin epimers in rat plasma,J Lu; X-M Wu; Q Zhou,*,CHINESE PHARMACEUTICAL JOURNAL-BEIJING-,1993,*
Laser lysis for postcapsular fold after extracystic cataract extraction and postchamber artificial intraocular lens implantation [1877-33],X-W Ni; Y-N Li; J Lu; A-Z He,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1993,*
A Chemiluminescence Method for In-Line Monitor of Cr (VI) and Cr (III) in Environmental Water,J-R Lu; X-R Zhang; B-H Zhang; W Qin,*,CHEMICAL JOURNAL OF CHINESE UNIVERSITIES-CHINESE EDITION-,1993,*
Estimating Packet Loss Probabilities from Cell Loss Probabilities for SMDS Networks,FYS Lin; J Lu,English | 正體中文 | 简体中文 | 全文筆數/總筆數: 83846/216839 (39%) 造訪人次: 17472493線上人數: 1704. RC Version 7.0 © Powered By DSPACE; MIT. Enhanced by NTU Library IR team …,Fifth International Conference on Data Communication Systems and Their Performance; Raleigh,1993,*
Advances in cell membrane patch clamp technique,J Ma; JS Lu,1. Zhonghua Yi Xue Za Zhi. 1993 Jan;73(1):57-9. [Advances in cell membrane patch clamptechnique]. [Article in Chinese]. Ma J; Lu JS. PMID: 7684946 [Indexed for MEDLINE]. PublicationTypes: Review. MeSH terms. Animals; Cell Membrane/physiology; Electrophysiology; Humans;Ion Channels/physiology*; Microelectrodes; Myocardium/cytology*. Substance. Ion Channels.,Zhonghua yi xue za zhi,1993,*
Cationic polymerization of a-pinene with aluminium-based binary catalysts; 2. Survey of catalyst systems,T Higashimura; J Lu; M Kamigaito; M Sawamoto; YX Deng,*,Macromolecular Chemistry and Physics,1993,*
A laboratory simulation of urban heat-island-induced circulation in a stratified environment(Ph. D. Thesis),JIE LU,*,*,1993,*
a Laboratory Simulation of Urban Heat-Island Circulation in a Stratified Environment.,Jie Jessie Lu,Abstract A three-dimensional heat-island model is established in the convection tank of theFluid Modeling Facility; US Environmental Protection Agency. Water is used as the workingfluid. The model is capable of simulating the temperature and velocity fields induced by alow-aspect-ratio heat island in a calm and stably stratified environment. The convectivecirculation is turbulent and the Froude number is found to be the controlling parameter whenReynolds-number independence holds. The differences between low-and high-aspect-ratioplumes are discussed and two analytical models; the bulk convective model and thehydrostatic model; are developed for low-aspect-ratio plumes to predict the plume heights;heat-island intensities; and velocity distributions. An extensive and systematic study isconducted to study the heat-island-induced flow with different underlying surface heating …,*,1993,*
Data fusion for detection of early-stage lung cancer cells using evidential reasoning [2059-38],LJ Liu; JY Yang; JF Lu,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1993,*
Studies on Polymerization of -Pinene Initiated by a New System AlCl~ 3/Activator/Donors (IV)-Function of the SbCl~ 3 Component in the System,Y-X Deng; R-J Zhang; J Lu; S-N Liu,*,CHEMICAL JOURNAL OF CHINESE UNIVERSITIES-CHINESE EDITION-,1993,*
Enhancement effect of Coriolus versicolor polysaccharide on the cytokines production in mouse,H-T Wang; J-Y Lu; Y-P Tian; Z-G Xu,*,CHINESE PHARMACEUTICAL JOURNAL-BEIJING-,1993,*
Elsevier Science Publishers BV; Amsterdam,K Adamkovicova; L Adamowicz; L Aldridge; SI Ah; JR Allan; I Barja; N Barros; JP Bastide; R Battino; C Bayane; PC Beaumont; M Bombin; M Bouchdoug; R Bucci; ER Cantrill; A Caro; J Carrt; V Cerda; P Claudy; F Comelli; D De Marco; YM Ding; JM Estela; M Fan; R Forteza; R Francesconi; D France; MD Ger; N Gerard; UP Govender; M Hartophylles; CC Huang; WH Hwu; A Jerez Mendez; N Koga; A Korobov; L Kosa; L Kudryavtseva; M Kuus; M Lalia-Kantouri; A Les; TM Letcher; JM L&off&; J Lielmezs; CJ Lim; RS Lin; GH Liu; WB Liu; JS Lu; CQ Ma; J Ma&k; P Mazan; J Mercer-Chalmers; GHW Milburn; K Miyamoto; J Mullens; I Nagata; I Nerad; J Palme; I Proks; NKS Pundhir; S Radloff; A Rahten; A Ramirez; A Ray; M Rogalski; I Schildermans; E Sciora; E Siimer; M Siniti; Z Slanina; MG Stevens; J StreEko; H Tanaka; M Trojan; BJ Van der Veken; LC Van Poucke; JJ Wang; W Wilsmann; I Wood; ZH Yang; J Yperman; QS Yu; L Zeng; JH Zhang; HX Zong,*,Thermochimica Acta,1993,*
Elsevier Science Publishers BV; Amsterdam,JR Allan; M Andruh; M Badescu; A Baumer; M Bernat; A Bezjak; M Brezeanu; P Budrugeac; V Bujoreanu; D Chen; SI Chen; YS Chiu; F Cimpoesu; J Dahymple; D Dollimore; NV DutTy; M EreS; M Ferbinteanu; A Flares; M Ganteaume; X Gao; J Goikourla; MG Guo; CC Hadjikostas; D Halltn; GWH Hohne; I Horvath; M Ionashiro; H Ivankovic; E JBna; VB Jordanovska; GA Katsoulos; VP Kolesov; MP Kozina; K Krishnan; M Kubranova; A Larrlnaga; LM Lebn; YG Li; HZ Lu; J Lu; Y Lu; PM Madhusudanan; B Marongiu; CB Melios; MH Miyano; KN Ninan; B Pittau; SM Pimenova; S Porcedda; H Redigolo; CA Ribeiro; M Rodriguez; I Rychtowska-Himmel; J Schawe; C Schnick; E Segal; SM Shen; J Siftar; MP Sigalas; M Spirandeli Crespi; MD Stanescu; E Tkalfec; E Urbanovici; PF van der Merwe; JSJ van Deventer; J Walczak; SW Wang; WC Wang; S Zhen,*,Thermochimica Acta,1993,*
THE NAVIER-STOKES CALCULATION OF UNSTEADY VORTEX FLOW IN A LARGE CAVITY DRIVEN BY PRESSURE GRADINENT,SL Huang; Cheng Xu; Ke-Dong Zhou; Jia-Peng Lu,ABSTRACT'The impulsively started cavity problem driven by pressure gradient is studiednumerically. The unsteady axisymmetric NS equations are solved by a TVD finite volumescheme. The k-ɛ model is used to simulate the effects of turbulence. Numerical resultsdemonstrate the formation and development of the unsteady vortexes in the cavity.,International Conference on Fluid Machinery,1992,*
SELECTIVE POTENTIATION BY AN A (1)-ADENOSINE RECEPTOR ENHANCER OF THE CARDIAC ACTION OF ADENOSINE IN THE GUINEA-PIG ISOLATED HE...,B AMOAHAPRAKU; JY LU; R BRUNS; L BELARDINELLI,*,CIRCULATION,1992,*
Formation Process of Nanocrystalline Structure and High Permeability in FeCuNbSiB Alloy,J-J Zhang; G-C Tu; Y Ji; D-Y Li; J-D Lu; C-L Shi; G-X Hou,*,2 nd International Symposium on Physics of Magnetic Materials.,1992,*
CHANGE OF STRUCTURAL CHARACTERISTICS IN IODINE INTERCALATED BI-SR-CA-CU-O SINGLE-CRYSTAL,GE Zhou; YL HUANG; YB JIA; J LU; L SHI; ZY CHEN; ZT GU; YT QIAN; XQ WANG; YH ZHANG,*,CHINESE SCIENCE BULLETIN,1992,*
A Mössbauer study on TiBaCa3 (Cu1− xFex) 3O8. 5 superconductors,Yiwei Zeng; Jiangang Lu; Xiaohua Yan; Minzhu Lin; Xianren Meng; Xioshan Wu; Qingyun Tu; Zhenjin Lin,Abstract Two main superconducting phases; 1223 and 2223 in TiBaCa 3 Cu 3 O 8.5superconductor; are identified by powder x-ray analysis and 57 Fe Mössbauer spectroscopyanalysis. The Mössbauer fitting results shown that iron atoms in the lattice substitute twoinequivalent sites of copper atoms for each main phase. The temperature dependence ofMössbauer parameters are obtained; and several problems are discussed which relate tothe electric charge transfer which takes place around the superconducting transitiontemperature; the lattice dynamics and the effect on oxygen deficiency at differenttemperatures.,Hyperfine Interactions,1992,*
Measurements of intensity-dependent absorption coefficient and transport parameter øμτ in BST,X-C Gao; Y-H Huang; Y-Y Weng; L-N Chen; J Lu; Z-H Wu; J Zhuang,Abstract The intensity-dependent absorption coefficient of a single crystal of p-type bariumstrontium titanate (Ba 1− x Sr x TiO 3; BST) has been measured. It is shown that theabsorption coefficient is not constant over the measured intensity range of 0.02–9 W/cm 2.The transport parameter øμτ product and the dark conductivity σ d of the BST sample havebeen determined to be 2.8× 10-11 cm 2/V and 1.0× 10-11 (Ω cm)-1; respectively; byphotorefractive two-beam coupling technique using a functional relationship corrected bytaking into account the intensity-dependent absorption coefficient.,Optics communications,1992,*
THE VALUE OF MYOCARDIAL PERFUSION SCINTIGRAPHY IN PATIENTS WITH MARKEDLY POSITIVE EXERCISE TESTS,JY LU; EH BOTVINICK; MW DAE; R KRISHNAN,*,CLINICAL RESEARCH,1992,*
COMPREHENSIVE ANALYSIS INDICATES THAT MYOCARDIAL PERFUSION SCINTIGRAPHY IS AN IMPORTANT CLINICAL METHOD IN PATIENTS WITH LEFT-...,JY LU; EH BOTVINICK; MW DAE; R KRISHNAN,*,CLINICAL RESEARCH,1992,*
The Research of the Magnetohydrostatic Jigging Separation,J Lu; S Xu; W Huang,*,Transactions of the Nonferrous Metals Society of China(China),1992,*
Congenital Abnormalities in Piglets,CT Liang; 朱瑞民; WF Chen; YT Chiu; JH Lu; PL Wang; 翁仲男; Redman M Chu; Chung-Nan Weng,English | 正體中文 | 简体中文 | 全文筆數/總筆數: 83846/216839 (39%) 造訪人次: 17450921線上人數: 4010. RC Version 7.0 © Powered By DSPACE; MIT. Enhanced by NTU Library IR team …,The 3rd International Symposium on,1992,*
Load-deflection curves for steel tubular struts associated with varying material effects,Jing Ping Lu; Lewis C Schmidt,Abstract A nonlinear finite element model for tracing the inelastic pre-and post-buckling load-deformation path of tubular struts has been developed. The analysis accountssimultaneously for both the geometrical and material nonlinearities. The influence of strain-unloading is included. In particular; the model takes into account a generalised stress-strainrelationship and the influence of strain hardening and the Bauschinger effect. The structuretangent stiffness matrix is obtained by using a series of transformation matrices to update theelement geometry. A so-called arc-length iterative numerical procedure is combined with amodified Newton-Raphson method to obtain a solution to the incremental equations ofequilibrium. The procedure has been applied to trace out the inelastic load-deflection pathsof pin-ended struts with varying slenderness ratios and initial geometrical imperfections …,Journal of Constructional Steel Research,1992,*
ESR study of scavenging effects on active oxygen radicals of garlic and its extracts,Jing-fen LU; Mei GAO; Mei YANG,By means of spin trapping-electron spin reso-nance method; the active oxyradicalscavenging ef-fects of garlic juices and the water soluble Se-pro-tein and Se-polysaceharides extracted from garlicwere studied in hydroxyl radical (· OH) and super-oxide anion ((?)) generating systems. The results in-dicate that the garlic juices scavenge·OH and (?) effectively; while the scavenging effect of Se-polysaccharide is lower than that ofSe-protein. Nevertheless; the scavenging effects of garlic isshown to be comparable to Vcand Seo_3~(2-). It isshown that the pharmacologic activity of garlic isrelated to its activeoxyradical scavenging effects.,Chinese Pharmaceutical Journal,1992,*
A Study on the Salt Effect in Nonaqueous Solution by Gas Liquid Chromatography-For C~ 1~-~ 4 Alcohols in Solutions of Propylene Carbonate and Salt (NaI; NaSC...,TC Bai; JS Lu; JJ Wang; WB Liu; JJ Guo; CX Zhao,*,ACTA CHIMICA SINICA-CHINESE EDITION-,1992,*
Quasi-aromaticity of the Clusters of Transition Metal Atoms,J Lu; Z Chen,*,ACTA PHYSICOCHIMICA SINICA,1992,*
Improvement on Plate Shape and Transverse Thickness Difference,JM Lu; LQ Wei; XG Wang,*,Shanghai Jinshu(Shanghai Metals)(People's Republic of China),1992,*
SERUM-CALCIUM AND SUBARACHNOID HEMORRHAGE,LY FENG; RH XU; K FAN; JY CHEN; Y LI; YP WEI; JM LU,*,JOURNAL OF NEUROCHEMISTRY,1992,*
A bulletin of experiment on low-dosage neutron irradiation on fish embryos,Luo Keyong; Lu Jierong; Wu Naiwei,Abstract By means of low-dosage neutron irradiation on the embryos of Cyprinus carpio andClarias lazera; the hatching rate was increased; and there was a hastening effect on thegrowth of new hatched fry,Journal of Aquaculture (China),1992,*
Study on biological properties of Spirulina platensis cultured with industrial waste water; CO2 and heat,Gu Tiaqing; Zhang Huimiao; Lu Jingwen,*,Chinese Bulletin of Botany (China),1992,*
Renewable Transportation Fuels—Electric Vehicles and Bio-Methanol,D Richard Neill; Zhiqiang Guo; Michael Lee; Jian Lu,*,Proceedings of the International Conference/Exhibit on Clean Energy and Environment Held on 26-29 February 1992 at the Westin Philippine Plaza Hotel Manila; Philippines,1992,*
Direct 3D reconstruction based on many-knot interpolating spline technique [1768-09],K Liu; J-F Lu; Y-S Xiong; Y-Q Cheng,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1992,*
TRANSCRIPTIONAL REGULATION OF PLANT GENE EXPRESSION BY CYTOKININ AND ABSCISIC ACID,C-m Chen; J-l Lu; JR Ertl; LE Chovan; JA Salituro,*,Physiology and Biochemistry of Cytokinins in Plants: Developed from the Symposium Held at Liblice; Czechoslovakia; 10-14 September; 1990,1992,*
Elsevier Science Publishers BV; Amsterdam,AKC Amorin; DM Araujo Melo; MW Babich; JP Bastide; FG Bateman; MAA Beg; W Blase; A Bouamrane; MR Bruni; Z Cao; J CarrB; A Chauvet; S Yu Chundak; JG Edwards; L Elegant; A El Moussaoui; A Espina; RB Fahim; S Fujieda; JR Garcia; L Germanaud; E Giera; R Gigli; Y Giroult; KM Gjurova; SW Hwang; H Igimi; PN Iyer; E Jaimez; C Kappenstein; J Kawahito; R Kniep; J KotiSek; H Lamparczyk; H LangfelderovB; A Lapiccirella; VM Leovac; J Liao; J Lu; Y Lu; Z Lu; SAA Mansour; JL Manzano; P Marquez; J Masse; JA Masson; G Meyer; K Miyamoto; A Miiller; RD Mounts; I Nagata; PR Natarajan; AKH Nohman; RJ Ochocka; OA Oliveira; B PapBnkovB; V Piacente; JP Planche; MA Qaiser; ES Raper; HP Rensch; B Riedl; E Rodriguez; J Rodriguez; J Roiniatowska; D Sanchez; M Sanchez-Camazano; MJ Sanchez-Martin; MD Santos-Buelga; N Sbirrazzuoli; G Scavia; E Segal; M Senna; MG Simeone; F Skuban; S Tanaka; N Tomassini; K Uchida; G Vicentini; S Viticoli; Y Wada; H Wang; M Wesotowski; L Yang; MI Zaki; S Zhen,*,Thermochimica Acta,1992,*
Differences in the anthracnoses and their pathogenicity in Capsicum frutescens.,ZH Gong; M Wang; XM Zhou; JZ Lu; JH Liu,Abstract: Three anthracnoses of C. frutescens were compared in Shaanxi (northwest China);Jiangsu (east China) and Hunan (Central China) during 1987-90. The main pathogensinfecting leaves in Shaanxi were Gloeosporium piperatum [Glomerella cingulata] andColletotrichum nigrum [G. cingulata](41.7% and 33.3%; respectively) and Jiangsu (46.3%and 30.7%); while C. nigrum and Vermicularia capsici dominated in Hunan (34.5% and21.1%). Fruit was infected mainly by G. piperatum and C. nigrum in Shaanxi (46.3% and29.9%); G. piperatum and V. capsici in Jiangsu (33.0% and 40.9%); and G. piperatum inHunan (72.8%). Pathogenicity varied with species and area.,Northern Horticulture,1992,*
Multi-origin usage for chromosome replication of suppressive integration strain of dnaA46 mutant of Escherichia coli integrated with R6K,JIANWEI Lu; YUMIN Mao; ZUJIA Sheng,Abstract The chromosome of temperature sensitive initiation mutant dnaA46 of Escherichiacoli K-12 fails to replicate at 42 degrees C. Suppressive integration (Sin) strain integratedwith the R6K plasmid was screened at 42 degrees C. Marker frequency determination of theSin strain reveals that replication was initiated at the normal site of initiation at 30 degrees C;while at three different sites at 42 degrees C. Two of the sites have been reported in thestable DNA replication mutant; one of them is a novel site. Inhibition of chromosomereplication was not observed for the recA derivative of Sin initiated at two of the initiationsites close to the normal initiation site. Inhibition was observed for chromosome replicationinitiated near the site where chromosome replication normally terminates. It indicates thatchromosome replication initiated at sites close to the terminus is recA gene dependent.,Yi chuan xue bao= Acta genetica Sinica,1991,*
A localized molecular orbital study on the bonding of> Mo3S4] 2Mo> 8+ and> Mo3S4] CuI> 4+ versus (C6H6) 2Cr and C6H6Cr (CO) 3,Chen Zhi-da; Lu Jia-xi; Liu Chun-wan; Zhang Qian-er,Abstract The energy-localized CNDO/2 molecular orbitais have been calculated for theclusters containing molybdenum;>{Mo 3 S 4 2 Mo} 8+ and> Mo 3 S 4] CuI> 4+; versus theprototype arene-metal sandwich (C 6 H 6) 2 Cr and half-sandwich complexes C 6 H 6 Cr(CO) 3. The bonding characteristics of these compounds are described from a localizationbonding viewpoint. There are two typical M-arene and M-[Mo 3 S 4] bondings. One is formedby electron donation from the three-center two-electron π-bonds in the arene or [Mo 3 S 4]4+ ligands into the vacant hybrid orbitais of the “stranger” metal atom. In the other M-areneor M-[Mo 3 S 4] bond there is very little donation by the lone electron pair occupying the dAOs of the “stranger” metal atom to the arene or [Mo 3 S 4] 4+ ligands. The analogy of theligand [Mo 3 S 4] 4+ in the clusters studied with the ligand benzene is also briefly …,Journal of Molecular Structure: THEOCHEM,1991,*
Interferential diagnosis of self-focusing of Q-switched YAG laser in liquid,Jian Lu; Chang Xing Wang; Peng C Miao; Xiao-Wu Ni; Anzhi He,By using optical interference and shadowing methods and an optical path delay set-up; theinitial process of laser-induced self-focusing in H2 is studied on one Q-switched YAG laserand a series of time-resolved Mach-Zehnder interferograms and shadows are obtained.Some phenomena during the self-focusing are observed and explained. The theoreticalmodel of moving foci is demonstrated by the experiments discussed in this paper.,Optics; Electro-Optics; and Laser Applications in Science and Engineering,1991,*
Pharmacokinetic-pharmacodynamic model of magnesium sulfate in treatment of pregnancy-induced hypertension,G Chen; JF Lu; W Cao,Abstract Ten pregnancy-induced hypertension gravidas aged 24-36 (28.1+/-3.31) yr wereinfused iv with fast (7.5 g in 1 h) and slow (7.5 g in 5 h) rates consecutively. Blood pressurewere measured and blood samples were collected at 0; 1; 6; 7; 9; 11; 15 h. The drugconcentration of each sample in the serum was determined by colorimetric method. Theintegrated pharmacokinetic and pharmacodynamic model was used to analyze the data.The serum data were fitted to a biexponential equation and the effect data were fitted to asigmoid Emax model. Their pharmacodynamic parameters were: Kco= 0.52. h-1; T1/2 (kco)=1.33 h; Emax= 20.5% Cc (50)= 6.15 micrograms. ml-1); y= 3.64. kco was not equal to k21 ofthe mammillary model. It shows that the site of action is situated in the effect compartment.The predicted effect could last 24 h.,Zhongguo yao li xue bao= Acta pharmacologica Sinica,1991,*
Determination of Amount; Structure; Lattice Parameter of M sub 6 C in Fe--Mo--C--Si Alloy,C Lu; J Lu; F Pan,*,Metallurgical Analysis,1991,*
Research and Workshop Pilot-Trial of Hot Dipping Silicon-Killed Low-Carbon Steel into Zn--Ni Alloy Bath,J-H Chen; Y-Z Li; J-T Lu; C Liu; Q-Y Xu,*,Corrosion Control--7 th APCCC.,1991,*
COMBINED PHARMACOKINETIC—PHARMACODYNAMIC MODEL OF PROCAINAMIDE IN RABBITS WITH IN-DUCED VENTRICULAR FIBRILLATION THRESHO...,H Lu; SK Huang; JY Yang; DY Lu; JF Lu,The change of electrically induced VFT was chosen as index of effect in anesthetized rabbitsfor study of pharmacodynamics of PA and NAPA. We analyzed the pharmacokineticpropertics of PA and NAPA and elucidated tbeir offect kinetics with a pharmacokinetic-pharmacodynamic (PK/PD) model in view of different transfer qualities. A linear-additioneffect model was used to describe the relationship between the effect and the amount ofdrug and its metabolite in the effect compartment. PA was found to be eliminated faster thanNAPA and distributed more extensively in rabbits. The effect per unit concentration of PAwas shown to be larger than that of NAPA.,Acta Pharmaceutica Sinica,1991,*
Study of myosis in operation of the Nd: YAG laser anterior capsulotomy [1616-73],Y Li; X Ni; J Lu; A He,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1991,*
Studies on soybean germplasm resources in Jilin Province of China. IV. Pest resistance,Lu Jingliang; Wu Bailing; Yao Derong,*,Jilin Agricultural Sciences (China),1991,*
Fluorometric Determination of Trace Amounts of Aluminium With Tetrakis-(4-p-Chlorophenyl) Porphyrin,S Wei; J Lu; H Wang; Y Song,*,Fenxi Huaxue(Analytical Chemistry)(People's Republic of China),1991,*
Electrical discharge machining of cubic boron nitrogen laminated blade,JI-PEI LU; GUOXIANG CHEN; BIN ZHANG; KE-RAN LUO; SHICHUN DI; BAO-GE YING,*,Composites,1991,*
Combined pharmacokinetic-pharmacodynamic model of procainamide in rabbits with induced ventricular fibrillation threshold (VFT) changes,H Lu; SK Huang; JY Yang; DY Lu; JF Lu,Abstract The change of electrically induced VFT was chosen as index of effect inanesthetized rabbits for study of pharmacodynamics of PA and NAPA. We analyzed thepharmacokinetic properties of PA and NAPA and elucidated their effect kinetics with apharmacokinetic-pharmacodynamic (PK/PD) model in view of different transfer qualities. Alinear-addition effect model was used to describe the relationship between the effect and theamount of drug and its metabolite in the effect compartment. PA was found to be eliminatedfaster than NAPA and distributed more extensively in rabbits. The effect per unitconcentration of PA was shown to be larger than that of NAPA.,Yao xue xue bao= Acta pharmaceutica Sinica,1990,*
Anti-ulcer effects of weiteling tablets,B Zhao; J Lu; T Zhang,Abstract The traditional Chinese medicine Weiteling Pain shows a marked anti-ulcer actionwhen administered orally at a dose of 3g/kg. The drug has been found able to inhibit theformation of stress restraint induced ulcer and reserpine induced ulcer. A decrease ofvolume of gastric juice collected from pyloric ligated stomachs and a reduced level of gastricacid have also been observed. In addition; the drug can reduce the inflammatory reaction ofthe acute gastritis induced by salicylate.,Zhongguo Zhong yao za zhi= Zhongguo zhongyao zazhi= China journal of Chinese materia medica,1990,*
