Identification of a novel coronavirus in patients with severe acute respiratory syndrome,Christian Drosten; Stephan Günther; Wolfgang Preiser; Sylvie Van Der Werf; Hans-Reinhard Brodt; Stephan Becker; Holger Rabenau; Marcus Panning; Larissa Kolesnikova; Ron AM Fouchier; Annemarie Berger; Ana-Maria Burguière; Jindrich Cinatl; Markus Eickmann; Nicolas Escriou; Klaus Grywna; Stefanie Kramme; Jean-Claude Manuguerra; Stefanie Müller; Volker Rickerts; Martin Stürmer; Simon Vieth; Hans-Dieter Klenk; Albert DME Osterhaus; Herbert Schmitz; Hans Wilhelm Doerr,Background Abstract The severe acute respiratory syndrome (SARS) has recently beenidentified as a new clinical entity. SARS is thought to be caused by an unknown infectiousagent. Methods Clinical specimens from patients with SARS were searched for unknownviruses with the use of cell cultures and molecular techniques. Results A novel coronaviruswas identified in patients with SARS. The virus was isolated in cell culture; and a sequence300 nucleotides in length was obtained by a polymerase-chain-reaction (PCR)–basedrandom-amplification procedure. Genetic characterization indicated that the virus is onlydistantly related to known coronaviruses (identical in 50 to 60 percent of the nucleotidesequence). On the basis of the obtained sequence; conventional and real-time PCR assaysfor specific and sensitive detection of the novel virus were established. Virus was …,New England journal of medicine,2003,3198
Identification of Functions Affecting Predator-Prey Interactions between Myxococcus xanthus and Bacillus subtilis,Susanne Müller; Sarah N Strack; Sarah E Ryan; Mary Shawgo; Abigail Walling; Susanna Harris; Chris Chambers; Jennifer Boddicker; John R Kirby,ABSTRACT Soil bacteria engage each other in competitive and cooperative ways todetermine their microenvironments. In this study; we report the identification of a largenumber of genes required for Myxococcus xanthus to engage Bacillus subtilis in a predator-prey relationship. We generated and tested over 6;000 individual transposon insertionmutants of M. xanthus and found many new factors required to promote efficient predation;including the specialized metabolite myxoprincomide; an ATP-binding cassette (ABC)transporter permease; and a clustered regularly interspaced short palindromic repeat(CRISPR) locus encoding bacterial immunity. We also identified genes known to be involvedin predation; including those required for the production of exopolysaccharides and type IVpilus (T4P)-dependent motility; as well as chemosensory and two-component systems …,Journal of bacteriology,2016,*
JOINT PEDIATRIC HODGKIN AND NON-HODGKIN LYMPHOMA STUDY GROUP ON GREY ZONE LYMPHOMA IN CHILDREN AND ADOLESCENTS,B Burkhardt; O Makarova; D Koerholz; M Zimmermann; S Mueller; F Knoerr; I Oschlies; W Klapper; W Woessmann; C Mauz-Koerholz,*,HAEMATOLOGICA,2016,*
Contributions of the Cherenkov Telescope Array (CTA) to the 6th International Symposium on High-Energy Gamma-Ray Astronomy (Gamma 2016),A Abchiche; S Yoshiike; JRT Neto; M Chernyakova; F Stinzing; MA Ciocci; C Tenzer; P Giommi; R Lindemann; M Sidz; E Molinari; M Schneider; J Hose; J Grygorczuk; D Paneque; E Sciacca; A Babic; S Schanne; M Böttcher; G Agnetta; J-M Huet; S Pavy; Y Uchiyama; Z Bosnjak; S Catalanotti; G Cusumano; H Prokoph; T Maccarone; M Manganaro; P Marchegiani; K Bernlöhr; D Prokhorov; X Chen; W Rhode; T Gieras; J Ridky; A Zhao; M Uslenghi; I Grenier; T Nguyen; T Suric; J Cardenzana; Y Inoue; DF Torres; JE Ward; D Terront; D Zaborov; P Reardon; G Capobianco; D Semikoz; A Lopatin; M Strzys; E Colombo; C Veyssiere; S Paiano; C Martens; A Sinha; J Kocot; R Bühler; E Brocato; S Poulios; D Horns; T Inada; C Bauer; P Molyneux; D Lucchesi; L Oakes; R Pruchniewicz; P Mertsch; F Schussler; Y Ohira; S Yanagita; R Walter; Y Umetsu; F Bonnarel; V Fallah Ramazani; P Venault; D Ribeiro; K Tayabaly; E Chabanne; J Palacio; M Doert; J Chudoba; JJ Watson; P Majumdar; P Bhattacharjee; L Dangeon; S Bernhard; JR Vázquez; JC Helo; K Nakayama; O Stahl; O Martínez; D Tezier; K Torii; M Daniel; G Crimi; S Colonges; J Blazek; M Carroll; F Toussenel; N Stergioulas; V Beshley; J Osborne; K Satalecka; A Marcowith; R Ribeiro Prado; T Szepieniec; D della Volpe; L Valore; J Takeda; J Dick; MC Maccarone; P Eger; J Pallotta; T Kihm; A Muronga; P Munar; KS Gothe; J Quinn; S Funk; P Veitch; D Salek; J Lapington; A Distefano; N Viaux; S Rivoire; R Paoletti; C Ocampo; P Colin; S Vincent; A Burtovoi; K Lalik; M Sharma; A Bais; T Montaruli; J Croston; W Gäbele; N Otte; S Nagataki; D Motohashi; AD Supanitsky; S Colafrancesco; D Malyshev; M Fesquet; SP Wakely; L Vlahos; M Dyrda; JM Paredes; M Vecchi,List of contributions from the Cherenkov Telescope Array (CTA) Consortium presented at the 6thInternational Symposium on High-Energy Gamma-Ray Astronomy (Gamma 2016); July 11-15;2016; in Heidelberg; Germany. Abchiche; A.; Abeysekara; U.; Abril; Ó.; Acero; F.; Acharya; BS;Adams; C.; Agnetta; G.; Aharonian; F.; Akhperjanian; A.; Albert; A.; Alcubierre; M.; Alfaro; J.; Alfaro;R.; Allafort; AJ; Aloisio; R.; Amans; J. -P.; Amato; E.; Ambrogi; L.; Ambrosi; G.; Ambrosio; M.; Anderson;J.; Anduze; M.; Angüner; EO; Antolini; E.; Antonelli; LA; Antonucci; M.; Antonuccio; V.; Antoranz;P.; Aramo; C.; Aravantinos; A.; Araya; M.; Arcaro; C.; Arezki; B.; Argan; A.; Armstrong; T.; Arqueros;F.; Arrabito; L.; Arrieta; M.; Asano; K.; Ashley; M.; Aubert; P.; Singh; CB; Babic; A.; Backes; M.; Bais;A.; Bajtlik; S.; Balazs; C.; Balbo; M.; Balis; D.; Balkowski; C.; Ballester; O.; Ballet; J.; Balzer; A.; Bamba;A.; Bandiera; R.; Barber; A.; Barbier; C.; Barcelo …,*,2016,*
Diagnosis; Therapy and Follow-Up of Diabetes Mellitus in Children and Adolescents,A Neu; J Buerger-Buesing; T Danne; A Dost; M Holder; RW Holl; P-M Holterhus; T Kapellen; B Karges; O Kordonouri; S Mueller; K Raile; R Schweizer; S von Sengbusch; R Stachow; V Wagner; S Wiegand; R Ziegler,*,DIABETOLOGIE UND STOFFWECHSEL,2016,*
Type IV‐pili dependent motility is co‐regulated by PilSR and PilS2R2 two‐component systems via distinct pathways in Myxococcus xanthus,Daniel J Bretl; Susanne Müller; Kayla M Ladd; Samantha N Atkinson; John R Kirby,Summary Myxococcus xanthus is an environmental bacterium with two forms of motility. Onetype; known as social motility; is dependent on extension and retraction of Type-IV pili (T4P)and production of extracellular polysaccharides (EPS). Several signaling systems havebeen linked to regulation of T4P-dependent motility. In particular; expression of the pilinsubunit pilA requires the PilSR two-component signaling system (TCS). A second TCS;PilS2R2; encoded within the same locus that encodes PilSR; has also been linked to M.xanthus T4P-dependent motility. We demonstrate that PilSR and PilS2R2 regulate M.xanthus T4P-dependent motility through distinct pathways. Consistent with known roles ofPilSR; our results indicate that the primary function of PilSR is to regulate expression of pilA.In contrast; PilS2 and PilR2 have little to no affect on PilA protein levels. However …,Molecular microbiology,2016,*
Diagnosis; therapy and follow-up of diabetes mellitus in children and adolescents AWMF-Registry-Number 057-016,A Neu; J Buerger-Buesing; T Danne; A Dost; M Holder; RW Holl; P-M Holterhus; T Kapellen; B Karges; O Kordonouri; S Mueller; K Raile; R Schweizer; S Von Sengbusch; R Stachow; V Wagner; S Wiegand; R Ziegler,*,DIABETOLOGIE UND STOFFWECHSEL,2016,*
Attenuated influenza viruses and vaccines,*,This invention provides highly attenuated influenza viruses and vaccines. The attenuatedviruses and vaccines proliferate well and have high safety factors. The attenuated virusesproviding protective immunity from challenge by virus of the same subtype; as well as crossprotection against heterologous viruses.,*,2016,*
Algal Research,S Müller; G Jakob; O Kruse; C Posten; B Hankamer,J. Wolf a; E. Stephens a; S. Steinbusch b; J. Yarnold a; IL Ross a; C. Steinweg b; A. Doebbec; C. Krolovitsch a; b; S. Müller a; b; G. Jakob a; O. Kruse c; C. Posten b; B. Hankamer a;⁎ aThe University of Queensland; Institute for Molecular Bioscience; Queensland; Australia bInstitute of Process Engineering in Life Sciences; Section III; Bioprocess Engineering;Karlsruhe Institute of Technology; Karlsruhe; Germany c Algae Biotechnology andBioenergy Group; Department of Biology; Center for Biotechnology; Bielefeld University;Bielefeld; Germany abstract articleinfo,*,2016,*
Attenuation of human respiratory syncytial virus by genome scale codon-pair deoptimization,*,Described herein are RSV polynucleotide sequences that make use of multiple codons thatare containing silent nucleotide substitutions engineered in multiple locations in thegenome; wherein the substitutions introduce a numerous synonymous codons into thegenome. Due to the large number of defects involved; the attenuated viruses disclosedherein provide a means of producing attenuated; live vaccines against RSV.,*,2015,*
Pediatric patients with marginal zone lymphoma-Bfm experience,Olga Makarova; Stephanie Müller; Stephanie Ruf; Felix Niggli; Edita Kabickova; Ilske Oschlies; Wolfram Klapper; Wilhelm Woessmann; Birgit Burkhardt,Read 'Pediatric patients with marginal zone lymphoma - BFM experience' on Ovid Insights.,British Journal of Haematology,2015,*
CTA Contributions to the 34th International Cosmic Ray Conference (ICRC2015),A Abchiche; U Abeysekara; Ó Abril; F Acero; BS Acharya; M Actis; G Agnetta; JA Aguilar; F Aharonian; A Akhperjanian; A Albert; M Alcubierre; R Alfaro; E Aliu; AJ Allafort; D Allan; I Allekotte; R Aloisio; J-P Amans; E Amato; L Ambrogi; G Ambrosi; M Ambrosio; J Anderson; M Anduze; EO Angüner; E Antolini; LA Antonelli; M Antonucci; V Antonuccio; P Antoranz; C Aramo; A Aravantinos; A Argan; T Armstrong; H Arnaldi; L Arnold; L Arrabito; M Arrieta; M Arrieta; K Asano; HG Asorey; T Aune; CB Singh; A Babic; M Backes; A Bais; S Bajtlik; C Balazs; M Balbo; D Balis; C Balkowski; O Ballester; J Ballet; A Balzer; A Bamba; R Bandiera; A Barber; C Barbier; M Barceló; A Barnacka; U Barres de Almeida; JA Barrio; S Basso; D Bastieri; C Bauer; A Baushev; U Becciani; Y Becherini; J Becker Tjus; V Beckmann; W Bednarek; W Benbow; D Benedico Ventura; J Berdugo; D Berge; E Bernardini; S Bernhard; K Bernlöhr; B Bertucci; M-A Besel; N Bhatt; P Bhattacharjee; S Bhattachryya; B Biasuzzi; G Bicknell; C Bigongiari; A Biland; S Billotta; W Bilnik; B Biondo; T Bird; E Birsin; E Bissaldi; J Biteau; M Bitossi; O Blanch Bigas; P Blasi; C Boehm; L Bogacz; M Bogdan; M Bohacova; C Boisson; J Boix Gargallo; J Bolmont; G Bonanno; A Bonardi; P Bonifacio; G Bonnoli; J Borkowski; R Bose; Z Bosnjak; A Bottani; M Böttcher; J-J Bousquet; C Boutonnet; F Bouyjou; C Braiding; L Brandt; S Brau-Nogué; J Bregeon; T Bretz; M Briggs; M Brigida; T Bringmann; W Brisken; E Brocato; P Brook; AM Brown; P Brun; G Brunetti; L Brunetti; P Bruno; M Bryan; T Buanes; N Bucciantini; G Buchholtz; J Buckley; V Bugaev; R Bühler; A Bulgarelli; T Bulik; M Burton; A Burtovoi; G Busetto; S Buson; J Buss; K Byrum; R Cameron; J Camprecios,Index of CTA conference proceedings at the ICRC2015; The Hague (The Netherlands). v1:placeholder with no arXiv links yet; to be replaced once individual contributions have beenall submitted; v2: final with arXiv links to all CTA contributions and full author list,arXiv preprint arXiv:1508.05894,2015,*
Erratum: Deficiency of nectin-2 leads to cardiac fibrosis and dysfunction under chronic pressure overload (Hypertension (2009) 54 (825-831,S Satomi-Kobayashi; T Ueyama; S Mueller; R Toh; T Masano; T Sakoda; Y Rikitake; J Miyoshi; H Matsubara; H Oh; S Kawashima; K Hirata; Y Takai,author=" S. Satomi-Kobayashi and T. Ueyama and S. Mueller and R. Toh and T. Masanoand T. Sakoda and Y. Rikitake and J. Miyoshi and H. Matsubara and H. Oh and S.Kawashima and K. Hirata and Y. Takai";,Hypertension,2015,*
MBIM 856 SPRING 2016 M&I JOURNAL CLUB SCHEDULE,MC Hanson; MP Crespo; W Abraham; KD Moynihan; GL Szeto; SH Chen; MB Melo; S Mueller; DJ Irvine,Reviewers: Drs. Eric Bartee and Christina Voelkel-Johnson; Alessandra Metelli and StefanieBailey …Therapeutic targeting of the MYC signal by inhibition of histone chaperone FACT inneuroblastoma … By: Carter DR; Murray J; Cheung BB; Gamble L; Koach J; Tsang J; SuttonS; Kalla H; Syed S; Gifford AJ; Issaeva N; Biktasova A; Atmadibrata B; Sun Y; Sokolowski N; LingD; Kim PY; Webber H; Clark A; Ruhle M; Liu B; Oberthuer A; Fischer M; Byrne J; Saletta F; Thwele M; Purmal A; Haderski G; Burkhart C; Speleman F; De Preter K; Beckers A; Ziegler DS; LiuT; Gurova KV; Gudkov AV; Norris MD; Haber M; Marshall GM … Reviewers: Drs. Cynthia Wrightand Eric Bartee; Jake Bowers and David Bastian -----------------------------------------------------------… BNIP3- and BNIP3L-Mediated Mitophagy …,J Clin Invest,2015,*
Das „Chamäleon “unter den Darmerkrankungen–Ernährung und Therapie bei Diabetes und Zöliakie,Susanne Müller,*,Diabetes aktuell,2015,*
Inactivation of Stigmatella aurantiaca CsgA gene impares rippling formation,Ana Milosevic-Đeric; Susanne Müller; Urlich Hans Schairer,Stigmatella aurantiaca fruiting body development depends on cell-cell interactions. One typeof the signaling molecule stigmolone isolated from S. aurantiaca cells acts to help cells tostay together in the aggregation phase. Another gene product involved in intercellularsignaling in S. aurantiaca is the csgA homolog of Myxococcus xanthus. In close relative M.xanthus C signal the product of the csgA gene is required for rippling; aggregation andsporulation. Isolation of homologous gene in S. aurantiaca implicates a probable role ofCsgA in intercellular communication. Inactivation of the gene by insertion mutagenesiscaused alterations in S. aurantiaca fruiting. The motility behavior of the cells duringdevelopment was changed as well as their ability to stay more closely together in the earlystages of development. Inactivation of the csgA gene completely abolished rippling of the …,Genetika,2015,*
New polypyridine anchoring ligands for coordination complexes and surface functionalization,Steffen Müller,This PhD thesis focuses on the synthesis of new polypyridine anchoring ligands and severaldfferent applications. The ligands consist of a coordinating part; a flexible linker and ananchoring group. Due to the fact that different anchoring groups were used; the ligands canbe applied for several types of surface-materials. Using these anchoring ligands; severalcoordination complexes were synthesized. Ruthenium-based complexes; bearing an ion-sensitive ligand; were tested towards their sensing properties. The photophysical propertiesof luminescent Ir (III)-complexes were investigated and compared to related compounds.Furthermore; different types of materials were functionalized with the coordinating anchoringligands and characterized. Chapter 1: Introduction Chapter 1 gives background informationabout the different topics where the synthesized ligands and complexes can be applied …,*,2015,*
The Impact Of Continuous Erythropoietin Receptor Activators In Patients After Heart Transplantation With Multifactorial Anemia With Impairment Of Renal Function,A Dösch; S Müller; M Helmschrott; A Ruhparwar; B Schmack; P Ehlermann; HA Katus,Read 'THE IMPACT OF CONTINUOUS ERYTHROPOIETIN RECEPTOR ACTIVATORSIN PATIENTS AFTER HEART TRANSPLANTATION WITH MULTIFACTORIAL ANEMIAWITH IMPAIRMENT OF RENAL FUNCTION' on Ovid Insights.,Transplant International,2014,*
P666 Type 1 pili and long polar fimbriae are essential for induction of host-microbiota mutualism by adherent-invasive Escherichia coli; even in the presence of com...,E Vazeille; ML Balmer; B Chassaing; S Stefan Müller; T Thomas Schaffer; E Slack; S Pfister; MB Geuking; D Lottaz; AJ Macpherson; S Hapfelmeier; KD McCoy; A Darfeuille-Michaud,Results: Significant associations were obtained between IBD overall and SNP markers in thegenetic regions of MAGI3 (P = 0.002); MAGI2 (P = 0.010); F11R (P =0.019); and MAGI1 (P =0.024). Markers in the genetic regions of MAGI2 (P = 0.011) and MAGI1 (P =0.037) were significantlyassociated with CD. Additionally; markers in the genetic regions of MAGI3 (P = 0.003); MAGI2(P =0.010); and F11R (P =0.026) showed significant associations to UC. Conclusions: Four outof six investigated TJ-related genes showed association to IBD overall as well as CD andUC. Our findings add further support for a genetically impaired intestinal epithelial barrier asone predisposing factor in the etiology of IBD. In-depth exploration of these TJ-components; maylead to a better understanding of the pathogenic mechanisms underlying IBD … P665 Agenome-wide association study identifies DSE-FAM26F as a risk locus for ulcerative …,Journal of Crohn's and Colitis,2014,*
The impact of continuous erythropoietin receptor activators in patients after heart transplantation with multifactorial anemia with chronic kidney disease,Susanne Mueller; Ibrahim Gueler; Matthias Helmschrott; Christian A Gleissner; Mohammadreza Akhavanpoor; Lutz Frankenstein; Bastian Schmack; Arjang Ruhparwar; Philipp Ehlermann; Christian Erbel; Tom Bruckner; Hugo A Katus; Andreas O Doesch,Abstract Background: Multifactorial anemia with chronic kidney disease (CKD) is a commonproblem after heart transplantation (HTX). Erythropoiesis-stimulating agents (ESAs) arecommonly used to improve hemoglobin levels in patients with anemia due to CKD. WithCERA (Continuous Erythropoietin Receptor Activator) a new therapeutic agent with a longerserum half time is available. However; data in patients after HTX are extremely limited. Thisstudy retrospectively evaluated the effects of anemia treatment with CERA versusconventional ESAs (Erythropoietin beta) in patients after HTX with anemia due to CKD.Additional emphasis was put on patients' preference and adherence. Patients and methods:A total of 20 ESA naive heart transplant recipients with anemia due to CKD were includedand analyzed retrospectively. All patients had baseline hemoglobin levels below 11.0 g/dl …,Applied Cardiopulmonary Pathophysiology,2014,*
Protein degradation in saccharomyces cerevisiae: studiying connections between degradation; N-glycosylation and protein complexes using mass spectrometric tools,Susanne Leslie Mueller,Summary Protein degradation is crucial for many cellular processes; eg signal transduction;cell cycle regulation; and cell differentiation. Consequently; it fulfills several tasks: Iteliminates misfolded proteins; regulates amounts of cell cycle proteins; and might evenensure correct ratios for the subunits of multi-protein complexes. The aim of this thesis wasto analyze protein degradation in Saccharomyces cerevisiae and its connection to severalcellular processes; such as asparagine-linked glycosylation (N-glycosylation) and proteincomplex assembly. To this end we developed and used mass spectrometric methods. Thefirst chapter gives an overview of protein degradation in the yeast endoplasmic reticulum(ER). This process is termed ER-associated degradation (ERAD) and eliminates misfolded;mutated; and unassembled proteins from the ER. It is part of the stress response that …,*,2014,*
Bacillaene and Sporulation Protect Bacillus,Paul D Straight; Daniel B Kearns; John R Kirby; Susanne Müller; Sarah N Strack; B Christopher Hoefler,MATERIALS AND METHODS Bacterial strains; growth; and development. Bacterial strainsused in this study are listed in Table 1. Escherichia coli and B. subtilis strains were grown inLB at 37 C or 32 CE coli 2155; a diaminopimelic acid (DAP) auxotroph strain; was grown inthe presence of 100 g/ml DAP. M. xanthus strains were cultivated in casitone-yeast extract(CYE) medium at 32 C (27). If required; kanamycin was used at a final concentration of 50 or100 g/ml for M. xanthus strains. For the cultivation of B. subtilis strains; antibiotics were usedat the following concentrations: chloramphenicol; 5 g/ml; tetracycline; 10 g/ml;spectinomycin; 100 g/ml; and,*,2014,*
AIDS Vaccine 2013 October 7–10; 2013 Barcelona; Spain,Y Fukazawa; R Lum; J Bae; A Okoye; SI Hagen; H Park; AW Legasse; MK Axthelm; JD Estes; M Piatak Jr; JD Lifson; LJ Picker; Z Ndhlovu; E Stampouloglou; K Cesa; D Alvino; A Piechocka-Trocha; F Pereyra; B Walker; HN Kløverpris; A Stryhn; S Buus; D Price; P Goulder; F Porichis; M Hart; L Barblu; TE Brennan; D Kavanagh; D Kaufmann; R Thiebaut; B Hejblum; J Skinner; M Montes; G Chêne; K Palucka; J Banchereau; Y Levy; A McGuire; AM Dreyer; S Hoot; A Lippy; A Stuart; KW Cohen; J Jardine; S Menis; JF Scheid; AP West; WR Schief; L Stamatatos; T Schiffner; K Leonavicius; H Schuster; L Kong; R Saliba; F Wegmann; P Huang; GB Stewart-Jones; WR Schief; BG Davis; QJ Sattentau; M Grant; MA Killick; N Cerutti; A Capovilla; MA Papathanasopoulos; O Epaulard; L Adam; C Poux; G Zurawski; P Rosenbaum; N Dereuddre-Bosquet; S Zurawski; S Oh; G Romain; J Banchereau; Y Lévy; R Le Grand; F Martinon; PA Martinez Murillo; C Sundling; Y Feng; S O'Dell; K Reimann; J Mascola; R Wyatt; GB Karlsson Hedestam; BO Ondondo; T Ahmed; B Nicola; E Hayton; E Vasilyeva; N Frahm; S Colloca; A Nicosia; A McMichael; L Dorrell; T Hanke; L Karpenko; R Natalia; G Zoya; K Vladimir; B Sergei; L Leonid; K Olga; R Alena; R Alexander; B Marina; U Svetlana; M Valentina; N Elena; I Alexander; SJ Krebs; S Narpala; A Wheatley; BM Slike; M Eller; S Ratto-Kim; VR Polonis; JH Kim; ML Robb; MA Marovich; RA Koup; BS Graham; NL Michael; A McDermott; WB Williams; K Jones; P Liu; AM Trama; K Seaton; MA Moody; N Vandergrift; K Wiehe; H Liao; DC Montefiori; C Ochsenbauer; J Kappes; SM Hammer; J Mascola; R Koup; L Corey; G Nabel; P Gilbert; CA Morgan; G Churchyard; J Maenza; LR Baden; M Keefer; BS Graham,Background: HIV and SIV infections are thought to be permanent; even in individuals withelite immunologic control. Although latent infection of long-lived CD4+ T cells contributes toviral persistence; the finding of low-level replication in elite controllers suggests a moreactive sanctuary where productively infected cells are shielded from immune destruction.Methods: We used flow cytometric cell sorting to isolate cell populations from lymph nodes(LN) obtained from rhesus macaques (RM) with chronic SIVmac239/251 infection andvarying SIV replication set-points; ranging from progressive infection to elite control. Inselected RM; LN biopsies were obtained before and after in vivo CD8+ cell depletion withmonoclonal antibody M-T807R1. Sorted populations were quantified for replication-competent SIV by inductive co-culture and for SIV RNA by qRT-PCR. Results: In all SIV …,AIDS Research and Human Retroviruses,2013,*
Evaluating CTL-Based" Flush and Kill" HIV Eradication Strategies Against Primary Cell Models of Latency and Natural Viral Reservoirs,B Jones; R O'Connor; S Mueller; D Karel; MJ Buzon; M Lichterfeld; M Ostrowski; DJ Irvine; BD Walker,*,AIDS RESEARCH AND HUMAN RETROVIRUSES,2013,*
Glycosphingolipid-driven cellular invasion of Pseudomonas aeruginosa,T Eierhoff; B Bastian; R Thuenauer; S Mueller; A Audfray; G Rydell; J Madl; S de Bentzmann; A Imberty; C Fleck; W Roemer,*,INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,2013,*
Directly observed surveillance of Clostridium difficile infections helps to improve infections control in a tertiary care university hospital,A Dawson; T Kraemer; S Mueller; A Halfmann; L von Mueller,*,INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,2013,*
INAUGURAL ARTICLE by a Recently Elected Academy Member: Identification of two functionally redundant RNA elements in the coding sequence of poliovirus usin...,Yutong Song; Ying Liu; Charles B Ward; Steffen Mueller; Bruce Futcher; Steven Skiena; Aniko V Paul; Eckard Wimmer,Abstract Genomes of RNA viruses contain multiple functional RNA elements required fortranslation or RNA replication. We use unique approaches to identify functional RNAelements in the coding sequence of poliovirus (PV); a plus strand RNA virus. The generalmethod is to recode large segments of the genome using synonymous codons; such thatprotein sequences; codon use; and codon pair bias are conserved but the nucleic acidsequence is changed. Such recoding does not affect the growth of PV unless it destroys thesequence/structure of a functional RNA element. Using genetic analyses and a methodcalled “signal location search;” we detected two unique functionally redundant RNAelements (α and β); each about 75 nt long and separated by 150 nt; in the 3′-terminalcoding sequence of RNA polymerase; 3D pol. The presence of wild type (WT) α or β was …,Proceedings of the National Academy of Sciences of the United States of America,2012,*
Is Liver Stiffness The Novel Gold Standard Parameter To Diagnose Alcoholic Liver Cirrhosis?,S Mueller,Read 'IS LIVER STIFFNESS THE NOVEL GOLD STANDARD PARAMETER TODIAGNOSE ALCOHOLIC LIVER CIRRHOSIS?' on Ovid Insights.,Alcoholism: Clinical & Experimental Research,2012,*
Photoinduced modification of surface states in nanoporous InP observed by terahertz spectroscopy,James Lloyd-Hughes; Susanne Mueller; Giacomo Scalari; Hugh Bishop; Alison Crossley; Mihai Enachi; Lilian Sirbu; Ion Tiginyanu,Abstract A precise control of the surface properties of semiconductor nanomaterials is vitalfor their functionality and use in many opto-electronic applications. Terahertz time-domainspectroscopy allows the non-contact investigation of electron transport in semiconductornanomaterials; without the complication of contact fabrication. The technique allows thephotoconductivity to be determined on picosecond timescales; under the assumption thatthe material's properties are not permanently altered by photoexcitation. Here wedemonstrate that this assumption is not always valid. We report an investigation ofnanoporous honeycombs of n-type InP using terahertz time-domain and X-rayphotoemission spectroscopies. After photoexcitation the dark conductivity was found toincrease quasi-irreversibly; recovering only after several hours in air. The calculated …,APS Meeting Abstracts,2012,*
Introducing Recombinant Picornaviral Genomes into Cells,Steffen Mueller; Eckard Wimmer,DISCUSSION The genome of the picornaviruses; as exemplified by their most notablegenera—enterovirus and rhinovirus—consists of one single-stranded; positive-sense RNAmolecule of~ 7500 nucleotides (nt)(Fig. 1 A). On entry into the host cell's cytoplasm; thegenomic RNA serves as an mRNA that encodes a single viral polyprotein of about 2200amino acids. In a cascade of concerted autocatalytic cleavage events catalyzed by the virus-encoded proteinase moieties 2A pro; 3CD pro; and 3C pro; the polyprotein yields the set offunctional viral proteins necessary for viral proliferation. Instead of the typical m7G cap ofeukaryotic mRNAs; the 5'terminus of the genomic virion RNA is linked to a small; terminal;virus-encoded protein; VPg. The first~ 100 nt form a secondary structure crucial for genomereplication; which; in rhinovirus and enterovirus; is termed the cloverleaf due to its …,Cold Spring Harbor Protocols,2011,*
Abstract 8894,Andreas Doesch; Susanne Mueller; Sultan Celik; Mathias Konstandin; Lutz Frankenstein; Ziya Kaya; Christian Zugck; Hugo A Katus,Background: The aim of this study was to investigate the prognostic value of circulatingtroponin I (TNI)-autoantibodies in plasma of patients with chronic heart failure. Methods:Sera of 390 heart failure patients were tested for presence of anti-TNI antibodies by Enzyme-linked immunosorbent assay (ELISA); including 249 (63.8 percent of total) patients withdilated cardiomyopathy (DCM) and 141 (36.2 percent of total) patients with ischemiccardiomyopathy (ICM). 72 patients (18.5 percent of total) were female and 318 patients (81.5percent of total) male. Mean patient age was 54.6±11.3 years and mean follow-up time was3.8±3.2 years. Results: TNI-autoantibodies (titre of≥ 1: 40) were detected in 73 out of 390patients (18.7 percent of total). In TNI-autoantibody positive patients mean left ventricularejection fraction (LVEF) was 27.6±5.8 percent; compared to 25.8±5.9 percent in TNI …,Circulation,2010,*
Reduced Dose-adapted Mmf Exposure Under Proton Pump Inhibitor Co-medication In Stable Heart Transplant Recipients,S Mueller; J Repp; S Celik; M Konstandin; A Koch; C Zugck; HA Katus; A Dösch,Read 'REDUCED DOSE-ADAPTED MMF EXPOSURE UNDER PROTON PUMP INHIBITORCO-MEDICATION IN STABLE HEART TRANSPLANT RECIPIENTS' on Ovid Insights.,Transplant International,2010,*
Reduced dose-adapted MMF exposure under proton pump inhibitor co-medication in stable heart transplant recipients,A Doesch; S Mueller; M Konstandin; S Celik; A Kristen; P Ehlermann; HA Katus; TJ Dengler,*,EUROPEAN HEART JOURNAL,2010,*
REDUCED DOSE-ADAPTED MMF EXPOSURE UNDER PROTON PUMP INHIBITOR CO-MEDICATION IN STABLE HEART TRANSPLANT RECIPIENTS: 118.,A Dösch; S Müller; S Celik; M Konstandin; P Ehlermann; A Koch; HA Katus; TJ Dengler,Methods: Preoperative blood was collected from 62 patients. Blood was tested by FCXM;panel reactive antibody (PRA) using FlowBeads and donor specificities (DSA) usingluminex. Results: Patients were divided into those with positive (n= 33) versus negative (n=29) FCXM. Ventricular assist devices (VAD) had been implanted equally in both groups(48% vs. 48%; p= 0.6). Patient survival was lower among FCXM+ patients than FCXM-patients at one (73% vs. 89%; p= 0.02); two (67% vs. 89%; p< 0.01) and three years (67%vs. 89%; p< 0.01). Although the frequency of cellular rejections was equivalent (24% vs.20%; p= 0.6); rejections occurred earlier among FCXM+ than FCXM-patients (2.1±2.3months vs. 3.5±1.5). The incidence of cardiac allograft vasculopathy (CAV) was equivalentbetween groups (9% vs. 7%; p= 0.2). However; CAV occurred substantially earlier among …,Transplantation,2010,*
