Nanowire-based one-dimensional electronics,Claes Thelander; Prabhat Agarwal; S Brongersma; Joël Eymery; Lou-Fé Feiner; Alfred Forchel; M Scheffler; W Riess; BJ Ohlsson; U Gösele; Lars Samuelson,During the last half century; a dramatic downscaling of electronics has taken place; aminiaturization that the industry expects to continue for at least a decade. We present effortsto use the self-assembly of one-dimensional semiconductor nanowires 1 in order to bringnew; high-performance nanowire devices as an add-on to mainstream Si technology. Thenanowire approach offers a coaxial gate-dielectric-channel geometry that is ideal for furtherdownscaling and electrostatic control; as well as heterostructure-based devices on Siwafers.,Materials today,2006,676
Silane-Induced N-Polarity in Wires Probed by a Synchrotron Nanobeam,Damien Salomon; Agnes Messanvi; Joël Eymery; Gema Martínez-Criado,Noncentrosymmetric one-dimensional structures are key driving forces behind advancednanodevices. Owing to the critical role of silane injection in creating nanosized architectures;it has become a challenge to investigate the induced local lattice polarity in single GaNwires. Thus; if axial and radial structures are well-grown by a silane-mediated approach; anideal model to study their polar orientations is formed. By combining synchrotron X-rayfluorescence and X-ray excited optical luminescence; we show here experimental evidenceof the role of silane to promote the N-polarity; light emission; and elemental incorporationwithin single wires. In addition; our experiment demonstrates the ability to spatially examinecarrier diffusion phenomena without electrical contacts; opening new avenues for furtherstudies with simultaneous optical and elemental sensitivity at the nanoscale.,Nano letters,2017,1
Nitride nanowire light emitting diodes,Maria Tchernycheva; Xing Dai; Agnes Messanvi; Hezhi Zhang; Vladimir Neplokh; Pierre Lavenus; Nan Guan; François H Julien; Lorenzo Rigutti; Andrey Babichev; Joël Eymery; Christophe Durand,Here we present our recent results on nitride nanowire light emitting diodes. In particular; wediscuss the single wire light emitting diode fabrication and coupling of single nanowireemitters with waveguides in order to form a functional photonic platform. We also discuss ourrecent advances towards flexible nitride nanowire devices. We propose a method tocombine high flexibility of polymer films with high quantum efficiency provided by nitridenanowires to achieve flexible inorganic light emitting diodes.,Transparent Optical Networks (ICTON); 2015 17th International Conference on,2015,1
X-ray diffraction and imaging special issue (June 2015) Guest Editor (s): Vincent Favre-Nicolin and Andras Borbely Guest Co-editor (s): Jose Baruchel; Hubert Rene...,V Favre-Nicolin,This virtual issue of Journal of Applied Crystallography represents some highlights of the12th Biennial Conference on High-Resolution X-ray Diffraction and Imaging (XTOP). Theissue collects together a series of articles originally published in the journal betweenFebruary and June 2015.,J. Appl. Cryst,2015,1
Determination of the biaxial stress in strained silicon nano-stripes through polarized oblique incidence Raman spectroscopy,G Ndong; G Picardi; C Licitra; D Rouchon; J Eymery; R Ossikovski,We report on the experimental determination of the biaxial stress characteristic of the strainstate present in strained silicon nano-stripes on insulator structures. Conventional confocalbackscattering Raman spectroscopy being insensitive to the tensorial nature of strain; amethodology based on the use of polarized oblique incidence backscattering Ramanspectroscopy is employed. The stress component values thus obtained are compared withthose provided by grazing incidence x-ray diffraction as a reference technique. Bycombining the oblique backscattering configuration with polarization control of the incidentand scattered beams; an efficient method for the accurate measurement of biaxial stress inpatterned silicon structures results.,Journal of Applied Physics,2013,1
Cathodoluminescence assessment of III-V nanowire heterostructures,L Zagonal; M Tchernycheva; L Rigutti; R Songmuang; G Tourbot; B Daudin,Nanowires (NW) have emerged as a platform to build complex; self-assembled; defect-freenanostructures and several studies have recently demonstrated single nanowire (NW) LightEmitting Diodes (LEDs) and light detectors.[1-5]. In particular; NWs are highly attractive asbuilding blocks for III-nitride semiconductor devices. In the study of quantum dots; discs andother insertions; the assessment of optical properties with high spatial resolution (~ 1 nm)and full spectroscopic capabilities becomes of major importance. To fulfill this need; highefficiency cathodoluminescence (CL) spectroscopy systems in a scanning transmissionelectron microscope (STEM) are remarkable tools. In this contribution; we will show therelevance of using CL spectral imaging in a TEM to tackle the study of the optical propertiesof various III-N nanostructured NWs at the relevant scale–namely few nanometers.–We …,Eur. Microsc. Soc. Present. Proc. ofThe 15th Eur. Microsc. Congr. Manchester Cent. United Kingdom,2012,1
Growth of organised nano-objects on prepatterned surfaces,Margrit Hanbücken; Joël Eymery; Sylvie Rousset,The invention of near-field microscopy; and in particular; scanning tunneling microscopy [1]and the pioneering work of Don Eigler [2] at IBM Almaden; led to a surge of interest in themanipulation of atoms and molecules. It is the method of choice for investigating individualnanometric-sized objects (which we shall refer to as nano-objects in this chapter). However;the idea of atomby-atom or molecule-by-molecule manipulation has its own intrinsic limits.For the parallel fabrication of periodically spaced nano-objects of controlled size; self-organised growth on previously structured surfaces (we shall call these prepatterned orprestructured surfaces here) is a novel nanofabrication tool which turns out to be both simpleand economical. Regularity in size is crucial when studying the physical properties ofnanostructures (as a function of their size; shape and interactions); because the majority …,*,2007,1
Electron hole liquid in silicon single quantum wells,N Pauc; V Calvo; J Eymery; F Fournel; N Magnea,Abstract We have carried out photoluminescence measurements on the two dimensionalelectron hole liquid in perfectly crystalline Si quantum wells with SiO 2 barriers. Thecondensation of excitons in an EHL is strongly enhanced in 2D geometry. Formation ofliquid nanodroplets with size varying with laser power is seen. Carriers are submitted to aquantum confinement regime for sufficiently small thickness. We present a model taking intoaccount 2D many-body effects and the increase of the Coulomb interaction due to thedielectric mismatch between the Si well and the dielectric barrier. Results are in goodagreement with photoluminescence measurements.,Optical Materials,2005,1
X-ray characterization of bonding interfaces,Francois Rieutord; Hubert Moriceau; Christophe Morales; Joel Eymery,Wafer bonding has been established as a technique suitable to produce sharp interfacesbetween different materials. However the exact structure of the interface at the different stepsof the bonding process is poorly known; due to the difficulty of investigating such a narrowinterface buried under macroscopic thickness of material. Yet; many structural changesoccur during the wafer bonding process as demonstrated eg by the adhesion energyincrease with annealing. Among the different techniques available to study bondinginterfaces; high resolution transmission electron microscopy on thinned slices can be used[1; 2] but the cross-sections obtained enables hardly one to get an averaged in-plane view ofthe interface. We shall present here the X-ray reflection technique which combines the largepenetration depth of X-rays to their nanometer level sensitivity [3; 4]. Interface sensitivity is …,Semiconductor Wafer Bonding VIII: Science; Technology and Applications; Québec City,2005,1
Investigations of buried Interfaces using high energy X-ray reflectivity,F Rieutord; J Eymery; O Plantevin; B Bataillou; D Buttard; F Fournel,Abstract X-ray reflectivity using high-energy X-rays allows one to characterize interfacesbetween thick materials at nanometer scale. The technique combines the high penetration ofX-rays allowing the crossing of the radiation through large thicknesses of material with theinterface sensitivity of grazing angle techniques. In the case of a buried interface betweentwo thick materials; the beam enters the sample through the side of one material andcontributions of external surfaces are suppressed. Then; the technique is sensitive to theinterface structure only. Examples are given using wafer bonding interfaces; both in thehydrophilic case (as used eg in Silicon-On-Insulator substrate fabrication) and in thehydrophobic case (Silicon/Silicon bonding).,MRS Online Proceedings Library Archive,2001,1
An Auger depth profile analysis of a sputtered Fe-Ti multilayer structure,J Eymery; C Senillou; JC Joud; A Chamberod,Abstract A deconvolution process is used to discuss the peak-to-peak height curvesobtained during the depth profile analysis of a sputtered Fe-Ti multilayer sample. Themodifications induced by the inelastic mean free path; the roughness and the mixing effectare taken into account and enable more accurate information to be obtained on the mainconstituent signals. In addition; the positions of the C; O and Ar impurities are analysed.,Applied surface science,1991,1
Inversion Domain Boundaries in GaN Nanowires Revealed by Coherent Bragg Imaging.,Stéphane Labat; Marie-Ingrid Richard; Maxime Dupraz; Marc Gailhanou; Guillaume Beutier; Marc Verdier; Francesca Mastropietro; Thomas W Cornelius; Tobias U Schülli; Joel Eymery; Olivier Thomas,The measured intensity consists in a regular array of 512x256 values or pixels. A largesquare support of 90x90 pixels is used as a primary support in the Shrink-‐Wrap procedure.After 5 cycles of 50 ER followed by 100 HIO; a shrinking procedure is used to decrease thesize of the support: we remove pixels from the edge of the support with a threshold of 25% ofthe average modulus. A new iteration is done with the updated support (5 cycles of 50 ERfollowed by 100 HIO) ended with the same shrinking procedure. This shrinking procedureslows down around the 140th iteration as shown by the drawing of the support size as afunction of the iteration number (Fig. S1). This corresponds to the iteration for which thesupport starts including non-‐physical solution for our samples in terms of voids. Theshrinking procedure is stopped. Then; ten supports with a slight variation of 10-‐pixels …,*,*,1
Flexible capacitive piezoelectric sensor with vertically aligned ultra-long GaN wires,Amine El Kacimi; Emmanuelle Pauliac-Vaujour; Joel Eymery,We report a simple and scalable fabrication process of flexible capacitive piezoelectricsensors using vertically aligned gallium nitride (GaN) wires as well as their physicalprinciples of operation. As-grown N-polar GaN wires obtained by self-catalyst metal-organicvapor phase epitaxy are embedded into a PDMS matrix and directly peeled off from thesapphire substrate before metallic electrode contacting. This geometry provides an efficientcontrol of the wire orientation and an additive contribution of the individual piezoelectricsignals. The device output voltage and efficiency are studied by finite element calculationsfor compression mechanical loading as a function of the wire geometrical growth parameters(length; density). We demonstrate that the voltage output level and sensitivity increases as afunction of the wire length and that a conical shape is not mandatory for potential …,ACS applied materials & interfaces,2018,*
Method for homogenizing the height of a plurality of wires and device using such wires,*,Abstract A method for homogenizing the height of a plurality of wires from the plurality ofwires erected on a face of a substrate; the method including a first step of coating the face ofthe substrate including the plurality of wires with a first film; the first film embedding theplurality of wires over a first height; a second step of coating the first film with a second film;the second film embedding at least one part of the plurality of wires over a second height; astep of removing the second film; the part of the wires of the plurality of wires embedded inthe second film being removed at the same time as the second film; a mechanical stressbetween the first film and the second film being exerted during the removal step.,*,2018,*
Crystallographic orientation of facets and planar defects in functional nanostructures elucidated by nano-focused coherent diffractive x-ray imaging,Marie-Ingrid Richard; Sara Fernandez; Joel Eymery; Jan Philipp Hofmann; Lu Gao; Jérôme Carnis; Stéphane Labat; Vincent Favre-Nicolin; Emiel JM Hensen; Olivier Thomas; Tobias Schulli; Steven Leake,The physical and chemical properties of nanostructures depend on their surface facets.Here; we exploit a pole figure approach to determine the three-dimensional orientationmatrix of a nanostructure from a single Bragg reflection measured with a coherent nano-focused x-ray beam. The signature of any truncated (faceted) crystal produces a crystaltruncation rod; which corresponds to a streak of intensity in reciprocal space normal to thesurface. When two or more non-parallel facets are present; both the crystal orientation andthe crystal facets can be identified. This enables facets to be rapidly indexed and uncommonfacets; and planar defects; that have been difficult to study before to be identified. Wedemonstrate the technique with (i) epitaxial core-shell InGaN/GaN multiple quantum-wellsgrown on GaN nanowires; where surface facets and planar defects are determined; and …,Nanoscale,2018,*
Comprehensive analyses of core–shell InGaN/GaN single nanowire photodiodes,H Zhang; N Guan; V Piazza; A Kapoor; C Bougerol; FH Julien; AV Babichev; N Cavassilas; M Bescond; F Michelini; M Foldyna; E Gautier; Christophe Durand; J Eymery; M Tchernycheva,Abstract Single nitride nanowire core/shell np photodetectors are fabricated and analyzed.Nanowires consisting of an n-doped GaN stem; a radial InGaN/GaN multiple quantum wellsystem and a p-doped GaN external shell were grown by catalyst-free metal–organic vapourphase epitaxy on sapphire substrates. Single nanowires were dispersed and the core andthe shell regions were contacted with a metal and an ITO deposition; respectively; definedusing electron beam lithography. The single wire photodiodes present a response in thevisible to UV spectral range under zero external bias. The detector operation speed hasbeen analyzed under different bias conditions. Under zero bias; the− 3 dB cut-off frequencyis~ 200 Hz for small light modulations. The current generation was modeled using non-equilibrium Green function formalism; which evidenced the importance of phonon …,Journal of Physics D: Applied Physics,2017,*
Thermal Evolution of Implantation Damages in Mg-Implanted GaN Layers Grown on Si,Aurélien Lardeau-Falcy; Marianne Coig; Matthew Charles; Christophe Licitra; Joël Kanyandekwe; Frederic Milesi; Joel Eymery; Frédéric Mazen,Abstract We report on the structural characterization of Mg-implanted and annealed GaNlayer on Si (111). Anneals ranging from 400 C to 1100 C are performed on samplesimplanted with 10 13-10 15 at/cm² Mg doses. A comparative study of the evolution of thedamage in these samples as a function of annealing temperatures and implanted doses isperformed by using photoluminescence (PL) and X-Ray Diffraction (XRD). For low Mg dose;the induced strain; measured via XRD; can be relaxed at relatively low temperature; ie 500C; while a 1000 C anneal is required for higher dose. PL characteristics bands of Mgimplanted in GaN are evidenced. Comparison of XRD and PL results show that the straincorrection and the increase of the PL signal are not simultaneous. The trend in the evolutionof the PL bands indicates that a higher thermal treatment would allow a better optical …,ECS Transactions,2017,*
InGaN/GaN nanowire flexible light emitting diodes and photodetectors,Nan Guan; Xing Dai; Hezhi Zhang; Lorenzo Mancini; Akanksha Kapoor; Catherine Bougerol; François H Julien; Nicolas Cavassilas; Martin Foldyna; Christophe Durand; Joël Eymery; Maria Tchernycheva,In this paper; we present our recent progress towards flexible nitride nanowire devices: wepropose a method to combine high flexibility of polymer films with high quantum efficiencyprovided by nitride nanowires. The lift-off and transfer procedure allows to assemble free-standing layers of nanowire materials with different bandgaps without any constraint relatedto lattice-matching or growth condition compatibility. Following this method; we demonstrateblue; green; two-colour and white light emitting diodes as well as pn photodiodes forintegrable UVA sensors.,Transparent Optical Networks (ICTON); 2017 19th International Conference on,2017,*
Flexible light emitting diodes based on nitride nanowires,Nan Guan; Xing Dai; Agnès Messanvi; Hezhi Zhang; Jianchang Yan; Eric Gautier; Catherine Bougerol; Martin Vallo; François H Julien; Christophe Durand; Joël Eymery; Maria Tchernycheva,Abstract: Flexible blue/green/white light emitting diodes based on nitride nanowires embeddedin polymer layers are demonstrated. The fabrication and physics of these novel hybrid light sourceswill be described. OCIS codes: (230.3670) Light-emitting diodes; (160.4236) Nanomaterials;(220.4241) Nanostructure fabrication Flexible light sources have been an attractive topic for thepast decade; this interest being motivated by a large number of their optoelectronic applications(eg curved screens; implantable sources; rollable displays; etc.). Today; the organic light emittingdiodes (OLEDs) are thought to be the best choice for the flexible light sources. OLEDs are alreadycommercialized in curved screens of TV and smartphone thanks to their flexibility; relative easeof processing; compatibility with various flexible substrates; low cost; and potential for large-scalemanufacturing. However; compared to inorganic nitride semiconductor light emitting …,Lasers and Electro-Optics (CLEO); 2017 Conference on,2017,*
Thin-wall GaN/InAlN multiple quantum well tubes,Christophe Durand; Jean-François Carlin; Catherine Bougerol; Bruno Gayral; Damien Salomon; Jean-Paul Barnes; Joel Eymery; Raphael Butte; Nicolas Grandjean,Thin-wall tubes composed of nitride semiconductors (III-N compounds) based on GaN/InAlNmultiple quantum wells (MQWs) are fabricated by metal–organic vapor-phase epitaxy in asimple and full III-N approach. The synthesis of such MQW-tubes is based on the growth of N-polar c-axis vertical GaN wires surrounded by a core–shell MQW heterostructure followed byin situ selective etching using controlled H2/NH3 annealing at 1010° C to remove the innerGaN wire part. After this process; well-defined MQW-based tubes having nonpolar m-planeorientation exhibit UV light near 330 nm up to room temperature; consistent with theemission of GaN/InAlN MQWs. Partially etched tubes reveal a quantum-dotlike signatureoriginating from nanosized GaN residuals present inside the tubes. The possibility tofabricate in a simple way thin-wall III-N tubes composed of an embedded MQW-based …,Nano letters,2017,*
Capping stability of Mg‐implanted GaN layers grown on silicon,Aurélien Lardeau‐Falcy; Marianne Coig; Matthew Charles; Christophe Licitra; Yannick Baines; Joël Eymery; Frédéric Mazen,Abstract The morphological stability during activation annealing of Mg-implanted GaN layers(2 μm thick) grown on Si (111) is studied for several protective layers and fluencies in the 1013–10 15 at. cm− 2 range. We show that a thin capping; composed of a few nanometer thickAlN and SiN x stacks grown in situ just after GaN deposition; provides a good solution toretain flat morphology and no strain cracking up to 1 h annealing at 1100 C in N 2. Theseresults are compared to thicker protective stackings with AlN layers of Si 3 N 4 or SiO 2deposited after the implantation that withstand a thermal budget of up to 1 h at 1200 C in N2. The efficiency of these different cap layers to limit GaN damage during high-temperatureannealing is studied as well as the impact of Mg implantation process on the cap resilience.The quality of the GaN sublayer is studied by low-temperature photoluminescence to …,physica status solidi (a),2017,*
Method for orienting elongated objects arranged on a surface of a substrate,*,A method for orienting elongated objects arranged on the surface of a substrate; theelongated objects extending according to an initial orientation; the method includingdepositing on the surface of the substrate at least one layer of a soft material covering atleast partially a portion of the elongated objects; and applying a mechanical stress on atleast one portion of the layer of soft material in such a way as to modify the orientation of atleast one portion of the elongated objects.,*,2017,*
Flexible optoelectronic devices based on nitride nanowires embedded in polymer films,Maria Tchernycheva; N Guan; X Dai; A Messanvi; H Zhang; F Bayle; V Neplokh; V Piazz; FH Julien; C Bougerol; M Vallo; C Durand; J Eymery,Flexible optoelectronic devices provide an amount of new functionalities and have the potentialto open up a new branch of industry. In particular; flexible light emitting diodes (LEDs); photodetectorsand photovoltaic converters are today a topic of intense research; motivated by their applicationssuch as for example rollable displays; wearable intelligent electronics; light sources; bio-medicaldevices; etc. Presently; flexible devices mainly use organic materials integrated on lightweightand flexible plastic substrates. Thanks to the flexibility; relative ease of processing; compatibilitywith various flexible substrates; low cost; and their potential for large-scale manufacture; organicLEDs (OLEDs); are today the key technology for flexible displays. Meanwhile; organic photovoltaicand photodetector are intensively studied and developed. However; organic devices are facingthe instabilities caused by oxidation; recrystallization and temperature variations; which …,Nanotechnology Materials and Devices Conference (NMDC); 2016 IEEE,2016,*
Optical properties of photodetectors based on single GaN nanowires with a transparent graphene contact,AV Babichev; H Zhang; N Guan; A Yu Egorov; FH Julien; A Messanvi; C Durand; J Eymery; M Tchernycheva,Abstract We report the fabrication and optical and electrical characterization ofphotodetectors for the UV spectral range based on single p–n junction nanowires with atransparent contact of a new type. The contact is based on CVD-grown (chemical-vapordeposition) graphene. The active region of the nitride nanowires contains a set of 30 radialIn 0.18 Ga 0.82 N/GaN quantum wells. The structure is grown by metal-organic vaporphaseepitaxy. The photodetectors are fabricated using electron-beam lithography. The current–voltage characteristics exhibit a rectifying behavior. The spectral sensitivity of thephotodetector is recorded starting from 3 eV and extending far in the UV range. The maximalphotoresponse is observed at a wavelength of 367 nm (sensitivity 1.9 mA/W). The responseswitching time of the photodetector is less than 0.1 s.,Semiconductors,2016,*
X-ray Coherent Scattering on GaP/Si for III-V Monolithic Integration on Silicon,Yanping Wang; Antoine Létoublon; Ida Lucci; Charles Cornet; V Favre-Nicolin; G Chahine; J Eymery; Laurent Pedesseau; M Bahri; L Largeau; G Patriarche; A Ponchet; M Vallet; J Stodolna; S Charbonnier; P Turban; Yoan Léger; Pierre Guillemé; T Shülli; Olivier Durand,GaP; quasi-lattice matched to Si; allows growth of low defect density III-V/Sipseudosubstrates [1]. However; Antiphase boundaries (APB) likely appear and must beavoided. In this context; X-ray nanodiffraction and Bragg coherent diffraction imaging (BCDI)have been used as non-destructive techniques for local characterization of APBconfiguration [2]. Different GaP/Si nanolayers were studied at ID01/ESRF with an 8 keVcoherent xray beam. Here a 140nm thick GaP presents annihilated APB (less than 3/ memerging APB). Bragg geometry ptychography of the APB has been attempted using (002)GaP weak reflection. This shows a peak splitting; characteristic of a heterogeneous APBdensity. But a still too high defect density precludes successful phase retrieval imaging. Two-dimensional fast mapping (kmap)[3] over the (004) and the (002) reflections shows for …,International Workshop on Phase Retrieval and Coherent Scattering (COHERENCE 2016),2016,*
Оптические свойства фотодетекторов на основе одиночных GaN-вискеров с графеновым прозрачным контактом,АВ Бабичев; АЮ Егоров,АННОТАЦИЯ: В работе представлены результаты по формированию ихарактеризации оптических свойств pn-фотодетекторов ультрафиолетовой областиспектра на основе одиночных нитевидных кристаллов (вискеров) с новым контактом наоснове CVD-графена. Активная область нитридных вискеров содержит набор из 30радиальных квантовых ям состава In 0.18 Ga 0.82 N. Структура выращена методомметаллоорганической газофазной эпитаксии. Формирование фотодетекторовосуществлялось с помощью электронной литографии с интерферометрическимстолом. Вольт-амперные характеристики представляют собой выпрямляющий типзависимости. Спектральная чувствительность фотодетектора отчетливорегистрируется начиная с 3 эВ. Максимальный фотоотклик соответствует длине …,Физика и техника полупроводников,2016,*
Experiment title: Quantitative diffraction on single nano-structures for,TW Cornelius; Z Ren; F Mastropietro; MI Richard; S Labat; O Thomas; G Beutier; M Verdier; M de Boissieu; V Favre-Nicolin; J Eymery; O Robach,Within the framework of the project ANR MecaniX and this long-term proposal (HS-4670) wedeveloped a scanning force microscope for in situ nanofocused X-ray diffraction studies(SFINX)[1]. After having demonstrated its capabilities in combination with coherent X-raydiffraction at the ID01 beamline in June 2013 (see last report); the tool was installed at BM32in March 2014. During this experiment in situ three-points bending tests on single self-suspended Au nanowires were performed in combination with µLaue diffraction.,*,2015,*
SURFACES PRÉ-STRUCTURÉES,Margrit HANBUCKEN; Joël EYMERY; Sylvie ROUssET,*,Les nanosciences (Tome 1)-Nanotechnologies et nanophysique: Nanotechnologies et nanophysique,2015,*
Growth of GaN-based nanorod heterostructures (core-shell) for optoelectronics and their nanocharacterization,J Eymery; D Le Si Dang,Abstract In recent years; the nanorod technology has emerged as a very promisingalternative to high efficiency optoelectronics devices. In this chapter; we discuss potentialadvantages of the one-dimensional geometry as compared to its planar counterpart for solid-state lighting. We review recent progress in growth by metal-organic vapor phase epitaxy ofcore-shell InGaN multi-quantum-well heterostructures; and their nano-characterizationthrough cross correlation analysis of structural; optical; transport; and electricalmeasurements.,*,2015,*
Self-Powered Conformable Deformation Sensor Exploiting the Collective Piezoelectric Effect of Self-Organised GaN Nanowires,Emmanuelle Pauliac-Vaujour; Sven Salomon; Joël Eymery; Edgar Leon Perez,We present a novel integration-driven approach to the design of multi-scale multi-physicssensors and systems. We implement this method to model; design; fabricate andcharacterize a thin; conformable low-cost impact detection sensor based on assemblies ofpiezoelectric GaN nanowires. When suitably assembled; the latter demonstrate amacroscale additivity of their nanoscale intrinsic properties; which enables to appeal toclassical fabrication techniques and exploitable electronic readouts at the system level. Wealso exploit multi-level simulations to provide useful insights of adapted application-drivenintegration solutions for these new forms of sensors. We demonstrate the potential of suchapplication-targeted; fully-integrated and modular systems to accommodate to the stringentrequirements of structural health monitoring (SHM).,EWSHM-7th European Workshop on Structural Health Monitoring,2014,*
Method for making a thin-film structure and resulting thin-film structure,*,A method for making a thin-film structure includes a thin film stabilized on a substrate. Thestructure of the thin film is defined by a material which includes at least one first chemicalspecies. The method includes a step of inputting particles of the first chemical species intothe thin film so as to compensate for the flow of vacancies from the surface of the film.,*,2013,*
HR-TEM study of GaN-GaP type II interfaces,Catherine Bougerol; Joël Eymery; Charles Cornet; Antoine Létoublon; Christophe Durand,Toggle navigation. HAL: HAL; HALSHS; TEL; MédiHAL; Liste des portails; AURéHAL; API;Documentation. Episciences.org; Sciencesconf.org; Support. Connexion: Connexion;Connexion avec ORCID; Créer un compte; Mot de passe oublié ? Login oublié ? fr; en.Accueil; Dépôt; Consultation: Les derniers dépôts; Par type de publication; Par discipline;Par année de publication; Par structure de recherche; Les portails de l'archive; Lescollections. Recherche; Documentation: Tutoriels; Compte et profil: Pourquoi créer uncompte et un profil dans HAL; Créer son compte et son profil dans HAL; Modifier son compteou son profil dans HAL; Modifier son mot de passe; Login ou mot de passe oublié; Lesdroits associés au profil. Déposer: Avant de commencer; Les …,18th Microscopy of Semiconducting Materials MSMXVIII,2013,*
Method for producing planar transporting resonance heterostructures,*,An electron transport device; including at least one transport layer in which at least one periodicdislocation and/or defect array is produced; and a mechanism for guiding electrons in the transportlayer … Resonant electron transport structures very often use geometries obtained by alternationsof layers with different physical properties … These layers are obtained; for example; by growthsor successive treatments or transfers of layers along the normal to the sample; both for two-dimensionalstructures and along one-dimensional wire-type structures … The same applies to the entirefamily of tunnel diodes; which use transitions between electronic bands or resonances betweentunnel barriers … In the field of semiconductors such structures implement materials that differfrom one another by their forbidden band … However; these techniques also lead to the creationof interfaces; as well as uncontrolled structural imperfections or heterogeneities due to …,*,2012,*
Metal positioning on silicon surfaces using the etching of buried dislocation arrays,A Bavard; F Fournel; J Eymery,Abstract Large-area Si (001) nanopatterned surfaces obtained by etching dislocation linearrays have been used to drive the positioning of metallic islands. A method combiningwafer bonding of (001) silicon on insulator layers and preferential chemical etching allowscontrolling the periodicity of square trench arrays in the 20–50 nm lateral periodicity rangewith an accuracy of less than 1 nm and a depth of about 4–5 nm. The interfacial areacontaining the dislocation line plane can be removed and a single crystal maintaining themorphological patterning can be obtained. It is shown that oxidized or deoxidized siliconnanopatterned surfaces can drive the positioning of Ni; Au and Ag islands for a 20 nm lateralperiodicity and that a lateral long range order; directly transferred from the dislocationnetwork; can be obtained in the Ni and Au cases.,Nanotechnology,2011,*
From silicon direct wafer bonding to surface nano-patterning: a way to innovative substrate elaboration,F Fournel; A Bavard; J Eymery,Self-assembled configurations of nanostructures are expected to play an increasinglyimportant role in devices design; as an alternative to conventional microelectronicstechnology. Conventional techniques are generally limited by the lack of simultaneouscontrol on positioning; density and size uniformity of the nanostructures. To overcome theseproblems a new substrate based on controlled direct twist wafer bonding and preferentialchemical etching has been developed.,SOI Conference; 2009 IEEE International,2009,*
Determination of IV and III-V single nanowire's Young modulus using Atomic Force Microscopy technique,A Potié; T Baron; B Salem; M Kogelschatz; L Montès; X Xu; J Eymery; R Koster; P Gentile; N Pauc; P Ferret,Toggle navigation. HAL: HAL; HALSHS; TEL; MédiHAL; Liste des portails; AURéHAL; API;Documentation. Episciences.org; Sciencesconf.org; Support. Connexion: Connexion; Créerun compte; Mot de passe oublié ? Login oublié ? fr; en. Accueil; Dépôt; Consultation: Lesderniers dépôts; Par type de publication; Par discipline; Par année de publication; Parstructure de recherche; Les portails de l'archive; Les collections. Recherche; Documentation:Tutoriels; Compte et profil: Pourquoi créer un compte et un profil dans HAL; Créer son compteet son profil dans HAL; Modifier son compte ou son profil dans HAL; Modifier son mot depasse; Login ou mot de passe oublié; Les droits associés au profil. Déposer: Avant decommencer; Les types de publication acceptés …,GdR Nanofils et Nanotubes Semiconducteurs–Workshop 2009,2009,*
Stress and Strain Measurement in Stressed Silicon Lines,A Béché; JL Rouvière; JC Barbé; F Andrieu; D Rouchon; J Eymery; M Mermoux,Summary Stressed Si lines are attractive conduction channels for transistors due to theimprovement of the carrier velocity. The stress and strain in 1 μm width Si lines on top ofsilicon oxide have been characterized by analysing plan view Moiré patterns obtained bytransmission electron microscopy (TEM) and comparing them with Raman spectroscopy andX-ray diffraction results. A good agreement is found between experimental measurementsand results from simulations; which validates our approach of measuring structuraldeformation by Moiré fringes. Regions having a Si substrate thicker than 400nm produceMoiré period profiles similar to the ones that would be obtained on the initial thick wafer. Therelaxation of the stress at the edge of the lines is clearly shown in Moiré fringe images.,*,2008,*
Mesure de contraintes et déformations sur lignes de silicium contraintes,A Béché; JL Rouvière; JC Barbé; F Andrieu; J Eymery; M Mermoux; D Rouchon,Résumé–De part leurs propriétés intéressantes en termes de mobilités de porteurs; leslignes de silicium contraintes peuvent servir de canal dans les transistors. Des méthodes decaractérisations sont nécessaires dans ce type d'applications pour mesurer les contrainteset déformations résiduelles dans les dispositifs. La méthode des Moirés en microscopieélectronique en transmission (TEM); la spectroscopie Raman et la diffraction par rayons Xsont étudiées ici pour quantifier ces contraintes. Le phénomène de relaxation descontraintes dans les lames minces TEM a été pris en compte à l'aide de simulations paréléments finis. Les résultats très proches entre simulations et expériences ont permis devalider notre approche de mesure de déformations.,*,2007,*
Controlled Silicon (001) Surface Periodic Nanopatterning by Direct Wafer Bonding,Alexis Bavard; Jérôme Mézière; Frank Fournel; Alina Pascale; Pascal Gentile; Joel Eymery,Abstract In order to control simultaneously the nanostructures size; density and positioning;nanopatterned substrates are elaborated using an original process based on the revelationby preferential chemical etching up to the surface of a buried square dislocation networkobtained by direct twist wafer bonding. By including the dislocation network into a SOIsubstrate thin film the surface patterning evolution during the selective chemical etching for20 and 50 nm periodicity samples is controlled and checked by Scanning ElectronMicroscopy (SEM). A dislocation network periodicity dependent surface grating is showed.Si mesas with efficient aspect ratios are obtained after a second selective chemical etchingallowing the further Ge islands self-assembled growth. Germanium growth equivalent to 10Aå layer is performed at 600 {degree sign} C on 50 nm periodicity nanopatterned …,ECS Transactions,2006,*
