Practical data-oriented microaggregation for statistical disclosure control,Josep Domingo-Ferrer; Josep Maria  Mateo-Sanz,Microaggregation is a statistical disclosure control technique for microdata disseminated instatistical databases. Raw microdata (ie; individual records or data vectors) are grouped intosmall aggregates prior to publication. Each aggregate should contain at least k data vectorsto prevent disclosure of individual information; where k is a constant value preset by the dataprotector. No exact polynomial algorithms are known to date to microaggregate optimally; ie;with minimal variability loss. Methods in the literature rank data and partition them intogroups of fixed-size; in the multivariate case; ranking is performed by projecting data vectorsonto a single axis. In this paper; candidate optimal solutions to the multivariate andunivariate microaggregation problems are characterized. In the univariate case; twoheuristics based on hierarchical clustering and genetic algorithms are introduced which …,IEEE Transactions on Knowledge and data Engineering,2002,575
MINPAY: a Multi-device INternet PAY-as-you-watch system,Josep Domingo-Ferrer,*,null,2003,*
A contribution to the design and efficient decoding of traceability codes,Marcel Fernández Muñoz; Miquel Soriano Ibáñez; Josep Domingo i Ferrer,*,*,2003,*
Microagregación multivariante: estudio de las particiones del conjunto de variables,Josep Domingo i Ferrer; Josep María Mateo Sanz; Angel Torres; Angel Torres Aragó,Información del artículo Microagregación multivariante: estudiode las particiones del conjunto de variables.,27 Congreso Nacional de Estadística e Investigación Operativa [Archivo de ordenador]: Lleida; del 8 al 11 de abril de 2003: actas,2003,*
Un nuevo algoritmo de microagregación: método de la distancia máxima modificado,Josep Domingo i Ferrer; Josep María Mateo Sanz; Angel Torres Aragó,Información del artículo Un nuevo algoritmo de microagregación:método de la distancia máxima modificado.,27 Congreso Nacional de Estadística e Investigación Operativa [Archivo de ordenador]: Lleida; del 8 al 11 de abril de 2003: actas,2003,*
Tecnologia del comerç electrònic,Jordi Herrera Joancomartí; Óscar Alavedra i Martí,*,*,2003,*
Francesc Sebe’;" Enhancing Watermark Robustness Through Mixture of Watermarked Digital Objects;",Josep Domingo-Ferrer,*,Proc. of IEEE Int. Conf. on Coding and Computing; Spain,2002,*
Esquemas de fingerprinting para la protección de derechos de distribución,Miquel Soriano Ibáñez; Josep Domingo i Ferrer; Marcel Fernández Muñoz,Información del artículo Esquemas de fingerprinting para la protección de derechos de distribución.,Novática: Revista de la Asociación de Técnicos de Informática,2002,*
Pay Per View en video streaming a Internet,Antonio Martínez Ballester; Josep Domingo i Ferrer,*,*,2001,*
Josep Mateo-Sanz and Vicenc Torra;“Comparing SDC Methods for Microdata on the Basis of Information Loss and Disclosure Risk”,Josep Domingo-Ferrer,*,NTTS/TTK Meeting Crete; Greece,2001,*
Medida para la comparación de métodos perturbativos aplicados al secreto estadístoco de microdatos,Josep María Mateo Sanz; Josep Domingo i Ferrer,Resumen Existen diversos métodos para que los institutos de estadística oficial puedangarantizar la preservación del secreto estadístico en la publicación de datos individuales(microdatos). Proponemos una medida para comparar los métodos de tipo perturbativo enla que se vean reflejadas tanto la pérdida de información como la pérdida deconfidencialidad que se han producido al aplicar un método concreto. A partir de estamedida; y de diversos escenarios de revelación; se realiza una comparación entre diversosmétodos de protección de microdatos: microagregación; rank swapping; ajuste a unadistribución; remuestreo; compresión con pérdida y perturbación aleatoria,XXVI Congreso Nacional de Estadística e Investigación Operativa: Úbeda; 6-9 de noviembre de 2001,2001,*
Un esquema de watermarking robusto para imágenes,Josep Domingo i Ferrer; F Sebé-Feixas; Jordi Herrera Joancomartí,Información del artículo Un esquema de watermarking robusto para imágenes.,Criptología y seguridad de la Información: Actas de la VI Reunión Española sobre Criptología y Seguridad de la Información; VI RECSI; Tenerife; Islas Canarias; 14-16 septiembre de 2000,2000,*
Comparación de tarjetas java para aplicaciones de comercio electrónico,Jordi Castellà Roca; Josep Domingo i Ferrer; Jordi Planes; Jordi Herrera Joancomartí,Información del artículo Comparación de tarjetas java para aplicaciones de comercio electrónico.,Criptología y seguridad de la Información: Actas de la VI Reunión Española sobre Criptología y Seguridad de la Información; VI RECSI; Tenerife; Islas Canarias; 14-16 septiembre de 2000,2000,*
Análisis Cuantitativo del gasto de turismo interno Asturiano en establecimientos reglados,José Manuel Menéndez Estébanez; Josep Domingo i Ferrer,Resumen Se analiza la variable Gasto turístico a partir de las características más relevantesdel turismo interno asturiano alojado en establecimientos reglados; proponiendo un modeloexplicativo de las relaciones existentes entre dichas variables.,XXV Congreso Nacional de Estadística e Investigación Operativa: Vigo; 4-7 de abril de 2000,2000,*
Códigos duales de Hamming para esquemas de fingerprinting seguros contra confabulaciones,Josep Domingo i Ferrer; Jordi Herrera Joancomartí,Información del artículo Códigos duales de Hamming para esquemasde fingerprinting seguros contra confabulaciones.,Criptología y seguridad de la Información: Actas de la VI Reunión Española sobre Criptología y Seguridad de la Información; VI RECSI; Tenerife; Islas Canarias; 14-16 septiembre de 2000,2000,*
Seguridad de la Microalegación con ordenación individual para secreto estadístico,Josep Domingo i Ferrer; Josep María Mateo Sanz,Información del artículo Seguridad de la Microalegación conordenación individual para secreto estadístico.,XXV Congreso Nacional de Estadística e Investigación Operativa: Vigo; 4-7 de abril de 2000,2000,*
Resampling for statistical confidentiality in contingencytables,J Domingo-Ferrer; JM Mateo-Sanz,*,QUALITY CONTROL AND APPLIED STATISTICS,2000,*
Comercio electrónico seguro basado en la información,Josep Domingo i Ferrer; Jordi Herrera Joancomartí; Josep María Mateo Sanz; Ricardo Xavier Sánchez del Castillo; Jordi Castellà Roca; Jordi Planes Cid; Jaime Delgado Mercé; Manuel Medina Llinas; Juan Carlos Cruellas Ibarz,Información del artículo Comercio electrónico seguro basado en la información.,I Seminario del Plan Nacional de Aplicaciones y Servicios Telemáticos: 30 de noviembre a 2 de diciembre de 1999; edif. El Sario; Universidad Pública de Navarra,1999,*
Criptografia,Jordi Herrera Joancomartí; Josep Domingo i Ferrer; Ricardo X Sánchez del Castillo,*,*,1999,*
Criptografia per als serveis telemàtics i el comerç electrònic,Jordi Herrera Joancomartí; Josep Domingo-Ferrer,*,*,1999,*
September.“Efficient Smart-Card Based Anonymous Fingerprinting.” Edited by J,Josep Domingo-Ferrer; Jordi Herrera-Joancomarti,*,J. Quisquater and B. Schneier; Third Smart Card Research and,1998,*
Protección del copyright electrónico: Fingerprinting: Fingerprinting,Josep Domingo i Ferrer,Información del artículo Protección del copyright electrónico: Fingerprinting: Fingerprinting.,Novática: Revista de la Asociación de Técnicos de Informática,1998,*
Simplified Schemes for Anonymous Fingerprinting,Josep Domingo i Ferrer,*,*,1998,*
A Scheme for Anonymous Electronic Commerce Using Secure Intelligent Trade Agents,Josep Domingo-Ferrer; Jordi Herrera Joancomart,Abstract In the last years; the exponential growth of computer networks has created anincredibly large o er of products and services in the net. Such a huge amount of informationmakes it impossible for a single person to analyze all the existing o ers of a product on thenet and decide which of them ts better her requirements. This problem is solved with theintelligent trade agents (ITA); which are programs that have the ability to roam a network;collect business-related data and use them to make decisions to buy goods on their owners'behalf. Known ITA systems do not provide anonymity in transactions and require an on-linetrusted third party. We present a new scheme for an intelligent trade agent system allowinganonymous electronic transactions with an o-line trusted third party.,*,1998,*
Estadística tècnica: una introducció constructivista,Josep Domingo i Ferrer,*,*,1997,*
Integritat del software i identificació distribuïda: contribucions al control d'accés,Josep Domingo i Ferrer,Resumen EN LA MEMORIA DE DOCTORADO QUE NOS OCUPA SE ESPECIFICANSOLUCIONES CONCRETAS PARA CONSEGUIR UNA MAYOR GRANULARIDAD EN ELCONTROL DE ACCESO INFORMATICO; LAS SOLUCIONES ALUDIDAS SE ENCUADRANEN DOS TENDENCIAS CLARAMENTE DIFERENCIADAS: A) MEJORA DE LA INTEGRIDADDE LOS ALGORITMOS Y PROGRAMAS; YB) MEJORA DE LOS METODOS DEIDENTIFICACION DE LOS USUARIOS.,*,1991,*
A cryptographic tool for programs protection,Josep Domingo-Ferrer; Llorenç Huguet-Rotger,Abstract In this paper we present a cryptographic mechanism for ensuring effective softwareprotection. A new method is featured which solves this problem by properly coding ratherthan encrypting; that is without adopting the lengthy and expensive solution which consistsof having the whole program signed/encrypted by an authority [PaWi89].,*,1991,*
SICNET: un model de xarxa criptogràfica segurament instal· lable,Josep Domingo-Ferrer,*,*,1989,*
Privacy Homomorphisms for Statistical Confidentiality,Josep Domingo i Ferrer,Abstract When publishing contingency tables which contain official statistics; a need topreserve statistical confidentiality arises. Statistical disclosure of individual units must beprevented. There is a wide choice of techniques to achieve this anonymization: cellsuppression; cell perturbation; etc. In this paper; we tackle the problem of using anonymizeddata to compute exact statistics; our approach is based on privacy homomorphisms; whichare encryption transformations such that the decryption of a function of ciphers is a (possiblydifferent) function of the corresponding clear messages. A new privacy homomorphism ispresented and combined with some anonymization techniques; in order for a classified levelto retrieve exact statistics from statistics computed on disclosure-protected data at anunclassified level.,*,*,*
Keynote Talks,Jordi Herrera-Joancomartí; Elisa Bertino; Audun Jøsang; Josep Domingo-Ferrer; Alberto Blanco-Justicia; Sébastien Gambs; Samuel Ranellucci; Alain Tapp; Markus Tschersich; Maria N Koukovini; Eugenia I Papagiannakopoulou; Georgios V Lioudakis; Nikolaos Dellas; Dimitra I Kaklamani; Iakovos S Venieris; Jens Köhler; Hannes Hartenstein; Sarah Abughazalah; Konstantinos Markantonakis; Keith Mayes; Smita Naval; Vijay Laxmi; Manoj S Gaur; Sachin Raja; Muttukrishnan Rajarajan; Mauro Conti,Assurance Requirements for Mutual User and Service Provider Authentication . . . . . . . . . . . . .… Josep Domingo-Ferrer and Alberto Blanco-Justicia … TheCrypto-Democracy and the Trustworthy (Position Paper) … Sébastien Gambs;Samuel Ranellucci; and Alain Tapp … Configuration Behavior of Restrictive Default PrivacySettings on Social Network Sites … Maria N.Koukovini; Eugenia I. Papagiannakopoulou; Georgios V. Lioudakis; Nikolaos Dellas; DimitraI. Kaklamani; and Iakovos S. Venieris … Index Optimization for L-DiversifiedDatabase-as-a-Service . . . . . . . . . . . . . 114 Jens Köhler and Hannes Hartenstein … Privacy-PreservingLoyalty Programs. . . . . . . . . . . . . . . . . . . . . . . . . . . . . 133 Alberto Blanco-Justicia and JosepDomingo-Ferrer … Secure Improved Cloud-Based RFID Authentication Protocol …,*,*,*
Area Chairs,Charu Aggarwal; Leman Akoglu; James Bailey; Elena Baralis; Nitesh Chawla; Yiu-ming Cheung; Frans Coenen; Diane Cook; Ernest Damiani; Gautam Das; Wei Ding; Josep Domingo-Ferrer; Joao Gama; Stephan Guennemann; Dimitrios Gunopulos; Jun Luke Huan; Jaap Kamps; Hisashi Kashima; Huan Liu; Dunja Mladenic; Jian Pei; Naren Ramakrishnan; Sanjay Ranka; Jie Tang; Hang Hang Tong; Vincent S Tseng; Takashi Washio; Xindong Wu; Hui Xiong; Osmar Zaiane; Min-Ling Zhang; Zhi-Hua Zhou; Xingquan Zhu; Blaz Zupan,*,*,*,*
Microaggregation-and Permutation-Based Anonymization of Mobility Data,Josep Domingo-Ferrer; Rolando Trujillo-Rasua,Abstract Movement data; that is; trajectories of mobile objects; are automatically collected inhuge quantities by technologies such as GPS; GSM or RFID; among others. Publishing andexploiting such data is essential to improve transportation; to understand the dynamics of theeconomy in a region; etc. However; there are obvious threats to the privacy of individuals iftheir trajectories are published in a way which allows re-identification of the individualbehind a trajectory. We contribute to the literature on privacy-preserving publication oftrajectories by presenting a distance measure for trajectories which naturally considers bothspatial and temporal aspects of trajectories; is computable in polynomial time; and cancluster trajectories not defined over the same time span. Our distance measure can benaturally instantiated using other existing similarity measures for trajectories that are …,*,*,*
Autenticacion implıcita eficiente y con privacidad,Alberto Blanco-Justicia; Josep Domingo-Ferrer,Resumen—La autenticación implıcita es la capacidad de un sistema de autenticar a sususuarios no sólo a partir de su identidad y credenciales; sino a partir de cómo estosinteractúan con sus dispositivos. Esta interacción se puede inferir recogiendo y combinandodatos de varios sensores del dispositivo; como los patrones de escritura o las antenas detelecomunicaciones visibles. En trabajos recientes se introdujo el concepto de autenticaciónimplıcita con privacidad; cuyo objetivo es proteger los perfiles de comportamiento de losusuarios frente a los proveedores de servicios que deben autenticarlos. Los mecanismospropuestos hasta la fecha; sin embargo; implican un alto coste computacional o están muylimitados en los tipos de caracterısticas del usuario que pueden tratar. En este trabajoproponemos un mecanismo basado en filtros de Bloom; que hacen posible la …,*,*,*
PRvAcv oMoMoRPIsMs FoRsTATISTICAL,JOSEP DOMINGO; I FERRER,When publishing contingency tables which contain official statistics; a need to preservestatistical confidentiality arises. Statistical disclosure of individual units must be prevented.There is a wide choice of techniques to achieve this anonymization: cell suppression; cellperturbation; etc. In this paper; we tackle the problem of using anonymized data to computeexact statistics; our approach is based on privacy homomorphisms; which are encryptiontransformations such that the decryption of a function of ciphers is a (possibly different)function of the corresponding clear messages. A new privacy homomorphism is presentedand combined with some anonymization techniques; in order for a classified level to retrieveexact statistics from statistics computed on disclosure-protected data at an unclassified level.,*,*,*
ICDM 2016 Program Chairs,Francesco Bonchi; Josep Domingo-Ferrer,The ICDM conference is truly an international forum. During its sixteen-year history; the conferencehas been held in ten countries around the world. This year's conference continues this globaltrend: Our organizing and program committee members represent 34 countries/regions and authorssubmitted papers from 57 different countries/regions. This year's conference was extremelycompetitive. A total of 904 papers were submitted for review. Each paper was reviewed by atleast three program committee members and the selection was made on the basis of discussionamong the reviewers; an area chair; and the program co-chairs. Like in previous years; we implementeda triple-blind review process; ensuring that the reviewers do not know the identity of the authorsor of the other individuals reviewing the same submission. This process is intended to removebias during the paper discussions … This year; 78 regular papers (8.6% acceptance …,*,*,*
Workshop Chairs,Ricardo Baeza-Yates; Zhi-Hua Zhou; Francesco Bonchi; Josep Domingo-Ferrer,Page 1. Organizing Committee General Chairs Ricardo Baeza-Yates; NTENT; UniversitatPompeu Fabra; Universidad de Chile Zhi-Hua Zhou; Nanjing University Program ChairsFrancesco Bonchi; ISI Foundation; Eurecat Josep Domingo-Ferrer; Universitat Rovira i VirgiliWorkshop Chairs Carlotta Domeniconi; George Mason University Francesco Gullo; UniCreditR&D Tutorial Chairs Ernestina Menasalvas; Universidad Politécnica de Madrid Jian Pei; SimonFraser University Steering Committee Chair Xindong Wu; University of Louisiana at LafayetteDemonstration Chairs Michele Berlingerio; IBM Research Albert Bifet; Université Paris-SaclayNuria Oliver; Telefonica R&D Award Committee Chair Hanghang Tong; Arizona StateUniversity Award Committee Tina Eliassi-Rad; Rutgers University João Gama; Universityof Porto Katharina Morik; University of Dortmund …,*,*,*
MICROAGREGACIÓN MULTIVARIANTE: ESTUDIO DE LAS PARTICIONES DEL CONJUNTO DE VARIABLES,JM Mateo; A Torres; J Domingo,RESUMEN Se trabaja sobre la microagregación y; más concretamente; sobre el número devariables que pueden formar cada grupo en una partición del conjunto de variables total. Elobjetivo es determinar cuantas variables deben formar cada grupo de variables paraobtener unas pérdidas de información y de confidencialidad bajas. Los dos casos extremospara realizar microagregación; teniendo en cuenta el número de variables; son: ordenaciónindividual (una sola variable por grupo) y trabajar con todas las variables conjuntamente.Entre estos dos casos extremos existen muchas otras situaciones que se deben estudiar yevaluar.,*,*,*
LSNS 2016 Organizing and Program Committees,Milos Stojmenovic; Serbia Heng Qi; Deze Zeng; Huaqun Wang; Joseph K Liu; Josep Domingo-Ferrer; Qiong Huang; Jin Li; Qianhong Wu; Jia Yu; Wei Wu; Wei Zhuo; Changlu Lin; Bo Qin; Yong Yu; Qixu Liu; Lei Zhang; Jianhong Zhang; Jiguo Li; Costas Patsakis; Anmin Fu; Mingwu Zhang; Yun Rui,Workshop Chairs Milos Stojmenovic; Singidunum University; Serbia Heng Qi; Dalian Universityof Technology; China Deze Zeng; China University of Geosciences; China … WorkshopCo-Chairs Huaqun Wang; Dalian Ocean University; China Joseph K. Liu; MonashUniversity; Australia … Program Committee Josep Domingo-Ferrer; Universitat Rovira iVirgili; Spain Jinguang Han; Nanjing University of Finance & Economics; China QiongHuang; South China Agricultural University; China Jin Li; Guangzhou University; China BaocangWang; Xi'Dian University; China Qianhong Wu; Beijing University of Aeronautics &Astronautics; China Jia Yu; Qingdao University; China Wei Wu; Fujian Normal University; ChinaWei Zhuo; Singapore Management University; Singapore Jingwei Liu; Xi'Dian University; ChinaChanglu Lin; Fujian Normal University; China Bo Qin; Renmin University of China; China …,*,*,*
ICDMW 2016,Carlotta Domeniconi; Francesco Gullo; Francesco Bonchi; Josep Domingo-Ferrer; Ricardo Baeza-Yates; Zhi-Hua Zhou; Xindong Wu,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2017 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,*,*,*
16th IEEE International Conference on Data Mining,Francesco Bonchi; Josep Domingo-Ferrer; Ricardo Baeza-Yates; Zhi-Hua Zhou; Xindong Wu,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2017 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,*,*,*
16th IEEE International Conference on Data Mining Workshops,Carlotta Domeniconi; Francesco Gullo; Francesco Bonchi; Josep Domingo-Ferrer; Ricardo Baeza-Yates; Zhi-Hua Zhou; Xindong Wu,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2017 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,*,*,*
Workshop Organization,Peng Ren; Pengda Huang; Huaizhong Sam Zhang,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2018 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions … Anot-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2018 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,*,*,*
DSAA 2016 Program Committee,Raian Ali; Toshiyuki Amagasa; Gustavo Batista; Austin Benson; Petko Bogdanov; Jean-Francois Boulicaut; Jian Cao; Philip Chan; Mauro Conti; Josep Domingo-Ferrer; Guozhu Dong; Nan Du; Alessandro Epasto; Ricardo José Gabrielli Barreto Campello; Sheng Gao; BUPT Paolo Garza; Lilia Georgieva; Jarek Gryz; Mohand-Said Hacid; UCBL Andreas Hotho; Yun Huang; Jaroslaw Jankowski; Yiping Ke; Marzena Kryszkiewicz; Christine Largeron,Raian Ali; Bournemouth University; UK Toshiyuki Amagasa; University of Tsukuba DiegoAmancio; USP Bernd Amann; LIP6-UPMC Sihem Amer-Yahia; CNRS - LIG NicolasBaskiotis; LIP6/UPMC Gustavo Batista; University of São Paulo Austin Benson; Stanford UniversityPetko Bogdanov; University at Albany - SUNY Jean-Francois Boulicaut; INSA Lyon JianCao; Department of Computer Science and Engineering; Shanghai Jiao Tong University; Shanghai200240; China Philip Chan; Florida Institute of Technology Mauro Conti; University of PaduaAlfredo Cuzzocrea; ICAR-CNR and University of Calabria Josep Domingo-Ferrer; UniversitatRovira i Virgili Guozhu Dong; Wright State University Dejing Dou; Computer and InformationScience Department; University of Oregon Nan Du; Georgia Institute of Technology AlessandroEpasto; Brown University Nadia Essoussi; Laboratoire Larodec; FSEG Nabeul Ricardo …,*,*,*
Castelfranchi; Cristiano 7 Chen; Liang 125 Cho; Geumhwan 173 Cho; Junsung 173,Chris Clifton; Mitu Kumar Debnath; Prateek Dewan; Josep Domingo-Ferrer; Peter Edwards; Rino Falcone; Fabian Förg; Masahiro Fujita; Khaled Ghedira; Ali A Ghorbani; Roberto Guanciale; Dilian Gurov; Per Hallgren; Thorsten Holz; Hsiao-Ying Huang; Sotiris Ioannidis; Yuki Ikeya; Yasser Jafer; Meriam Jemel; Christian D Jensen; Hiroaki Kikuchi; Hyoungshick Kim; Mehmet Sabir Kiraz; Andrei Sabelfeld; Tiemi Christine Sakata; Saeed Samet; Francesco Santini; Alessandro Sapienza; Isa Sertkaya; Brian Soeder; Marina Sokolova; Jordi Soria-Comas; Katsumi Takahashi; Osmanbey Uzunkol; Yeda Regina Venturini; Krishnamurthy Vidyasankar; Susanne Wetzel; Stefan Wüller; Sadok Ben Yahia; Joon-Sung Yang; Artsiom Yautsiukhin; Apostolis Zarras,Abidi; Balkis 70 Aggarwal; Anupama 93 Alzahrani; Abdullah 157 Anandan; Balamurugan 54Arimura; Shiori 186 Azzouna; Nadia Ben 133 … Ballon; Pieter 22 Bashir; Masooda 77Barber; K. Suzanne 177 Bianchi; Andrea 139 Boender; Jaap 191 Breuer; Jonas 22Buchinger; Uschi 22 Buttyan; Levente 145 … Castelfranchi; Cristiano 7 Chen; Liang 125Cho; Geumhwan 173 Cho; Junsung 173 Clifton; Chris 54 … Debnath; Mitu Kumar 109Dewan; Prateek 85 Domingo-Ferrer; Josep 28 … Falcone; Rino 7 Förg; Fabian 44 Fujita; Masahiro186 … Ghedira; Khaled 133 Ghorbani; Ali A. 157 Guanciale; Roberto 36 Gurov; Dilian 36 …Hallgren; Per 1 Holz; Thorsten 101 Huang; Hsiao-Ying 77 … Jafer; Yasser 62 Jemel; Meriam133 Jensen; Christian D. 186 … Kikuchi; Hiroaki 14 Kim; Hyoungshick 139; 173 Kiraz; MehmetSabir 117 Kumaraguru; Ponnurangam 85;93 … Ma; Zhendong 145 Martinelli; Fabio 165 …,*,*,*
Daniele; D. 309,ME Baez; E Bak; M Barbachano; D Barcelb; E Barriuso; JL Benoit-Guyod; E Bergamaschi; H Boira; JM Bollag; M Bosetto; S Botella; P Bottoni; M Bounias; RG Burns; M Businelli; MD Busto; L Campanella; G Cao; E Capri; V Carlin; JM Carrasco; G Celano; V Chaplain; S Claudia; R Cocco; T Collu; A Copin; J Cornejo; C Crecchio; B de Brabant; A De Marco; C De Simone; Y Dehon; AAM Del Re; CG Dios; S Dumontet; OM Eklo; V Eudeline; J Ferrer; M Flores; JC Fournier; O Francioso; B Froncek; E Funari; P Fusi; C Gessa; R Giovinazzo; J Gonzalez; B Grazia; KP Groen; MC Hermosin; M Herrchen; A Hormatallah; P Jamet; D Karageorgiev; A Kettrup; M Klein; W Klein; W Kl6pffer; H Kl6ppel,*,Sage,*,*
How to Avoid Reidentification with Proper Anonymization,David Sánchez; Sergio Martínez; Josep Domingo-Ferrer,Materials and Methods. The dataset. To conduct our study; we first asked dM to share theraw financial data they used to evaluate their “unicity”-based reidentification risk; whichconsist of credit card transactions of 1.1 million users during 3 months; detailing the shop;time and price of each transaction. However; as they already warned in their article; theauthors confirmed they could not share their dataset for contractual and privacy reasons.This contradicts the journal's data availability policy and makes it impossible to reproducetheir claimed successful attack; let alone evaluate it against sound anonymizationmechanisms. Hence; we were forced to look for a transaction dataset with similar structureand “unicity”/reidentification risk properties. Given the high sensitivity of health-relatedinformation (8); and in order to provide transparency and true reproducibility; we chose a …,Algorithms,*,*
Workshop Program Committee STAM 2015,Jaime Arrazola; Fabien Autrel; Gustavo Betarte; Olivier Bettan; Frédéric Cuppens; Nora Cuppens-Boulabia; Crisam de los Santos; Josep Domingo-Ferrer; Lidia Fuentes; Sammy Haddad; Stephane Maag; Wissam Mallouli; Bertrand Mathieu; Refik Molva; Edgardo Montes de Oca; Enrico Morten; Rita Pasini; Erkuden Rios Velasco; Antonio Skarmeta; Daniel Thiemert; Khalifa Toumi; Bachar Wehbi; Fatiha Zaidi,• Jaime Arrazola; Indra Systems; Spain • Fabien Autrel; Telecom Bretagne; France • GustavoBetarte; University of the Republic; Uruguay • Olivier Bettan; Thales; France • ValentinaCasola; CERICT; Italy • Thibault Cholez; INRIA; France • Frédéric Cuppens; TelecomBretagne; France • Nora Cuppens-Boulabia; Telecom Bretagne; France • Crisam de losSantos; SCYTL; Spain • Josep Domingo-Ferrer; Universitat Rovira i Virgili; Catalonia • LidiaFuentes; Universidad de Malaga; Spain • Guillaume Doyen; UTT; Troyes; France • SammyHaddad; Oppida; France • Stephane Maag; Telecom SudParis; France • Wissam Mallouli;Montimage; France • Bertrand Mathieu; Orange; France • Refik Molva; Eurécom; France • EdgardoMontes de Oca; Montimage; France • Enrico Morten; Softeco; Italy • Rita Pasini; Softeco; Italy• Erkuden Rios Velasco; Tecnalia; Spain • David Sánchez; URV; Catalonia • Patrick …,*,*,*
Alessandro Armando; FBK; Italy,Carlo Blundo; Andrey Bogdanov; Michael Brenner; Carlos Blanco Bueno; David Chadwick; Frederic Cuppens; Nora Cuppens-Boulahia; Reza Curtmola; Tassos Dimitriou; Josep Domingo-Ferrer; Eduardo B Fernandez; Alberto Ferrante; Josep-Lluis Ferrer-Gomila; William Fitzgerald; Sara Foresti; Steven Furnell; Joaquin Garcia-Alfaro; Mark Gondree; Stefanos Gritzalis; Yong Guan; Sokratis Katsikas; Ruggero Donida Labati; Costas Lambrinoudakis; Bo Lang; Adam J Lee; Patrick PC Lee; Albert Levi; Jiguo Li; Ming Li; Antonio Lioy; Giovanni Livraga; Javier Lopez; Haibing Lu; Emil Lupu; Olivier Markowitch; Vashek Matyas; Carlos Maziero; Wojciech Mazurczyk; Alessandro Mei; Chris Mitchell; Atsuko Miyaji; Marco Casassa Mont; David Naccache,Page 1. PROGRAM COMMITTEE Alessandro Armando; FBK; Italy Carlo Blundo; Università diSalerno; Italy Andrey Bogdanov; Technical University of Denmark; Denmark Michael Brenner;Leibniz Universitaet Hannover; Germany Carlos Blanco Bueno; University of Cantabria; SpainDavid Chadwick; University of Kent; UK Frederic Cuppens; TELECOM Bretagne; France NoraCuppens-Boulahia; TELECOM; France Reza Curtmola; New Jersey Institute of Technology; USATassos Dimitriou; Athens Information Technology; Greece Josep Domingo-Ferrer; UniversitatRovira i Virgili; Spain Eduardo B. Fernandez; Florida Atlantic University; USA Alberto Ferrante;Università della Svizzera italiana; Switzerland Josep-Lluis Ferrer-Gomila; Balearic IslandsUniversity; Spain William Fitzgerald; University College Cork; Ireland Sara Foresti; Universita'degli Studi di Milano; Italy Steven Furnell; Plymouth University; UK …,*,*,*
Asymptotics of Fingerprinting and Group Testing: Tight Bounds From Channel Capacities............. T. Laarhoven 1967 Searchable Attribute-Based Mechanism With Eff...,K Liang; W Susilo; P Xu; Q Wu; W Wang; J Domingo-Ferrer; H Jin; JM Smereka; VN Boddeti; BVKV Kumar; P Zhao; M Zhang; H Yu; H Luo; W Chen,PAPERS Anonymization and Data Privacy Security Analysis on One-to-Many Order PreservingEncryption-Based Cloud Data Search .............................. ........................................................................................... K. Li; W. Zhang; C. Yang; and N. Yu … A Secure Biometrics-Based Multi-ServerAuthentication Protocol Using Smart Cards .................................... .......................................................................................... V. Odelu; AK Das; and A. Goswami … Asymptotics of Fingerprinting andGroup Testing: Tight Bounds From Channel Capacities ............. T. Laarhoven … SearchableAttribute-Based Mechanism With Efficient Data Sharing for Secure Cloud Storage .......................... ........................................................................................................... K. Liang and W. Susilo … GeneratingSearchable Public-Key Ciphertexts With Hidden Structures for Fast Keyword Search ....................... ........................................................ P. Xu; Q. Wu; W. Wang; W. Susilo; J …,*,*,*
