Deep ultraviolet photoluminescence of water-soluble self-passivated graphene quantum dots,Libin Tang; Rongbin Ji; Xiangke Cao; Jingyu Lin; Hongxing Jiang; Xueming Li; Kar Seng Teng; Chi Man Luk; Songjun Zeng; Jianhua Hao; Shu Ping Lau,Glucose-derived water-soluble crystalline graphene quantum dots (GQDs) with an averagediameter as small as 1.65 nm (∼ 5 layers) were prepared by a facile microwave-assistedhydrothermal method. The GQDs exhibits deep ultraviolet (DUV) emission of 4.1 eV; whichis the shortest emission wavelength among all the solution-based QDs. The GQDs exhibittypical excitation wavelength-dependent properties as expected in carbon-based quantumdots. However; the emission wavelength is independent of the size of the GQDs. The uniqueoptical properties of the GQDs are attributed to the self-passivated layer on the surface of theGQDs as revealed by electron energy loss spectroscopy. The photoluminescence quantumyields of the GQDs were determined to be 7–11%. The GQDs are capable of converting bluelight into white light when the GQDs are coated onto a blue light emitting diode.,ACS nano,2012,770
Field‐Effect Transistors Based on Amorphous Black Phosphorus Ultrathin Films by Pulsed Laser Deposition,Zhibin Yang; Jianhua Hao; Shuoguo Yuan; Shenghuang Lin; Hei Man Yau; Jiyan Dai; Shu Ping Lau,DOI: 10.1002/adma. 201500990 with the lateral size of around 4.9 nm and thickness ofaround 1.9 nm were synthesized from bulk crystal by a facile solution based method. Here;we report another unexplored nanoscale form of BP; namely amorphous BP (a-BP) ultrathinfilms with the thickness ranging from 2 to 10 nm. Here; we specifically define a-BP as highlydisordered form with resemblance to BP. Such wafer-scale a-BP ultrathin films with tunabledirect band gap can be made at the temperature as low as 150 C by conventional pulsedlaser deposition (PLD);[19; 20] which is in contrast with extreme conditions of hightemperature and high pressure for the preparation of BP bulk. It is well-known that thin filmsof hydrogenated amorphous silicon (a-Si: H) have extensively been employed in fabricatingthin film transistors (TFTs) which have already become building blocks for various wide …,Advanced Materials,2015,66
Piezo‐phototronic effect‐induced dual‐mode light and ultrasound emissions from ZnS: Mn/PMN–PT thin‐film structures,Yang Zhang; Guanyin Gao; Helen LW Chan; Jiyan Dai; Yu Wang; Jianhua Hao,The phenomenon of electroluminescence (EL) has attracted an ever-increasing demand forapplications throughout the illumination and display industries.[1–5] In EL devices; lightgeneration in light-emitting diodes (LEDs) is mostly investigated for flat-panel display andlight sources due to their high brightness; long lives; and low power consumption.[6–9] It iswell-known that the LED is essentially ap–n junction diode typically made from asemiconductor. The light emission is generated by the direct injection and subsequentrecombination of electron–hole pairs in the forward-biased p–n junction.[10] Thephenomenon of light emission from electron–hole pair recombination as a result of minoritycarrier injection is regarded as injection EL. It is somewhat surprising that very limited workon exploiting EL devices beyond the p–n junction structure has been reported in recent …,Advanced Materials,2012,66
In vitro cell imaging using multifunctional small sized KGdF 4: Yb 3+; Er 3+ upconverting nanoparticles synthesized by a one-pot solvothermal process,Hon-Tung Wong; Ming-Kiu Tsang; Chi-Fai Chan; Ka-Leung Wong; Bin Fei; Jianhua Hao,Multifunctional KGdF4: 18% Yb3+; 2% Er3+ nanoparticles with upconversion fluorescenceand paramagnetism are synthesized. The average sizes of the nanoparticles capped withbranched polyethyleneimine (PEI) and 6-aminocaproic acid (6AA) are∼ 14 and∼ 13 nm;respectively. Our KGdF4 host does not exhibit any phase change with the decrease ofparticle size; which can prevent the detrimental significant decrease in upconversionluminescence caused by this effect observed in the well-known NaYF4 host. The branchedPEI and 6AA capping ligands endow our nanoparticles with water-dispersibility andbiocompatibility; which can favor internalization of our nanoparticles into the cytoplasm ofHeLa cells and relatively high cell viability. The strong upconversion luminescence detectedat the cytoplasm of HeLa cells incubated with the branched PEI-capped nanoparticles is …,Nanoscale,2013,63
Electroluminescence of europium-doped gallium oxide thin films,Jianhua Hao; Zhidong Lou; Ian Renaud; Michael Cocivera,Abstract Electroluminescence (EL) was observed in Ga 2 O 3: Eu thin films prepared byusing spray pyrolysis of aqueous solutions. The strongest line was associated with the 5 D0→ 7 F 2 electronic transition for Eu 3+. The red emission of the films had chromaticitycoordinates of x= 0.643 and y= 0.356 with a dominant wavelength of 605 nm and a colorpurity of 99%. The luminance changed with the crystallinity and a quenching effect occurred.The spray pyrolysis process; which eliminates high vacuum apparatus; may be moreattractive from the point of view of large-scale and large-area production ofelectroluminescent devices.,Thin Solid Films,2004,63
Upconversion Luminescence Resonance Energy Transfer (LRET)‐Based Biosensor for Rapid and Ultrasensitive Detection of Avian Influenza Virus H7 Subtype,Wei Wei Ye; Ming‐Kiu Tsang; Xuan Liu; Mo Yang; Jianhua Hao,Abstract Avian influenza viruses (AIV) with good adaptation and various mutations havethreatened both human and animals' health. The H7 subtypes have the potential to causepandemic threats to human health due to the highly pathogenic characteristics. Therefore; itis quite urgent to develop a novel biosensor for rapid and sensitive detection of H7 subtypes.In this work; a biosensor based on luminescence resonance energy transfer (LRET) fromBaGdF 5: Yb/Er upconversion nanoparticles (UCNPs) to gold nanoparticles (AuNPs) hasbeen developed for rapid and sensitive H7 subtypes detection. The amino modified captureoligonucleotide probes are covalently linked to poly (ethylenimine)(PEI) modified BaGdF 5:Yb/Er UCNPs. The thiol modified oligonucleotides with H7 hemagglutinin gene sequenceare conjugated to surfaces of AuNPs. The hybridization process between complementary …,Small,2014,61
Tuning the luminescence of phosphors: beyond conventional chemical method,Gongxun Bai; Ming‐Kiu Tsang; Jianhua Hao,Abstract Tuning the luminescence of phosphors is extremely important in controlling andprocessing light for active components of light sources; optical sensing; display devices; andbiomedicine. So far; conventional chemical approaches have routinely been employed tomodify the luminescence during the phosphor's synthesis. It is interesting to broaden themodulation of luminescence by physical methods; such as electric field; magnetic field;mechanical stress; temperature; photons; ionizing radiation; and so on. Since some physicalmethods may provide unusual routes to tune the luminescence in in-situ; real-time;dynamical and reversible manners; it should be beneficial for our understanding thefundamentals of luminescence and widespread applications in a variety of advanced opticalmaterials and devices. In this review; a unified picture and primary physical strategies …,*,2015,60
Thermal assisted oxygen annealing for high efficiency planar CH 3 NH 3 PbI 3 perovskite solar cells,Zhiwei Ren; Annie Ng; Qian Shen; Huseyin Cem Gokkaya; Jingchuan Wang; Lijun Yang; Wai-Kin Yiu; Gongxun Bai; Aleksandra B Djurišić; Wallace Woon-fong Leung; Jianhua Hao; Wai Kin Chan; Charles Surya,Abstract We report investigations on the influences of post-deposition treatments on theperformance of solution-processed methylammonium lead triiodide (CH 3 NH 3 PbI 3)-based planar solar cells. The prepared films were stored in pure N 2 at room temperature orannealed in pure O 2 at room temperature; 45 C; 65 C and 85 C for 12 hours prior to thedeposition of the metal electrodes. It is found that annealing in O 2 leads to substantialincrease in the power conversion efficiencies (PCEs) of the devices. Furthermore; strongdependence on the annealing temperature for the PCEs of the devices suggests that athermally activated process may underlie the observed phenomenon. It is believed that theannealing process may facilitate the diffusion of O 2 into the spiro-MeOTAD for inducing p-doping of the hole transport material. Furthermore; the process can result in lowering the …,Scientific reports,2014,59
Layer‐Dependent Nonlinear Optical Properties and Stability of Non‐Centrosymmetric Modification in Few‐Layer GaSe Sheets,Wenjing Jie; Xi Chen; Dian Li; Lu Xie; Yeung Yu Hui; Shu Ping Lau; Xiaodong Cui; Jianhua Hao,Abstract Gallium selenide; an important second-order nonlinear semiconductor; hasreceived much scientific interest. However; the nonlinear properties in its two-dimensional(2D) form are still unknown. A strong second harmonic generation (SHG) in bilayer andmultilayer GaSe sheets is reported. This is also the first observation of SHG on 2D GaSe thinlayers. The SHG of multilayer GaSe above five layers shows a quadratic dependence on thethickness; while that of a sheet thinner than five layers shows a cubic dependence. Thediscrepancy between the two SHG responses is attributed to the weakened stability of non-centrosymmetric GaSe in the atomically thin flakes where a layer–layer stacking order tendsto favor centrosymmetric modification. Importantly; two-photon excited fluorescence has alsobeen observed in the GaSe sheets. Our free-energy calculations based on first-principles …,Angewandte Chemie International Edition,2015,58
Green; blue; and yellow cathodoluminescence of Ba 2 B 5 O 9 Cl thin-films doped with Tb 3+; Tm 3+; and Mn 2+,Jianhua Hao; J Gao; Michael Cocivera,Green; blue; and yellow cathodoluminescence (CL) have been obtained for thin-films of Ba2 B 5 O 9 Cl doped with Tb 3+; Tm 3+; and Mn 2+; respectively. These phosphor films weredeposited by spray pyrolysis; and then activated in air at temperatures suitable for use onglass substrates. The CL characteristic peaks of the films correspond to transitions betweenelectronic energy levels of Tm 3+; Tb 3+; and Mn 2+ ions. The chromaticity coordinates;dominant wavelength; and color purity were determined for each phosphor. Saturationeffects were observed as the beam current density increased. The more severe currentsaturation of Mn-doped film may be due to a greater ground state deplection of Mnluminescent centers than that of the Tb and Tm.,Applied physics letters,2003,58
Tuning of the blue emission from europium-doped alkaline earth chloroborate thin films activated in air,Jianhua Hao; J Gao; Michael Cocivera,Thin films of M 2 B 5 O 9 Cl: Eu (M= Ca; Sr; Ba) were prepared on glass substrates usingspray pyrolysis. Blue cathodoluminescence due to the abnormal reduction of Eu 3+→ Eu 2+was obtained by annealing films in air. The cation of the host lattice was found to affect theeffectiveness of the reduction process; which could result in influencing the emission band.By selecting types and composition of alkaline cation; it was possible to tune the dominantemitting wavelength between 435 to 465 nm. Activation of the films occurred at temperaturessuitable for the use of glass substrates.,Applied physics letters,2003,56
Abnormal reduction of Eu ions and luminescence in Ca B 2 O 4: Eu thin films,JH Hao; J Gao,Thin films of Ca B 2 O 4: Eu were deposited on glass substrates by spray pyrolysis. Theabnormal reduction of Eu 3+ to Eu 2+ in as-grown thin films was found at the growthtemperatures from 300 to 500° C. Blue cathodoluminescence was observed by annealingfilms in air; correlating with further abnormal reduction of Eu ions and crystallization ofcompounds. These phenomena were explained by an electron transfer mechanism. Thechromaticity coordinates were x= 0.193 and y= 0.089 with a dominant wavelength of 455nm. Our results indicate calcium borate doped with Eu is a blue phosphor at temperaturessuitable for the use of glass substrates in flat panel applications.,Applied physics letters,2004,55
Simultaneous synthesis and amine-functionalization of single-phase BaYF 5: Yb/Er nanoprobe for dual-modal in vivo upconversion fluorescence and long-lasting X-...,Hongrong Liu; Wei Lu; Haibo Wang; Ling Rao; Zhigao Yi; Songjun Zeng; Jianhua Hao,In this work; we developed a novel and biocompatible dual-modal nanoprobe based onsingle-phase amine-functionalized BaYF5: Yb/Er nanoparticles (NPs) for upconversion (UC)fluorescence and in vivo computed X-ray tomography (CT) bioimaging for the first time. High-quality water-soluble amine-functionalized BaYF5: Yb/Er NPs with an average size of 24 nmwere synthesized by a facile environmentally friendly hydrothermal method for simultaneoussynthesis and surface functionalization. Structure investigation based on the Rietveldrefinement method revealed that the as-synthesized BaYF5: Yb/Er NPs present a cubicphase structure; which differs from the previously reported tetragonal structure. Under 980nm excitation; high-contrast green and red UC emissions were observed from HeLa cellsincubated with these amine-functionalized NPs. The UC spectra measured from the NPs …,Nanoscale,2013,52
Luminescent characteristics of blue-emitting Sr 2 B 5 O 9 Cl: Eu thin-film phosphors,Jianhua Hao; Michael Cocivera,Thin films of Sr 2 B 5 O 9 Cl: Eu were deposited on glass plates using spray pyrolysis ofaqueous solutions. Films exhibited blue cathodoluminescence and photoluminescence;indicating the films contained Eu 2+ rather than Eu 3+. A luminance of 76 cd/m 2 at 5 kV wasobtained for annealed films on glass substrates. The chromaticity coordinates were x= 0.162and y= 0.035 with a dominant wavelength of 450 nm and a 95% color purity.,Applied Physics Letters,2001,52
Luminous and tunable white-light upconversion for YAG (Yb 3 Al 5 O 12) and (Yb; Y) 2 O 3 nanopowders,Jiwei Wang; Jian Hua Hao; Peter A Tanner,We report on multiphoton white-light upconversion in vacuum for Pechini synthesisYb_3Al_5O_12 (YbAG) and combustion synthesis (Yb; Y_2) O_3 nanopowders under IRexcitation. Their intense white-light upconversion is attributed to charge transferluminescence superimposed upon a broadband emission. Unlike common nanoscalephosphors; which show low luminescence efficiency; the intensity of white-lightupconversion for nanopowders is similar to that of their bulk counterparts. The luminaryefficacy of the upconversion is estimated to be 10–15lmW^− 1; and the CommissionInternationale d'Eclairage (CIE) coordinates can be widely tuned by the excitation power;pressure; and codoping ratio. The nano-YbAG sample exhibits a longer buildup time foremission; a higher excitation threshold; and a wider CIE range than the oxide …,Optics letters,2010,51
