A calculus for communicating systems,R MILleR,CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 …,LNCS,1986,1411
Data Driven Discovery of Attribute Dictionaries,Fei Chiang; Periklis Andritsos; Renée J Miller,Abstract Online product search engines such as Google and Yahoo shopping; rely onhaving extensive and complete product information to return accurate and timely searchresults. Given the expanding scope of products and updates to existing products; automatedtechniques are needed to ensure the underlying product dictionaries remain current andcomplete. Product search engines receive offers from merchants describing product specificattributes and characteristics. These offers normally contain structured attribute-value pairs;and unstructured (textual) descriptions describing product characteristics and features. Forexample; a laptop offer may contain attribute-value pairs such as “model-X42” and “RAM-8GB”; and a text description of the software; accessories; battery features; warranty; etc.Updating the product dictionaries using the textual descriptions is a more challenging …,*,2016,*
LinkedCT Live: Platform for Online Curation of Clinical Trials Data.,Oktie Hassanzadeh; Renée J Miller; Fatemeh Nargesian; Erkang Zhu,Abstract. The goal of the Linked Clinical Trials (LinkedCT) project is to transform the datapublished on ClinicalTrials. gov into a highquality knowledge base published as LinkedData on the Web. In this demonstration; we present the platform we have developed for bothonline curation of clinical trials data into linked data; and for rapid Web applicationdevelopment on top of this linked data. We also show a few sample applications built usingthis platform. We have made the project open-source and invite researchers and healthcareprofessionals to develop applications that will be hosted on LinkedCT. org.,International Semantic Web Conference (Posters & Demos),2015,*
Perspectives on Business Intelligence,Raymond T Ng; Patricia C Arocena; Denilson Barbosa; Giuseppe Carenini; Luiz Gomes; Jr; Stephan Jou; Rock Anthony Leung; Evangelos Milios; Renée J Miller; John Mylopoulos; Rachel A Pottinger; Frank Tompa; Eric Yu,Abstract Download Free Sample In the 1980s; traditional Business Intelligence (BI) systemsfocused on the delivery of reports that describe the state of business activities in the past;such as for questions like" How did our sales perform during the last quarter?" A decadelater; there was a shift to more interactive content that presented how the business wasperforming at the present time; answering questions like" How are we doing right now?"Today the focus of BI users are looking into the future." Given what I did before and how I amcurrently doing this quarter; how will I do next quarter?" Furthermore; fuelled by the demandsof Big Data; BI systems are going through a time of incredible change. Predictive analytics;high volume data; unstructured data; social data; mobile; consumable analytics; and datavisualization are all examples of demands and capabilities that have become critical …,Synthesis Lectures on Data Management,2013,*
Vivification in BI,P Arocena; RJ Miller; J Mylopoulos,E' presente una richiesta di inserimento in ANCE di una nuova rivista; utilizza la funzione "Registracodice ANCE" per registrare il codice ricevuto dal servizio LoginMIUR o inviare una nuova richiestadi inserimento oppure cercare nuovamente la rivista. E' presente una richiesta di inserimentoin ANCE di una nuova serie; utilizza la funzione "Registra codice ANCE" per registrare il codicericevuto dal servizio LoginMIUR o inviare una nuova richiesta di inserimento oppure cercarenuovamente la serie … Segnalazioni con codici 20501/20503/20504: Alcuni dati obbligatoriper il sito CINECA non sono presenti o invalidi; oppure il sito CINECA non è riuscito ad individuareuna rivista con i dati forniti; è necessario controllare la correttezza dell'ISSN e/o EISSN doveapplicabili e il titolo della rivista … Segnalazioni con codici 20201/20202:La pubblicazionenon è stata trasferita SOLO per i docenti segnalati nel messaggio a causa di problemi …,*,2013,*
Proceedings of the 2011 ACM Sigmod International Conference on Management of Data,TK Sellis; RJ Miller; A Kementsietsidis; Y Velegrakis,Welcome to an exciting week in the city of Athens for the 2011 ACM SIGMOD Conference.Athens is a metropolitan and cosmopolitan city; with so many things to do and to see. It isalso known as the birth place of Democracy; the city with the world-renown" Acropolis andParthenon"; with the famous Theater of Herodes Atticus and the" marble stadium" where thefirst modern time Olympic Games took place in 1896; home of Socrates; Plato; Pericles(Golden Age); and home of the very successful 2004 Olympic Games. And now the home ofthe 2011 ACM SIGMOD Conference! Athens is both an" ancient" and a" modern" city; inwhich visitors can walk safely and enjoy the rich---almost 5;000 year old---history it has tooffer. The city offers a lot of sightseeing; museums; shopping and nightlife. We have aprogram of several social events to complement an excellent technical program. The …,*,2011,*
SIGMOD 2011 chairs' welcome,T Sellis; RJ Miller; A Kementsietsidis; Y Velegrakis,E' presente una richiesta di inserimento in ANCE di una nuova rivista; utilizza la funzione "Registracodice ANCE" per registrare il codice ricevuto dal servizio LoginMIUR o inviare una nuova richiestadi inserimento oppure cercare nuovamente la rivista. E' presente una richiesta di inserimentoin ANCE di una nuova serie; utilizza la funzione "Registra codice ANCE" per registrare il codicericevuto dal servizio LoginMIUR o inviare una nuova richiesta di inserimento oppure cercarenuovamente la serie … Segnalazioni con codici 20501/20503/20504: Alcuni dati obbligatoriper il sito CINECA non sono presenti o invalidi; oppure il sito CINECA non è riuscito ad individuareuna rivista con i dati forniti; è necessario controllare la correttezza dell'ISSN e/o EISSN doveapplicabili e il titolo della rivista … Segnalazioni con codici 20201/20202:La pubblicazionenon è stata trasferita SOLO per i docenti segnalati nel messaggio a causa di problemi …,*,2011,*
BibBase triplified,Oktie Hassanzadeh; Reynold S Xin; Christian Fritz; Yang Yang; Jiang Du; Minghua Zhao; Renée J Miller,Abstract We present BibBase; a system for publishing and managing bibliographic dataavailable in BibTeX files. BibBase uses a powerful yet light-weight approach to transformBibTeX files into rich triplified data as well as custom HTML and RSS code that can readilybe integrated within a user's website while the data can instantly be queried online on thesystem's SPARQL endpoint. In this short report; we present a brief overview of the features ofour system and outline a few research challenges in building such a system.,Proceedings of the 6th International Conference on Semantic Systems,2010,*
Guest editorial: special issue on metadata management,Tiziana Catarci; Renée J Miller,In this special issue on metadata management; we present a new work on creating;gathering; managing; and understanding metadata. The work in this issue highlights thereality that the lack of metadata and effective techniques for managing them is currently oneof the biggest challenges to meaningful use and sharing of the wealth (or should we sayglut) of data available today. Our first paper;“Model-Independent Schema Translation” byPaolo Atzeni; Paolo Cappellari; Riccardo Torlone; Philip A. Bernstein; and GiorgioGianforme; considers the schema translation problem—a problem as old as the datamanagement field itself. Model Independent Data and Schema Translation (MIDST) is aframework for translating schemas from one data model to another. The explicit creation ofmetadata representing the relationship between the schema and its translation is central …,The VLDB Journal,2008,*
Efficient determination of homogeneous rectangles in a binary matrix,*,Determining maximal empty rectangles in a binary matrix includes building values in astaircase data structure for each successive entry in the matrix. The values in the staircasedata structure are removed where the values correspond to maximal rectangles having thesuccessive entry in the bottom right corner of the rectangle. The values in the staircase datastructure for each successive entry being determinable from values in the staircase datastructure for a preceding entry in the matrix. The maximal empty rectangles providing a basisfor generating efficient relational join operations on defined relational tables.,*,2006,*
In memoriam Alberto Oscar Mendelzon,Renèe J Miller,Abstract Alberto Oscar Mendelzon passed away on June 16; 2005 after a two-year battlewith cancer. This tribute to Alberto and his achievements is written in recognition of his greatintellect and his generous friendship. Both have influenced and inspired many in thedatabase research community.,ACM SIGMOD Record,2005,*
Special issue: Best papers of VLDB 2004,M Tamer Özsu; Donald Kossmann; Renée J Miller,Page 1. The VLDB Journal (2005) 14(4): 355–356 DOI 10.1007/s00778-005-0179-z GUESTEDITORIAL M. Tamer Özsu · Donald Kossmann · Renée J. Miller Special issue: Best papers ofVLDB 2004 Published online: 30 October 2005 c Springer-Verlag 2005 This special issue includesfour papers from the 30th In- ternational Conference on Very Large Data Bases; held in Toronto;Canada; 31 August—3 September 3 2004. The con- ference program included 81 research papersselected from 463 submissions. Eight papers from these 81 were invited by the Program Chairsfor inclusion in this special issue. Sub- stantially expanded and enhanced versions of these paperswere subjected to a new round of reviewing and; as a result; the four that are included in this issuewere selected. The four papers cover a wide range of topics: sen- sor networks; data warehouses;data quality; and scientific databases …,The VLDB Journal,2005,*
Proceedings 2004 VLDB Conference: The 30th International Conference on Very Large Databases (VLDB),Mario A Nascimento; M. Tamer Özsu; Donald Kossmann; Renée J. Miller,*,*,2004,*
On Schema Discovery,P Andritsos; RJ Miller,E' presente una richiesta di inserimento in ANCE di una nuova rivista; utilizza la funzione "Registracodice ANCE" per registrare il codice ricevuto dal servizio LoginMIUR o inviare una nuova richiestadi inserimento oppure cercare nuovamente la rivista. E' presente una richiesta di inserimentoin ANCE di una nuova serie; utilizza la funzione "Registra codice ANCE" per registrare il codicericevuto dal servizio LoginMIUR o inviare una nuova richiesta di inserimento oppure cercarenuovamente la serie … Segnalazioni con codici 20501/20503/20504: Alcuni dati obbligatoriper il sito CINECA non sono presenti o invalidi; oppure il sito CINECA non è riuscito ad individuareuna rivista con i dati forniti; è necessario controllare la correttezza dell'ISSN e/o EISSN doveapplicabili e il titolo della rivista … Segnalazioni con codici 20201/20202:La pubblicazionenon è stata trasferita SOLO per i docenti segnalati nel messaggio a causa di problemi …,IEEE DATA ENGINEERING BULLETIN,2003,*
Reminiscences on Influential Papers,K Ross; F Korn; R Miller; K Voruganti,This paper abstracts from the particular features of PRISMA/DB; and evaluates and analyzesthe performance trade-offs for a wide range of parallel query processing strategies. Its clearstyle of presentation; along with careful attention to previous work both in its discussion aswell as in the experiments and analysis; make this paper into a concise introductory or“refereshment” text for researchers interested in parallel query execution.,SIGMOD RECORD,2002,*
VLDB2002 Panel Biodiversity and Ecosystem Informatics Research; Technology Transfer; or Application Development?,Judith Bayard Cushing; Kathleen Bergen; Yannis Ioannidis; Jessie Kennedy; Renée J Miller,Abstract This informal paper summarizes observations of the VLDB 2002 panel onBiodiversity and Ecosystem Informatics (BDEI) and the subsequent discussion. Backgroundon BDEI is provided and conclusions and follow on activities suggested. The moderator'sand panelists' presentations are available on the VLDB 2002 web site; http://www. cs. ust.hk/vldb2002/programinfo/panels. html.,*,*,*
Letter from the Special Issue Editors,Patricia C Arocena; Boris Glavic; Giansalvatore Mecca; Renee J Miller; Paolo Papotti; Donatello Santoro,The prevalence of large volumes and varieties of accessible data is profoundly changing theway business; government and individuals approach decision making. Organizational bigdata investment strategies regarding what data to collect; clean; integrate; and analyze aretypically driven by some notion of perceived value. However; the value of the data isinescapably tied to the underlying quality of the data. Although for big data; value and qualitymay be correlated; they are conceptually different. For example; a complete and accurate listof the books read on April 1; 2016 by the special editors of this issue may not have muchvalue to anyone else. Whereas even partially complete and somewhat noisy GPS data frompublic transport vehicles may have a high perceived value for transport engineers and urbanplanners. In spite of significant advances in storage and compute capabilities; the time to …,*,*,*
Automatic Generation and Ranking of Explanations for Mapping Errors,Seokki Lee; Zhen Wang; Boris Glavic; Renée J Miller,ABSTRACT Data transformation is facilitated by the use of visual and logical specificationsof mappings between schemas. While easy to use; mappings are hard to design. Manytechniques have been proposed to help users understand and refine mappings. However;once an error in transformed data has been identified; these systems at best provide low-level dataflow style tracing or query language facilities to help a mapping developer tracethrough the massive space of possible reasons for the error. In this work; we present anapproach for systematically exploring the space of potential explanations (causes) for errorsin transformed data. Our system leverages data provenance in combination with informationabout the mapping to automatically generate possible explanations. Since the number ofpotential explanations for a set of data errors is exponential in the size of the set it is …,*,*,*
Special Issue: Database Theory 2005 Guest Editor: Dan Suciu,Dan Suciu; Dirk Leinders; Jan Van den Bussche; Wim Martens; Joachim Niehren; Wolfgang Faber; Gianluigi Greco; Nicola Leone; Ariel Fuxman; Renée J Miller; Solmaz Kolahi; Sara Cohen; Yehoshua Sagiv; J Nathan Foster; Michael B Greenwald; Christian Kirkegaard; Benjamin C Pierce; Alan Schmitt,*,*,*,*
The Vivification Problem in Real-Time Business Intelligence,Patricia C Arocena; Renée J Miller; John Mylopoulos,Abstract. In the new era of Business Intelligence (BI) technology; transforming massiveamounts of data into high-quality business information is essential. To achieve this; two non-overlapping worlds need to be aligned: the Information Technology (IT) world; representedby an organization's operational data sources and the technologies that manage them (datawarehouses; schemas; queries;...); and the business world; portrayed by business plans;strategies and goals that an organization aspires to fulfill. Alignment in this context meansmapping business queries into BI queries; and interpreting the data retrieved from the BIquery in business terms. We call the creation of this interpretation the vivification problem.The main thesis of this position paper is that solutions to the vivification problem should bebased on a formal framework that explicates assumptions and the other ingredients …,*,*,*
Mapping Generation and Data Translation of Heterogeneous,L Popa; Y Velegrakis; RJ Miller; M Hernéandez; R Fagin,*,*,*,*
VLDB Endowment Board of Trustees,Gerhard Weikum; Laura M Haas; Paolo Atzeni; Michael J Franklin; Amr El Abbadi; Gustavo Alonso; Peter MG Apers; Elisa Bertino; Peter Buneman; Johann Christoph Freytag; HV Jagadish; Christian S Jensen; Donald Kossmann; David Lomet; Renée J Miller; Shojiro Nishio; Beng Chin Ooi; Meral Ozsoyoglu; Krithi Ramamritham; Raghu Ramakrishnan; Stanley B Zdonik,The VLDB Endowment is a non-profit foundation whose objective is to promote scientific andeducational activities in the area of large-scale data; information; and knowledgemanagement. The Endowment serves as the steering committee for the VLDB conferenceseries. The Endowment also sponsors various scholarly activities. It has established aprogram that supports summer schools; tutorials; and other training activities of this kind; incountries that could otherwise not afford the expenses for such events. The Endowment isalso the main sponsor of the biennial Conference on Innovative Data Systems Research(CIDR); and it runs the VLDB Journal; one of the most successful journals in the databasearea. On various activities; the Endowment closely cooperates with ACM SIGMOD. TheVLDB Endowment has a board of 21 elected trustees; who are the legal guardians of the …,*,*,*
Message from the ICDE 2010 workshop chairs,Christian S Jensen; Renée J Miller,The ICDE conference series continues to attract an exciting range of co-located workshopson topics related to data management. The 26th International Conference on DataEngineering (ICDE 2010); held in Long Beach; CA; USA from March 1 to March 6; 2010;features the following seven co-located workshops; in addition to a special workshop withpapers authored by Ph. D. students:,*,*,*
Lossy Data Reduction Without Loss of Information,Christopher Jermaine; Renee J Miller; Room LP396,*,*,*,*
North East DB/IR Day,Renee Miller; Doug Oard; Juliana Freire,North East DB/IR Day. October 22; 2010 AT&T Shannon Labs Building 103; 180 Park AvenueFlorham Park; NJ. Organizers: Graham Cormode; AT & T Research; graham atresearch.att.com Srinivas Bangalore; AT&T Research; srini at research.att.com Sponsoredby DIMACS and AT&T Workshop Program: 10:30 - 10:55 Welcome and Introductions 10:55 -12:00 On Schema Discovery Renee Miller; University of Toronto 12:00 - 1:45 Lunch; postersession 1:45 - 2:50 Who 'Dat? Identity resolution in large email collections Doug Oard;University of Maryland 2:50 - 3:10 Break 3:10 - 4:15 Provenance-Rich Science Juliana Freire;University of Utah 4:15 Close Friday; October 22; 2010 10:30am - 4:00pm Poster Session --details TBA Previous: Participation Next: Registration Workshop Index DIMACS HomepageContacting the Center Document last modified on Ocotber 22; 2010.,*,*,*
Finding Interesting Patterns Within an Iceberg,Christopher Jermaine; Renee Miller,Abstract Recent work has considered iceberg cube queries using the proposed SQL CUBE-BY operator. This operator provides an interesting and difficult set of problems to study;because the number of subcubes that are created is exponential with respect to the numberof attributes in the CUBE-BY clause. Thus; search can be very difficult. Previous work hasconsidered the problem of searching through the space of all subcubes using the COUNTand AVERAGE functions. In this work; we consider the problem of searching for subcubeshaving a high LLR value; where LLR is a function based on the loglikelihood ratio test fromstatistics. LLR is a rigorous; robust metric of surprise and interest; and provides a naturalway to measure the interestingness of subcubes in a high-dimensional space.,*,*,*
Collective Information Integration Using Logical and Statistical Methods,Lise Getoor; Renee J Miller,Data integration systems are software systems that permit the transformation; integration;and exchange of structured data that has been designed and developed independently. Theoften subtle and complex interdependencies within data can make the creation;maintenance; and use of such systems quite challenging. We have available a robustarsenal of tools and mechanisms for reconciling semantic differences in how data isrepresented including views; mappings; and transformation languages. There is also agrowing maturity in our knowledge of how to create [MHH00; PVM+02] and use thesemechanisms in such tasks as query answering;[Hal01]; data exchange;[FKMP03]; dataintegration;[Len02]; and data sharing.[AHT03; KAM03]. Given this solid foundation in thetools and modeling structures needed for data sharing; we see several remaining …,University of Pennsylvania,*,*
