Distributed GraphLab: a framework for machine learning and data mining in the cloud,Yucheng Low; Danny Bickson; Joseph Gonzalez; Carlos Guestrin; Aapo Kyrola; Joseph M Hellerstein,Abstract While high-level data parallel frameworks; like MapReduce; simplify the design andimplementation of large-scale data processing systems; they do not naturally or efficientlysupport many important data mining and machine learning algorithms and can lead toinefficient learning systems. To help fill this critical void; we introduced the GraphLababstraction which naturally expresses asynchronous; dynamic; graph-parallel computationwhile ensuring data consistency and achieving a high degree of parallel performance in theshared-memory setting. In this paper; we extend the GraphLab framework to thesubstantially more challenging distributed setting while preserving strong data consistencyguarantees. We develop graph based extensions to pipelined locking and data versioning toreduce network congestion and mitigate the effect of network latency. We also introduce …,Proceedings of the VLDB Endowment,2012,1294
LAS PINTADERAS Y LA PINTURA CORPORAL ENTRE LOS ANTIGUOS CANARIOS,José Molina González; Fayna Molina Reyes; Patricia Prieto Angulo,Resumen: Una de las hipótesis sobre la funcionalidad y uso de las pintaderas es que eranunos utensilios usados por los antiguos canarios para la pintura corporal. Hemosintentando contrastar la validez de esta hipótesis mediante la arqueología experimental.Hemos hecho un análisis de las posibilidades de uso (affordances) y limitaciones de laspintaderas para dejar su impronta y un análisis documental y arqueológico en torno al usode la pintura corporal por los antiguos canarios. Siguiendo estos análisis hemos elaboradoun conjunto de pintaderas y de materias colorantes. Finalmente las hemos usado paraimprimir sus improntas sobre la piel; para comprobar experimentalmente su viabilidad comoutensilio para la pintura corporal.,*,*,*
Visualización geográfica 3D mediante un API Universal y Políglota. Acercando los globos virtuales al desarrollador de mashups de mapas.,R García Martín; J Torres González; JP de Castro Fernández; P López Escobés; MJ Verdú Pérez; L Regueras Santos; E Verdú Pérez,RESUMEN El acceso a la información y la democratización de los medios para publicarcontenidos (blogs; redes sociales) en la red han hecho que los usuarios hayan pasado deser meros consumidores a productores de contenidos. En ese desarrollo también hainfluido el acceso a pequeños componentes incrustables en páginas Web (Web widgets); yalgunas API (Application Programming Interface) comerciales asociadas a los mismos; quehacen que hoy en día cualquier desarrollador; o incluso un usuario sin demasiadosconocimientos; puedan incluir en sus sitios Web uno de estos componentes. Este contextode aplicaciones accesibles de manera ubicua ha propiciado el desarrollo de los Webwidgets sobre mapas y las RIA asociadas a los Sistemas de Información Geográfica; entendencias bautizadas como “Web mapping” o “Neogeography”. Así; un usuario puede …,*,*,*
Signatura: BR9701018.,JF Acosta; R Rodriguez; JL Gonzalez; N Nieves; M Blanco; M Escalona; CG Borroto; A Gonzalez; A Garcia,SIDALC.,*,*,*
EMBRIONES SOMÁTICOS DE CAÑA DE AZUCAR (Saccharum sp. VAR. CP 52-43) ENCAPSULADOS,Nadina Nieves; R Tapia; R Castillo; María A Blanco; JL González; Margelys Sánchez; ME Martínez,RESUMEN. En la caña de azúcar se ha trabajado en la embriogénesis somática desdehace más de una década en diferentes laboratorios en el mundo; sin embargo; la obten-ción de semillas a partir de embriones somáticos no es una realidad aún. En este trabajo seexponen algunos resultados de este cultivo; encaminados a lograr la encapsulacin;germinación y conversión de embriones somáticos; para la cual se determinaron la mejorfuente de explantes y diferentes medios de inducción y maduración de embrionessomáticos de caña de azúcar (Saccharum sp.) var. CP 52-43; logrados a partir de callos deinflorescencias inmaduras. Se valoró el comportamiento en la germinación de los diferentesestados del embrión somático y la composición del endospermo a emplear Con esteobjetivo se evaluaron tres modificaciones del medio MS enriquecido con hormonas y …,*,*,*
Structural analysis of historical constructions II. Possibilities of numerical and experimental techniques(Barcelona; 4-6 November 1998),P Roca; JL González; E Oñate; PB Lourenço,*,Theory and engineering applications of computational methods,*,*
SEGUIMIENTO DE LA CALIDAD NUTRICIONAL EN LA INSUFICIENCIA RENAL CRÓNICA,Roberto Francisco Rodríguez; Agustín Marín Morejón; Isidro Sánchez Villar; Juan Luis Lorenzo González; Pilar Valido Acosta; Luz Marina Arrocha; Alvaro Agraz Agraz; Alicia Rodríguez Díaz; Nuria García de la Cruz,En trabajos previos; realizados en nuestro servicio de Nefrología; detectamos una falta deconocimientos acerca de la adecuada alimentación de nuestros pacientes; tanto antes desu entrada en diálisis como una vez iniciados en tratamientos sustitutivos. La informacióniba direccionada hacia una dieta libre con mínimas restricciones de líquidos y alimentosricos en potasio (frutos secos; algunas frutas; etc.). Fue una demanda importante en la queestuvo implicado todo el colectivo de Enfermería de nuestro servicio a lo largo de tresmeses; aportando información estandarizada; tanto a los pacientes propios; como aquellosde nueva incorporación. Por todo ello pensamos que era interesante realizar una nuevavaloración al objeto de averiguar el calado de la información aportada.,*,*,*
Sobrepeso y Obesidad en Muestras de 4 Provincias (Estudio Tabaco o Salud),JG Morlans; A Dueñas; J Gonzalez; R De La Noval; G Debbs,RESUMEN Introducción: La obesidad es considerada un factor de riesgo de enfermedadarterial coronaria. Además aparece asociada a la hipertensión; diabetes mellitus;accidentes vas-calares encefálicos y otras enfermedades crónicas. Objetivos: Caracterizarla obesidad como factor de riesgo en algunas regiones de Cuba utilizando la data inicial delestudio prospectivo en curso" Tabaco o Salud".,*,*,*
“ESTUDIO DE LAS CONDICIONES DE TRABAJO EN LA EMPRESA QUÍMICA; DE FARMACÉUTICOS Y PLÁSTICOS”.,Odaysis Torres Leyva; MSc Ana María Negrón González; MSc Félix Mora González; Norge Jiménez; José Carlos Negrón González; Zahily Domínguez González,RESUMEN La investigación se desarrolla en la Empresa Química de Farmacéuticos yPlásticos (Up-5) del Grupo Empresarial LABIOFAM; perteneciente al Ministerio de laAgricultura (MINAG); donde se evalúa la gestión de los recursos humanos (GRH) con elobjetivo de evaluar la situación actual de las condiciones de trabajo existente en laEmpresa Química de Farmacéuticos y Plásticos. Para la realización del estudio seemplearon las técnicas: entrevistas; cuestionarios; listas de chequeo; mapas de procesos ydiagramas de flujos. Se toma como base fundamental el modelo de Diagnóstico;Proyección y Control; DPC. A partir del diagnóstico realizado de la GRH utilizando elmodelo DPC se obtiene que la mayor cantidad de trabajadores se encuentran entre 17 y 30años lo cual es positivo para el desarrollo de la empresa; los índices de fluctuación son …,*,*,*
Seguimiento de calidad de vida de pacientes con reestenosis intrastent tratados en base a la reserva fraccional de flujocoronario.,JL González; ML Capote,Resultados: Se incluyeron 74 pacientes con seguimiento de 10±2 meses. Lascaracterísticas clínicas y demográficas fueron similares en los tres grupos. El diámetro dereferencia medio fue algo mayor en el grupo no revascularizado (2.9 frente a 2.7 mm.);mientras que el porcentaje de estenosis fue mayor en el grupo A; presentando psignificativa con respecto a los otros grupos. Se registraron eventos mayores en un 19%;29% y 12% de los grupos respectivamente. Refirió angina un 42%; 43% y 24% de lospacientes de cada grupo. Los asintomáticos y libres de eventos representaron el 58% del A;43% del B y 71% del C; siendo mayoría entre los revascularizados los tratados con balón yentre los no revascularizados los que presentaron reserva basal ³ 0.86. Conclusiones: Pesea las limitaciones inherentes a todo estudio retrospectivo; los resultados muestran que: 1) …,*,*,*
Seguimiento de calidad de vida de pacientes con lesiones de novo tratados en base a la reserva fraccional de flujo coronario.,JL González; ML Capote,Resultados: Se incluyeron 126 pacientes con 150 lesiones. El tiempo medio de seguimientofue de 10±2 meses. Las características clínicas y demográficas fueron similares en los tresgrupos. Angiográficamente; ni el porcentaje de estenosis ni el diámetro de referenciaregistraron diferencias significativas. Se constataron eventos mayores (angioplastia; infarto;cirugía y muerte) en un 3%; 14% y 25% de cada uno de los grupos; similares a los índicesobtenidos en estudios prospectivos (Comparison of deferral versus perfomance of PTCAbased upon fractional flow reserve: The DEFER Study: 4%; 9% y 14%). Presentaron anginaun 17%; 31% y 50% de los pacientes respectivamente. Los asintomáticos y libres deeventos representaron el 81% del grupo A; 63% del B (78% si tenemos sólo en cuenta laangina documentada con ergometría) y 50% del C. Entre los pacientes diferidos (grupo B …,*,*,*
Overweight and Obesity in Samples of 4 Provinces (Tobaco or Health Study),Jesús Morlans; Alfredo Dueñas; Juan González; Reinaldo De la Noval; Giselle Debbs,SUMMARY Introduction: The obesity is considered a coronary risk factor. Besides it isassociated with arterial hypertension; diabetes mellitus; stroke and others chronic diseased.Objectives: To characterize obesity as a risk factor in some Cuban regions using the data ofthe study" Tobacco or Health"(It is a current Cuban investigation) Methods: This crosssectional study utilized data from a community based survey carried out in 1996. It wassurveyed 16;099 men and women aged> 34 years in 4 health area of the followingprovinces: P. del Rio; Habana; Ciudad de la Habana; Camaguey respectively.,*,*,*
GENERAL METHOOOLOGY. THE COMBINE O USE OF BXPERIMENTAL ANO NUMERICAL TECHNIQUES INSIDE A SINGLE STUDY,P Roca; JL González,SUMMARY. Structural engineering is only one of the disciplines which should cooperatewhen an ancient construction may show structural damages and may need a strengtheningintervention. Ali the components of the value of the building should be taken into aceount; inan optimization procedure aimed to avoid unneeessary works and loss of the historie andartistie value.,*,*,*
MORPHOLOGY; STRUCTURE AND HISTORY–THE CASE OF THE UPPER FLYING ARCHES OF MALLORCA CATHEDRAL,P ROCA; JL GONZÁLEZ,SUMMARY The structure of Mallorca Cathedral has called the attention of prestigiousresearchers who have studied it by; at their time; pioneering techniques of analysis.However; there are aspects–as in any historical construction-which cannot be understoodfrom a pure structural approach but demand morphological or historical insights. This is thecase of the upper battery of flying arches; which poses paradoxes about its actual role andpresent condition.,*,*,*
OBTENCIÓN DE UNA BOTANA POR MEDIO DE PROCESO SECUENCIAL COMO ALTERNATIVA DE COMERCIALIZACIÓN DE CAMARÓN (Pinaeus vanamei),Marco Antonio Parra Inzunza; José Luis Cristerna González; Fernando Cázares Pérez; Ignacio Calderón Ayala; Jesús Raúl Ortiz del Castillo; María Luisa Torres Duarte,El estado de Sinaloa ocupa el primer lugar nacional en producción de camarón; contandocon 656 km de litoral; 272;000 ha de aguas territoriales y aproximadamente 70;000 ha deaguas continentales (SAGARPA; 2001). En el país la pesquería de camarón es la másimportante en cuanto a la generación de divisas por parte del sector pesquero (Amaro‐Espejo y Arana–Verdejo; 2002). El camarón es uno de los productos alimenticios másapreciados por el consumidor estatal. Las especies marinas proporcionan proteínas de altovalor biológico; constituyendo una excelente fuente de minerales y de yodo (Potter yHotkkiss; 1999). El camarón; al igual que la mayor parte de los productos pesqueros; entraen descomposición con una gran rapidez; lo que tiene repercusiones sobre calidad yeconomía. La actividad bacteriana y la acción autolítica de las enzimas y las reacciones …,La Investigación Científica; Tecnológica y Social en la UAS,*,*
Tit@ enciende el auto y camina el futuro Máquinas; software y educación,Rocío Gómez; Julián González,El 23 de abril de 2005; Jawed Kari–fundador de YouTube-subió el primer video viral de lahistoria. Se trata de Me at the zoo (Yo en el zoo); un video bobalicón que no dura más de 18segundos y cuenta hasta ahora con casi 29 millones de reproducciones. SixDegrees; laprimera plataforma de redes sociales–lanzada en 1997-también fue la primera en alcanzarun millón de usuarios antes de naufragar en 2001. El primer periódico en línea fue NewsReport; creado por Bruce Parrello en 1974. Y Pier Giorgio Perotto; de Olivetti; creó el primercomputador personal entre 1962 y 1964. Tennis for Two; desarrollado en 1958 por WilliamHiginbotham usando un osciloscopio; es considerado el primer videojuego. En septiembrede 1969; se envió el primer mensaje entre dos host; ya finales de 1969 estaban conectados4 nodos en ARPANET; la red que precedió a internet. En fin; la historia de las nuevas …,*,*,*
Tag: entrenamiento,Juan González,*,*,*,*
Programa de desarrollo sostenible de Darién,JM González,SIDALC.,Info Tierra (Panamá).(2002),*,*
Por favor; ingrese primero,Juan González,Algunos entrenadores de corredores defienden las carreras en terrenos accidentados paramejorar la fortaleza del tren inferior del corredor. No obstante¿ cuál es la inclinación deterreno que te da mayor beneficio; la porción de subida o la parte en bajada? Se hanllevado a cabo algunos estudios para ver si la economía de carrera y el daño muscular sedan al correr cuesta abajo (1; 2; 3; 4; 5). La carrera cuesta abajo provoca la activación delmúsculo excéntrico. Esto significa básicamente que el músculo se alarga bajo tensión;como en el caso de las carreras cuesta abajo. El objetivo de este artículo es ilustrar cómomaximizar tu entrenamiento en colina para mejorar tu fuerza excéntrica de la pierna. Estoabarcará varios aspectos del descenso de la colina e incorporará rutinas de entrenamientoque se centrarán específicamente en los patrones de movimiento y/o ángulos de la …,Psicología,*,*
Revisión Bibliográfica: Carcinoma epidermoide en labio inferior; 5 últimos años,Álvaro Abad Abad; J Luis Gutiérrez González,El carcinoma epidermoide del labio inferior se inicia a partir de células escamosas. Hay unaserie de factores etiológicos como el tabaco; los genes; la exposición solar; el alcohol etc.que favorecen su aparición. Suele aparecer más en varones en su segunda mitad de lavida pudiéndose presentar como una tumoración ulcerada e indurada o como una úlceradolorosa acompañada a menudo de adenopatías cervicales. Las lesiones iniciales suelenser sintomáticas y presentan eritroplasia y eritroleucoplasia. Las avanzadas pueden serexofíticas; ulcerosas y verrucosas y están asociadas al dolor. Para establecer eldiagnóstico; se realiza una biopsia que nos permitirá dividir la lesión en bien; moderada; omal diferenciadas. También podemos usas resonancias magnéticas. En cuanto altratamiento; predominará el quirúrgico pudiéndose combinar éste con la radioterapia y …,*,*,*
Entrenamiento Excéntrico para Corredores de Distancia,Juan González,*,*,*,*
SOBREVIVIENDO AL NAUFRAGIO. FORMAS DE LA SUBJETIVIDAD DE LA MUJER JEFE DE HOGAR DE SECTORES POPULARES: Estudio de caso en el barrio...,Julián González; Amada Betancourt,La presente investigación se desarrolló con el fin de aportar algunos elementos útiles parael trabajo que la Alcaldía de Cali realiza con mujeres jefes de hogar de sectores populares;intenta una caracterización de su subjetividad que permita comprender; al menosparcialmente; los modos como estas mujeres asumen; enfrentan y proyectan su propia vida.Inicialmente el proyecto de investigación consideró la opción metodológica de trabajar apartir de registros de consumos culturales y las biografías de las participantes; sin embargoen el proceso se privilegió el análisis de la textualización de los trayectos de vida de cincomujeres jefes de hogar habitantes del barrio Alto Nápoles de Cali.,*,*,*
Using a 2-Way Splitter and two columns for the analysis of 22 allergens in fragrances by GC-MSD,JL Gonzalez; M Martínez; M Gibert; JR Gibert,Abstract On fragrances and related products; the presence of 26 known allergens must belabelling following the International Fragrance Association (IFRA) requirements. Due to theselectivity problems caused by co-elution during the GC/MSD analysis of fragranceallergens; sometimes more than one analytical method is required for the same sample toanalysis all allergens; involving different columns as recommended by IFRA. This situationforces to re-adjust the GC/MSD conditions after the installation of the new column. Thepresent work describes an approach that uses a GC/MSD system with a 2-way micro-fluidicsplitter and two different columns connected from two injectors to the splitter; which permitsthe analysis of this group of compounds in only one sequence of samples using differentanalytical methods without any additional instrument manipulation and any re-adjustment …,*,*,*
TIERRA Y SILICIO: ACTIVISMO INDÍGENA Y REPERTORIOS NEOTECNOLÓGICOS EN COMUNIDADES NASA Y MAPUCHE.,Rocío Gómez; Julián González; Oscar Grillo; Rocío Rueda,*,*,*,*
La formació inicial del professorat de secundària: la llarga trajectòria del CAP,José M Gutiérrez González,La formació inicial del professorat de secundària ha estat i és un tema controvertit en elcamp educatiu pel que fa al model; la durada dels estudis; el nivell acadèmic; els contingutsi la diferent formació del professorat segons els diferents nivells. El tema és; a més; d'unagran actualitat per les repercussions laborals; econòmiques i; sobretot; per la incidència quepot tenir en la qualitat de l'ensenyament. D'acord amb la Llei orgànica d'educació (LOE;2006) i en la línia de l'adaptació de les universitats espanyoles a l'Espai Europeud'Educació Superior; durant el curs escolar 2009-2010 es va posar en funcionament elmàster de Formació del Professorat de Secundària en substitució del CAP. El canviqualitatiu que suposa el nou curs és molt important; per la qual cosa en les línies següentsintentaré establir algunes reflexions que cal tenir en compte sobre el que ha estat i pot …,Reflexions sobre l’educació i el professorat,*,*
La formación inicial del profesorado de secundaria. Recorrido histórico,José Mª G Gutiérrez González,Este artículo centra su atención en el recorrido histórico de la formación inicial delprofesorado de Secundaria; centrándose principalmente en su evolución a partir de lacreación de los ICE y del curso del CAP (1970); hasta la puesta en funcionamiento delactual Máster en Formación del Profesorado de Educación Secundaria; durante el cursoescolar 2009-2010. Asimismo; se analizan algunas experiencias alternativas al CAP y seestablecen algunas consideraciones sobre el Máster.,Manuel Mindán,*,*
EL CAMBIO HACIA LA METODOLOGÍA DE LA ENSEÑANZA BASADA EN LAS COMPETENCIAS EN LA UNIVERSIDAD ESPAÑOLA: EL ESTUDIO DE UN CASO,José Mª González González; José Luis Arquero Montaño; Trevor Hassall,Resumen El Espacio Europeo de Educación Superior ha impulsado la difusión de lametodología de la enseñanza basada en las competencias. Este trabajo se apoya en elNuevo Institucionalismo Sociológico para mejorar nuestro conocimiento sobre los factoresque han afectado al proceso de desinstitucionalización de la metodología de la enseñanzaenfocada en la transmisión de contenidos; a favor de la metodología de la enseñanzabasada en las competencias en el sistema universitario español. Para alcanzar esteobjetivo hemos desarrollado un estudio de caso en una universidad española pionera en laimplantación de unos planes de estudios adaptados a la enseñanza por competencias. Losresultados ponen de manifiesto que la desinstitucionalización del sistema tradicional deenseñanza ha sido promovida por factores políticos; funcionales y sociales; aunque otros …,*,*,*
ACONDICIONAMIENTO DEL LECHO ÓSEO IMPLANTAR MEDIANTE REGENERACIÓN ÓSEA GUIADA. REPORTE DE UN CASO Recibido para arbitraje: 07/02/20...,E Dinatale; JM González,*,*,*,*
Motives; expectations and preparedness for higher education. A study of Spanish entry level accounting students,JL Arquero; Marann Byrne; Barbara Flood; JM González; Jose L Arquero Montaño,*,*,*,*
Extension of Irrigation in Semi-arid Regions: What Challenges for Soil Security? Perspectives from a Regional-Scale Project: Life Regadiox,Rodrigo Antón; Iñigo Virto; Jon González; Iker Hernández; Nerea Arias; Luis Orcaray; Alberto Enrique; Paloma Bescansa,Abstract: The challenge of transforming agriculture to feed a growing population withoutharming natural resource such as soil requires a transition towards more productiveagricultural production systems; with a more efficient use of inputs and more stability andgreater resilience to risks; crises and climate variability in the long term. The conversion fromdryland to irrigation in arid and semi-arid land is a widespread strategy in this sense. It canhowever significantly affect soil security; as it interferes with its four dimensions: capability;condition; capital and connectivity. The project LIFE REGADIOX aims to design; show; test;and spread the impact that an improved model of sustainable management of irrigatedagriculture can have in climate change at a regional scale in Navarre (NE Spain). Itaddresses; among others; soil security and soil quality issues; including the effects of land …,NSU,*,*
Aplicación de Siembra Directa en un cultivo de maíz: efectos en la compactación; el agua y la materia orgánica del suelo,A López-Piñeiro; A Muñoz; A Albarrán; JM Rato; JB González; M Ramírez; F Hernando,*,*,*,*
Bacterial assemblage structure and carbon metabolism along a productivity gradient in the North East Atlantic Ocean,L Alonso-Sáez; J Arístegui; J Pinhassi; L Gómez-Consarnau; JM Gonzalez; D Vaqué; S Agustí; JM Gasol,Abstract Bacterioplankton has the potential to significantly affect the cycling of organic matterin the ocean; but little is known about the linkage between bacterial assemblage structureand carbon metabolism. In this study we investigated whether changes in the phylogeneticcomposition of bacterioplankton were associated with changes in bacterial carbonprocessing (bacterial production; respiration and biomass) in the subtropical North EastAtlantic Ocean. We found consistent differences in the composition of the bacterialassemblage; as revealed by DGGE and CARDFISH; along a gradient from the NW Africanupwelling to the oligotrophic subtropical Gyre. The percent contribution of Bacteroidetes;Roseobacter and Gammaproteobacteria groups significantly increased in more productivewaters; while the SAR11 clade of the Alphaproteobacteria remained relatively constant …,Links between bacterial diversity and carbon cycling in the sea,*,*
Estudios críticos,Alfonso González; Almoraima González; Aurelio González; Beatriz González; Flora González; Javier González; Javier Roberto González; José Emilio González; José Ramón González; Josefina González; Luis M González; Rubén González; Serafín González; Ximena González; Ximena Laura González,Ir a página:[«Anterior] A.-ABE... ALE... AMO-AND... ARR... BAL-BAÑ... BEL... BLA-BLU... BRY-BUR... CAM... CAR-CAS... CES-CHA... COM... CRO-CUA... DIA... EBS-EGI... FAB-FAR...FER... FUE-GAB... GAR... GEL-GIB... GON GON GON GON GON GON GON-GOR GOR-GOYGOY-GRA GRA-GRE GRE-GUA... HER... IBA-IGL... JUR-KAU... LAS-LAY... LOP... MAC-MAD... MAR... MAR... MEN-MER... MON... MUI-MUÑ... NOV-NUÑ... OTE-ON... PAZ-PED...PER... POZ-PRA... RAM... RIE-RIO... ROD... RUB... SAL-SAN... SAN... SET-SIC... STA-STR...TOR... USA-VAI... VEG-VEL... VIV-WAL... ZOK-ZUÑ ZUÑ [Siguiente»].,*,*,*
Otitis media tuberculosa,Benito González; J Benito González; F Santa Cruz Ruiz; S Gómez González; JL Coscarón Blanco E Cordero Sánchez; M Del Cañizo Alvarez,SIDALC.,Anales Otorrinolaringológicos Ibero-AmericanosVol. 30; no. 1 (2003); pp 47-59,*,*
Improvement of real pine (Pinus montezumae Lamb). Part I,J Gonzalez; C Jimenez; T Garcia,The real pine is an endemic specie of Mexico which is actually in danger of extinction. Sothe gamma radiation can accelerate the development of some vegetal species; then it isproceeded to find the radiation dose which allows to break the disease condition to diminishthe lethargy time of those seeds with a dose range of 1 to 300 Krad of gamma radiation. It isrequired to realize more tests and observing in a greater period the hipocotile emission todetermine the dose which allow to break the condition permanently.(Author),*,*,*
Protocolo para el manejo perioperatorio de la medicación crónica,Cristina Roure Nuez; David López Sisamón; Margarita Prats Riera; David López; Tomàs Casasín; Eva María Martínez; Montserrat Masip; Patrícia Domínguez; Júlia González; Dolors Ruiz; Susanna Terré; Núria Miserachs; Begoña Bara; Margarita Prats; Margarita Garau,Las recomendaciones sobre manejo perioperatorio de la medicación crónica raramente sebasan en ensayos clínicos controlados; sino en consideraciones teóricas; en la opinión deexpertos; en casos anecdóticos y en experiencia derivada de la interrupción en situacionesdistintas de la cirugía6; 8; 16; 18; 20. El objetivo de protocolo es sintetizar la informacióndisponible sobre el manejo perioperatorio de la medicación crónica. Se trata derecomendaciones genéricas que deben ser aplicadas a cada paciente haciendo unavaloración individualizada del beneficio/riesgo de mantener la medicación o suspenderlaen cada caso.,*,*,*
Caracterización de la distribución de pesos moleculares de extractos de corteza de Pinus radiata obtenidos a escala laboratorio y piloto,Valentina Ramos; Sebastián Riquelme; Verónica Sanhueza; Julia González; Estrella Aspé; Marlene Roeckel; Katherina Fernández,*,*,*,*
Discontinuidades e irregularidades en pilas; detectadas con pruebas de integridad,Walter I Paniagua; Asael Elvira Martínez; Enrique Ibarra; José Luis González; José Luis Rangel,RESUMEN: Se presenta una breve descripción de pruebas de integridad no destructivasrealizadas en pilas de cimentación; empleando la técnica PIT. Se describen diversos casosen los que se analiza el velocigrama de la pila o pilote y su clasificación en términos decalidad; particularmente; se presenta un caso historia donde se valida y verifica el resultadodel PIT con la extracción de una pila colada in situ; comprobando las bondades de estatécnica. ABSTRACT: A brief description of non-destructive pile integrity tests is presented;PIT technique. Several examples are described; analyzing the pile velocigram; and itsclassification in quality terms; in particular; a case history is presented; where the PIT resultis verified with the extraction of a drilled shaft; reinforcing the advantages of this technique.,*,*,*
NIVELES SÉRICOS DE COBRE EN PACIENTES,PAOLA CELEDÓN; LEONARDO GONZÁLEZ; RITA CECILIA BELLAGAMBA; MARÍA ELENA VILORIA; JOSÉ GONZÁLEZ; MARÍA NELLY RAMOS; ALFONSO BRAVO; JOAN MESA,RESUMEN OBJETIVOS: El propósito de este estudio fue determinar los niveles séricos decobre en pacientes con lesiones benignas y malignas de mama y controles sanos.MÉTODOS: Se realizó un estudio prospectivo donde se compararon los niveles séricos decobre entre 30 pacientes con cáncer de mama; 15 con enfermedad benigna y 15 controles.Los niveles séricos de cobre fueron determinados por espectrofotometría de absorciónatómica con flama. Se aplicaron evaluaciones estadísticas para correlacionar los resultadosobtenidos. RESULTADOS: Los niveles de cobre fueron elevados en pacientes con cáncerde mama (P< 0; 05) en contraste con las pacientes con enfermedad benigna y controles. Nohubo diferencias entre el grupo con enfermedad benigna y los controles. CONCLUSIONES:El cobre puede ser usado como un indicador de enfermedad maligna en la evaluación y …,*,*,*
Estudio de los indices y causas de abortos y su recuperacion en la produccion lactea. Comunicacion.. A study of indices and causes of abortions and their repercus...,J Gonzalez,SIDALC.,Ciencia y Tecnica en la Agricultura. Veterinaria. CU. 1987 Pag,*,*
Comunicacion. Pesquizaje serologico a leptospirosis en mangostas.,O Cepero; EA Silveira; JA Gonzalez; C Morlote,SIDALC.,Ciencia y Tecnica en la Agricultura. Veterinaria. CU. 1985 Pag,*,*
Economia i Gestió Empresarial,JoseLuis Gonzalez; José Luis González Núñez,Metodologia Encara que el professor utilitzarà la classe magistral per a transmetreconeixements dels aspectes nuclears de cada tema; l'alumne haurà de formar part activadel procés d'aprenentatge (classe magistral interactiva). En aquest sentit; es promouraniniciatives sobre la indagació; la motivació i el procés de coneixement de les coses; haventl'alumne de crear-les i adaptar-les al seu propi procés d'aprenentatge. El professorrealitzarà tasques d'orientació; guia i reforç d'aquells aspectes que presentin més dificultat.Es posarà a la disposició de l'alumnat abundant material bibliogràfic incloent contingutsteòrics i també exercicis. Per a fomentar el raonament crític; la discussió i la reflexió per partde l'alumne; s' habilitaran grups de treball en les classes de problemes i en els seminarisamb la finalitat de completar el procés d'aprenentatge mitjançant la discussió en grup.,*,*,*
Organització i Gestió d'Empreses,JoseLuis Gonzalez; José Luis González Núñez,Metodologia Encara que el professor utilitzarà la classe magistral per a transmetreconeixements dels aspectes nuclears de cada tema; l'alumne haurà de formar part activadel procés d'aprenentatge (classe magistral interactiva). En aquest sentit; es promouraniniciatives sobre la indagació; la motivació i el procés de coneixement de les coses; haventl'alumne de crear-les i adaptar-les al seu propi procés d'aprenentatge. El professorrealitzarà tasques d'orientació; guia i reforç d'aquells aspectes que presentin més dificultat.Es posarà a la disposició de l'alumnat abundant material bibliogràfic incloent contingutsteòrics i també exercicis. Per a fomentar el raonament crític; la discussió i la reflexió per partde l'alumne; s' habilitaran grups de treball en les classes de problemes i en els seminarisamb la finalitat de completar el procés d'aprenentatge mitjançant la discussió en grup.,*,*,*
Serie: Revista Científica Facultad Ciencias Veterinarias del Zulía.,Rugeles Pinto; C Almanza Loaiza; R Linares Arias; J Luna Gonzalez; J Castano Villadiego; F Vergara Garay,SIDALC.,*,*,*
EVALUACION AGROPRODUCTIVA DE LOS SUELOS DEL DISTRITO CAYAJABOS; COMPLEJO AGROINDUSTRIAL" BORIS LUIS SANTA COLOMA".,N Ruiz; F Sulroca; RB Nunez; R Ruiz; JL Gonzalez,Resumen1: EVALUACION; INDUSTRIA AZUCARERA; SUELO; ANALISIS; FACTORESAMBIENTALES; CULTIVO; CANA DE AZUCARSE REALIZO UN ANALISIS SOBRE LOSPRINCIPALES FACTORES QUE AFECTAN EL DESARROLLO Y CULTIVO DE LA CAÑADE AZUCAR EN CONDICIONES DE PRODUCCION; TOMANDO COMO BASE ELDISTRITO CAÑERO" CAYAJABOS" DEL COMPLEJO AZUCARERO" BORIS L. SANTACOLOMA"; EN LA PROVINCIA DE LA HABANA. PARTIENDO DE LAS CARACTERISTICASFISICO-QUIMICAS DE LOS PRINCIPALES TIPOS DE SUELOS; EL ESTUDIO SOBRE LOSRENDIMIENTOS POTENCIALES A OBTENER POR TIPO DE SUELO Y CEPA ENCONDICIONES DE SECANO; LOS PROCESOS PRINCIPALES DE FORMACION DE LOSSUELOS; LAS CONDICIONES CLIMATICAS Y FITOTECNICAS; SE REALIZO UNA …,*,*,*
Supplemental Information,John A González; Rodrigo Quera; Marcela A Hermoso,Supplementary Figure 1: Corticosteroid treatment increases serum levels of ST2 in CD.Serum ST2 levels in CD patients grouped according to therapies (A) or according to diseaseactivity and corticosteroid (CORT) treatment (B) were determined by ELISA. 5-ASA (5-aminosalicylic acid); AZA (azathioprine); corticosteroids (hydrocortisone; prednisone andprednisolone); IFX (infliximab). Differences were assessed using the Kruskal-Wallis test andDunn's multiple comparison post-test.* p< 0.05;** p< 0.01. Supplementary Figure 2: Effect ofcorticosteroids and IL33 on sST2 and IL6 expression. Levels of sST2 (A); IL6 (B) and IL33(C) in conditioned media of biopsies from healthy controls (HC) or UC patients; stimulated ornot with 100 nM prednisone (“a”) or prednisolone (“b”); and levels of sST2 (D) and IL6 levels(E) in conditioned media of biopsies; incubated or not with rh IL33 (50 ng/ml); were …,*,*,*
