Chlorites and hydroxy-interlayered vermiculite and smectite,Richard I Barnhisel; Paul M Bertsch,Chlorites are not as abundant as some other clay minerals in soils; but when present theyplay significant roles in the chemical environment. Chlorites are less stable than most of theother clays when placed into acidic environments; and therefore may be rapidly altered. Thisweathering process may account for significant amounts of Mg2+ and other cations thatoccupy exchange sites of clay minerals of such soils. In addition to the minerals consideredfor this chapter; the chlorite layer may be an important part of mixed layer sequences (seeSawhney; chapter 16; this book). Confusion may occur from casual reading of the literature;since the word chlorite appears in many earlier reports. Such minerals are presentlyclassified as a type of interstratified mineral sequence. For example the term" swelling"chlorite was first used by Stephen and MacEwan (1950; 1951) to describe a mineral …,Minerals in soil environments,1989,646
Bioavailability; Toxicity and Trophic Transfer of Manufactured Nanoparticles.,Paul Bertsch; T Glenn; N Kabengi; H Ma; P Morris; S Murph; A Neal; B Neely; Lee Newman; J Unrine; P Williams,It is widely acknowledged that we are at the dawn of a period involving major advances intechnology spawned by new developments in the synthesis and application of nanoparticlesand nanocomposites. The nanotechnology revolution offers great promise for majoradvances in numerous areas; including medicine; manufacturing; electronics; sensordevelopment; energy production; pollution control; and environmental remediation; amongothers. Despite the benefits that will undoubtedly result from advances in nanotechnology;concerns surrounding the potential negative impacts to the environment and human healthhave emerged. We have been investigating the bioavailability and toxicity as well as thetrophic transfer of ZnO and Au nanoparticles to microorganisms; detritivores; amphibians;and plants. Interdisciplinary studies include the characterization of the nanoparticles; the …,*,2007,*
On the Physical and Chemical Reactivity of Manufactured ZnO Nanoparticles in Soil Environments.,J Kabengi Nadine; Jason Unrine; Andrew Neal; Paul Bertsch; Travis Glenn; Phillip L Williams,The growing production and utilization of ZnO nanoparticles (ZON) in numerous areasranging from medicine and manufacturing to microelectronics and personal care productswill unavoidably lead to their introduction to the environment through accidental releasesduring production; transport; manufacturing and through disposal. Understanding thephysicochemical properties; surface chemical reactivity; and charge properties of ZON is keyfor evaluating the transformations they may undergo when released to the environment and;hence in assessing their potential impacts on biogeochemical processes. Characterizationdata obtained with a variety of techniques including TEM; XRD; FTIR and Ramanspectroscopies as well as high resolution thermogravimetric analysis (HR-TGA) indicate acritical role of the counter anion used to stabilize the nanoparticles in suspension on …,*,2006,*
Isolation and Characterization of Four Gram-PositiveNickel-Tolerant Microorganisms from Contaminated Riparian Sediments,Joy D Van Nostrand; Tatiana V Khijniak; Terry J Gentry; Michelle T Novak; Andrew G Sowder; Jizhong Z Zhou; PaulM Bertsch; Pamela J Morris,Abstract Microbial communities from riparian sediments contaminatedwith high levels of Niand U were examined for metal-tolerantmicroorganisms. Isolation of four aerobic Ni-tolerant;Gram-positiveheterotrophic bacteria indicated selection pressure from Ni. Theseisolateswere identified as Arthrobacter oxydans NR-1; Streptomycesgalbus NR-2; Streptomycesaureofaciens NR-3; and Kitasatosporacystarginea NR-4 based on partial 16S rDNAsequences. A functional genemicroarray containing gene probes for functions associatedwithbiogeochemical cycling; metal homeostasis; and organic contaminantdegradationshowed little overlap among the four isolates. Fifteen of thegenes were detected in all fourisolates with only two of these relatedto metal resistance; specifically to tellurium. Each of thefour isolatesalso displayed resistance to at least one of six antibiotics tested …,Microbial Ecology,2006,*
Longitudinal Dispersivity in a Radial Diverging Flow Field,JC Seaman; M Wilson; PM Bertsch; SA Aburime,Abstract Hydrodynamic dispersion is an important factor controlling contaminant migration inthe subsurface environment. However; few comprehensive data sets exist for evaluating theimpact of travel distance and site heterogeneity on solute dispersion under non-uniform flowconditions. In addition; anionic tracers are often used to estimate physical transportparameters based on an erroneous assumption of conservative (ie; non-reactive) behavior.Therefore; a series of field experiments using tritiated water and several other commonlyused hydrologic tracers (Br; Cl; FBAs) were conducted in the water-table aquifer on the USDepartment of Energy's Savannah River Site (Aiken; SC) to evaluate solute transportprocesses in a diverging radial flow field. For each experiment; tracer-free groundwater wasinjected for approximately 24 hours at a fixed rate of 56.7 L/min (15 gpm) to establish a …,AGU Fall Meeting Abstracts,2005,*
Plutonium Oxidation and Subsequent Reduction by Mn (IV) Minerals,DANIEL KAPLAN,Synopsis. Aqueous plutonium (V) initially oxidizes and then eventually undergoes reductionwhen it comes in contact with Mn (IV) minerals. Abstract. Plutonium sorbed to rock tuff waspreferentially associated with manganese oxides. On tuff and synthetic pyrolusite (Mn IVO2); Pu (IV) or Pu (V) was initially oxidized; but over time Pu (IV) became the predominantoxidation state of sorbed Pu. Reduction of Pu (V/VI); even on non-oxidizing surfaces; isproposed to result from a lower Gibbs free energy of the hydrolyzed Pu (IV) surface speciesversus that of the Pu (V) or Pu (VI) surface species. This work suggests that despite initialoxidation of sorbed Pu by oxidizing surfaces to more soluble forms; the less mobile form ofPu; Pu (IV); will dominate Pu solid phase speciation during long term geologic storage.,*,2005,*
In vitro bioavailability monitoring of heavy metals using Lumbricus terrestris and Eisenia foetida,Christina Zabinski; Paul M Bertsch; Tracy Punshon; Gregg O’Quinn,*,Water; Air &; Soil Pollution,2005,*
Advanced photon source 2004 users meeting and Workshops,Stephen Durbin; Mark Rivers; Seth B Darling; Paul Bertsch; Shelly Kelly; Kenneth Kemner; Steve Sutton; John Hill; Ercan Alp; Andrew J Goshe; David M Tiede; Patricia Fernandez; John Quintana; L Soderholm,Laboratory (ANL) was attended by more than 600 people. The three-day event (May 4through May 6) featured a wide variety of workshops; scientific talks; posters; vendorexhibits; and social events. This gathering of over 600 registered participants was perhapsthe largest annual meeting ever of any synchrotron organization. The chair of the APS UsersOrganization; Steve Durbin (Purdue University); welcomed this group by congratulatingthem for becoming the largest user group of any US DOE facility (over 2;600 badgedmembers); for leading the world in producing new protein structures; for being on track tolead in the number of peerreviewed publications among synchrotrons; and especially forhaving written far more letters to Congress in the last year than all other DOE light sourceusers combined. After a gracious welcome by Argonne Director Hermann Gründer; the …,*,2004,*
Savannah River Ecology Laboratory 2004 Annual Technical Progress Report,Paul M Bertsch,The Savannah River Ecology Laboratory (SREL) is a research unit of The University ofGeorgia (UGA) and has been conducting ecological research on the Savannah River Site(SRS) near Aiken; South Carolina for over 53 years. The overall mission of the Laboratory isto acquire and communicate knowledge of ecological processes and principles. SRELconducts fundamental and applied ecological research; as well as education and outreachprograms; under a Cooperative Agreement with the US Department of Energy (DOE). TheLaboratory's research mission during the 2004 fiscal year was fulfilled with the publication of86 journal articles and book chapters by faculty; technical staff; students; and visitingscientists. An additional 53 journal articles have been submitted or are in press. Othernoteworthy events took place as faculty members; staff; and graduate students received …,*,2004,*
2003 Report of EnviroSync. A National organization of environmental science users of synchrotron radiation sources; molecular environmental science: An Assessm...,Gordon E Brown Jr; Pupa De Stasio; Richard J Reeder; Samuel J Traina; Paul A Fenter; Satish CB Myneni; David L Clark; John R Bargar; Kenneth M Kemner; Paul M Bertsch; Ernest Fontes; William F Bleam; Klaus H Pecher; Amitava Roy; David K Shuh; John M Zachara; Josef Hormes; Stephen R Sutton; William A Bassett; Scott E Fendorf; Peggy A O'Day; Clinton S Willson; Joseph Bisognano,Executive Summary Synchrotron-based techniques are fundamental to research inMolecular Environmental Science (MES); an emerging field that involves molecular-levelstudies of chemical and biological processes affecting the speciation; properties; andbehavior of contaminants; pollutants; and nutrients in the ecosphere. These techniquesenable the study of aqueous solute complexes; poorly crystalline materials; solid-liquidinterfaces; mineral-aqueous solution interactions; microbial biofilm-heavy metal interactions;heavy metal-plant interactions; complex material microstructures; and nanomaterials; all ofwhich are important components or processes in the environment. Basic understanding ofenvironmental materials and processes at the molecular scale is essential for riskassessment and management; and reduction of environmental pollutants at field …,*,2004,*
Lipid Composition of Soil Profiles and Water-Soluble Colloids Collected Within the Atlantic Coastal Plain in South Carolina,GL Mills; BE Herbert; PM Bertsch,Abstract The Atlantic Coastal Plain physiographic unit of the eastern US represents a largeland area ranging from Mississippi to New Jersey. Soils widely distributed in thisphysiographic unit are characterized by highly weathered; deep coarse textured vadosezones; located on mature landscapes. Furthermore; soil types common in the upper coastalplain (UCP) region have strong similarities to soils widely distributed in watersheds of theAmazon Basin. Thus; an understanding of the biogeochemical dynamics controlling carbonfluxes in these systems has significant implications for natural resource management oflarge land areas and for the potential to enhance C-sequestration in the terrestrialbiosphere. We have examined the distributions of lipids in vertical profiles in upland soilswithin the UCP. Our results showed that biogenic hydrocarbons; fatty acids; and aliphatic …,AGU Fall Meeting Abstracts,2003,*
Linking chemical speciation; desorption kinetics; and bioavailability of U and Ni in aged-contaminated sediments: A scientific basis for natural attenuation and risk as...,Paul M Bertsch; Andrew Sowder; Brian Jackson,The extent to which heavy metals and radionuclides pose an environmental hazard dependson their potential for release to and transport in the environment; ie; environmentalavailability; and their potential for introduction into biological systems; ie; bioavailability. Althoughthere exists a substantial body of literature pertaining to the fate; distribution; and bioavailabilityof contaminant metals in model laboratory systems; few studies have examined the biogeochemicalcycling of heavy metals in complex aged-contaminated soils and sediments at a fundamentallevel. Even fewer have coupled detailed information on chemical speciation fromstate-of-the-art microscopic analytical and spectroscopic techniques with macroscopic observationsobtained using indirect chemical extractions; metal desorption and leaching experiments; andbiological uptake and toxicity assays. Consequently; a major knowledge gap exists in …,*,2003,*
Determination of antibiotics in surface and groundwater due to poultry litter applications,HM Dion; DE Aiken; PM Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2003,*
Alexander; WR; 33 Allard; T.; 1 Alonso; U.; 55,J Azoulay; I Baal-Zedaka; AJ Bednar; T Bein; MF Benedetti; PM Bertsch; L Bianchi; C Bitea; JY Bottero; M Bouby; F Bouyer; G Chauveteau; T Chopin; L Citeau; GJ Cuello; C Degueldre; E Doelsch; M Dubois; J Eikenberg; F Elsass; F Fajula; PY Favarger; T Fierz; H Geckeis; W Hauser; S Hava; JL Hazemann; H Hoffmann; G Hüttig; JI Kim; I Lamy; I Lapsker; H Lewandowski; JL Loizeau,*,*,2003,*
Hydrolysis of iron (II) chloride in anoxic conditions and influence of soil ligands,Emmanuel Doelsch; Jérôme Rose; Armand Masion; Jean Yves Bottero; A Nahrstedt; Paul M Bertsch,The oxidation-reduction steps of iron are of a particular importance in the globalgeochemical cycling and industrial applications. Indeed; 17x 1020 moles of Fe are stored inthe sedimentary rocks and 3.5 x1012 moles/year are transformed from oxidized to reducedreservoirs and vice versa. Most of the studies dealing with the Fe (II)-Fe (III) system concernthe composition and the structure of final products from the oxidation of a Fe (II) solution. Inacidic conditions (pH< 5); the Fe oxides precipitate directly from Fe (III) aqueous species (Fe(II) ions oxidizes before precipitation) and the final products can be ferrihydrite; goethite orhematite depending on temperature and the nature of ferrous salt used. 2 In alkalinesolutions (pH> 8); the end product is magnetite. 2 For slightly acidic to slightly alkalineconditions; intermediate Fe (II)-Fe (III) hydroxysalts phases are formed. 2 The effects of a …,*,2003,*
Use of Synchrotron X-ray Fluorescence to Measure Trace Metal Distribution in the Brain,D Linkous; JM Flinn; A Lanzirotti; C Frederickson; BF Jones; PM Bertsch,Abstract X26A; National Synchrotron Light Source; was used to quantitatively evaluate thespatial distribution of trace metals; such as Zn and Cu; in brain tissue. X-ray microprobetechniques offer distinct advantages over other analytical methods by allowing analyses tobe done in-situ with little or no chemical pretreatment and low detection limits (about 1 ppm).In the context of neuroscience; SXRF can provide non-destructive measurements of specificmetal concentrations and distribution within nerve (brain) tissue. Neuronal tissue fromorganisms having undergone different normal or experimental conditions may be compared;with analytical capacities not limited by binding states of the metal (ie; vesicular orenzymatic); as is the case with staining techniques.. Whole regions of tissue may bescanned for detectable trace metals at spatial resolutions of 10um or less using focused …,AGU Fall Meeting Abstracts,2002,*
Gram-Positive Nickel Resistant Bacteria Isolated from Riparian Sediments Contaminated with Ni and U on the Savannah River Site,AG Sowder; TV Khijniak; J van Nostrand; PM Bertsch; PJ Morris,Abstract The natural attenuation of pollutants in riparian and wetland systems is driven inlarge part by the services provided by the diverse microbial communities that thrive in thesenutritionally and chemically complex environments. For co-contaminated systems; thepresence of heavy metals at excessive levels may alter the structure and function ofmicrobial communities that are essential for the immobilization of inorganics anddegradation of organic contaminants. We examined riparian sediments heavilycontaminated with U and Ni (1000's of mg/kg) from a small stream on the US Department ofEnergy's Savannah River Site that received metallurgical process effluents wastewater overa thirty-year period associated with the production of nuclear materials. Four gram positivebacteria were isolated that displayed marked resistance (5000 mg/kg) to Ni relative to …,AGU Fall Meeting Abstracts,2002,*
Trace element speciation in poultry litter leachates.,BP Jackson; JC Seaman; PM Bertsch; ML Cabrera; CW Wood; JC Camberato,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2002,*
Determination of Arsenic Species in Poultry Wastes,BP Jackson; PM Bertsch,Abstract Two benzenearsenic compounds; p-arsanilic acid (p-ASA) and roxarsone (ROX);are commonly used feed additives in the poultry industry for disease prevention andincreased weight gain. Because these compounds are not readily adsorbed by poultry; As inpoultry litter can reach concentrations> 41 mg/kg; which; for comparison; is the maximumallowable concentration for land application of sewage sludge according to USEPA 503regulations. In contrast to land application of sewage sludge or industrial by-products suchas fly ash; the potential for As loading of soil from poultry litter application has received littleattention; despite the more prevalent use of poultry litter as a soil amendment. Furthermore;little is known concerning the biogeochemistry of these organo-arsenic compounds in soils.In incubation studies; we found that soil solution As concentrations were higher for poultry …,AGU Spring Meeting Abstracts,2001,*
Micro-Scale Controls on Biogeochemical Reactivity in Natural Systems: A Microspectroscopic View,Paul M Bertsch; Douglas B Hunter; Martine C Duff,A fundamental understanding of interactions at the molecular level is required to explain themechanisms controlling the fate and transport of solutes and contaminants in soil andsubsurface environments. However; there has been limited success in translatinginformation generated at the molecular level to explain observations made at larger scales.While several explanations for this conundrum can be advanced; a prominent one is thatmuch of our knowledge concerning the surface chemistry of clay and oxide minerals isderived from experiments conducted on model monomineralic phases. Results from thesestudies have helped to establish boundary conditions defining surface complexationreactions of contaminants and to delineate reactive surface functional groups for a range ofmineral phases. However; it has been difficult to successfully extrapolate this information …,Eleventh Annual V. M. Goldschmidt Conference,2001,*
INTERFACES: ADSORPTION; REACTIONS; FILMS; ASSEMBLIES; FORCES-X-ray Absorption Spectroscopy Study of Immobilization Processes for Heavy Metals in...,Jerome Rose; Isabelle Moulin; Armand Masion; Paul M Bertsch; Mark R Wiesner; Jean-Yves Bottero; Francis Mosnier; Claude Haehnel,*,Langmuir,2001,*
MICELLES; VESICLES; EMULSIONS; GELS; SURFACTANTS; COLLOIDS-Speciation and Crystal Chemistry of Iron (III) Chloride Hydrolyzed in the Presence of SiO4...,Armand Masion; Emmanuel Doelsch; Jerome Rose; Stephane Moustier; Jean Yves Bottero; Paul M Bertsch,*,Langmuir,2001,*
Using EXAFS for problem solving in the wood pulp mill./GB Ow Yang; S. Pattanaik; AW Rudie; DB Hunter; and PM Bertsch.,Ow Yang; Giselle Bei; Sidhartha Pattanaik; Alan W Rudie; Douglas B Hunter; Paul M Bertsch,*,*,2000,*
Using EXAFS for problem solving in the wood pulp mill,Ow Yang; Giselle Bei; Sidhartha Pattanaik; Alan W Rudie; Douglas B Hunter; Paul M Bertsch,The Institute of Paper Science and Technology is an independent graduate school; researchorganization; and information center for science and technology mainly concerned withmanufacture and uses of pulp; paper; paperboard; and other forest products and byproducts.Established in 1929 as the Institute of Paper Chemistry; the Institute provides research andinformation services to the wood; fiber; and allied industries in a unique partnership betweeneducation and business. The Institute is supported by 52 North American companies. Thepurpose of the Institute is fuifilled through four missions; which are:,*,2000,*
NANOSTRUCTURES; MULTICOMPONENT SYSTEMS; MATERIALS; POLYMERS; APPLICATIONS-X-ray Absorption Spectroscopy Study of Immobilization Process...,Jerome Rose; Isabelle Moulin; Jean-Louis Hazemann; Armand Masion; Paul M Bertsch; Jean-Yves Bottero; Francis Mosnier; Claude Haehnel,*,Langmuir,2000,*
CRYSTAL GROWTH; NUCLEATION; LIQUID CRYSTALS; GENERAL-Speciation and Crystal Chemistry of Iron (III) Chloride Hydrolyzed in the Presence of SiO4 Liga...,Emmanuel Doelsch; Jerome Rose; Armand Masion; Jean Yves Bottero; Daniel Nahon; Paul M Bertsch,*,Langmuir,2000,*
In situ radionuclide stabilization: Scientific basis for minimally invasive treatment techniques.,JC Seaman; PM Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1999,*
Mineral Surface Processes Responsible for the Decreased Retardation (or Enhanced Mobilization) of 137 Cs from HWL Tank Discharges,John M Zachara; Paul M Bertsch; Jeffrey R Serne,Research Objective Experimental research will determine how the sorption chemistry of Cson Hanford vadose zone sediments changes after contact with solutions characteristic ofhigh-level tank wastes (HLW). Our central hypothesis is that the high ionic-strength of tankwastes (ie;> 5 mol/L NaNO3) will suppress all surface-exchange reactions of Cs; exceptthose to the highly selective frayed edge sites (FES) of the micaceous fraction. We furtherspeculate that the concentrations; ion selectivity; and structural aspects of the FES willchange after contact with the harsh chemical conditions of HLW and these changes will bemanifest in the macroscopic sorption behavior of Cs. We believe that migration predictions ofCs can be improved substantially if such changes are understood and quantified. Theresearch will integrate studies of ion-exchange thermodynamics on the FES; with high …,*,1999,*
Retardation of anionic groundwater tracers in highly weathered geologic systems.,JC Seaman; PM Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1998,*
Mineral surface processes responsible for the decreased retardation (or enhanced mobilization) of {sup 137} Cs from HLW tank discharges. 1998 annual progress r...,JM Zachara; PD Ellis; RJ Serne; PM Bertsch,Research Objective Cesium (137) is a major component of high level weapons waste. AtHanford; single shell tanks (SST's) with high level wastes (HLW) have leaked supernatecontaining over 106 Ci of 137Cs and other co-contaminants into the vadose zone. In selectlocations; 137Cs has migrated further than expected from retardation experiments andperformance assessment calculations. Deep 137Cs migration has been observed beneaththe SX tank farm at Hanford with REDOX wastes as the carrier causing regulatory andstakeholder concern. The causes for “expedited” migration are unclear. This research isinvestigating how the sorption chemistry of Cs on Hanford vadose zone sediments changesafter contact with solutions characteristic of HLW. Our central scientific hypothesis is that thehigh Na concentration of HLW will suppress surface-exchange reactions of Cs; except …,*,1998,*
Environmental Management Science Program,HLW Tank Discharges,Research Objective Cesium (137) is a major component of high level weapons waste. AtHanford; single shell tanks (SST's) with high level wastes (HLW) have leaked supernatecontaining over 106 Ci of 137Cs and other co-contaminants into the vadose zone. In selectlocations; 137Cs has migrated further than expected from retardation experiments andperformance assessment calculations. Deep137Cs migration has been observed beneaththe SX tank farm at Hanford with REDOX wastes as the carrier causing regulatory andstakeholder concern. The causes for" expedited" migration are unclear. This research isinvestigating how the sorption chemistry of Cs on Hanford vadose zone sediments changesafter contact with solutions characteristic of HLW. Our central scientific hypothesis is that thehigh Na concentration of HLW will suppress surface-exchange reactions of Cs; except …,*,1998,*
Heterogeneous Electron Transfer-14-Degradation of Tetraphenylboron at Hydrated Smectite Surfaces Studied by Time Resolved IR and X-ray Absorption Spectrosc...,DB Hunter; WP Gates; PM Bertsch; KM Kemner,*,ACS Symposium Series,1998,*
Metal binding sites in wood pulp. Project F017; report 1: a progress report to the member companies of the Institute of Paper Science and Technology,Ow Yang; Giselle Bei; Alan W Rudie; Kenneth M Kemner; Douglas B Hunter; Paul M Bertsch,ABSTRACT This work describes a fundamental study characterizing the chemical bondingof Fe and Ca in pulp fibers. Three brownstock pulp samples were chelated; acidified; orbleached. The low concentrations of residual Fe and Ca required that synchrotron-generated x-rays be used to analyze the metal ions. X-ray absorption near-edge structure(XANES) analysis for the oxidation state of the intractable Fe suggested that it existed as amixture of Fe (2+) and Fe (3+). Extended x-ray absorption fine structure (EXAFS) analysisindicated that this iron was most likely bound to lignin structures via two oxygen bonds.,*,1998,*
Actinides in Biological and Environmental Systems-In situ examination of uranium contaminated soil particles by micro-X-ray absorption and micro-fluorescence spe...,DB Hunter; PM Bertsch,*,Journal of Radioanalytical and Nuclear Chemistry,1998,*
Uranium speciation in a San Joaquin Valley (SJV); CA evaporation pond sediment,MC Duff; CD Tait; DE Morris; C Amrhein,Evaporation ponds in the SJV; CA used for the containment of irrigation drainage waters; containelevated levels of U. The ponds support algae which upon evaporation; become incorporatedin sediments as layers of organic matter (OM). The OM facilitates reducing conditions in thesediment. However; our past studies show sediment U exists as primarily the oxidized form;U(VI)--regardless of redox status. Our research was conducted with this pond sediment to furthercharacterize U speciation and the influence of pond algae on sediment U redox chemistry. Theresearch involved techniques such as X-ray absorption spectroscopy; basic and time-resolvedluminescence spectrometry in addition to wet chemistry methods. Uranium(VI) reduction in thesediment was observed in the presence of alfalfa (as a microbial energy source) under anaerobicconditions and reduction was not promoted by native pond algae under oxidizing …,*,1997,*
Automated SEM analysis of mobile groundwater colloids: Reducing instrument and operator bias.,JC Seaman; PM Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1997,*
The redox speciation of chromium in highly contaminated radioactive soils-The influence of organic matter.,MC Duff; P Longmire; D Hunter; S Kung; C Mason; P Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1997,*
Direct measurement of aluminum uptake and subcellular distribution in single cells of Chara corallina.,JL Stephens; GJ TAylor; DB Hunter; PM Bertsch; D Elmore; Z Rengel; R Reid,*,PLANT PHYSIOLOGY,1997,*
The impact of solid phase transformations on metal partitioning to ferrihydrite.,RG Ford; PM Bertsch,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1997,*
Surface-facilitated degradation reactions of organics on phyllosilicate clays studied noninvasively by time resolved IR & XANES spectroscopy.,DB Hunter; PM Bertsch; WP Gates; PR Nuessle,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1997,*
Tritium Migration in an Injection Well System: Decoupling Physical and Chemical Transport Processes in the Field,John C Seaman; Paul M Bertsch; Richard N Strom,A series of groundwater tracer studies designed to evaluate the environmental impactassociated with subsurface injection of remediated groundwater was conducted on theDepartment of Energy's Savannah River Site in conjunction with ongoing reclamationactivities. Tritium breakthrough illustrated the heterogeneous nature of the subsurfacesystem; suggesting that despite the coarse texture of the Coastal Plain Sediments;groundwater flow rates varied dramatically within certain regions of the aquifer. In addition;tritium breakthrough in replicate studies using similar injection rates and tracer volumes wasessentially identical and. differed dramatically from the transport behavior observed foranionic tracers; such as bromide (Br⁻) and clhoride (Cl⁻); often considered conservative (ienon-reactive) in groundwater transport studies.,*,1997,*
Colloid and ionic tracer migration within SRS sediments: Final summary,RN Strom; JC Seaman; PM Bertsch; WP Miller,ABSTRACT Colloid generation and transport in a highly-weathered subsurface materialfrom the Upper Coastal Plain (Aiken; SC) was controlled by factors other than the Na+concentration of the leaching solution. Repacked columns were leached with solutions ofvarious Na+ to Ca2+ and Mg2+ ratios. Following injection of the treatment solution; thecolumns were leached with deionized water (DIW). For the mixed cation solutions preparedfrom CI-salts; colloid generation occurred only when the treatment solution was replacedwith DIW; but the level of effluent turbidity decreased with increasing Na concentration andincreasing duration of exposure to the high Na solution. CaCI2 solutions producedsubstantial mobile colloids during injection that coincided with a decrease in effluent pH.The mobile colloids possessed a positive electrophoretic mobility suggesting that the …,*,1996,*
Cesium XAFS Studies of Solution Phase Cs-Ionophore Complexation,KM Kemner; DB Hunter; WT Elam; PM Bertsch,Abstract X-ray absorption fine structure (XAFS) measurements have been made at the CsLIII absorption edge on 1) 0.04 M concentrations of CsBr in 0.04 M Dibenzo-18-Crown-6ethers (D18C6) in acetonitrile solution; and 2) crystalline CsBr; CsCl and CsF powders thatwere used as standards. Due to the many difficulties associated with obtaining high qualityXAFS data on these systems; a custom-manufactured 5 mil thick Sc foil was used inconjunction with a Soller slit assembly to improve the XAFS signal to noise ratio by almost afactor of 6. XAFS analyses of the Cs-D18C6 solution show the presence of a 1: 1 Cs-D18C6complex with the Br counter-ion still in contact with the Cs atom. These results are consistentwith previous wet chemical studies. The choice of a heavy backscattering Br anion reducesthe error in determining the presence of a single backscattering counter ion among the …,*,1996,*
Synchrotron-based microanalytical techniques for the chemical speciation of metals and radionuclides in environmental samples,PM Bertsch; DB Hunter; SB Clark,skip to main content. SciTech Connect Toggle navigation …,*,1995,*
Extended x-ray adsorption fine structure studies of Cs dibenzo-18-crown-6-ether complexes,KM Kemner; WT Elam; DB Hunter; PM Bertsch,Abstract Development of effective and contaminant specific waste isolation and stabilizationtechnologies requires molecular level information on contaminant sorbent/chelatorinteractions.{sup 137} Cs is a common component of nuclear waste streams that must beisolated to reduce waste volume. We have used the extended X-ray absorption fine structure(EXAFS) technique to investigate the local structure of {sup 133} Cs+-dibenzo-18-crown-6ether complexes in non-aqueous solution and powder forms. Analyses of solutioncomplexes indicates contact pairing as e compared to non-contact (ie solvent separated)pairing of the Cs-crown ether complexes with the halide anion to form ternary complexes.Recrystallization of the complexes to the solid form resulted in the redistribution of Cs-halidesalt as a distinct phase from the crown ether. These data illustrate the importance of direct …,*,1995,*
MODELING ORGANIC MODIFICATION OF A NATIONAL ZEOLITE SURFACE,BJ TEPPEN; DB HUNTER; PM BERTSCH; EJ SULLIVAN; RS BOWMAN,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1995,*
Special Issue" Integrated Nitrogen Management in Relation to Leaching and Groundwater Quality" by RF Follett and PJ Wierenga (Guest Editors),TH Illangasekare; JL Ramsey Jr; KH Jensen; MB Butts; PH Nielsen; HJ Albrechtsen; G Heron; TH Christensen; H Bjarnad6ttir; PL Winter; J Levy; G Chesters; SA Bradford; FJ Leij; N Benazon; P Lafrance; RR Simard; JP Villeneuve; JC Seaman; PM Bertsch; WP Miller; CE Schaefer; RR Arands; HA van der Sloot; DS Kosson,*,Journal of Contaminant Hydrology,1995,*
Physicochemical and mineralogical controls on colloid migration and deposition within sediments on the Savannah River Site,RN Strom; BB Looney; JC Seaman; PM Bertsch; WP Miller,Reinjection of treated groundwater from the F-Area and H-Area seepage basins mayproduce conditions where stable colloidal suspensions are generated that lead topermeability reductions in receiving zones in the aquifer or to anomalously highconcentrations of particulates in monitoring well samples. In order to determine theconditions under which stable colloids are generated in Savannah River Site (SRS)sediments; the Savannah River Ecology Laboratory (SREL) and the University of Georgia(UGA) undertook bulk dispersibility and column experiments. The sediments used arerepresentative of the natural matrix materials in the upper most aquifers in the generalseparations area. The study indicated that the sediment surfaces are sensitive to slightcharges in solution chemistry and that outside the natural range of pH conditions; stable …,*,1994,*
NMR CHARACTERIZATION OF THE NONIONIC ORGANIC CONTAMINANT-ORGANIC MATTER INTERACTION,BE HERBERT; RK SKELTON; PM BERTSCH,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1993,*
Pyrene Sorption by Water-Soluble Organic Carbon,Paul M Bertsch,El Natural dissolved organic matter (DOM) in soil solution has the potential to facilitate thetransport of nonionic organic contaminants (NOC). The interactions between pyrene andultrafiltration fractions of water-soluble organic carbon (WSOC); humic acid; and fulvic acidwere quantified using fluorescence-quenching spectroscopy. Pyrene partition coefficients tothe smaller WSOC fractions varied between 4.1 X 1.0" and 6.8 X 10 L kg"; while partitioncoefficients for the largest fraction of WSOC; humic acid; and fulvic acid were 1.5 X 10 “; 1.7X 10; and 1.1 X 10* L kg"; respectively. These results demonstrate that the use of the same“K; value to describe NOC partitioning to both immobile organic matter and soil solutionDOM will overestimate the ability of DOM to facilitate the transport of NOC. Conversely;pyrene partitioning data to the largest WSOC fraction suggest that the presence of …,*,1993,*
