Significance of a fragmented QRS complex versus a Q wave in patients with coronary artery disease,Mithilesh K Das; Bilal Khan; Sony Jacob; Awaneesh Kumar; Jo Mahenthiran,Background—Q waves on a 12-lead ECG are markers of a prior myocardial infarction (MI).However; they may regress or even disappear over time; and there is no specific ECG signof a non–Q-wave MI. Fragmented QRS complexes (fQRSs); which include various RSR′patterns; without a typical bundle-branch block are markers of altered ventriculardepolarization owing to a prior myocardial scar. We postulated that the presence of an fQRSmight improve the ability to detect a prior MI compared with Q waves alone by ECG. Methodsand Results—A cohort of 479 consecutive patients (mean±SD age; 58.2±13.2 years; 283males) who were referred for nuclear stress tests was studied. The fQRS included variousmorphologies of the QRS (< 120 ms); which included an additional R wave (R′) or notchingin the nadir of the S wave; or> 1 R′(fragmentation) in 2 contiguous leads; corresponding …,Circulation,2006,517
DIVERSITY OF FLEMINGIA AND THEIR IMPORTANCE IN LAC CULTIVATION,Aditya Kumar; Arvind Kumar,Flemingia is supposed to be native to tropical and subtropical regions of the old world. It isglobally distributed from Africa through Indo-Malaysia to Australia. In India; it is found atlower elevations throughout and in Andaman Islands. Flemingia Roxb. ex was first timereported in 1812 and since then several species has been included in the genus. There areabout 42 species included in the genus Flemingia. Though it is distributed across the globe;but maximum diversity found in China. There are 16 species and one variety reported fromChina. In India 15 species found in different states; similarly in other countries variousnumbers of species reported like in Burma 16 species; in Thailand 11 species; in Laos 10species; in Vietnam 8 species; in Bhutan 1 species; in Bangladesh 3 species; in Cambodia 3species and in Nepal 5 species.,*,*,*
Food Bioscience,Ajay Kumar; Shaik Abdul Hussain; Panjagari Narender Raju; Ashish Kumar Singh; Ram Ran Bijoy Singh,*,*,*,*
Gnecco; D. 53 Guadarrama; P. 53,GA Guirgis; MJ Almond; DT Anderson; LG Arnaut; S Ashoka; SDM Atkinson; AJ Barnes; M Barroso; RK Bohn; S Breda; H Chabbi; JM Coanga; ML Cristiano; PR Dahoo; J Douady; GE Douberly; AS Drew; MGB Drew; DT Durig; JR Durig; C Emmeluth; RG Enrıquez; R Fausto; G Fischer; TA Ford; SJ Formosinho; L Frija; B Gervais; E Giglio; R Giudici; A Gómez-Zavaglia; T Häber; T Henning; J Hinojosa-Torres; P Hollins; F Huisken; K Inui; A Ipatov; T Itoh; K Jackowski; E Jacquet; S Jarmelo; SL Jenkins; PB Kandagal; A Katrusiak; G Kaupp; K Kobayashi; I Kowalczyk; S Krasnokutski; T Kumada; J Kumagai; A Kumar; R Kumar; A Lakhlifi; L Lapinski; JN Latosinska; CM Lindsay; CE Lobato-Garcıa; C Lozada; F Matsushima; RE Miller; JL Mortimore; EK Ngidi; MJ Nowak; LM Nxumalo; K Ohno; A Pajzderska; M Paz; R Prasad; ID Reva; WF Reynolds; G Rouillé; M Sałdyka; T Scharge; J Seetharamappa; SMT Shaikh; A Staicu; MA Suhm; M Szafran; T Takayanagi; MJ Tobin; E Trosell; K Utzat; M Wierzejewska; J Wesicki; K Yoshioka; H Zhen; C Zheng,*,*,*,*
Experimental Investigation of Double Slope Solar Still for the Climatic Condition of Sultanpur,Raj Vardhan Prasad Patel; Anil Kumar,Abstract—A single basin double slope solar still of 1 m2 basin area is fabricated from anacrylic sheet of 3.5 mm. The condensing glass covers of 3.5 mm thickness with 30 tilt angleare used. In the present work; an attempt has been made to investigate the effect of thevarious parameters on the productivity of solar still like water depth; wind velocity; solarradiation; etc. The solar still experimentally tested under the climatic condition of Sultanpur(26.26 North; 82.07 East) in the month of March and April. For the present study; theexperiments are conducted for both orientation East-West and North-South of solar still. Thehourly temperature has been recorded for water; basin liner; and glass surfaces. It is seenthat the production rate increases with increase in wind velocity and cooling of glass covers.The production of 75 ml (from16: 30 hrs. to 17: 00 hrs.) found for the temperature …,*,*,*
Hypertensive and Diabetic Laminectomy Patients are more likely to Demonstrate Intraoperative Loss of SSEP Signals,Stacie G Deiner; Akash Kumar; Hung-Mo Lin; Yuangen Chen,*,*,*,*
EFFICIENT DESIGN OF STATIC ANALYSIS TOOL FOR DETECTING WEB VULNERABILITIES,ANL KUMAR; PLN RAJU; SANGAPU VENKATA APPAJI; D RATNA GIRI,Abstract: The number and the importance of web applications have increased rapidly overthe last years. At the same time; the quantity and impact of security vulnerabilities in suchapplications have grown as well. Since manual code reviews are time-consuming; errorprone and costly; the need for automated solutions has become evident. Many webapplications written in ASP suffer from injection vulnerabilities; and static analysis makes itpossible to track down these vulnerabilities before they are exposed on the web. In thispaper; we address the problem of vulnerable web applications by means of static sourcecode analysis. To this end; we propose a new technique to detect XSS attacks and SQLinjection vulnerabilities based on taint analysis; It tracks various kinds of external input; tagstaint types; constructing control flow graph is constructed based on the use of data flow …,*,*,*
Location Tracking and Data Compression for Accurate Energy Efficient Localization using GSM system,Sandesha M Kale; Amresh Kumar,Abstract-Location Tracking is a very popular method of finding the location in the new era. Itprovides lots of applications in the market. In the recent years; the mobile service providershave deployed commercial Location-Based Services (LBS) which are a positioning methodthat exploits the already existing infrastructures such as cellular networks or W-LANs. TheGlobal Positioning System (GPS) is the mostly usable positioning technique in the outdooropen environments. But it has some drawbacks such as poor performance in crowded areasand high power consumption. These drawbacks led to the development of positioningtechniques based on wireless networks. In this paper; here propose localization techniqueby using GSM or Wi-Fi by using block based weighted clustering technique. The main aim ofthis technique is to reduce the computation cost and transmission load which is applied in …,*,*,*
Major oxide studies of Lower Gondwana coals; West Siang District; Arunachal Pradesh; India: analysis of palaeoenvironment and depositional milieu,Bashab N Mahanta; BR Syngai; RK Sarmah; TK Goswami; SK Guha; A Kumar,Abstract: The concentration of geochemical elements in the geologic past and theircharacterisation in the mineral matter of coal is quite significant. The minerals associatedwith coal point to the sedimentary provenance of the coal; its environment of deposition andpost depositional tectonic events in the basinal area. An attempt was made to examine thegeochemistry of Lower Gondwana coals of Garu area; West Siang district; ArunachalPradesh. The major oxide composition have been studied and analysed. Though the bulkchemical composition study alone is insufficient for the actual characterization of coal;however; major oxides viz. SiO2; Al2O3; Fe2O3; CaO; MgO; Na2O; TiO2 and the oxide ratiosoften point to the provenance of coal. In the studied area; high values of SiO2; Al2O3; MgO;Na2O; moderate values of TiO2; low values of Fe2O3; CaO; low CaO+ MgO/K2O+ Na2O …,Indian Journal of Geosciences,*,*
System Design and Implementation of Matsya 2.0; a Technology Demonstrating Autonomous Underwater Vehicle,Prashant Iyengar; Sneh Vaswani; Chintan Raikar; Shivendra Singh; Anaykumar Joshi; Amit Kumar; S Krishna Savant; Mihir Gupta; Satwik Kottur; Hardik Godara; Sant Kumar; Nilesh Kulkarni; Rakesh Kumar; Akash Verma; MV Deepak; Dinesh Kumar; Suryapratap Babar; Tushar Sharma; Devyesh Tondon; Anshuman Kumar; Sanidhya Gupta; Kunal Tyagi,Abstract Matsya 2.0 is the second installation of the Matsya series of AutonomousUnderwater Vehicles developed by the AUV-IITB Team to compete at the InternationalRobosub Competition 2013. Based on feedback from visual; inertial; pressure and acousticsensors; the vehicle is capable of localization and navigation to perform pre defined tasks ofidentifying objects; shooting targets; dropping markers and robot manipulation. The seconditeration by the team has led to significant improvements along verticals of mechanical;electronic and software subgroups..,*,*,*
Dispersion Modeling fo Emitted from a Comm Facility and its Impact Ass,Awadhesh Kumar; Chandralekha Bha; Chandralekha Bharti; Rakesh Shah,Abstract Climate change is a global issue in which pollutants emissions generated from thein Various type of air pollutants emissions dur to monitor the advance waste incinerator ilimits as prescribed by EPA/CPCB for wa with best available technology releases on respectto conventional incinerators even render null health effects. Air quality d emissions fromincineration activity in it'paper presents a practical and usable me detailed emissioninventory that includes applying mathematical model namely “In Dispersion Model”;developed by USEPA an It is a decision making tool in ambient air q environment. Also;assisting to provide determination of stack (chimney) location design and selection ofalternatives.,*,*,*
DISLOCATION OF FIRST METATARSAL PHALANGEAL JOINT: A CASE REPORT,A KUMAR; C RATHOD; CM BADOLE; KR PATOND,A rare injury consisting of an irreducible; closed dorsal dislocation of themetatarsophalangeal joint of the great toe was encountered in 25 year old man. An openreduction of the metatarsophalangeal joint dislocation was performed through midlinemedial approach and fixed with K-wire Case report:,OF MEDICAL SCIENCES,*,*
ABSORPTION OF ZIRAM FUNGICIDES IN SOILS,Dim-sh Mani; Chitranjan Kumar; Ritesh Kumar; Arvind Kumar; Shri Krishan Upadhyay,ABSTRACT: The Freundlich equation provided a good fit (r2> 0.99) for the adsorption dataon ziram in all the soils. Freundlich constant (K) values for ziram in t... the soils ranged from0.7510 to 1.772. The values for l/n (energy of adsorption) were less than unity (I/n< 1) forziram and indicated non-linear relationship between the ziram concentration and adsorptionand therefore can be characterized as L-type of adsorption. The sorption coefficient of ziramfor organic carbon (Koc) ranged from 64.91 to 91.30 pg/g. The Gibb's free energy (AG) werealways negative indicating that the adsorption was exothermic. The results also suggest thatthe adsorption process is inﬂuenced by association mechanism between organic andinorganic constituent of soils; and adsorption was in the order; black> sandy loam> alluvialsoils.,*,*,*
A STUDY ON FOREIGN DIRECT INVESTMENT IN INDIA,Ashwani Kumar,ABSTRACT The present Research paper is confined to analyze the FDI in India in the lasttwelve years. The study also includes year-wise analysis of FDI inflows in India and anattempt has also been made to find out the sectors attracting the highest FDI equity inflows inIndia and to know about the need of FDI in India. FDI provide opportunities to host countriesto enhance their economic development and opens new opportunities to home countries toenhance their earnings by employing their ideal resources. The Globalization; Privatizationand liberalization Policy of Indian Government in 1990s has not only given a boost to theIndian economy and also put the economy into a fast track economic growth route.,*,*,*
Effect of temperature and pH on mycelial growth of Ganoderma lucidum (Leyss. ex Fr. Karst),JAGDEEP SINGH; SURJEET SINGH; ASHWANI KUMAR; FATEH SINGH,ABSTRACT Different temperature regimes and substrate pH levels were evaluated foroptimization of mycelial growth. TheG. lucidumis an important medicinal mushroomwhichcan grow at a wide range of temperature; during this study; maximum radial growth wasachieved with the temperature of 30±1 C (45 mm) followed by 35±1 C (42.2 mm); 25±1 C(31.1 mm) and 40±1 C (23.8 mm) after 12 days of incubation. During the evaluation ofdifferent pH levels of substrate; maximum mycelial growth of G. lucidumwas recorded whenpH of the substrate was 5.5 (45 mm) followed by 5.0 (42.7 mm); 6.0 (41.3 mm) and 4.5 (24.8mm) after 12 days of incubation. The optimum range of pH was between 5.0 and 6.0; whileat pH 4.5 the mycelial growth was highly retarded. The studies depicted that; a substratemixture (wheat straw+ saw dust) having a 5.5 pH; upon incubation at 30±1 C upto 12 …,*,*,*
RECENT ADVANCES AND FUTURE PROSPECTS IN DIAGNOSIS OF H1N1 FLU VIRUS,Pooja Lal; Swati Arya; Akhilesh Kumar; Vrushali Gadekar; Ashok Kumar,*,*,*,*
Opportunistic Cognitive MAC (OCMAC) Protocol for Cognitive Radio Network,Sonali Gupta; Arun Kumar,Abstract—Cognitive radio is being intensively researched as the enabling technology forlicense-exempt access to the so-called White Spaces (WS); large portions of spectrum in theUHF/VHF bands which become available on a geographical basis. We are proposing anopportunistic MAC protocol for the cognitive radio network which is based on IEEE 802.11 bprotocol. Opportunistic MAC protocol consists of three phases namely; initialization phase;spectrum sensing phase and data transmission phase. Each phase is discussed andsimulation results using MATLAB are shown so that spectrum utilization can be increased.,*,*,*
Impact of Methods and Time of Nitrogen Application on the Performance of Wheat Planted on Raised Beds,Mahesh Kumar; Ashok Yadav; RK Malik; A Kumar; Mayank Yadav; Sher Singh,ABSTRACT To study the performance of wheat under different methods of sowing; Napplication and time of N application; a field experiment was conducted during 2002-03 and2004-05 at CCS Haryana Agricultural University; Hisar; India. Wheat sown under furrowirrigated raised bed system (FIRBS) with 3-rows/bed being at par with FIRBS with 2-rows/bed produced grain yield significantly higher than convention tillage (CT) flat sowingduring both the years. Placement of N between the rows resulted in significantly moreeffective tillers and 8-11% higher grain yield of wheat than broadcast of N. Application of Nin three splits ie 1/3rd before sowing; 1/3rd after 1st irrigation and 1/3rd at spike initiationyielded significantly more than N application in two splits (1/2 before sowing and 1/2 after 1stirrigation) as well as application of N as 1/3rd after 1st irrigation+ 1/3rd at boot stage+ 1 …,Directorate of Extension Educatrion CCS Haryana Agricultural University Hisar-124 004 (Haryana); India,*,*
Reconfigurable Viterbi Decoder,D Rahul Varma; A Uday Kumar; B Vijaya Bhaskar,ABSTRACT Forward Error Correction (FEC) schemes are an essential component ofwireless communication systems. Convolutional codes are employed to implement FEC butthe complexity of corresponding decoders increases exponentially according to theconstraint length. Present wireless standards such as Third generation (3G) systems; GSM;802.11 A; 802.16 utilize some configuration of convolutional coding. Convolutional encodingwith Viterbi decoding is a powerful method for forward error correction. The Viterbi algorithm;which is the most extensively employed decoding algorithm for convolutional codes. Themain aim of this project is to design FPGA based viterbi algorithm which encrypts/decryptsthe data. In this project the encryption/decryption algorithm is designed and programmed into the FPGA.,*,*,*
Possible Biomimicking for the Design of Micro Aerial Vehicle’s Considering Species Specific Features of Insect; Bird; and Bat Flight,N Chari; AG Sarwade; C Mohan Srikanth; Amit Kumar,Abstract: We can learn many things by observing the biological flight of insects; birds andbats since they fly with higher aerodynamic efficiency ie; their lift to drag ratio is much higheras compared to our airplanes. They produce thrust by a complex morpho-functional flappingphenomenon. The comparison of flight features of these three types of fliers gives us someuseful clues on the nature of natural wing materials having special properties (like lightweight and high flexibility) which have to be considered seriously for their usage in Microaerial vehicle's to enhance their aerodynamic efficiency. The evolutionary history of thesefliers and flapping is a notable feature. Insects are miniature fliers having low mass; resilin;and membranous chitinous wings; with high flapping frequency of 500 Hz or more. Toimitate them is difficult. Birds and bat wings are modified teteapod limbs for flight. Birds …,*,*,*
journal homepage: www. elsevier. com/locate/cattod,E Tronconi; L Lietti; G Groppi; DH Kim; A Yezerets; J Li; N Currier; HY Chen; H Hess; MH Engelhard; GG Muntean; CHF Peden; X Hou; SJ Schmieg; W Li; WS Epling; AM Venezia; V La Parola; LF Liotta; G Pantaleo; M Lualdi; M Boutonnet; S Järås; S Shwan; J Jansson; J Korsgren; L Olsson; M Skoglundh; MB Jensen; S Morandi; F Prinetto; AO Sjåstad; U Olsbye; G Ghiotti; M García-Diéguez; C Herrera; MÁ Larrubia; LJ Alemany; A Chieregato; F Basile; P Concepción; S Guidetti; G Liosi; MD Soriano; C Trevisanut; F Cavani; JML Nieto; X Zheng; A Kumar; MP Harold; S Bensaid; FA Deorsola; D Fino; N Russo; C Diehm; T Kaltschmitt; O Deutschmann,*,*,*,*
STUDIES ON NUTRIENT MANAGEMENT OPTIONS IN POTATO,RB Verma; Arbind Kumar; SP Pathak,*,Potato Journal,*,*
Bahman Madadi 386 Behrouz Zolfaghari 24 Binu Thomas 473,AM Rahmani; AT Haghighat; Aaron Turner; Aayad Al Hajj; Abbas Karimi; Abd Samad Hasan Basari; Abdul Aziz; Afroza Sultana; Aiza Mahyuni Mozi; Akhil Kaushik; Alex Roney Mathew; Alexander A Hernandez; S Alfred; Ali Zeinal Hamadani; Alvin Kenneth S Alvaro; Amaninder Kaur; Amany A Abdrbo; Amir Masoud Rahmani; Amit Kamra; An Ningyu; Anand Sharma; Anant Kumar; Andrej Trnka; Ariff Idris; Aris Marjuni; A Arpah; Atif Naseer; Azizah Bt Manaf; CC Liu; Chang Cheng; Chaoqin Gao; Charlemagne G Laviña; Cheng Sipeng; Ching-Pao Chang; Chitra Babu; Christine Hudak; Chuangbai Xiao; Chun-hsing Chen; Chunming Wu; CRK Reddy; Cunhua Li; DK Lobiyal; Dagoberto Castellanos-Nieves; David Grace; Davood Shishebori; Dela Cruz; Deng Wanjun; Dianfu Ma; Dong-Xin Deng; Abdella Zidan Amhemad; Du Minghui; Duan Li,AM Rahmani; AT Haghighat 75 Aaron Turner 470 Aayad Al Hajj 16 Abbas Karimi 360 Abd. SamadHasan Basari 209 Abdul Aziz 294 Adznan b. Jantan 360 Afroza Sultana 415 Aiza Mahyuni Mozi178 Akhil Kaushik 381 Alex Roney Mathew 16 Alexander A. Hernandez 166 Alfred S 478 AliZeinal Hamadani 570 Alvaro; Alvin Kenneth S. 265 Amaninder Kaur 504 Amany A. Abdrbo 123Amir Masoud Rahmani 161 Amit Kamra 1 An Hu 153;565 An Ningyu 239 Anand Sharma 402Anant Kumar 381 Andrej Trnka 446 Archana Verma 441;507 Ariff Idris 209 Aris Marjuni 289 ArpahA 478 Atif Naseer 284 Azizah Bt Manaf 97 … Bahman Madadi 386 Behrouz Zolfaghari 24 BinuThomas 473 … C.-C. Liu 497 Chang Cheng 535 Chaoqin Gao 269 Charlemagne G Laviña166 Cheng Sipeng 153 Ching-Pao Chang 355 Chitra Babu 49 Christine Hudak 123 ChuangbaiXiao 269 Chun-hsing Chen 456 Chunming Wu 139 CRK Reddy 451 Cunhua Li 243,*,*,*
Dual mode emission in NaYF4: Yb Er nanorods for photovoltaics application,Ashwani Kumar; Surya Kant Tripathi; Abhay D Deshmukh,*,*,*,*
Design; Modeling and Testing Of Over Current Relay for Power System Protection,Arun Kumar Rath; Anish Kumar; Abhishek Kumar; Gaurav Kumar; Saurav Ranjan,Abstract: In the present scenario of technological revolution it has been observed that everyapplication products are impacted with multiple functions. The design is also moving forwardthe miniature architecture; all this properties can be achieved in a product by usingprogrammable device The electrical engineering and its applications are the oldest streamsof engineering. In the present scenario all the electrical protection systems are based onelectro mechanical devices. Though these systems are quit reliable and cheaper. It hascertain disadvantages. The multifunctional is out of question. Recently; the technicalrevolution made embedded technology cheaper; so that it can be applied to all the fields.The Over current Relay is one of the relays; which basically designed to protect the powerdistribution line against earth fault in a particular zone.,*,*,*
Efficient Architecture and Applications of VLSI based Digital Systems,Ashok Kumar,ABSTRACT This paper presents VLSI (Very Large Scale Integration) architecture andapplications in digital systems like digital cameras. These types of architectures areimplemented in FPGA (Field Programmable Gate Array) and the performance of suchsystems is simulated using various simulation tools. Various VLSI parameters such ascombinational path delay; CPU time; memory usage; number of LUTs (Look up Tables) aremeasured from the various synthesis reports.,*,*,*
A CLINICO-ANATOMICAL REPORT OF AN ACCESSORY MUSCLE FASCICLE EMANATING FROM SARTORIUS MUSCLE,Vandana Mehta; Ashwini Kumar; Jyoti Arora; RK Suri; Gayatri Rath,ABSTRACT Accessory muscle fascicles are rarely observed in relation to the sartoriusmuscle (SM) of the lower extremity. The existing case description reports a rare presence ofan accessory muscle fascicle seen to pass from the SM to the vastus medialis muscle (VM)found unilaterally in the anterior aspect of the right thigh of an adult Indian male cadaver.The anomaly was observed accidentally while demonstrating the extensor aspect of thethigh to the undergraduate students. We wish to bring attention to the various aspects ofclinical usages of such a supernumerary muscle. Ultrasonologists should be aware of thepossible presence of accessory muscle fascicles while investigating this region prior toanesthesia or exploration of this area. This unusual accessory muscle should be cited inclinical texts for cautioning the reconstructive surgeons and the radiologists.,*,*,*
AUTHORS ARTICLES,S Singh; RS Sharma; RK Shukla; A Kumar; C Mitterer,*,*,*,*
STUDENTS’ATTITUDE TOWARDS PHYSICAL ACTIVITY-A STUDY OF GENDER & CASTE DIFFERENCES,Arun Kumar Tyagi; Ajay Kumar,ABSTRACT The purpose of this study is to investigate the differences in attitude towardsphysical activity of college students in relation to their gender and caste group. The sampleconsisted of 400 students comprising set of 100 each of Scheduled and Non-ScheduledCaste boys; and of Scheduled and Non-Scheduled Caste girls aged between 18 to 23years. The Physical Activity Attitude Scale (PAAS) constructed by J. Bhullar treatment of thedata. The mean score disclosed the differential attitude on both parameter-gender and forNon-Scheduled Caste students was 273.60 in comparison with the Scheduled Castestudents with,*,*,*
TRACK: ALGORITHMS,Kajal Joshi; Ashish Verma; Ankita Kandpal; Shalini Garg Rashmi Chauhan; RH Goudar; Anubhav Kumar; Sanjib Sadhu; Niraj Kumar; Amandeep Kaur; Harsh Kumar Verma; Ravindra Kumar Singh; Abhishek Anand; Vineet Padmanabhan; Divya Lohani; Shirshu Varma; BB Krishna; AS Raghuvanshi; M Hanmadlu; Shaveta Arora; Gaurav Gupta; Latika Singh; Harsh Kumar Verma Himakshi; Charan Kamaljit Singh; Sarika M Potdar; Kishor P Patil,Page 1. TABLE OF CONTENTS TRACK: ALGORITHMS 1 Ontology based Fuzzy Classificationof Web Documents for Semantic Information Retrieval Kajal Joshi; Ashish Verma; Ankita Kandpal;Shalini Garg Rashmi Chauhan and RH Goudar 1 2 An Efficient Text Extraction Algorithm inComplex Images Anubhav Kumar 6 3 Random Polygon Generation using 'GRP_ AS' HeuristicSanjib Sadhu and Niraj Kumar 13 4 3D - Playfair Cipher using LFSR based Unique RandomNumber Generator Amandeep Kaur; Harsh Kumar Verma and Ravindra Kumar Singh 18 5 TimeSeries Qlet: Invariant Approach for Data Mining Abhishek Anand; Vineet Padmanabhan 24 6Itinerary Planning Using Grey Relational Analysis for Mobile Agent Based Wireless SensorNetworks Divya Lohani and Shirshu Varma 29 7 Centralized Border Node based ClusterBalancing Protocol for Wireless Sensor Networks Krishna BB and AS Raghuvanshi …,*,*,*
Prevention of Rot Development: in Mechanically Injured Apple (Baldwin) Fruits by using Indigenous Plant Extracts,Jyoti Singh; Hari Shanker Vishwakarma; Abhishek Kumar; Amit Kumar; Amit Kumar,Abstract:-In a hungry and increasingly competitive world reducing post harvest food losses ismajor agricultural goal. Even a partial reduction in postharvest losses can significantlyreduce the overall cost of production and lessen our dependence on marginal land andother scarce resources. The objective of this work was prevention of rot development inmechanically injured apples (baldwin) fruits by treating with extracts of some indigenousplants. The fungi isolated from rotten apples were Penicillium spp.(Green rotting agentfungi); Colletotrichum spp.(Bitter rotting agent fungi) and,*,*,*
as Touchstone,Ashok Kumar; Karam Pal,Shareholder Value is a concept of capitalist economy. It is based on the principle of" Thesurvival of the fittest" of Economics. In India; all business decisions are to be taken purely oncommercial basis. So; it can not be fully implemented in an economy wherein businessdecisions are influenced by socio-economy factors. Economic Value Added is anappropriate tool for measuring Shareholders' Value. EVA is tool for identifying whether thecompany has created or eroded the wealth of shareholders. The study reviews previousliterature and finds that majority of authors recommend that EVA is a better measurementtool as compared to other traditional methods and companies should adopt this tool tomeasure Shareholders' Value. easuring shareholders' value has been the subject ofintellectual interest among the academician; corporate managers and practitioners in …,speaks...,*,*
INFLUENCE AND PERFORMANCE ON EMISSION CHARACTERISTICS FOR GAS TURBINE COMBUSTION,Amit Kumar; AG Sarwade; Shiva Prasad; T Tirupati,ABSTRACT The main aim of this paper is the investigations of aircraft gas turbine engineemissions. In semi-empirical emission correlation methods to predict the sum of nitric oxideand nitrogen dioxide (NOx); carbon monoxide (CO); hydrocarbons (HC) etc. To calculate theamount of emissions for flight operating conditions; the actual parameters involved like thefuel/air flow (for the NOx correlation method); the reciprocal value of the combustor loadingparameter (for the CO and HC correlation methods) and the combustor inlet temperatureand pressure; the flame temperature and the equivalence ratio (for the soot correlationmethod) are set with reference to the respective reference ground values. The combustionprocess in the gas turbine engine can be classified by two ways:,*,*,*
M. Meniconi and DM Barry 1 Stepped dose effects on total dose damage to UMC6116 CMOS SRAM devices,DS Chang; LC Tang; V Benda; P SpOr; B Kojecky; MA Styblinski; SS Elias NA Mokhles; EM El-Sayed; LV Utkin; VS Rana; TV Torchinskaya; TG Berdinskikh; U Singh; SK Upadhyay; SM Verma; AA Chari; WK Chung; K Misra; V Misra; S Agrawal; MC Rander; S Kumar; A Kumar; C Hanzhong; L Dongkui; KK Sharma; H Krishna; R Gupta; A Chaudhary,*,*,*,*
Modified Mean Square Error with Regularization Algorithmfor Efficient Classification of patternsin Back-propagation Neural Network,Shobhit Kumar; Raghu Nath Verma; Anil Kumar,Abstract “Learn by example” concept utilizes Neural Network where each sample is fed tothe network. Characters are used every day either in the form of Signature; Number plate;Name plate; Postal card address recognition and many more which can be employed byusing Neural Network. This research investigates the suitability of using backpropagationneural network for the task of Off-line Hand written Character Recognition. This paperutilizesnew mean square error with regularization function for implementingBackpropagation neural network while employing hand written characters. The modifiedMSEREG have shown optimal results in the field of convergence rate; training time;simulation time and performance. The data's are implemented using MATLAB simulator.,*,*,*
A Computational Study of Interactions of Trimethoprim with Native and Mutant Dihydrofolate Reductase Structures,Vinod Kumar Yata; Anant Saxena; Vinita Sharma; Som Dutt; Ajit Kumar,ABSTRACT: In this study; we analyzed and compared the interactions of an antibiotic drug;trimethoprim; with native and mutant human Dihydrofolate Reductase DHFR structures bycomputational methods. We observed that; Ile7; Glu30; Leu22; Val115; Pro61; Phe179 andTyr182 of native DHFR play an important role in interacting with trimethoprim. Ile7; Glu30;Val112; Trp113; Ile114 and Leu133 of mutant DHFRare identified as key residues ininteracting with trimethoprim. This study would help in modifying the structure of trimethoprimfor improved affinity of the drug towards the native and mutant structures of humandihydrofolate reductase.,*,*,*
Computational Identification of Genes Controlling Plant Architecture in Wheat (Triticum aestivum L.),Ashwani Kumar; Anuj Kumar; S Gautam Murty; Priyanka Agarwal; HS Balyan; PK Gupta,Wheat is one of the most broadly adapted cereal species. In crop plants; productivity islargely controlled by plant architecture; so that efforts are being made to study the geneticsof plant architecture in wheat. Also; plant architecture is the best means to identify plantspecies; owing to its genetic determination. Understanding the mechanisms that underlieplant architecture will not only address the fundamental issues of plant science; but will alsofacilitate the breeding of high-yielding crop varieties. Plant height; shoot branching andinflorescence morphology; which are the aerial parts of plants; are some of the key factorsrelated to plant architecture. Crop plant architecture determines planting density in the fieldand thus influences; to a large degree; the light harvest; disease resistance; and lodging.Plant height is not only a decisive factor that affects plant architecture; but it is also an …,*,*,*
PERFORMANCE ANALYSIS OF SELECTED BALANCED MUTUAL FUND SCHEMES,Ashwani Kumar; Mr Sudhir Gupta,ABSTRACT Mutual funds provide the easy way for the small investors to participate in theblue chip companies. The mutual funds assists the investors to invest the money indiversified portfolio of securities issued by different companies with nominal fees whichresults in more return with minimum risk. This study examines the performance of balancedgrowth fund schemes in comparison to benchmark in terms of risk and return.,*,*,*
Evaluation Of Warehousing System In Allahabad City; India,Nitin Borkar; Avanish Kumar; Vijay Nakade; Dilansing Karande,Abstract In the present dissertation; Survey was undertaken to evaluate the present status ofwarehouses and warehousing system in Allahabad; Uttar Pradesh. The survey consisted ofthe overall 10 warehouses in Allahabad. Their storage capacities; facilities being providedwere evaluated. The study further revealed that the capacity of warehouses is sufficient tosatisfy the demand of population. But the lack of modern facilities for enhancing the qualityand quantity of food grains was observed. The storage capacity of warehouses in Allahabadis 240919MTs while the wastage was 23312MTs (11.80%). Most of the warehouses needsto adopt and implement the modern facilities and techniques for the modernization ofwarehousing system. Proper precautionary measures; along with the beneficial policy werefurther suggested in the studies. The hygienic and cleanliness improvement was a major …,*,*,*
Paeoniifolius,U Kaushik; RN Shukla; Avanish Kumar; AA Mishra; W Elizabeth Devi,Abstract The study was conducted to investigate the effect of processing operationsincluding the pre-treatments like blanching and the frying oil temperatures on the qualityparameters of the fried product like the oil uptake and texture. Studies were conducted usingthree levels of blanching temperature and time as well as three levels of frying oiltemperatures. After blanching the samples were dried up to a moisture content of 8.78±0.6(wet basis). Results showed that the oil uptake and the textural property of hardness variedaccording to the type of processing conditions employed for sample preparation. The oiluptake was the lowest for the sample blanched at 80 C for 8 minutes and fried at the oiltemperature of 160 C (5.95 g/100g) and highest for the sample blanched at 70 C for 2minutes and fried at 180 C (11.65 g/100g). Textural analysis shows the highest amount of …,*,*,*
Cloud Computing: Provide privacy and Security in Database-as-a-Service,Alok Kumar; Saurabh Sharma; Sandeep Saxena,ABSTRACT Cloud computing Environment provides the platform to share computingresources and provide different services like SaaS; PaaS and IaaS that will used byorganization as private; public or Hybrid. Cloud computing basically known as Everythingas-a-service. Since cloud computing is used shared distributed resources over the world widenetwork (eg; internet) in the open environment; thus it will create various security issues incloud environment and their application. On our personal computer we have full control ondata and processes but in cloud environment we used data and application services whichare provided by some of other Cloud Service Providers (CSP)(eg; AWS; Google docs; GoGrid etc.). We overcome these issues of security and privacy by using Radius server which isknown as AAA server (Authentication; Authorization and Accounting). Using this we will …,*,*,*
