Measurement and modeling of an ultra-wide bandwidth indoor channel,Saeed S Ghassemzadeh; Rittwik Jana; Christopher W Rice; William Turin; Vahid Tarokh,This paper describes the results of frequency-domain channel sounding in residentialenvironments. It consists of detailed characterization of complex frequency responses ofultra-wideband (UWB) signals having a nominal center frequency of 5 GHz. A path lossmodel as well as a second-order autoregressive model is proposed for frequency responsegeneration of the UWB indoor channel. Probability distributions of the model parameters fordifferent locations are presented. Also; time-domain results such as root mean square delayspread and percent of captured power are presented.,IEEE Transactions on Communications,2004,369
Resource allocation for an enterprise mobile services platform,Matti Hiltunen; Rittwik Jana; Yih-Farn Chen,Abstract—With rapid technological advances being made in the area of wirelesscommunications it is expected that; in the near future; mobile users will be able to access awide variety of services that will be available over a heterogeneous network. The qualities ofthese services are essential to the overall end user experience and it is the responsibility ofthe network and the mobile service platform to deliver on these expectations. In the contextof mobile computing environments; limited and dynamically varying available resources;stringent application requirements and user mobility make it difficult to provide sustainedquality of service to applications. This paper addresses the above issues; in particular a) aqueuing model is derived for a mobile service platform (iMobile) to identify its resourceallocation needs; b) a network simulation of a mobile service platform is provided for …,International Symposium on Computer and Information Sciences,2002,1
Predictor based multiuser and single user detection for time varying frequency selective Rayleigh fading CDMA channels,Rittwik Jana; Brian D Hart,Multiuser detection for linearly modulated signals (eg asynchronous code division multipleaccess (CDMA)) sent over a time varying; frequency selective Rayleigh fading channel isconsidered. The multiuser maximum likelihood sequence detector (MLSD) using linearpredictors is derived assuming knowledge of the channel second order statistics only. Thisreceiver is appropriate when there are no pilot tones and the channel's time varying impulseresponse cannot be accurately estimated. The receiver uses predictors to estimate thereceived signal and forms a weighted Euclidean distance between the predicted and thereceived samples. The computational complexity of this receiver grows exponentially withthe number of users; hence; we propose an additional single user receiver that isconstrained to track and lock to the signal of the desired user; but unlike the conventional …,Vehicular Technology Conference Proceedings; 2000. VTC 2000-Spring Tokyo. 2000 IEEE 51st,2000,1
Optimal multiuser detection of bandlimited DS-CDMA signals; distorted by time-varying; frequency-selective multipath channels,Brian Hart; Rittwik Jana,We have addressed the problem of optimum multiuser detection for bandlimited signalsdistorted by a time-varying; frequency selective channel; and corrupted by additive Gaussiannoise. We have derived the MLSE receiver for this channel using the familiar concept ofmatched filtering. A performance analysis for Rayleigh fading and white noise is in goodagreement with simulations. We propose this optimal multiuser receiver as a benchmark forcomparing the performance of other detectors. Many other receivers exhibit a BER floor infast time varying channels and therefore are unsuitable as a reference. As a final note;realisations of the optimal receiver using different metrics; for example; the squaredEuclidean distance metric; can be derived easily.,Vehicular Technology Conference; 1998. VTC 98. 48th IEEE,1998,1
Robust Multiuser Cdma Receivers Using Sequential Decoding.,Rittwik Jana; Lei Wei,ABSTRACT This paper considers the application of sequential decoding to the detection ofdata transmitted over the additive white Gaussian noise channel by K synchronoustransmitters using direct sequence spread spectrum multiple access (DS-SSMA). A modication of Fano's sequential decoding metric is derived using Gaussian approximationmethod. The performance of such a decoder that uses the improved metric for a multiusersystem is compared using computer simulations. It is found that the decoder achieves resultscomparable to the optimal receiver with much reduced complexity.,ISSPA,1996,1
Performance Evaluation of an Alert Dissemination Engine based on the AT&T Enterprise Messaging Network,Huale Huang; Yih-Farn Chen; Matti Hiltunen; Rittwik Jana; Serban Jora; Radhakrishnan Muthumanickam; Ashish Singh,Abstract The recent surge in the variety and number of mobile devices used ascommunication end points has created a significant challenge for messaging applicationsthat aim to reach their target recipients regardless of their location and available devices.Alerting services used to notify a potentially large number of recipients about an emergency;or other important events; are an important class of applications enabled by the prevalenceof such mobile devices. A middleware platform that arbitrates content delivery andadaptation between mobile devices and backend messaging applications is crucial inreducing the software complexity on both the client device and server side applications. Foran alerting application; the Quality of Service (QoS) of the middleware platform becomescrucial-alerts must be delivered quickly; reliably; and securely to all their recipients. As the …,Proc. Internet and Multimedia Systems & Applications Conf.(EuroIMSA'05),*,1
The Effectiveness of Intelligent Scheduling for Multicast,Vaneet Aggarwal; Robert Calderbank; Vijay Gopalakrishnan; Rittwik Jana; KK Ramakrishnan; Fang Yu,*,MM,*,1
WiLiTV: Reducing Live Satellite TV Costs using Wireless Relays,Rajeev Kumar; Robert Margolies; Rittwik Jana; Yong Liu; Shivendra Panwar,The bandwidth required for TV content distribution is rapidly increasing due to the evolutionof HDTV and Ultra HDTV. Service providers are constantly trying to differentiate themselvesby innovating new ways of distributing content more efficiently with lower cost and higherpenetration. We propose a cost-efficient wireless architecture (WiLiTV); consisting of a mix ofwireless access technologies (Satellite; WiFi; and LTE/5G millimeter wave (mmWave)overlay links); for delivering live TV services. In the proposed architecture; live TV content isinjected into the network at selected locations; consisting of some homes and/or cellularbase stations; using satellite antennas. The content is then further distributed to other homesusing a house-to-house WiFi network or an LTE/5G mmWave overlay. We construct anoptimal content distribution network with the minimum number of satellite injection points …,IEEE Journal on Selected Areas in Communications,2018,*
Limited chain relay with virtual peer for multimedia distribution,*,A method includes evaluating a bandwidth capacity of an uplink between a first customerpremises equipment device and a network node of a multimedia distribution network. Themethod includes transmitting a portion of multimedia content from the first customerpremises equipment device to a second customer premises equipment device. The methodincludes; responsive to determining that the bandwidth capacity of the uplink is greater thana threshold; determining a number of subsequent requestors that the first customer premisesequipment device is capable of servicing; selecting a first set of helper virtual peers from apool of available helper virtual peers based on the number of subsequent requestors; andtransmitting the multimedia content from the first customer premises equipment device to thefirst set of helper virtual peers.,*,2017,*
LiveJack: Integrating CDNs and Edge Clouds for Live Content Broadcasting,Bo Yan; Shu Shi; Yong Liu; Weizhe Yuan; Haoqin He; Rittwik Jana; Yang Xu; H Jonathan Chao,Abstract Emerging commercial live content broadcasting platforms are facing greatchallenges to accommodate large scale dynamic viewer populations. Existing solutionsconstantly suffer from balancing the cost of deploying at the edge close to the viewers andthe quality of content delivery. We propose LiveJack; a novel network service to allow CDNservers to seamlessly leverage ISP edge cloud resources. LiveJack can elastically scale theserving capacity of CDN servers by integrating Virtual Media Functions (VMF) in the edgecloud to accommodate flash crowds for very popular contents. LiveJack introduces minorapplication layer changes for streaming service providers and is completely transparent toend users. We have prototyped LiveJack in both LAN and WAN environments. Evaluationsdemonstrate that LiveJack can increase CDN server capacity by more than six times; and …,Proceedings of the 2017 ACM on Multimedia Conference,2017,*
Back to the future: Throughput prediction for cellular networks using radio KPIs,Darijo Raca; Ahmed H Zahran; Cormac J Sreenan; Rakesh K Sinha; Emir Halepovic; Rittwik Jana; Vijay Gopalakrishnan,The availability of reliable predictions for cellular throughput would offer a fundamentalchange in the way applications are designed and operated. Numerous cellular applications;including video streaming and VoIP; embed logic that attempts to estimate achievablethroughput and adapt their behaviour accordingly. We believe that providing applicationswith reliable predictions several seconds into the future would enable profoundly betteradaptation decisions and dramatically benefit demanding applications like mobile virtualand augmented reality. The question we pose and seek to address is whether such reliablepredictions are possible. We conduct a preliminary study of throughput prediction in acellular environment using statistical machine learning techniques. An accurate predictioncan be very challenging in large scale cellular environments because they are …,*,2017,*
Scalable network function virtualization,*,A scalable virtualized network core is provided to allow for incrementally adjusting networkresources in response to changing demand; and for improved flexibility in networkmanagement and control. The scalable virtualized network core provides a cloud evolvedpacket core that has virtual machines performing the functions of the individual serverelements. As demand for network resources changes; additional virtual machines can bebrought online or virtual machines can be terminated to efficiently address the demand. Anabstraction agent can be provided to facilitate the physical to logical connections so that tothe perspective of elements in a radio access network; no changes have been made. Theabstraction agent also facilitates network control and management of the virtual machines.,*,2017,*
Method; computer-readable storage device; and apparatus for allocating timeslots on channels in a wireless network,*,A method; computer-readable storage device; and apparatus for allocating a plurality oftimeslots of each channel of a plurality of channels in a wireless network are disclosed. Forexample; the method determines a location and a velocity for each user endpoint device of aplurality of user endpoint devices; estimates a future data rate for each user endpoint deviceat the location; estimates future timeslot allocations of each channel of the plurality ofchannels in the wireless network in accordance with the future data rate that is predicted foreach user endpoint device; and allocates each timeslot of the plurality of timeslots of eachchannel of the plurality of channels in the wireless network to a user endpoint device of theplurality of user endpoint devices in accordance with the future timeslot allocations that areestimated for each channel.,*,2017,*
Method And Apparatus For Autonomous Services Composition,*,A cloud services composition system allows customers to interactively create serviceconstructs from network function virtualization resources. The network function virtualizationprimitives are modeled using a standard modeling language. An expert system suggestsnetwork function virtualization resources for use in the service construct; based on an expertsystem learning algorithm. The customer uses a graphical user interface to interconnect theresources and create the service construct. The process may involve collaboration with thenetwork provider. The resulting construct is validated for use in a communications network.,*,2017,*
System and method of providing a context-aware personalized blogging agent,*,A mobile multimedia content aggregation and dissemination platform is provided that aimsto automate the creation; collection; aggregation; and dissemination of RSS and non-RSSinformation for and to interested parties. This platform may be used for the construction of apersonalized blogging agent as well as for a personalized news aggregator.,*,2017,*
System and method of adaptive bit-rate streaming,*,A method includes receiving information from a tracker device indicating that a plurality ofdevices is associated with a media content item. The method also includes establishing peer-to-peer sessions with a first group and a second group of the devices; selecting the firstgroup based on a first bit-rate satisfying a threshold bit-rate; and sending a first request; via afirst peer-to-peer session; to a first device of the first group. The media content item is dividedinto a plurality of chunks. The first request identifies a first chunk. The method also includesreceiving the first chunk; modifying the threshold bit-rate based on a number of bufferedchunks; and selecting the second group based on a second bit-rate satisfying the modifiedthreshold bit-rate. The method also includes sending a second request to a second device ofthe second group. The second request identifies a second chunk.,*,2017,*
Method and apparatus for web browsing on multihomed mobile devices,*,In one example; a method and apparatus for web browsing on multihomed mobile deviceshaving multiple communication interfaces are disclosed. In one example; the methodestablishes a primary multiple path transmission control protocol subflow for the transfer of aresource from a server to a user endpoint device. The method then determines a thresholdof resource size. When the size of the resource is determined to exceed the threshold; themethod establishes a secondary multipath transmission control protocol connection thatcooperates with the primary multiple path transmission control protocol subflow for thetransfer of the resource from the server to the user endpoint device.,*,2017,*
Sequential Recommender System for Virtualized Network Services,*,Concepts and technologies disclosed herein are directed to a sequential recommendersystem for virtualized network services. According to one aspect disclosed herein; arecommender system can receive user input regarding a service project interest expressedby a user. In response to the user input; the recommender system can consult a knowledgebase to determine a recommended service based upon the user input regarding the serviceproject interest expressed by the user. The recommender system can then present therecommended service to the user.,*,2017,*
Scalable network function virtualization,*,A scalable virtualized network core is provided to allow for incrementally adjusting networkresources in response to changing demand; and for improved flexibility in networkmanagement and control. The scalable virtualized network core provides a cloud evolvedpacket core that has virtual machines performing the functions of the individual serverelements. As demand for network resources changes; additional virtual machines can bebrought online or virtual machines can be terminated to efficiently address the demand. Anabstraction agent can be provided to facilitate the physical to logical connections so that tothe perspective of elements in a radio access network; no changes have been made. Theabstraction agent also facilitates network control and management of the virtual machines.,*,2017,*
Method; computer-readable storage device; and apparatus for allocating timeslots on channels in a wireless network,*,A method; computer-readable storage device; and apparatus for allocating a plurality oftimeslots of each channel of a plurality of channels in a wireless network are disclosed. Forexample; the method determines a location and a velocity for each user endpoint device of aplurality of user endpoint devices; estimates a future data rate for each user endpoint deviceat the location; estimates future timeslot allocations of each channel of the plurality ofchannels in the wireless network in accordance with the future data rate that is predicted foreach user endpoint device; and allocates each timeslot of the plurality of timeslots of eachchannel of the plurality of channels in the wireless network to a user endpoint device of theplurality of user endpoint devices in accordance with the future timeslot allocations that areestimated for each channel.,*,2017,*
Virtualized Services Discovery and Recommendation Engine,*,Concepts and technologies are disclosed herein for virtualized services discovery andrecommendation engine. A request for a service can be received from a requestor. Therequest can include feature data that can define two or more features. Two or more featurescan be determined based on the feature data and requestor data associated with therequestor can be obtained. Two or more services that satisfy the request can be identifiedand a recommendation that represents the two or more services can be generated. Therecommendation can include a data representation of a custom product that can include thetwo or more services. The recommendation can be tested to determine if the custom productfunctions; and the recommendation can be provided to the requestor,*,2017,*
Can you find me now? Evaluation of network-based localization in a 4G LTE network,Robert Margolies; Richard Becker; Simon Byers; Supratim Deb; Rittwik Jana; Simon Urbanek; Chris Volinsky,User location is of critical importance to cellular network operators. It is often used fornetwork capacity planning and to aid in the analysis of service and network diagnostics.However; existing localization techniques rely on user-provided information (eg; Angle-of-Arrival); which are not available to the operator; and often require a significant effort tocollect training data. Our main contribution is the design and evaluation of the Network-Based Localization (NBL) System for localizing a user in a 4G LTE network. The NBLSystem consists of 2 stages. In an offline stage; we develop RF coverage maps based on alarge-scale crowd-sourced channel measurement campaign. Then; in an online stage; wepresent a localization algorithm to quickly match RF measurements (which are alreadycollected as part of normal network operation) to coverage map locations. The system is …,INFOCOM 2017-IEEE Conference on Computer Communications; IEEE,2017,*
Method for creating and providing layered syndicated data for multimedia content to users,*,A layered syndicated feed or content is provided having layers defined according to a mediatype (eg; text; graphic; audio; or video) wherein each layer has a plurality of levels such thateach level provides either inclusive or exclusive content of the layer's media type in varyingdegrees of detail or depth. Furthermore; a system is provided for requesting and storing userand mobile device profiles indicative of the syndicated content layers and levels that theuser is interested in receiving and that the user's mobile device is capable of receiving.,*,2017,*
Vehicular communications using a scalable ad hoc geographic routing protocol,*,Vehicle-to-vehicle and vehicle-to-infrastructure communications are accomplished via ascalable ad hoc geographic routing protocol. As vehicles move along roadways; they canquery other vehicles and entities for information. Responses to queries can be used todetermine information such as traffic conditions; a retail store sale; that a restaurant hastables available; and/or that parking spaces are available; for example. Businesses;vehicles; and other entities along roadways can geocast pertinent information to vehiclespassing by. Vehicles can cache information as it is received.,*,2017,*
System for consolidating heterogeneous data centers through virtualization of services,*,A system for resource provisioning for content delivery of multiple services is disclosed. Thesystem may be configured to offer multiple services; wherein at least one first offered serviceis delivery of prerecorded content and at least one second offered service is contentdelivered according to a deadline. In at least one embodiment; the first offered service maybe video content; and the second offered service may be broadcast television content. Thesystem may also be configured to deliver at least a portion of the first offered service inadvance of use of that portion of the first offered service such that resource demand inconnection with delivery of service content of the second offered service at peak deliverymay be reduced. As such; fewer resources are needed to provide uninterrupted service ofthe first and second offered services.,*,2017,*
Protocol translations for internet services,*,An Internet protocol Multimedia Subsystem (IMS) gateway application server includes anoriginating application server module adapted to invoke call control services in response torequests initiated by a voice over Internet Protocol (IP)(VoIP) client associated with acommunication device such as an IP telephone. Disclosed gateway application serversinclude a proxy server module adapted to notify the communication client of session controlmessages intended for the communication device.,*,2017,*
WiLiTV: A low-cost wireless framework for live TV services,Rajeev Kumar; Robert S Margolies; Rittwik Jana; Yong Liu; Shivendra Panwar,Abstract: With the evolution of HDTV and Ultra HDTV; the bandwidth requirement for IP-based TV content is rapidly increasing. Consumers demand uninterrupted service with ahigh Quality of Experience (QoE). Service providers are constantly trying to differentiatethemselves by innovating new ways of distributing content more efficiently with lower costand higher penetration. In this work; we propose a cost-efficient wireless framework (WiLiTV)for delivering live TV services; consisting of a mix of wireless access technologies (egSatellite; WiFi and LTE overlay links). In the proposed architecture; live TV content is injectedinto the network at a few residential locations using satellite dishes. The content is thenfurther distributed to other homes using a house-to-house WiFi network or via an overlayLTE network. Our problem is to construct an optimal TV distribution network with the …,arXiv preprint arXiv:1701.02669,2017,*
System and method for windowing in full-duplex communications,*,A system and method for establishing windows that govern the exchange ofacknowledgements in a full-duplex communication. The window is established for twonodes which transmit asymmetric frame sizes in full-duplex mode. The window is related tothe size of the asymmetric frames. Frames are exchanged in full-duplex between the twonodes; and the window size is defined as enabling the nodes to send data until the numberof unacknowledged frames at the nodes is less than or equal to the window size; at whichpoint acknowledgments are exchanged simultaneously. In sending the acknowledgment;both nodes can send acknowledgments simultaneously in full-duplex in the same frequencybin.,*,2017,*
Architecting Multimedia Conferencing Service using SDN,Bo Yan; Rittwik Jana; Shu Shi; Yang Xu; Bo Han; Vijay Gopalakrishnan; Lusheng Ji; H Jonathan Chao,Abstract Modern Web-enabled multimedia conferencing systems relays the source videoflows to all call participants through media conferencing servers. This solution works well forsmall conference groups. However; as the conference size increases; the outboundbandwidth of the conferencing server becomes the bottleneck; which limits the scalability ofthe system and eventually degrades conference QoS. In this paper; we re-architect themultimedia conferencing service using Software-Defined Networks (SDN) that providesenhanced scalability and service orchestration. The main idea of our approach is todecouple the data plane and the control plane of the conferencing service. We advertise thegroup-based traffic forwarding capability of commodity OpenFlow switches as OpenFlowSelective Forwarding as a Service (OFSFaaS). The conferencing server now only …,Proceedings of the 2016 ACM Workshop on Cloud-Assisted Networking,2016,*
Autonomous services composition in domain 2,Mazin Gilbert; Anwar Syed Aftab; Farheen Cefalu; Pamela Dragosh; Rittwik Jana; Serban Jora; Thomas Kirk; John Lucas; Arthur Martella; John Murray; Sundar Ramalingam; Christopher A Rath; Shu Shi; Rich Wright; Avi Zahavi,AT&T is embarking on an exciting journey to revolutionize its network by transforming itselfinto a software company running the largest and most intelligent programmable cloud on theplanet. Indeed; the network of Domain 2.0 (D2) will be intelligent software systems andapplications operating on general-purpose commodity hardware [1]. This transformation willnot only drive down CAPEX; OPEX and help to configure our network with less humanintervention; but it will also create significant opportunities to scale and monetize existingand new intelligent services. This transformation will enable AT&T's D2 to establish a newservices ecosystem equivalent in concept to the application ecosystem adopted by theApple iOS and Android. D2 will facilitate mass marketing existing and new services; andlower the barrier to entry for enterprise and small business customers to create new …,Signal and Information Processing (GlobalSIP); 2016 IEEE Global Conference on,2016,*
Control loop automation management platform (CLAMP),Mazin Gilbert; Rittwik Jana; Eric Noel; Vijay Gopalakrishnan,This paper provides an overview of how intelligent services can be realized within the D2architecture. An intelligent service collects information about resources (users; devices;networks and applications) used to deliver the service and about the environment in which itoperates. It then makes decisions based on this information and domain knowledge whichincludes adapting and personalizing the service for the users consuming it. An intelligentservice receives feedback on its performance and learns. There are primarily three attributesthat characterize an intelligent service; known as PAD (personalized; adaptive; anddynamic). A predictive personalized service is one that anticipates a user's need andproactively takes intelligent actions and recommends valuable and timely personalizedinformation. An adaptive service learns from its past actions of all users and adjusts its …,Signal and Information Processing (GlobalSIP); 2016 IEEE Global Conference on,2016,*
System and method for harq in cloud ran with large front haul latency,*,A system is enabled to perform error checking and other HARQ processes at a remote radiounit device in cloud RAN systems that have a large front haul latency. The remote radio unitdevice performs error checking on transmissions received from a mobile device and sendsan acknowledgement (ACK) or negative acknowledgement (NACK) to the mobile devicebased on whether errors are found.,*,2016,*
Limited chain relay with virtual peer for multimedia distribution,*,A method includes at a first customer premises equipment (CPE) device; generating a firstrequest for multimedia content. The method also includes sending the first request to anetwork node of the multimedia distribution network. The method further includes receivingthe multimedia content from a virtual peer located at the network node and storing themultimedia content at the first CPE device. The method also includes receiving a messagevia the multimedia distribution network; the message indicating a second request for themultimedia content by a second customer premises equipment (CPE) device. The methodfurther includes transmitting at least a portion of the stored multimedia content to the secondCPE device.,*,2016,*
System and method for windowing in full-duplex communications,*,A system and method for establishing windows that govern the exchange ofacknowledgements in a full-duplex communication. The window is established for twonodes which transmit asymmetric frame sizes in full-duplex mode. The window is related tothe size of the asymmetric frames. Frames are exchanged in full-duplex between the twonodes; and the window size is defined as enabling the nodes to send data until the numberof unacknowledged frames at the nodes is less than or equal to the window size; at whichpoint acknowledgments are exchanged simultaneously. In sending the acknowledgment;both nodes can send acknowledgments simultaneously in full-duplex in the same frequencybin.,*,2016,*
System and method for full-duplex MAC timing modifications,*,A system; method; and computer-readable storage media for reducing monopolization of afrequency channel during full-duplex communications. The MAC layer of governingcommunications can be modified to reduce likelihood of monopolization by (1) in networkswhich are exclusively filled with full-duplex devices; configuring non-communicating devicesto ignore data collisions of communicating devices; requiring the communicating devices towait for an standard backoff time after the data transmission is complete; and/or (2) in mixedhalf-duplex/full-duplex networks; requiring a half-duplex nodes and/or a full-duplex node towait an extended duration after the data transmission is complete; while the non-communicating devices do not wait an extended duration.,*,2016,*
Payment of Highway Tolls via a Mobile Telecommunications Network,*,Disclosed are method and apparatus for processing of highway toll payments by a mobiletelecommunications service provider. A mobile telecommunications device communicateswith a mobile telecommunications service provider. The mobile telecommunications serviceprovider receives a request to calculate a route to a destination. The mobiletelecommunications service provider determines the location of the mobiletelecommunications device from a global navigation satellite system or from a mobiletelecommunications network and calculates a route. The mobile telecommunications serviceprovider then identifies toll booths along the calculated route. The mobiletelecommunications service provider pre-pays the tolls. The mobile telecommunicationsservice provider sends turn-by-turn instructions to the mobile telecommunications device …,*,2015,*
Managing presence in communications systems,*,Generating first and second probabilities of first and second presence variables; wherein thefirst and second probabilities are based on a historical presence data archive based onpresence data obtained before a first time. The first and second probabilities further basedon first and second unified presence data; which are based on raw presence data collectedat a second time after the first; and first and second user profile rules that identify first andsecond groups of presence data sources. First presence information is obtained based onthe first probability and the first user profile rules. Second presence information is obtainedbased on the second probability and the second user profile rules. The presence variablesare selected from a group consisting of availability; willingness; location and combinationsthereof; and wherein the group of presence variables allowable for release are identified …,*,2015,*
Broadcast video monitoring and alerting system,*,Described is a system and method for automatic monitoring and dissemination of mediacontent. The system and method include a content acquisition platform receiving mediacontent from at least one source and storing the media content in a media storage platform;a media processing platform segmenting the media content based upon predeterminedcriteria defined by a user and storing metadata corresponding to the segmented mediacontent in the media storage platform; an alert platform providing the user with an alertidentifying the segmented media content; the alert including at least a portion of themetadata stored in the media storage platform and a content delivery platform sending thesegmented media content to a device of the user.,*,2014,*
Method and apparatus for monitoring a radio frequency identification network,*,A method and system for monitoring one or more wireless channels of an Radio FrequencyIdentification (RFID) network are disclosed. For example; the method reads one or moreRFID reference tags periodically to obtain RFID reference tag reading results for each timeinterval. The method then processes the RFID reference tag reading results for monitoringthe one or more wireless channels of the RFID network.,*,2013,*
Message from technical program co-chairs,Murat Yuksel; Rittwik Jana,The 19th IEEE Workshop on Local and Metropolitan Area Networks features invited papersin addition to regular track papers from both industry and academia. We received 32submissions for regular papers. After a careful review process; the technical programcommittee (TPC) selected 10 regular papers and 4 short papers for presentation in theworkshop program; resulting in 31% and 44% acceptance rates; respectively. Each regularsubmission received at least three reviews. We also received 8 invited paper submissionsfrom experts performing research in areas related to the theme of this year's workshop:Seamless Services. We are very pleased to have the invited papers by Peng He; ThomasMager; Paris Charalampou; Jean-Michel Dricot; Vanniarajan Chellappan; Dan Li; GianlucaReali; Patrick Thiran and their co-authors. Each invited paper submission received at …,Local & Metropolitan Area Networks (LANMAN); 2013 19th IEEE Workshop on,2013,*
Scalable geocast for vehicular networks (poster),Rajesh K Panta; Rittwik Jana; Robert J Hall; Josh Auzins; Vaneet Aggarwal,This paper presents GeoVCom; a robust geocast protocol for vehicular networks. GeoVComallows a vehicle to send geocast messages to all vehicles in a given geographical areawithout the sender having any knowledge about which vehicles are present in that area.GeoVCom is ad hoc; scalable and can handle communications under a wide variability oftraffic load. We investigate the performance of GeoVCom in both simulation and real worldtests using an implementation running on smart phones. Our field deployment andsimulation results show that the number of transmissions per geocast message is kept low;significantly outperforming conventional flooding algorithms and at the same timemaintaining a high (over 90%) success rate.,Vehicular Networking Conference (VNC); 2011 IEEE,2011,*
Limited Chain Relay-A Novel Multimedia Distribution Algorithm and Its Analysis.,Vaidyanathan Ramaswami; Rittwik Jana; Soohan Ahn,Abstract—We describe and analyze a novel algorithm called Limited Chain Relay for on-demand multimedia content distribution over digital networks. Using VoD as an example; weshow that this peer assisted scheme provides bandwidth and processing savingscomparable to a periodic multicast without incurring subscriber delays inherent in the latter.This scheme's success does not depend upon the ability to forecast demand accurately. Ituses minimal storage in participating peer CPEs. It incorporates many features to facilitatefast set up; redundancy to handle peer failures; and centralized OS functions includingbilling. It can be used in a wide variety of networks such as Fiber to the Home and Fiber tothe Curb and with transport technologies like IP and ADSL. It can be used also for streamingcontent where individual clients may not store the entire content.,ICC,2009,*
Evolution of the Mobile Web,Rittwik Jana; Daniel Appelquist,Abstract The Mobile Web refers to accessing the World Wide Web from a mobile device. Thischapter discusses the evolution of the mobile web from a perspective of the mobile webresearch community that has published at the WorldWideWeb conference satellite workshopseries–MobEA. This workshop has been developed over a period of six years covering awide range of topics. We summarize some of our findings and report on how the mobile Webhas evolved over the past six years.,*,2009,*
WS7-MobEA VI: personal rich social media,Rittwik Jana; Daniel Appelquist; Galit Zadok; Bin Wei,Abstract 2008 will be the" Mobile Eureka! Moment". With the Olympics just round the cornerand the mobile market experiencing a phenomenal growth; we believe that WWW 2008 willtruly be the climax and focal point in the midst of this mobile revolution. Mobile Web Initiativespearheaded by W3C is making a strong stand on how to realize the vision of pervasivemobile computing. Three screen services (TV; PC; Phone) are demanding new architecturesto be developed. Furthermore; the need to go beyond technology; demands an embrace ofthe human-centric aspects of mobile computing. The objective of this workshop is to providea single forum for researchers; sociologists; and technologists to discuss the state-of-the-art;present their contributions; and set future directions in personalized applications for mobileusers with a focus in rich social media. The transition from the wired Internet to the mobile …,Proceedings of the 17th international conference on World Wide Web,2008,*
Blending of external applications with advanced telephony services in the IP Multimedia Subsystem (IMS),Ron Shacham; Rittwik Jana; Chris W Rice; John F Murray,Advanced feature servers are at the core of enterprise IP telephony; offering traditionalservices; such as call hold; voicemail and find-me-follow-me. These feature servers havebegun to be deployed as IMS Application Servers to support both in-house (premisesbased) or hosted service (IP Centrex) offerings. At the same time; there exist applicationsthat are external to IMS that can provide a richer communications experience; whenintegrated. The application layer in IMS allows these external applications to be blendedwith the advanced telephony features. An example of this is the use of Microsoft OfficeCommunicator for call control. Several current implementations integrate this feature througha back-end proprietary interface to specific feature servers. We present an architecture forgeneralizing this integration with a CSTA/IMS gateway that can interact with any IMS …,IP Multimedia Subsystem Architecture and Applications; 2007 International Conference on,2007,*
Mobile Middleware.,Rittwik Jana; Yih-Farn Robin Chen,*,*,2006,*
date: November 20; 2000,Rittwik Jana; Carol Martin; Jack Winters,*,*,2000,*
Performance Evaluation of Single User and Multiuser CDMA Systems,Rittwik Jana,*,*,1999,*
Bounds for optimum multiuser DS-CDMA systems,Rittwik Jana; Lei Wei,In this paper; we evaluate the performance of optimum multiuser detection by unionbounding techniques for a large number of users. It is a difficult task to analytically computethe average bit error probability of multiuser DS-CDMA systems. In this paper we aim to usebounds to accurately evaluate the optimal performance of a multiuser DS-CDMA system;both synchronous and asynchronous. We present a general algorithm to compute the partialdistance spectrum of the multiuser system. Numerical results for both systems with binaryrandom signature waveforms of length 31 are used to illustrate the method. It has beenfound that the optimal bounds for the asynchronous system have a lower bit error probability(BEP) than synchronous systems. Focus is given to two areas namely 1) computing bit errorprobability (BEP) given a particular correlation matrix; 2) applying optimal conditional …,Personal; Indoor and Mobile Radio Communications; 1996. PIMRC'96.; Seventh IEEE International Symposium on,1996,*
Upper bounds on the minimum euclidean distance for coded multiuser CDMA,Rittwik Jana; Lei Wei,University of South Australia Library Catalogue.,*,1995,*
In this paper; the author describes the design and implementation of a LDNA (Digtal Living Network Alliance) Framework for Handheld devices. DLNA has develope...,R Shacham; R Jana; CW Rice; JF Murray,Advanced feature servers are at the core of enterprise IP telephony; offering traditionalservices; such as call hold; voicemail and find-me-follow-me. These feature servers havebegun to be deployed as IMS Application Servers to support both in-house (premisesbased) or hosted service (IP Centrex) offerings. At the same time; there exist applicationsthat are external to IMS that can provide a richer...,*,*,*
Concise Paper: Multi-Path TCP: Boosting Fairness in Cellular Networks,Ashwin Sridharan; Rakesh K Sinha; Rittwik Jana; Bo Han; KK Ramakrishnan; NK Shankaranarayanan; Ioannis Broustis,Abstract—Cellular providers are rapidly deploying multiple technologies like cell biasing;carrier aggregation; co-ordinated interference control/scheduling to improve capacity andcoverage. In this paper; we explore a complementary transport layer approach based onmultipath TCP that can concurrently use multiple interfaces to boost throughput of users withpoor coverage and improve fairness. Multipath TCP has been recently standardized by IETFand requires no modifications to applications. It has been shown to improve fairness andthroughput in wireline environments and individual user throughputs in wireless networks.However; in a wireless multi-user environment; it is not clear that it is always beneficial; aswe show in this paper. Therefore; we examine if it is indeed beneficial for a service providerto judiciously decide whether to enable multiple cellular interfaces on a smartphone …,*,*,*
