Top-k query evaluation with probabilistic guarantees,Martin Theobald; Gerhard Weikum; Ralf Schenkel,Abstract Top-k queries based on ranking elements of multidimensional datasets are afundamental building block for many kinds of information discovery. The best known general-purpose algorithm for evaluating top-k queries is Fagin's threshold algorithm (TA). Since theuser's goal behind top-k queries is to identify one or a few relevant and novel data items; it isintriguing to use approximate variants of TA to reduce run-time costs. This paper introducesa family of approximate top-k algorithms based on probabilistic arguments. When scanningindex lists of the underlying multidimensional data space in descending order of localscores; various forms of convolution and derived bounds are employed to predict when it issafe; with high probability; to drop candidate items and to prune the index scans. Theprecision and the efficiency of the developed methods are experimentally evaluated …,Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,283
TopX-Efficient and Versatile Top-k Query Process-ing for Text; Semistructured; and Structured Data.,Martin Theobald; Ralf Schenkel; Gerhard Weikum,Abstract: This paper presents a comprehensive overview of the TopX search engine; anextensive framework for unified indexing and querying large collections of unstructured;semistructured; and structured data. Residing at the very synapse of database (DB)engineering and information retrieval (IR); it integrates efficient scheduling algorithms for top-k-style ranked retrieval with powerful scoring models; as well as dynamic and self-throttlingquery expansion facilities.,BTW,2007,1
Sorption of small polar molecules on micro-and mesoporous zeolitic materials,Renate Schenkel,Kurzfassung: The adsorption of primary alcohols and amines on alkali metal containingmicro-and mesoporous molecular sieves was investigated by vibrational spectroscopicmethods. Alcohols and amines adsorb primarily via their oxygen and nitrogen atoms;respectively; on the alkali metal cations. On aluminum rich; highly polar zeolitic materials;additional lateral hydrogen bonds are formed with the framework oxygen atoms. In contrastto the zeolites; no lateral interactions have been observed on delaminated...»,*,2004,1
QBEES: query-by-example entity search in semantic knowledge graphs based on maximal aspects; diversity-awareness and relaxation,Steffen Metzger; Ralf Schenkel; Marcin Sydow,Abstract Structured knowledge bases are an increasingly important way for storing andretrieving information. Within such knowledge bases; an important search task is findingsimilar entities based on one or more example entities. We present QBEES; a novelframework for defining entity similarity based on structural features; so-called aspects andmaximal aspects of the entities; that naturally model potential interest profiles of a usersubmitting an ambiguous query. Our approach based on maximal aspects provides naturaldiversity awareness and includes query-dependent and query-independent entity rankingcomponents. We present evaluation results with a number of existing entity list completionbenchmarks; comparing to several state-of-the-art baselines.,Journal of Intelligent Information Systems,2017,*
Linked Data Management,Ralf Schenkel; Katja Hose; Andreas Harth,*,*,2014,*
Federated Query Processing over Linked Data.,Peter Haase; Katja Hose; Ralf Schenkel; Michael Schmidt; Andreas Schwarte,*,*,2014,*
Semistructured Data Search Evaluation,Ralf Schenkel,Abstract Semistructured data is of increasing importance in many application domains; butone of its core use cases is representing documents. Consequently; effectively retrievinginformation from semistructured documents is an important problem that has seen work fromboth the information retrieval (IR) and databases (DB) communities. Comparing the largenumber of retrieval models and systems is a non-trivial task for which establishedbenchmark initiatives such as TREC with their focus on unstructured documents are notappropriate. This chapter gives an overview of semistructured data in general and the INEXinitiative for the evaluation of XML retrieval; focusing on the most prominent Adhoc SearchTrack.,*,2014,*
Focused Retrieval of Content and Structure: Revised and Selected Papers,Shlomo Geva; Jaap Kamps; Ralf Schenkel,*,*,2012,*
of Proceedings: The Semanic Web: Research and Applications: 8th Extended Semantic Web Conference; ESWC 2011,Andreas Schwarte; Peter Haase; Katja Hose; Ralf Schenkel; Michael Schmidt,Abstract/Description: Driven by the success of the Linked Open Data initiative today'sSemantic Web is best characterized as a Web of interlinked datasets. Hand in hand with thisstructure new challenges to query processing are arising. Especially queries for which morethan one data source can contribute results require advanced optimization and evaluationapproaches; the major challenge lying in the nature of distribution: Heterogenous datasources have to be integrated into a federation to globally appear as a single repository. Onthe query level; though; techniques have to be developed to meet the requirements ofefficient query computation in the distributed setting. We present FedX; a project whichextends the Sesame Framework with a federation layer that enables ef-ficient queryprocessing on distributed Linked Open Data sources. We discuss key insights to its …,*,2011,*
of Proceedings: Foundations of Intelligent Systems: 19th International Symposium; ISMIS 2011,Marcin Sydow; Mariusz Pikuła; Ralf Schenkel,Abstract/Description: This paper concerns the issue of diversity in entity summarisation onRDF knowledge graphs. In particular; we study whether and to what extent the notion ofdiversity is appreciated by real users of a summarisation tool. To this end; we design a userevaluation study and experimentally evaluate and compare; on real data concerning themovie domain (IMDB); two graph-entity summarisation algorithms: PRECIS and DIVERSUM;that were proposed in our recent work. We present successful experimental results showingthat diversityawareness of a graph entity summarisation tool is a valuable feature and thatDIVERSUM algorithm receives quite positive user feedback.,*,2011,*
of Proceedings: LWA 2011: Technical Report; Report of the symposium" Lernen; Wissen; Adaptivität 2011" of the GI special interest groups KDML; IR and WM,Hassan Issa; Katja Hose; Steffen Metzger; Ralf Schenkel,Document title: Advances Towards Semantic Plagiarism Detection Authors: Issa; Hassan; Hose;Katja; Metzger; Steffen; Schenkel; Ralf Document type: Conference-Paper Language: EnglishAudience: Experts Only External Publication Status: published Title of Proceedings: LWA 2011 :Technical Report ; Report of the symposium "Lernen; Wissen; Adaptivität 2011" of the GI specialinterest groups KDML; IR and WM Place of Conference/Meeting: Magdeburg; Germany FullName(s) of Editor(s) of Proceedings: Spiliopoulou; Myra; Nürnberger; Andreas; Schult; RenePlace of Publication: Magdeburg Last Change of the Resource (YYYY-MM-DD): 2012-03-13(Start) Date of Conference/Meeting (YYYY-MM-DD): 2011-09-28 Date of Publication(YYYY-MM-DD): 2011 End Date of Conference/Meeting (YYYY-MM-DD): 2011-09-30 IntendedEducational Use: No Publisher: Otto von Guericke Universität …,*,2011,*
of Proceedings: Reasoning Web: Semantic Technologies for the Web of Data; 7th International Summer School 2011,Katja Hose; Ralf Schenkel; Martin Theobald; Gerhard Weikum,*,*,2011,*
of Proceedings: The Semantic Web-ISWC 2011: 10th International Semantic Web Conference,Andreas Schwarte; Peter Haase; Katja Hose; Ralf Schenkel; Michael Schmidt,Document title: FedX: Optimization Techniques for Federated Query Processing on Linked DataAuthors: Schwarte; Andreas; Haase; Peter; Hose; Katja; Schenkel; Ralf; Schmidt; MichaelDocument type: Conference-Paper Language: English Audience: Experts Only Title of Series:Lecture Notes in Computer Science External Publication Status: published Title of Proceedings:The Semantic Web - ISWC 2011 : 10th International Semantic Web Conference Place ofConference/Meeting: Bonn; Germany Full Name(s) of Editor(s) of Proceedings: Aroyo; Lora; Welty;Chris; Alani; Harith; Taylor; Jamie; Bernstein; Abraham; Kagal; Lalana; Noy; Natasha; Blomqvist;Eva Place of Publication: Berlin Volume (in Journal): 7031 Last Change of the Resource(YYYY-MM-DD): 2012-03-22 (Start) Date of Conference/Meeting (YYYY-MM-DD): 2011-10-23Date of Publication (YYYY-MM-DD): 2011 End Date of Conference/Meeting (YYYY …,*,2011,*
of Proceedings: Enabling Real-Time Business Intelligence: 4th International Workshop; BIRTE 2010,Gerhard Weikum; Srikanta Bedathur; Ralf Schenkel,Abstract/Description: Knowledge bases about entities and their relationships are a greatasset for business intelligence. Major advances in information extraction and theproliferation of knowledge-sharing communities like Wikipedia have enabled ways for thelargely automated construction of rich knowledge bases. Such knowledge about entity-oriented facts can greatly improve the output quality and possibly also efficiency ofprocessing business-relevant documents and event logs. This holds for information withinthe enterprise as well as in Web communities such as blogs. However; no knowledge basewill ever be fully complete and real-world knowledge is continuously changing: new factssupersede old facts; knowledge grows in various dimensions; and completely new classes;relation types; or knowledge structures will arise. This leads to a number of difficult …,*,2011,*
Semantic Knowledge Bases from Web Sources,Fabian Suchanek; Martin Theobald; Gerhard Weikum; Hady Lauw; Ralf Schenkel,The Web bears the potential of being the world's greatest encyclopedic source; but we arefar from fully ex-ploiting this potential. Valuable scientific and cultural content is interspersedwith a huge amount of noisy; low-quality; unstructured text and media. The proliferation ofknowledge-sharing communities like Wikipedia and the advances in automated informationextraction from Web pages give rise to an unprecedented opportunity: Can wesystematically harvest facts from the Web and compile them into a comprehensive machine-readable knowledge base? Such a knowledge base would contain not only the world'sentities; but also their semantic properties; and their relationships with each other. Imagine a“Structured Wikipedia” that has the same scale and richness as Wikipedia itself; but offers aprecise and concise representation of knowledge; eg; in the RDF format. This would …,IJCAI,2011,*
Sharing Knowledge between Independent Grid Communities,Katja Hose; Steffen Metzger; Ralf Schenkel,Abstract: In recent years; grid-based approaches for processing scientific data becamepopular in various fields of research. A multitude of communities has emerged that all benefitfrom the processing and storage power the grid offers to them. So far there has not yet beenmuch collaboration between these independent communities. But applying semantictechnologies to create knowledge bases; sharing this knowledge; and providing access todata maintained by a community; allows to exploit a synergy effect that all communities canbenefit from. In this paper; we propose a framework that applies information extraction togenerate abstract knowledge from source documents to be shared among participatingcommunities. The framework also enables users to search for documents based onkeywords or metadata as well as to search for extracted knowledge. This search is not …,6th International Workshop on Applications of Semantic Technologies,2011,*
Interaktive Wissensextraktion und Wissenssuche.,Michael Stoll; Katja Hose; Steffen Metzger; Ralf Schenkel,Abstract Die hochwertige Annotation von Entitäten und ihren Beziehungen ist ein Schlüsselzur Erschließung großer Textmengen; erfordert aber eine Kombination von effizientenmaschinellen Verfahren und manueller Überprüfung. Darüber hinaus ist auch eineausdrucksstarke Suche; die über eine reine Schlüsselwortsuche hinausgeht; vonentscheidender Bedeutung. Dieser Artikel stellt die Knowledge Workbench vor; dieautomatische Techniken zur Entitätenerkennung und Informationsextraktion zur Verfügungstellt. Durch Interaktion mit dem Benutzer werden die Verfahren dabei inkrementell für dasjeweilige Anwendungsgebiet optimiert. Darüber hinaus erlaubt sie eine strukturierte Suchevon Texten auf Basis extrahierter Informationen.,LWA,2011,*
Shlomo Geva; Jaap Kamps; Ralf Schenkel; Andrew Trotman,Ralf Schenkel,Welcome to the 9th workshop of the Initiative for the Evaluation of XML Retrieval (INEX)!Now; in its ninth year; INEX is an established evaluation forum for XML information retrieval(IR); with over 100 organizations worldwide registered and over 50 groups participatingactively in at least one of the tracks. INEX aims to provide an infrastructure; in the form of alarge structured test collection and appropriate scoring methods; for the evaluation offocused retrieval systems. XML IR plays an increasingly important role in many informationaccess systems (eg digital libraries; web; intranet) where content is more and more a mixtureof text; multimedia; and metadata; formatted according to the adopted W3C standard forinformation repositories; the so-called eXtensible Markup Language (XML). The ultimategoal of such systems is to provide the right content to their end-users. However; while …,*,2010,*
Third Workshop on Exploiting Semantic Annotations in Information Retrieval (ESAIR),Jaap Kamps; Jussi Karlgren; Ralf Schenkel,There is an increasing amount of structure on the Web as a result of modern Weblanguages; user tagging and annotation; and emerg-ing robust NLP tools. Thesemeaningful; semantic; annotations hold the promise to significantly enhance informationaccess; by enhancing the depth of analysis of today's systems. Currently; we have onlystarted exploring the possibilities and only begin to un-derstand how these valuablesemantic cues can be put to fruitful use. Unleashing the potential of semantic annotationsrequires us to think outside the box; by combining the insights of natural lan-guageprocessing (NLP) to go beyond bags of words; the insights of databases (DB) to usestructure efficiently even when aggregating over millions of records; the insights ofinformation retrieval (IR) in effective goal-directed search and evaluation; and the insights …,*,2010,*
Third workshop on exploiting semantic annotations in information retrieval (ESAIR): CIKM 2010 workshop,Jaap Kamps; Jussi Karlgren; Ralf Schenkel,Abstract There is an increasing amount of structure on the Web as a result of modern Weblanguages; user tagging and annotation; and emerging robust NLP tools. These meaningful;semantic; annotations hold the promise to significantly enhance information access; byenhancing the depth of analysis of today's systems. Currently; we have only startedexploring the possibilities and only begin to understand how these valuable semantic cuescan be put to fruitful use. Unleashing the potential of semantic annotations requires us tothink outside the box; by combining the insights of natural language processing (NLP) to gobeyond bags of words; the insights of databases (DB) to use structure efficiently even whenaggregating over millions of records; the insights of information retrieval (IR) in effective goal-directed search and evaluation; and the insights of knowledge management (KM) to get …,Proceedings of the 19th ACM international conference on Information and knowledge management,2010,*
ESAIR'10: Third Workshop on Exploiting Semantic Annotations in Information Retrieval,Kaap Kamps; Jussi Karlgren; Ralf Schenkel,Editor: Kamps; Kaap et al.; Genre: Proceedings; Published in Print: 2010; Title: ESAIR'10: ThirdWorkshop on Exploiting Semantic Annotations in<br/>Information Retrieval.,Third Workshop on Exploiting Semantic Annotations in Information Retrieval,2010,*
of Proceedings: Focused Retrieval and Evaluation: 8th International Workshop of the Initiative for the Evaluation of XML Retrieval; INEX 2009,Andreas Broschart; Ralf Schenkel,Document title: Index Tuning for Efficient Proximity-Enhanced Query Processing Authors: Broschart;Andreas; Schenkel; Ralf Document type: Conference-Paper Language: English Audience: ExpertsOnly Title of Series: Lecture Notes in Computer Science External Publication Status: publishedTitle of Proceedings: Focused Retrieval and Evaluation : 8th International Workshop of the Initiativefor the Evaluation of XML Retrieval; INEX 2009 Place of Conference/Meeting: Brisbane; AustraliaFull Name(s) of Editor(s) of Proceedings: Geva; Shlomo; Kamps; Jaap; Trotman; Andrew Placeof Publication: Berlin Volume (in Journal): 6203 Last Change of the Resource (YYYY-MM-DD):2011-02-18 (Start) Date of Conference/Meeting (YYYY-MM-DD): 2009-12-07 Date of Publication(YYYY-MM-DD): 2010 End Date of Conference/Meeting (YYYY-MM-DD): 2009-12-09 IntendedEducational Use: No Publisher: Springer …,*,2010,*
of Proceedings: Advances in Information Retrieval: 32nd European Conference on IR Research; ECIR 2010,Andreas Broschart; Klaus Berberich; Ralf Schenkel,Abstract/Description: This paper evaluates the potential impact of explicit phrases onretrieval quality through a case study with the TREC Terabyte benchmark. It compares theperformance of user-and system-identified phrases with a standard score and a proximity-aware score; and shows that an optimal choice of phrases; including term permutations; cansignificantly improve query performance.,*,2010,*
Erratum: Overview of the INEX 2009 Ad Hoc Track,Shlomo Geva; Jaap Kamps; Miro Lehtonen; Ralf Schenkel; James A Thom; Andrew Trotman,1 Queensland University of Technology; Brisbane; Australia s.geva@qut.edu.au 2 Universityof Amsterdam; Amsterdam; The Netherlands kamps@uva.nl 3 University of Helsinki;Helsinki; Finland miro.lehtonen@helsinki.fi 4 Max-Planck-Institut für Informatik; Saarbrücken;Germany schenkel@mpi-sb.mpg.de 5 RMIT University; Melbourne; Australiajames.thom@rmit.edu.au 6 University of Otago; Dunedin; New Zealand andrew@cs.otago.ac.nz … S. Geva; J. Kamps; and A. Trotman (Eds.): INEX 2009; LNCS 6203; pp. 4–25; 2010. ©Springer-Verlag Berlin Heidelberg 2010 … In the original version; the name of the third authorwas spelled incorrectly by mistake. It should be Miro Lehtonen … _______________________________________________The original online version for this chapter can be found at http://dx.doi.org/10.1007/978-3-642-14556-8_4 _______________________________________________,International Workshop of the Initiative for the Evaluation of XML Retrieval,2009,*
TopX 2.0 at the INEX 2008 Efficiency Track: A (Very) Fast Object-Store for Top-k-Style XML Full-Text Search,M Theobald; M AbuJarour; R Schenkel,*,LECTURE NOTES IN COMPUTER SCIENCE,2009,*
Locking Granularity and Lock Types,Ralf Schenkel,A language model assigns a probability to a piece of unseen text; based on some trainingdata. For example; a language model based on a big English newspaper archive isexpected to assign a higher probability to ''a bit of text''than to ''aw pit tov tags;''because thewords in the former phrase (or word pairs or word triples if so-called N-Gram Models areused) occur more frequently in the data than the words in the latter phrase. For informationretrieval; typical usage is to build a language model for each document. At search time; thetop ranked document is the one whose language model assigns the highest probability tothe query.,*,2009,*
Integrated DB&IR Semi-Structured Text Retrieval,Ralf Schenkel; Martin Theobald,An example of index oriented towards human navigation is the web directory. In such anindex; links to sites are organized into hierarchical categories; according to the sites'contents. In web directories; normally the tasks of collecting and categorizing pages arecarried out under supervision of human editors. An example of index not oriented to humansis a hidden list of metadata. Metadata are data about data. As a mean of assisting a searchengine to locate content or an information entity; they can be used to describe that content orentity. While not visible to humans; this information can provide contextual clues to automaticalgorithms used by search engines.,*,2009,*
of Proceedings: INEX 2009 Workshop Preproceedings,Martin Theobald; Ablimit Aji; Ralf Schenkel,Abstract/Description: This paper presents the results of our INEX 2009 Ad-hoc and Efficiencytrack experiments. While our scoring model remained almost unchanged in comparison toprevious years; we focused on a complete redesign of our XML indexing component withrespect to the increased need for scalability that came with the new 2009 INEX Wikipediacollection; which is about 10 times larger than the previous INEX collection. TopX nowsupports a CAS-specific distributed index structure; with a completely {\em parallel}execution of all indexing steps; including parsing; sampling of term statistics for our element-specific BM25 ranking model; as well as sorting and compressing the index lists for our finalinverted block-index. Overall; TopX ranked among the top 3 systems in both the Ad-hoc andEfficiency tracks; with a maximum value of 0.61 for iP [0.01] and 0.29 for MAiP in focused …,*,2009,*
Incremental Relevance Feedback for TopX,Osama Sammodi,Abstract TopX is a highly efficient and effective search engine for ranked retrieval of XMLand plain text data. However; for some difficult queries; the results provided by TopX are notyet completely satisfying. Towards the solution of this problem; an extensible framework hasbeen proposed that incorporates feedback from the user to generate a better; expandedquery. In this thesis; we integrate the feedback framework with the TopX search engine. Weextend the existing browser-based interface of TopX to support explicit relevance feedback;reevaluate the query when new feedback is available. We also modify the existing TopXsearch engine to support incremental expansion of queries; ie; if a query that is alreadyevaluated is expanded (based on feedback); the evaluation of the expanded query shouldreuse the partial results from the evaluation of the original query.,*,2008,*
of Proceedings: Web Information Systems Engineering–WISE 2008: 9th International Conference,Thomas Neumann; Matthias Bender; Sebastian Michel; Ralf Schenkel; Peter Triantafillou; Gerhard Weikum,Abstract/Description: Top-k query processing is a fundamental building block for efficientranking in a large number of applications. Efficiency is a central issue; especially fordistributed settings; when the data is spread across different nodes in a network. This paperintroduces novel optimization methods for top-k aggregation queries in such distributedenvironments that can be applied to all algorithms that fall into the frameworks of the priorTPUT and KLEE methods. The optimizations address 1) hierarchically grouping input listsinto top-k operator trees and optimizing the tree structure; and 2) computing data-adaptivescan depths for different input sources. The paper presents comprehensive experiments withtwo different real-life datasets; using the ns-2 network simulator for a packet-level simulationof a large Internet-style network.,*,2008,*
Efficient XML Query Processing and Full-Text Search,Mohammed AbuJarour,Abstract XML query processing is an essential building block in ranked XML informationretrieval. To rank documents according to a user's query; we need to maintain pre-computedinverted index lists about the data set we consider. The way we handle these lists is the keyto evaluate XML queries efficiently. In this work; we introduce a new approach to arrangesuch index lists about XML documents in a compact form by removing redundant piecesfrom the index as much as possible. Our approach optimizes IO throughput and henceoptimizes the overall throughput. The main focus of our work is to optimize storagerequirements for this kind of ranked retrieval.,*,2007,*
TOIS reviewers January 2006 through May 2007,Gary Marchionini; Ahmed Abbasi; Eugene Agichtein; Khurshid Ahmad; Azzah Al-Maskari; Gianni Amati; Sihem Amer Yahia; Shlomo Argamon; Daniel Ashbrook; Paolo Atzeni; Michela Bacchin; Godmar Back; Antonio Badia; Andras Banczur; Bettina Berendt; Elisa Bertino; B Bhagyavati; Suresh Bhavnani; Devdutta Bhosale; David Bodoff; Paolo Boldi; Johan Bollen; Angela Bonifati; Pia Borlund; Jit Bose; Athman Bouguettaya; Michael Brinkmeier; Peter Brown; Peter Brusilovsky; Peter Bruza; Christopher Burges; Robin Burke; Ben Carterette; Arthur Cater; Kuiyu Chang; Hsin Hsi Chen; Zheng Chen; James Cheney; Pu Jen Cheng; Roger Chiang; Byron Choi; Tat Seng Chua; Charlie Clarke; Paul Clough; Mariano Consens; Gordon Cormack; Nick Craswell; Fabio Crestani; Carolyn Crouch; Silviu Petru Cucerzan; Hang Cui; Sally Jo Cunningham; Edward Cutrell; Pablo De La Fuente; Arjen De Vries; Anne Diekema; Sandor Dominich; Shyamala Doraisamy; Mark Dunlop; Georges Dupret; Miles Efron; Jeremy Ellman; Peter Enser; Gunes Erkan; Laura Fochtmann; Anders Fongen; Nigel Ford; Martin Franz; Xin Fu; Paolo Garza; Susan Gauch; Pierre Geneves; Henry Gladney; Melanie Gnasa; Andrew Goldberg; Marcos Goncalves; Cyril Goutte; David Grossman; Dennis Groth; Jacek Gwizdka; Stephanie Haas; Sanda Harabagiu; Donna Harman; Andreas Henrich; Djoerd Hiemstra; Lee Hollaar; Chun Nan Hsu; Fei Huang; Zan Huang; Mike Huhns; Carlos Hurtado; Keisuke Innoue; Panagiotis Ipeirotis; Bernard Jansen; Wang Jianqiang; Rong Jin; Marko Junkkari; Patrick Juola; Vinay Kakade; Jaap Kamps; In Ho Kang; Damianos Karakos; Vangelis Karkaletsis; Martin Kaszkiel; Siddharth Kaza; Jaana Kekäläinen; Diane Kelly; Benny Kimelfeld; Alek Kolcz; Joseph Konstan; Kui Lam Kwok; Abhimanyu Lad; Alberto Laender; Mounia Lalmas; Leah Larkey; Ray Larson; Nabil Layaida; Zhang Le; Dik Lun Lee; Dongwon Lee; Jochen Leidner; Gina Levow; Hang Li; Xin Li; Chin Yew Lin; Jimmy Lin; Tie Yan Liu; Zehua Liu; David Losada; Jie Lu; Yiming Ma; Inderjeet Mani; Murali Mani; Ioana Manolescu; Catherine Marshall; Mercedes Martinez; Yosi Mass; Paul McNamee; Sean McNee; Brahim Medjahed; Lokman Meho; Donald Metzler; Rada Mihalcea; Ruslan Mitkov; Bamshad Mobasher; Marina Mongiello; Ani Nenkova; Frank Neven; Dorbin Ng; Wilfred Ng,Marchionini; Gary; Abbasi; Ahmed; Agichtein; Eugene; Ahmad; Khurshid; Al-Maskari; Azzah;Amati; Gianni; Yahia; Sihem Amer; Argamon; Shlomo; Ashbrook; Daniel; Atzeni; Paolo;Bacchin; Michela; Back; Godmar; Badia; Antonio; Banczur; Andras; Berendt; Bettina; Bertino;Elisa; Bhagyavati; B.; Bhavnani; Suresh; Bhosale; Devdutta; Bodoff; David; Boldi; Paolo;Bollen; Johan; Bonifati; Angela; Borlund; Pia; Bose; Jit; Bouguettaya; Athman; Brinkmeier;Michael; Brown; Peter; Brusilovsky; Peter; Bruza; Peter; Burges; Christopher; Burke; Robin;Carterette; Ben; Cater; Arthur; Chang; Kuiyu; Chen; Hsin Hsi; Chen; Zheng; Cheney; James;Cheng; Pu Jen; Chiang; Roger; Choi; Byron; Chua; Tat Seng; Clarke; Charlie; Clough; Paul;Consens; Mariano; Cormack; Gordon; Craswell; Nick; Crestani; Fabio; Crouch … In: ACMTransactions on Information Systems; Vol. 25; No. 4; 15; 01.10.2007.,ACM Transactions on Information Systems,2007,*
of Proceedings: Preproceedings of INEX 2007,Andreas Broschart; Ralf Schenkel; Martin Theobald; Gerhard Weikum,Abstract/Description: This paper describes the setup and results of the Max-Planck-Institut f{\" u} r Informatik's contributions for the INEX 2007 AdHoc Track task. The runs wereproduced with TopX; a search engine for ranked retrieval of XML data that supports aprobabilistic scoring model for full-text content conditions and tag-term combinations; pathconditions as exact or relaxable constraints; and ontology-based relaxation of terms and tagnames.,*,2007,*
of Proceedings: String Processing and Information Retrieval: 14th International Symposium; SPIRE 2007,Ralf Schenkel; Andreas Broschart; Seungwon Hwang; Martin Theobald; Gerhard Weikum,Abstract/Description: In addition to purely occurrence-based relevance models; termproximity has been frequently used to enhance retrieval quality of keyword-oriented retrievalsystems. While there have been approaches on effective scoring functions that incorporateproximity; there has not been much work on algorithms or access methods for their efficientevaluation. This paper presents an efficient evaluation framework including a proximityscoring function integrated within a top-k query engine for text retrieval. We proposeprecomputed and materialized index structures that boost performance. The increasedretrieval effectiveness and efficiency of our framework are demonstrated through extensiveexperiments on a very large text benchmark collection. In combination with static indexpruning for the proximity lists; our algorithm achieves an improvement of two orders of …,*,2007,*
of Proceedings: Advances in XML Information Retrieval and Evaluation; 4th International Workshop of the Initiative for the Evaluation of XML Retrieval; INEX 2005,Ralf Schenkel; Martin Theobald,*,*,2006,*
of Proceedings: Advances in Information Retrieval; 28th European Conference on IR Research; ECIR 2006,Ralf Schenkel; Martin Theobald,Abstract/Description: Keyword-based queries are an important means to retrieve informationfrom XML collections with unknown or complex schemas. Relevance Feedback integratesrelevance information provided by a user to enhance retrieval quality. For keyword-basedXML queries; feedback engines usually generate an expanded keyword query from thecontent of elements marked as relevant or nonrelevant. This approach that is inspired by text-based IR completely ignores the semistructured nature of XML. This paper makes theimportant step from pure content-based to structural feedback. It presents a framework thatexpands a keyword query into a full-fledged content-and-structure query. Extensiveexperiments with the established INEX benchmark and our TopX search engine show thefeasibility of our approach.,*,2006,*
of Proceedings: Conceptual modeling; ER 2004: 23rd International Conference on Conceptual Modeling,Gerhard Weikum; Jens Graupmann; Ralf Schenkel; Martin Theobald,Abstract/Description: The envisioned Semantic Web aims to provide richly annotated andexplicitly structured Web pages in XML; RDF; or description logics; based upon underlyingontologies and thesauri. Ideally; this should enable a wealth of query processing andsemantic reasoning capabilities using XQuery and logical inference engines. However; webelieve that the diversity and uncertainty of terminologies and schema-like annotations willmake precise querying on a Web scale extremely elusive if not hopeless; and the sameargument holds for large-scale dynamic federations of Deep Web sources. Therefore;ontology-based reasoning and querying needs to be enhanced by statistical means; leadingto relevanceranked lists as query results. This paper presents steps towards such a"statistically semantic" Web and outlines technical challenges. We discuss how statistically …,*,2004,*
of Proceedings: Current trends in database technology; EDBT 2004 Workshops: EDBT 2004 Workshops PhD; DataX; PIM; P2P&DB; and ClustWeb,Ralf Schenkel,Abstract/Description: While there are many proposals for path indexes on XML documents;none of them is perfectly suited for indexing large-scale collections of interlinked XMLdocuments. Existing strategies lack support for intra-or inter-document links; require largeamounts of time to build or space to store the index; or cannot efficiently answer connectionqueries. This paper presents the {\em FliX} framework for connection indexing that supportslarge; heterogeneous document collections with many links; using the existing path indexesas building blocks. We introduce some example configurations of the framework that areappropriate for many important application scenarios. Experiments show the feasibility of ourapproach.,*,2004,*
What's Next in XML and Databases?,George Mihaila; Ralf Schenkel; Bhavani Thuraisingham; Vasilis Vassalos,*,Current Trends in Database Technology: EDBT 2004 Workshops; PhD; DataX; PIM; P2P&DB; and Clustweb; Heraklion; Crete; Greece; March 14-18; 2004: Revised Selected Papers,2004,*
of Proceedings: Proceedings 2004 VLDB Conference: The 30th International Conference on Very Large Databases (VLDB),Martin Theobald; Gerhard Weikum; Ralf Schenkel,Abstract/Description: Top-k queries based on ranking elements of multidimensional datasetsare a fundamental building block for many kinds of information discovery. The best knowngeneral-purpose algo-rithm for evaluating top-k queries is Fagin's threshold algorithm (TA).Since the user's goal behind top-k queries is to identify one or a few relevant and novel dataitems; it is intriguing to use approximative variants of TA to reduce run-time costs. This paperintroduces a family of approximative top-k algorithms based on probabilistic arguments.When scanning index lists of the underlying multidimensional data space in descendingorder of local scores; various forms of convolution and derived bounds are employed topredict when it is safe; with high probability; to drop candidate items and to prune the indexscans. The precision and the efficiency of the developed methods are experimentally …,*,2004,*
A Framework for Path Indexes on Linked XML Documents,Ralf Schenkel,Abstract While there are many proposals for path indexes on XML documents; they typicallylack support for intra-or inter-document links. In addition; it is unclear for many of theapproaches if they are applicable for Web-scale document collections. In this paper wepresent a new proposal for a framework for path indexing that integrates the existingindexing approaches and supports both links and large; inter-linked document collections.Additionally; we identify tasks that could be done as a part of a student's project.,*,2003,*
Intelligent search on XML data-Preface,HM Blanken; T Grabs; HJ Schek; R Schenkel; G Weikum,*,INTELLIGENT SEARCH ON XML DATA,2003,*
of Book: Intelligent Search on XML Data,Ralf Schenkel; Anja Theobald; Gerhard Weikum,Document title: Ontology-Enabled XML Search Authors: Schenkel; Ralf; Theobald; Anja; Weikum;Gerhard Editors: Blanken; Henk; Grabs; Torsten; Schek; Hans-Jörg; Schenkel; Ralf; Weikum;Gerhard Document type: InBook Language: English Publisher: Springer Intended EducationalUse: No Volume: 2818 Review Status: not specified External Publication Status: publishedAudience: Experts Only Title of Book: Intelligent Search on XML Data Date of Publication(YYYY-MM-DD): 2003 Place of Publication: Berlin; Germany Last Change of the Resource(YYYY-MM-DD): 2004-07-05 Full Name of Book-Editor(s): Blanken; Henk; Grabs; Torsten; Schek;Hans-Jörg; Schenkel; Ralf; Weikum; Gerhard Communicated by: Gerhard Weikum Affiliations:MPI für Informatik/Databases and Information Systems Group Identifiers: ISBN:3-540-40768-5,*,2003,*
Reduction of NO2 by propene over HY zeolite; an in-situ infrared study on surface species and reaction intermediates,ML Schmidt; R Schenkel; Kulathuiyer Seshan; JA Lercher,KNAW Narcis. Back to search results. Publication Reduction of NO2 by propene overHY zeolite; an in-situ infrared... (2002). Pagina-navigatie: Main …,*,2002,*
