Roles of continuous neurogenesis in the structural and functional integrity of the adult forebrain,Itaru Imayoshi; Masayuki Sakamoto; Toshiyuki Ohtsuka; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Yamaguchi; Kensaku Mori; Toshio Ikeda; Shigeyoshi Itohara; Ryoichiro Kageyama,Abstract Neurogenesis occurs continuously in the forebrain of adult mammals; but thefunctional importance of adult neurogenesis is still unclear. Here; using a genetic labelingmethod in adult mice; we found that continuous neurogenesis results in the replacement ofthe majority of granule neurons in the olfactory bulb and a substantial addition of granuleneurons to the hippocampal dentate gyrus. Genetic ablation of newly formed neurons inadult mice led to a gradual decrease in the number of granule cells in the olfactory bulb;inhibition of increases in the granule cell number in the dentate gyrus and impairment ofbehaviors in contextual and spatial memory; which are known to depend on hippocampus.These results suggest that continuous neurogenesis is required for the maintenance andreorganization of the whole interneuron system in the olfactory bulb; the modulation and …,Nature neuroscience,2008,833
Endophenotype in the brain: A key concept for understanding the relationships between genes and behavior,Tsuyoshi Miyakawa,Read 'Endophenotype in the brain: A key concept for understanding therelationships between genes and behavior' on Ovid Insights.,International Journal of Psychology,2016,*
PM333. Transcriptomic immaturity of hippocampus and prefrontal cortex in patients with alcoholism,Tomoyuki Murano; Hideo Hagihara; Tsuyoshi Miyakawa,Abstract Alcoholism; which is defined by the recurring harmful use of alcohol despite itsnegative consequences; has lifetime prevalence of 10% and socially serious problem.Accumulating evidence indicate that alcoholism is often comorbid with schizophrenia andthese diseases have common genetic risk factors and pathophysiology; such ashypoglutamatergic and hyperdopaminergic activities in the...,International Journal of Neuropsychopharmacology,2016,*
PM374. Deficiency of neurogranin; a susceptible gene for schizophrenia; causes behavioral phenotypes related to schizophrenia and immaturity of the dentate gyru...,Satoko Hattori; Hideo Hagihara; Freesia L Huang; Kuo-Ping Huang; Hidehito Inagaki; Toshiki Kameyama; Hiroki Kuruhashi; Tsuyoshi Miyakawa; Yuya Ouchi; Yoshihiro Takamiya,Abstract Large-scale genome-wide association studies have identified susceptibility loci forschizophrenia in the gene encoding neurogranin (NRGN). Neurogranin is a neuron-specificcalmodulin binding protein abundantly expressed in brain regions implicated inschizophrenia pathophysiology; such as the hippocampus and prefrontal cortex. Nrgnknockout (KO) mice were previously shown to exhibit aberrant behavioral phenotypesinvolving deficits in cognitive functions and abnormal emotional behaviors. In this study; weexamined additional behavioral and molecular traits relevant to schizophrenia in Nrgn KOmice. The mutant mice exhibited a series of behavioral abnormalities that resemble those ofschizophrenics; including hyper-locomotor activity and impairments in working memory;social behavior and sensorimotor gating. In the DG; mRNA expressions of immature and …,International Journal of Neuropsychopharmacology,2016,*
PS131. Transcriptomic evidence for dematuration of the mouse frontal cortex and hippocampus by chronic antidepressant treatment,Hideo Hagihara; Koji Ohira; Tsuyoshi Miyakawa,Abstract The selective serotonin reuptake inhibitor; fluoxetine (FLX); is widely used to treatdepression and anxiety disorders; but mechanisms underlying its antidepressant effectremain largely unknown. Previous studies that evaluated several molecular and/orelectrophysiological features of the maturation stages of each neuron type havedemonstrated that FLX treatment can reverse the established maturation of certain types ofneurons in the hippocampus and frontal cortex (FC). However; this dematuration effect ofFLX in the adult brain has not been assessed with regard to genome-wide gene expressionpatterns.,International Journal of Neuropsychopharmacology,2016,*
PM539. Evaluation of plasma and cerebrospinal fluid G72 protein levels and their correlations with psychiatric symptoms in schizophrenia and major depression,Sayuri Ishiwata-Matsushima; Kotaro Hattori; Hiroshi Kunugi; Ryo Matsumura; Tomoko Miyakawa; Toru Nishikawa; Daimei Sasayama; Toshiya Teraishi; Yuuki Yokota,Abstract It has widely been accepted that D-serine plays a pivotal role in the regulation ofglutamate neurotransmission as an endogenous co-agonist for the N-methyl-D-aspartate-type glutamate receptor (NMDAR). Consequently; the putative NMDAR dysregulation in thepathophysiology of schizophrenia and mood disorders could be due to disturbed D-serinesignaling. Some studies described the changed D-serine levels in serum; plasma andcerebrospinal fluid (CSF) of patients with schizophrenia and major depressive disorder(MDD). Furthermore; G72 gene that encodes an activator protein of D-amino acid oxidase(DAAO); a D-serine degrading enzyme; has been reported to associate with schizophreniaand bipolar disorders. To further elucidate the relationship between D-serine metabolismand psychiatric disorders; we presently examined by an ELISA technique the contents of …,International Journal of Neuropsychopharmacology,2016,*
PM333. Transcriptomic immaturity of hippocampus and prefrontal cortex in patients with alcoholism,Tomoyuki Murano; Hideo Hagihara; Tsuyoshi Miyakawa,Abstract Alcoholism; which is defined by the recurring harmful use of alcohol despite itsnegative consequences; has lifetime prevalence of 10% and socially serious problem.Accumulating evidence indicate that alcoholism is often comorbid with schizophrenia andthese diseases have common genetic risk factors and pathophysiology; such ashypoglutamatergic and hyperdopaminergic activities in the brain.,International Journal of Neuropsychopharmacology,2016,*
Transcriptomic evidence for dematuration of the mouse frontal cortex and hippocampus by chronic antidepressant treatment,Hideo Hagihara; Koji Ohira; Tsuyoshi Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2016,*
Contrasting expression patterns of inflammation-related genes in mouse models of depression and psychosis,Hisatsugu Koshimizu; Hideo Hagihara; Tsuyoshi Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2016,*
Repeated restraint stress induces alteration in maturation makers of dentate gyrus neurons in BALB/c mice,Hirotaka Shoji; Hideo Hagihara; Tsuyoshi Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2016,*
Transcriptomic immaturity of hippocampus and prefrontal cortex in patients with alcoholism,Tomoyuki Murano; Hideo Hagihara; Tsuyoshi Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2016,*
Deficiency of neurogranin; a susceptible gene for schizophrenia; causes behavioral phenotypes related to schizophrenia and immaturity of the dentate gyrus in mice,Satoko Hattori; Hideo Hagihara; Freesia L Huang; Kuo-Ping Huang; Hidehito Inagaki; Toshiki Kameyama; Hiroki Kuruhashi; Tsuyoshi Miyakawa; Yuya Ouchi; Yoshihiro Takamiya,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2016,*
Lower brain pH as a shared endophenotype of psychotic disorders,Hideo Hagihara; Vibeke S Catts; Yuta Katayama; Tsuyoshi Takagi; Freesia L Huang; Kuo-Ping Huang; Shunsuke Ishii; Isabella A Graef; Gerald R Crabtree; Keiichi I Nakayama; Cynthia S Weickert; Tsuyoshi Miyakawa,Lower pH is a well-replicated finding in the postmortem brains of patients with schizophreniaand bipolar disorder. Interpretation of the data; however; is controversial as to whether thisfinding reflects a primary feature of the diseases or is a result of confounding factors such asmedication; postmortem interval; and agonal state. To date; systematic investigation of brainpH has not been undertaken using animal models; which can be studied without confoundsinherent in human studies. In the present study; we first confirmed that the brains of patientswith schizophrenia and bipolar disorder exhibit lower pH values by conducting a meta-analysis of existing datasets. We then utilized neurodevelopmental mouse models ofpsychiatric disorders in order to test the hypothesis that lower brain pH exists in these brainscompared to controls due to the underlying pathophysiology of the disorders. We …,bioRxiv,2016,*
Immaturity of brain as an endophenotype of neuropsychiatric disorders.,H Hagihara; H Shoji; T Miyakawa,1. Nihon Yakurigaku Zasshi. 2016;148(4):168-175. doi: 10.1254/fpj.148.168. Immaturityof brain as an endophenotype of neuropsychiatric disorders. [Article in Japanese].Hagihara H; Shoji H; Miyakawa T. PMID: 27725563 [Indexed for MEDLINE]. MeSH terms.Animals; Brain/growth & development*; Endophenotypes*; Humans; MentalDisorders*/genetics; Nervous System Diseases*/genetics; Neurogenesis.,Nihon yakurigaku zasshi. Folia pharmacologica Japonica,2016,*
Deficiency of Neurogranin; a Susceptibility Gene for Schizophrenia; Confers Multiple Molecular and Behavioral Phenotypes Related to Schizophrenia,Tsuyoshi Miyakawa; Hideo Hagihara; Satoko Hattori; Yoshihiro Takamiya; Toshiki Kameyama; Yuya Ouchi; Hidehito Inagaki; Hiroki Kurahashi; Freesia Huang; Kuo-Ping Huang,*,NEUROPSYCHOPHARMACOLOGY,2015,*
JSNP Excellent Presentation Award for CINP20 14,H Hagihara; T Horikawa; HK Nakamura; H Shoji; Y Kamitani; T Miyakawa,1. Nihon Shinkei Seishin Yakurigaku Zasshi. 2015 Apr;35(2):49-50. [JSNP ExcellentPresentation Award for CINP20 14]. [Article in Japanese]. Hagihara H; Horikawa T;Nakamura HK; Shoji H; Kamitani Y; Miyakawa T. PMID: 26027068 [Indexed for MEDLINE].MeSH terms. Animals; Awards and Prizes; Behavior; Animal; Brain*; Calcium-Calmodulin-Dependent Protein Kinase Type 2/deficiency; Calcium-Calmodulin-Dependent ProteinKinase Type 2/metabolism; Gene Expression Regulation*; Mice; Motor Activity. Substance.Calcium-Calmodulin-Dependent Protein Kinase Type 2.,Nihon shinkei seishin yakurigaku zasshi= Japanese journal of psychopharmacology,2015,*
Transcriptomic Effects of Antidepressant Treatment and Glucocorticoid Receptor-overexpression on the Maturational Status of Brain Cells in Mice,Tsuyoshi Miyakawa; Hisatsugu Koshimizu; Koji Ohira; Hideo Hagihara; Rika Takeuchi; Keizo Takao,*,NEUROPSYCHOPHARMACOLOGY,2014,*
Transcriptomic evidence for immaturity of the prefrontal cortex in patients with schizophrenia,T Miyakawa; H Hagihara; K Ohira; K Takao,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2014,*
Retrospective prediction of behavioral state by hippocampal transcriptome of the mice showing infradian rhythm,H Hagihara; T Horikawa; H Nakamura; H Shoji; Y Kamitani; T Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2014,*
Data from: Hippocampal neurogenesis regulates forgetting during adulthood and infancy,Katherine G Akers; Alonso Martinez-Canabal; Leonardo Restivo; Adelaide P Yiu; Antonietta De Cristofaro; Hwa-Lin Liz Hsiang; Anne L Wheeler; Axel Guskjolen; Yosuke Niibori; Hirotaka Shoji; Koji Ohira; Blake A Richards; Tsuyoshi Miyakawa; Sheena A Josselyn; Paul W Frankland,*,*,2014,*
Combination medicine for treatment of depression,*,The present invention provides a combination medicine for treatment of depression;comprising a combination of (A1) an antidepressant and either (B1) a dopamine D1 receptoragonist or (C1) a dopamine D1 receptor antagonist; and a method for screening for anantidepressant that in combination with a dopamine D1 receptor agonist provides animprovement in treatment of depression; the method comprising the steps of: administering;to a mammal;(A2) a compound having an antidepressant action and (B1) a dopamine D1receptor agonist; and detecting a greater increase in depression-related gene expression;dopamine D1 receptor expression and/or dopamine D1 receptor signaling in comparisonwith the case where (A2) the compound having an antidepressant action or (B1) thedopamine D1 receptor agonist is administered.,*,2014,*
The roles of CDKL5; a causative gene for neurodevelopmental disorders with infantile spasms; in synaptic transmission; emotion and learning/memory,Kosuke Okuda; Aya Watanabe; Shizuka Kobayashi; Toshiya Manabe; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Fukaya; Hiroyuki Sakagami; Masashi Mizuguchi; Teruyuki Tanaka,*,JOURNAL OF PHARMACOLOGICAL SCIENCES,2014,*
Immature Dentate Gyrus as a Candidate Endophenotype of Neuropsychiatric Disorders,Tsuyoshi Miyakawa,*,NEUROPSYCHOPHARMACOLOGY,2013,*
Elucidation of the molecular functions and Lof of the Cdkl5; a causative gene for neurodevelopmental disorders,T Tanaka; K Okuda; A Watanabe; S Kobayashi; T Manabe; K Takao; T Miyakawa; M Fukaya; H Sakagami; M Mizuguchi,Read 'Elucidation of the molecular functions and LOF of the CDKL5; a causativegene for neurodevelopmental disorders' on Ovid Insights.,Neuropathology,2013,*
One should go to specialists for the best results: An example from behavioral phenotyping of genetically-engineered mice,Tsuyoshi Miyakawa,*,JOURNAL OF PHYSIOLOGICAL SCIENCES,2013,*
Neocortical adult neurogenesis and its neuroprotective effects against ischemia,Koji Ohira; Rika Takeuchi; Tsuyoshi Miyakawa,*,JOURNAL OF PHYSIOLOGICAL SCIENCES,2013,*
Schizophrenic behavioral abnormalities in serine deficiency model mice,T Ogo; A Watanabe; S Tomonaga; Y Hirabayashi; K Takao; T Miyakawa; S Furuya,Read 'Schizophrenic behavioral abnormalities in serine deficiency model mice' on Ovid Insights.,Journal of Neurochemistry,2012,*
Altered serotonin release and serotonin 1A receptor density in CaMKII alpha-deficient mice assessed by a comparison of in vivo PET and in vitro autoradiographic d...,Jun Maeda; Masaki Tokunaga; Ming-Rong Zhang; Takeharu Minamihisamatsu; Toshimitsu Fukumura; Tsuyoshi Miyakawa; Tetsuya Suhara; Makoto Higuchi,*,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,2012,*
METHOD FOR PRODUCTION OF MODEL ANIMAL FOR MENTAL DISEASES,*,*,*,2012,*
Deficiency of Schnurri-2; an Mhc enhancer binding protein; induces mild chronic inflammation in the brain and confers molecular; neuronal; and behavioral phenoty...,K Takao; K Kobayashi; H Hagihara; K Ohira; K Toyama; H Shoji; HK Nakamura; K Esaki; S Furuya; T Takagi; N Walton; N Hayashi; H Suzuki; M Matsumoto; S Ishii; T Miyakawa,Read 'Deficiency of Schnurri-2; an MHC enhancer binding protein; induces mildchronic inflammation in the brain and confers molecular; neuronal; and behavioralphenotypes related to schizophrenia' on Ovid Insights.,Genes; Brain and Behavior,2012,*
Chronic fluoxetine treatment increases neurogenesis in the cortex of adult mice,K Ohira; T Miyakawa,*,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2012,*
alpha-synuclein BAC transgenic mice as a model for Parkinson's disease manifested decreased anxiety-like behavior,H Yamakado; Y Moriwaki; N Yamasaki; T Miyakawa; J Kurisu; K Uemura; H Inoue; M Takahashi; R Takahashi,*,MOVEMENT DISORDERS,2012,*
マウスで作業していて; メモリの参照を評価するための T-迷路強制交替と左右弁別課題,Hirotaka Shoji; Hideo Hagihara; Keizo Takao; Satoko Hattori; Tsuyoshi Miyakawa,*,*,2012,*
Comprehensive behavioral analysis of TRPM2-deficient mice,Emma Hashimoto; Hisashi Shirakawa; Minoru Sakakiyama; Keizo Takao; Tsuyoshi Miyakawa; Takayuki Nakagawa; Shuji Kaneko,*,JOURNAL OF PHARMACOLOGICAL SCIENCES,2012,*
Mice lacking Schnurri-2 displayed cortical abnormalities related to schizophrenia,Keizo Takao; Hideo Hagihara; Katsunori Kobayashi; Koji Ohira; Keiko Toyama; Tsuyoshi Takagi; Shunsuke Ishii; Tsuyoshi Miyakawa,*,Neuroscience Research,2011,*
Decreased anxiety-like behavior in alpha-synuclein BAC transgenic mice recapitulates early non-motor symptoms in Parkinson disease,Hodaka Yamakado; Yasuhiro Moriwaki; Nobuyuki Yamasaki; Junko Kurisu; Tsuyoshi Miyakawa; Kengo Uemura; Haruhisa Inoue; Ryosuke Takahashi,*,Neuroscience Research,2011,*
Comprehensive behavioral analysis of ENU-induced Disc1 mutant mice,Hirotaka Shoji; Keiko Toyama; Yoshihiro Takamiya; Shigeharu Wakana; Yoichi Gondo; Tsuyoshi Miyakawa,*,Neuroscience Research,2011,*
Alteration of BDNF expression in hippocampus of BRINP1-KO mice,Miwako Kobayashi; Makiko Miyake; Makoto Motomiya; Keizo Takao; Toshiaki Koda; Tsuyoshi Miyakawa; Ichiro Matsuoka,*,Neuroscience Research,2011,*
Behavior analysis of relaxin-3 deficient mice,Yoshihisa Watanabe; Atsushi Tsujimura; Keizou Takao; Tsuyoshi Miyakawa; Masaki Tanaka,*,Neuroscience Research,2011,*
Gene expression analysis of hippocampi from alpha-CaMKII heterozygous knockout (KO) mice and Schnurri-2 KO mice using public microarray databases,Hironori K Nakamura; Keizo Takao; Keiko Toyama; Tsuyoshi Takaji; Shunsuke Ishii; Tsuyoshi Miyakawa,*,Neuroscience Research,2011,*
Sitagliptin has reduced the dosage of sulfonylurea with improved glycemic control,H Fujii; Y Watanabe; S Ito; M Kato; N Kato; K Kanno; K Kondo; H Horiguchi; M Otsuka; H Takamura; K Hatanaka; T Miyakawa,Read 'Sitagliptin has reduced the dosage of sulfonylurea withimproved glycemic control' on Ovid Insights.,Journal Of Diabetes Investigation,2011,*
Nonalbuminuric chronic kidney disease and macroangiopathy in type 2 diabetic patients: a 3-year follow-up at diabetes clinics in Japan,Y Watanabe; H Fujii; T Miyakawa,Read 'Nonalbuminuric chronic kidney disease and macroangiopathy in type 2 diabetic patients:a 3-year follow-up at diabetes clinics in Japan' on Ovid Insights.,Journal Of Diabetes Investigation,2011,*
αcamkii;‘immature dentate gyrus’ and memory,T Miyakawa,Read 'αCaMKII; 'immature dentate gyrus' and memory' on Ovid Insights.,Genes; Brain and Behavior,2011,*
Establishment of a new mouse model of neurodevelopmental disorder,Tetsuya Taga; Yuhei Yamaguchi; Yasuhiro Kokubu; Satoko Hattori; Keizo Takao; Johji Inazawa; Tsuyoshi Miyakawa; Tetsushi Kagawa,*,JOURNAL OF PHARMACOLOGICAL SCIENCES,2011,*
Correction: Synaptic E3 Ligase SCRAPPER in Contextual Fear Conditioning: Extensive Behavioral Phenotyping of Scrapper Heterozygote and Overexpressing Mut...,Ikuko Yao; Keizo Takao; Tsuyoshi Miyakawa; Seiji Ito; Mitsutoshi Setou,The correct funding information is:" This study is supported by: Research Grants for PRESTOand SENTAN from JST; Grant-in-Aid for Scientific Research on Priority Areas MolecularBrain Science and Research on Pathomechanisms on Brain Disorders from MEXT. Thefunders had no role in study design; data collection and analysis; decision to publish; orpreparation of the manuscript.",PloS one,2011,*
Immature dentate gyrus as a potential endophenotype for psychiatric disorders,T Miyakawa; H Hagihara; K Ohira; N Matsuo; K Kobayashi; K Toyama; T Takagi; S Ishii; H Suzuki; K Takao,Read 'Immature dentate gyrus as a potential endophenotypefor psychiatric disorders' on Ovid Insights.,Genes; Brain and Behavior,2010,*
Insulin detemir improved glycemic control and reduced body weight of Japanese patients with its dose increased,Hitomi Fujii; Yuko Watanabe; Akio Ueki; Atsushi Ohno; Mitsuhiko Kato; Kaio Kondo; Hiroshi Takamura; Masarou Takesue; Harumi Nishimura; Takaichi Miyakawa,*,ENDOCRINE JOURNAL,2010,*
Five cases of mixed hyperglycemic hyperosmolar syndrome and diabetic ketoacidosis,Yuko Watanabe; Hitomi Fujii; Takaichi Miyakawa; Jiro Fukuyama; Yasuhiko Kanazawa,*,ENDOCRINE JOURNAL,2010,*
The temporal expression of the novel Foxp2 isoform lacking forkhead domain in the developing cerebellum,Yuko Tanabe; Yuji Fujiwara; Ayumi Matsuzaki; Tadashi Kasahara; Shigeki Yuasa; Takashi Momoi; Eriko Fujita,*,Neuroscience Research,2010,*
Increase in ATP release from astrocytes results in increase in the excitability of the hippocampus,Kenji Tanaka; Yoshihiko Yamazaki; Hae Ung Lee; Kishio Furuya; Hideki Hida; Keizo Takao; Tsuyoshi Miyakawa; Satoshi Fujii; Kazuhiro Ikenaka,*,Neuroscience Research,2010,*
Behavioral profiles of three C57BL/6 substrains,Keizo Takao; Naoki Matsuo; Kazuo Nakanishi; Nobuyuki Yamasaki; Koichi Tanda; Tsuyoshi Miyakawa,*,Neuroscience Research,2010,*
Regulation by protein tyrosine phosphorylation of stress responses in the brain,Hiroshi Ohnishi; Shinya Kusakari; Takaaki Murata; Toshi Maruyama; Yuriko Hayashi; Keizo Takao; Tsuyoshi Miyakawa; Yukio Ago; Ken Koda; Toshio Matsuda; Katsuya Okawa; Yasuyuki Saito; Yoji Murata; Takashi Matozaki,*,Neuroscience Research,2010,*
Proteome analysis of the hippocampus of animal models of psychiatric disorders,Hideo Hagihara; Keizo Takao; Keiko Toyama; Masashi Nakamura; Akihiko Takasaki; Keiichirou Hashimoto; Nobuhiro Hayashi; Tsuyoshi Miyakawa,*,Neuroscience Research,2010,*
Behavioral analysis of knockout mice for F-box protein SCRAPPER,Ikuko Yao; Keizo Takao; Tsuyoshi Miyakawa; Seiji Ito; Mitsutoshi Setou,*,Neuroscience Research,2010,*
Roles of activity-induced BRINP1 in mouse behavior,Miwako Kobayashi; Makoto Motomiya; Keizo Takao; Toshiaki Koda; Tsuyoshi Miyakawa; Ichiro Matsuoka,*,Neuroscience Research,2010,*
GENETICAL VISUALIZATION OF AMPAR DYNAMICS IN MICE,Naoki Matsuo; Tsuyoshi Miyakawa; Mayford Mark,*,JOURNAL OF PHYSIOLOGICAL SCIENCES,2009,*
DELETION OF SHN2 CAUSES ABNORMAL BEHAVIORS RELATED TO PSYCHIATRIC DISORDERS AND FAILURE IN MATURATION OF THE DENTATE GRANUL...,Keizo Takao; Katsunori Kobayashi; Hideo Hagihara; Koji Ohira; Nobuyuki Yamasaki; Munekazu Komada; Keiko Toyama; Tsuyoshi Takagi; Shunsuke Ishii; Tsuyoshi Miyakawa,*,JOURNAL OF PHYSIOLOGICAL SCIENCES,2009,*
CONSTITUTIVE ACTIVE CaMKK alpha TRANSGENIC MOUSE SHOWS DEFICITS OF LONG-TERM HIPPOCAMPUS-DEPENDENT MEMORY,Taku Kaitsuka; Sheng T Li; Keizo Taka; Tsuyoshi Miyakawa; Masayuki Matsushita,*,JOURNAL OF PHYSIOLOGICAL SCIENCES,2009,*
S17-04 Alpha-CAMKII deficiency causes immature dentate gyrus; a novel candidate endophenotype of psychiatric disorders,T Miyakawa,Elucidating the neural and genetic factors underlying psychiatric illness is hampered bycurrent methods of clinical diagnosis. The identification and investigation of clinicalendophenotypes may be one solution; but represents a considerable challenge in humansubjects. Here I show that mice heterozygous for a null mutation of the alpha-isoform ofcalcium/calmodulin-dependent protein kinase II have profoundly dysregulated behavioursand impaired neuronal development in the dentate gyrus (DG). The behavioralabnormalities include a severe working memory deficit and an exaggerated infradianrhythm; which are similar to symptoms seen in schizophrenia; bipolar mood disorder andother psychiatric disorders. Transcriptome analysis of the hippocampus of these mutantsrevealed that the expression levels of more than 2000 genes were changed. Whereas …,European Psychiatry,2009,*
Behavior analysis of Zaki-4 transgenic mice; with the inducible gene expression in brain using tTA system,Keiko Toyama; Nobuyuki Yamasaki; Keizo Takao; Tsuyoshi Miyakawa,*,Neuroscience Research,2009,*
In vivo role of BDNF cleavage: Behavioral study of the mutant mice using test battery,Haruko Kumanogoh; Mitsuru Ohtsuka; Tomoko Hara; Yoshiko Urbanczyk; Keizo Takao; Tsuyoshi Miyakawa; Akihiko Ogura; Masami Takahashi; Masami Kojima,*,Neuroscience Research,2009,*
Ischemia-induced neurogenesis of neocortical progenitor cells,Koji Ohira; Takahiro Furuta; Hiroyuki Hioki; Kouichi Nakamura; Eriko Kuramoto; Nobuo Funatsu; Keiko Shimizu; Takao Oishi; Motoharu Hayashi; Tsuyoshi Miyakawa; Takeshi Keneko; Shun Nakamura,*,Neuroscience Research,2009,*
Immature dentate gyrus as a candidate endophenotype of psychiatric disorders,Tsuyoshi Miyakawa,*,Neuroscience Research,2009,*
Proteomic analysis of the hippocampus of alpha-CaMKII+/− and Shn2−/− mice,Hideo Hagihara; Keizo Takao; Keiko Toyama; Masashi Nakamura; Akihiko Takasaki; Keiichirou Hashimoto; Nobuhiro Hayashi; Tsuyoshi Miyakawa,*,Neuroscience Research,2009,*
New approach to elucidate human brain function and its molecular basis: Human Brain Phenotype Consortium,Ryota Hashimoto; Yuka Yasuda; Kazutaka Ohi; Motoyuki Fukumoto; Hironori Takamura; Hidenaga Yamamori; Hidetoshi Takahashi; Keizo Takao; Tsuyoshi Miyakawa; Ryohei Ishii; Masao Iwase; Kazui Hiromitsu; Masatoshi Takeda,*,Neuroscience Research,2009,*
Hippocampal gene gene expression pattern analysis in α-CaMKII+/− mice,Keizo Takao; Tsuyoshi Miyakawa,*,Neuroscience Research,2009,*
Genes; behaviors and psychiatric disorders,K Takao; T Miyakawa,1. Tanpakushitsu Kakusan Koso. 2008 Mar;53(4 Suppl):573-9. [Genes; behaviors andpsychiatric disorders]. [Article in Japanese]. Takao K; Miyakawa T. PMID: 21089339[Indexed for MEDLINE]. Publication Types: Review. MeSH terms. Animals; Behavior;Animal/physiology*; Disease Models; Animal; Genetic Techniques; Humans; MentalDisorders/genetics*; Mental Disorders/psychology; Mice; Mice; Transgenic;Neuropsychological Tests; Schizophrenia/genetics; Schizophrenic Psychology.,*,2008,*
Alpha-CaMKII deficiency causes dysregulated behaviors and immature dentate gyrus,Tsuyoshi Miyakawa,抄録 The identification of endophenotypes is an essential step for investigating psychiatricillness; but represents a considerable challenge in human patients. Here we show thatalpha-CaMKII heterozygous knockout mice have dysregulated behaviors; including a severeworking memory deficit and an exaggerated infradian rhythm. The neurons of the dentategyrus (DG) in the mutants resembled immature DG neurons in normal rodents. Biomarkersderived from the mutants classified individuals into two clusters; one of which had highersusceptibility to schizophrenia and differential expression of genes related to neuraldevelopment. Based on these results; we propose the" immature DG" as a candidateendophenotype of psychiatric disorders.[J Physiol Sci. 2008; 58 Suppl: S15],Proceedings of Annual Meeting of the Physiological Society of Japan Proceedings of Annual Meeting of the Physiological Society of Japan,2008,*
Elevated Plus Maze for Mice. JoVE. 22,M Komada; K Takao; T Miyakawa,Abstract Although the mouse genome is now completely sequenced; the functions of most ofthe genes expressed in the brain are not known. The influence of a given gene on a specificbehavior can be determined by behavioral analysis of mutant mice. If a target gene isexpressed in the brain; behavioral phenotype of the mutant mice could elucidate the geneticmechanism of normal behaviors. The elevated plus maze test is one of the most widely usedtests for measuring anxiety-like behavior. The test is based on the natural aversion of micefor open and elevated areas; as well as on their natural spontaneous exploratory behavior innovel environments. The apparatus consists of open arms and closed arms; crossed in themiddle perpendicularly to each other; and a center area. Mice are given access to all of thearms and are allowed to move freely between them. The number of entries into the open …,*,2008,*
Deletion of FILIP leaded to the abnormal responses in the visual cortex,Hideshi Yagi; Hiroshi Ikeda; Nobuyuki Yamasaki; Tsuyoshi Miyakawa; Masaru Okabe; Min-Jue Xie; Makoto Sato,*,NEUROSCIENCE RESEARCH,2008,*
Neural activity mapping after a working memory task in alpha CaMKII heterozygous knockout mice,Nobuyuki Yarnasaki; Keizo Takao; Koji Ohira; Keiko Toyama; Suzuko Ohsako; Shun Yamaguchi; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2008,*
Parkin deficient mice display motor disfunction and learning and memory impairment,Keiko Nishio; Nobuyuki Yamasaki; Masafumi Ihara; Makoto Kinoshita; Tsuyoshi Miyakawa; Hidekazu Tomimoto; Ryosuke Takahashi,*,NEUROSCIENCE RESEARCH,2008,*
PARK4 mouse model,Hodaka Yamakado; Yasuhiro Moriwaki; Jyunko Kurisu; Naoko Tsunekawa; Nobuyuki Yamasaki; Tsuyoshi Miyakawa; Kengo Uemura; Haruhisa Inoue; Ryosuke Takahashi,*,NEUROSCIENCE RESEARCH,2008,*
A brain-behavior phenotype database comprised of data derived from comprehensive behavioral analyses of genetically engineered mice,Tsuyoshi Miyakawa; Keizo Takao,*,NEUROSCIENCE RESEARCH,2008,*
Schnurri-2 deletion causes abnormal behavior related to psychiatric disorders and dentate granule cell maturation failure in mice,Keizo Takao; Katsunori Kobayashi; Koji Ohira; Nobuyuki Yamasaki; Keiko Toyama; Tsuyoshi Takagi; Shunsuke Ishii; Tsuyoshi Miyakawa,*,NEUROSCIENCE RESEARCH,2008,*
Impact of brain-behavior phenotypying of genetically-engineered mice on research into neuropsychiatric disorders,T Miyakawa,Read 'Impact of brain-behavior phenotypying of genetically-engineered miceon research into neuropsychiatric disorders' on Ovid Insights.,Congenital Anomalies,2007,*
