MonetDB/X100: Hyper-Pipelining Query Execution.,Peter A Boncz; Marcin Zukowski; Niels Nes,Abstract Database systems tend to achieve only low IPC (instructions-per-cycle) efficiencyon modern CPUs in compute-intensive application areas like decision support; OLAP andmultimedia retrieval. This paper starts with an in-depth investigation to the reason why thishappens; focusing on the TPC-H benchmark. Our analysis of various relational systems andMonetDB leads us to a new set of guidelines for designing a query processor. The secondpart of the paper describes the architecture of our new X100 query engine for the MonetDBsystem that follows these guidelines. On the surface; it resembles a classical Volcano-styleengine; but the crucial difference to base all execution on the concept of vector processingmakes it highly CPU efficient. We evaluate the power of MonetDB/X100 on the 100GBversion of TPC-H; showing its raw execution power to be between one and two orders of …,Cidr,2005,523
Letter from the Special Issue Editor.,Mohamed F Mokbel,Spatial and spatio-temporal databases provide backbone support for a set of widely usedapplications including geographic information systems; location-based services; movingobjects databases; transportation; and emergency services. This special issue includes tenarticles geared towards new frontiers of spatial and spatiotemporal databases. The firstarticle by Sankaranarayanan and Samet presents a paradigm shift in querying roadnetworks where they strongly advocate for storing road networks in relational databases; asopposed to the widely used graph data structure. The article introduces a new data structure;called road network oracle; that resides in a database and enables the processing of manyoperations on road networks with just the aid of relational operators. Doing so also takesadvantage of the power of SQL queries along with the database query optimizers. The …,IEEE Data Eng. Bull.,2010,*
Processor Cache,Peter Boncz,P/FDM [5–7] integrated a functional data model with the logic programming language Prologfor general-purpose computation. The data model can be seen as an Entity-Relationshipdiagram with sub-types; much like a UML Class Diagram. The idea was for the user to beable to define a computation over objects in the diagram; instead of just using it as a schemadesign aid. Later versions of P/FDM included a graphic interface [2; 4] to build queries inDAPLEX syntax by clicking on the diagram and filling in values from menus.,*,2009,*
Disk,Peter Boncz,realized using such logical structures. For example; in tree based data acquisition protocols;a collection tree is built that is rooted at the data collection center such as the sink node [8].The dissemination of the data requests from the participating nodes and collection of datafrom the sensor nodes are accomplished using this tree. A cluster based data acquisitionmechanism has been proposed in [3]. As shown in Fig. 1; nodes are organized into a fixednumber of clusters; and nodes within each cluster dynamically elect a cluster head. The dataacquisition is carried out in two phases. In the first phase; cluster heads collect data fromtheir cluster nodes. In the second phase; cluster heads send collected data to the nodes thathave subscribed to the data. The cluster heads are re-elected to balance energyconsumption among the nodes in the cluster. Zhang et al.[13] have proposed an adaptive …,*,2009,*
Main Memory,Peter Boncz,Advances in high throughput sequencing and ''omics''technologies and the resultingexponential growth in the amount of macromolecular sequence; structure; gene expressionmeasurements; have unleashed a transformation of biology from a data-poor science into anincreasingly data-rich science. Despite these advances; biology today; much like physicswas before Newton and Leibnitz; has remained a largely descriptive science. Machinelearning [6] currently offers some of the most cost-effective tools for building predictivemodels from biological data; eg; for annotating new genomic sequences; for predictingmacromolecular function; for identifying functionally important sites in proteins; for identifyinggenetic markers of diseases; and for discovering the networks of genetic interactions thatorchestrate important biological processes [3]. Advances in machine learning eg …,*,2009,*
Address to the special edition of the infolab seminar (stellar cast),Peter Boncz,*,*,2008,*
REPORT INS-E0802 DECEMBER 2008,E Sidirourgos; PA Boncz,ABSTRACT We describe a collection of indices for XML text; element; and attribute nodevalues that (i) consume little storage;(ii) have low maintenance overhead;(iii) permit fast equi-lookup on string values; and (iv) support range-lookup on any XML typed value (eg; double;dateTime). The equi-lookup string value index depends on an elaborate hash function andon an associative combination function to facilitate updates on both mixed-content andelement nodes. We also present techniques for creating range-lookup indices supportingany ordered XML typed value. These indices rely on a finite state machine that accepts thetype specific language; and on a state combination table for combining state to speed-upupdates. We evaluate the stability of the hash function; the storage overhead; and theindices creation and maintenance time in the context of the open-source XML database …,*,2008,*
REPORT INS-E0801 AUGUST 2008,S Héman; N Nes; M Zukowski; PA Boncz,ABSTRACT We investigate techniques that marry the high readonly analytical queryperformance of compressed; replicated column storage (“read optimized” databases) withthe ability to handle a high-throughput update workload. Today's large RAM sizes and thegrowing gap between sequential vs. random IO disk throughput; bring this once elusive goalin reach; as it has become possible to buffer enough updates in memory to allowbackground migration of these updates to disk; where efficient sequential IO is amortizedamong many updates. Our key goal is that read-only queries always see the latest databasestate; yet are not (significantly) slowed down by the update processing. To this end; wepropose the Positional Delta Tree (PDT); that is designed to minimize the overhead of on-the-fly merging of differential updates into (index) scans on stale disk-based data. We …,*,2008,*
W18-PDMST'07 & GRep'07: 4th international workshop on P2P Data Management; Security; and Trust: 3rd international workshop on Data management in Global d...,Sanjay Kumar Madria; Anirban Mondal; Mukesh K Mohania; Bharat Bhargava; Stephane Bressan; Mizuho Iwaihara; Abdelkader Hameurlain; Takahiro Hara; Leszek Lilien; SK Gupta; Sourav S Bhowmick; Somchai Chatvichienchai; Cui Bin; Ladjel Bellatreche; Ismail Khalil Ibrahim; Kenji Saito; Gao Cong; Jialie Shen; Debojyoti Dutta; Pankaj Garg; Peter Boncz; Claudiu Duma; Mouna Kacimi; Gruenwald Le; Yugyung Lee; Murali Mani; Esther Palomar; Evi Pitoura; Kian Lee Tan; Orazio Tomarchio; Goce Trajcevski; Sabrina De Capitani Di Vimercati; Pinar Yolum,In: Proceedings - International Workshop on Database and Expert Systems Applications;DEXA; 2007; p. 775-776 … Powered by Pure; Scopus & Elsevier Fingerprint Engine™ © 2017Elsevier BV.,Proceedings-International Workshop on Database and Expert Systems Applications; DEXA,2007,*
Generic Database Cost Models for Hierarchical Memory Systems.,PA BONCZ; ML KERSTEN; S MANEGOLD,*,*,2007,*
REPORT INS-E0701 JANUARY 2007,R Cornacchia; S Héman; M Zukowski; AP de Vries; PA Boncz,ABSTRACT The Matrix Framework is a recent proposal by IR researchers to flexiblyrepresent all important information retrieval models in a single multi-dimensional arrayframework. Computational support for exactly this framework is provided by the arraydatabase system SRAM (Sparse Relational Array Mapping) that works on top of a DBMS.Information retrieval models can be specified in its comprehension-based array querylanguage; in a way that directly corresponds to the underlying mathematical formulas. SRAMefficiently stores sparse arrays in (compressed) relational tables and translates andoptimizes array queries into relational queries. In this work; we describe a number of arrayquery optimization rules and demonstrate their effect on text retrieval in the TREC TeraBytetrack (TREC-TB) efficiency task; using the Okapi BM25 model as our example. It turns out …,*,2007,*
Cooperative Scans: Bandwidth Sharing in a Compressed Column Store,Marcin Zukowski; Sándor Héman; Niels Nes; Peter Boncz,*,*,2007,*
06431 Working Group Report on Managing and Integrating Data in P2P Databases,Peter A Boncz; Angela Bonifati; Arantza Illarramendi; Peter Janacik; Birgitta König-Ries; Wolfgang Lehner; Pedro Jose Marrón; Wolfgang May; Aris Ouksel; Kay Römer; Brahmananda Sapkota; Kai-Uwe Sattler; Heinz Schweppe; Rita Steinmetz; Can Türker,Abstract In this report; to our best recollection; we provide a summary of the working groupĆ¢ ā ‚¬ Ė Managing and Integrating Data in P2P DatabasesĆ¢ ā ‚¬ ā „¢ of the DagstuhlSeminar nr. 6431 on Ć¢ ā ‚¬ Ė Scalable Data Management in Evolving NeworksĆ¢ ā ‚¬ ā „¢;held on October 23-27 in Dagstuhl (Germany).,Dagstuhl Seminar Proceedings,2007,*
P2P XQuery and the StreetTiVo application,Peter A Boncz; Yi Zhang,Abstract MonetDB/XQuery* is a fully functional publicly available XML DBMS that has beenextended with distributed and P2P data management functionality. Our (minimal) XQuerylanguage extension XRPC adds the concept of RPC to XQuery; and we outlined ourapproach to include the services offered by diverse P2P network structures (such as DHTs);in a way that avoids any further intrusion in the XQuery language and semantics. We alsodiscussed the StreetTiVo application were mxq is being used for data management in alarge P2P environment. new construct called XRPC.,Dagstuhl Seminar Proceedings,2007,*
06472 Executive Summary--XQuery Implementation Paradigms,Peter A Boncz; Torsten Grust; Jérôme Siméon; Maurice van Keulen,Abstract Only a couple of weeks after the participants of seminar No. 06472 met in Dagstuhl;the W3C published the Final Recommendation documents that fix the XQuery 1.0 syntax;data model; formal semantics; built-in function library and the interaction with the XMLSchema Recommendations (see W3C's XQuery web site at http://www. w3. org/XML/Query/).With the language's standardization nearing its end and now finally in place; the manyefforts to construct correct; complete; and efficient implementations of XQuery finally got ridof the hindering" moving target''syndrome. This Dagstuhl seminar on the different XQueryimplementation paradigms that have emerged in the recent past; thus was as timely as itcould have possibly been.,Dagstuhl Seminar Proceedings,2007,*
Report on the Second International Workshop on Data Management on Modern Hardware (DaMoN'06),Anastassia Ailamaki; Peter Boncz; Stefan Manegold,Abstract: This report summarizes the presentations and discussions that occurred during theSecond International Workshop on Data Management on Modern Hardware (DaMoN).DaMoN was held in Chicago on June 25th; 2006; and was collocated with ACM SIGMOD2006. The aim of this one-day workshop is to bring together researchers interested inoptimizing database performance on modern computing infrastructure by designing newdata management techniques and tools.,ACM SIGMOD Record,2006,*
Second International ACM/SIGMOD Workshop on Data Management on New Hardware (DaMoN 2006),A Ailamaki; PA Boncz; S Manegold,KNAW Narcis. Back to search results. Publication Second International ACM/SIGMODWorkshop on Data Management on New... (2006). Pagina-navigatie: Main …,*,2006,*
Current tools to analyze memory dumps of systems running Microsoft Windows usually build on the concept of enumerating lists maintained by the kernel to keep tra...,Jesse Kornblum; W Alink; RAF Bhoedjang; PA Boncz; AP de Vries,Homologous files share identical sets of bits in the same order. Because such files are notcompletely identical; traditional techniques such as cryptographic hashing cannot be used toidentify them. This paper introduces a new technique for constructing hash signatures bycombining a number of traditional hashes whose boundaries are determined by the contextof the input. These signatures can be...,Digital Investigation,2006,*
Representing and querying multi-dimensional markup for question answering,DD Ahn; W Alink; V Jijkoun; M de Rijke; PA Boncz; A Vries,If you believe that digital publication of certain material infringes any of your rights or(privacy) interests; please let the Library know; stating your reasons. In case of a legitimatecomplaint; the Library will make the material inaccessible and/or remove it from the website.Please send a message to: UBAcoach; or a letter to: Library of the University of Amsterdam;Secretariat; Singel 425; 1012 WP Amsterdam; The Netherlands. You will be contacted as soonas possible.,*,2006,*
XML Databases-a look inside the kitchen,Peter Boncz,*,*,2006,*
XIRAF Ultimate Forensic Querying,Wouter Alink; Raoul Bhoedjang; Peter Boncz; Arjen de Vries,A typical digital forensic investigation involves these four phases: 1. media capture (eg;forensic disk duplication); 2. feature extraction (eg; parsing file systems; mailboxes; chatlogs; etc.); 3. analysis (browsing; querying; correlating); 4. reporting (writing down findingsfor court). This paper addresses two key problems that occur in the feature extraction andanalysis phases of a computer system investigation. First; the amount of data to process in atypical investigation is huge. Modern computer systems are routinely equipped withhundreds of gigabytes of storage and a large investigation will often involve multiplesystems; so the amount of data to process can run into terabytes. The amount of timeavailable for processing this data is often limited (eg; because of legal limitations). Also; theprobability that a forensic investigator will miss important traces increases,digital investigation,2006,*
REPORT INS-E0607 NOVEMBER 2006,Y Zhang; PA Boncz,ABSTRACT XRPC is a minimal XQuery extension that enables distributed query execution;combining the Remote Procedure Call (RPC) paradigm with the existing concept of XQueryfunctions. By calling out of a for-loop to multiple destinations; and by calling functions thatthemselves perform XRPC calls; complex P2P communication patterns can be achieved. Wefurther propose the use of SOAP as the protocol for XRPC; which allows seamlessintegration with web services and Service Oriented Architectures (SOA). XRPC isimplemented in the open source MonetDB/XQuery system. We show that the technique ofloop-lifting; that executes all expressions inside a for-loop in a single bulk operator--pervasively applied in MonetDB/XQuery to obtain efficient relational query plans--alsobenefits XRPC. Loop-lifting enables us to send bulk RPC requests; dramatically reducing …,*,2006,*
MonetDB/X100 at the 2006 TREC Terabyte Track-Notebook paper,S Héman; M Zukowski; AP deVries; PA Boncz,textabstractThis paper describes our participation to the TREC HARD track (High AccuracyRetrieval of Documents) and the the TREC Enterprise track. The main goal of our HARDparticipation is the development and evaluation of so-called query profiles: Short summariesof the retrieved results that enable the user to perform more focused search; for instance byzooming in on a particular time period. The main goal of our Enterprise track participation isto investigate the potential of the structural information for this type of retrieval task. Inparticular; we study the use of the thread information and the subject and header fields of theemail documents. As a secondary and long standing research goal; we aim at developingan information retrieval framework that supports many diverse retrieval applications bymeans of one simple yet powerful query language (similar to SQL or relational algebra) …,*,2006,*
MonetDB/XQuery-Consistent & Efficient Updates on the Pre/Post Plane (Demo Poster),PA Boncz; S Manegold; KS Mullender; J Flokstra; M vanKeulen; T Grust; J Rittinger; J Teubner,KNAW Narcis. Back to search results. Publication MonetDB/XQuery-Consistent & Efficient Updateson the Pre/Post Plane (Demo Poster) (2006). Pagina-navigatie: Main …,*,2006,*
Third Workshop on Ambient Databases,P Boncz; Maurice van Keulen; AH van Bunningen,Skip to main content University of Twente Research Information Logo …,*,2005,*
Organisatie Dutch-Belgian Database Day,P Boncz; Maurice van Keulen; AH van Bunningen,KNAW Narcis. Back to search results. Publication OrganisatieDutch-Belgian Database Day (2005). Pagina-navigatie: Main …,*,2005,*
MonetDB/XQuery; Technology preview open source release 1,P Boncz; S Manegold; Sjoerd Mullender; Maurice van Keulen; Jan Flokstra; T Grust; J Teubner; J Rittinger,Boncz; P; Manegold; S; Mullender; S; van Keulen; M; Flokstra; J; Grust; T; Teubner; J &Rittinger; J MonetDB/XQuery; Technology preview open source release 1 …MonetDB/XQuery; Technology preview open source release 1. / Boncz; P.; Manegold; S.;Mullender; Sjoerd; van Keulen; Maurice; Flokstra; Jan; Grust; T.; Teubner; J.; Rittinger; J … BonczP; Manegold S; Mullender S; van Keulen M; Flokstra J; Grust T et al. MonetDB/XQuery; Technologypreview open source release 1. 2005 … Powered by Pure; Scopus & Elsevier FingerprintEngine™ © 2017 Elsevier BV.,*,2005,*
First International ACM/SIGMOD Workshop on Data Management on New Hardware,A Ailamaki; PA Boncz; S Manegold,KNAW Narcis. Back to search results. Publication First International ACM/SIGMOD Workshopon Data Management on New Hardware (2005). Pagina-navigatie: Main …,*,2005,*
MonetDB,ML Kersten; PA Boncz; NJ Nes; S Manegold; KS Mullender; FE Groffen; MG Ivanova; Y Zhang; RA Goncalves; E Sidirourgos; E Liarou; S Idreos; JA deRijke; AP deVries; W Alink; R Cornacchia; JFP van deAkker; AR vanBallegooij; CA van deBerg; JR Castelo; J Flokstra; CA Galindo-Legaria; T Grust; S Héman; D Hiemstra; T Ianeva; JS Karlsson; M vanKeulen; S deKonink; JA List; N Mamoulis; GJ Molenaar; G Modena; S Göldner; AJ Pellenkoft; HGP Bosch; W Quak; G Ramirez Camps; J Rittinger; H Rode; W Scherphof; AR Schmidt; N Tang; J Teubner; C Treijtel; T Tsikrika; F Waas; THW Westerveld; MA Windhouwer; M Zukowski; A Gafriller; A Singh; A Scherpenisse; B Brodbeck; G deNijs; M Mayr; M Antonelli; M vanDinther; R Aly; R vanOs; S Mayer; S Kerschbaumer; T Ressel; T Schreiber,KNAW Narcis. Back to search results. Publication MonetDB (2005). Pagina-navigatie: Main. Savepublication: Save as MODS; Export to Mendeley; Save as EndNote; Export to RefWorks. Title;MonetDB. Author; ML Kersten (Martin); PA Boncz (Peter); NJ Nes (Niels); S. Manegold (Stefan);KS Mullender (Sjoerd); FE Groffen (Fabian); MG Ivanova (Milena); Y. Zhang (Ying); RA Goncalves(Romulo); E. Sidirourgos (Eleftherios); E. Liarou (Erietta); S. Idreos (Stratos); JA de Rijke (Arjen);AP de Vries (Arjen); W. Alink (Wouter); R. Cornacchia (Roberto); JFP van den Akker; AR vanBallegooij; CA van den Berg; JR Castelo; J. Flokstra; CA Galindo-Legaria; T. Grust; S. Héman(Sándor); D. Hiemstra; T. Ianeva; JS Karlsson; M. van Keulen; S. de Konink (Stefan …,*,2005,*
REPORT INS-E0511 JULY 2005,M Zukowski; S Héman; N Nes; PA Boncz,ABSTRACT High-performance data-intensive query processing tasks like OLAP; datamining or scientific data analysis can be severely I/O bound; even when high-end RAIDstorage systems are used. Compression can alleviate this bottleneck only if encoding anddecoding speeds significantly exceed RAID I/O bandwidth. For this purpose; we proposethree new versatile compression schemes (PDICT; PFOR; and PFOR-DELTA) that arespecifically designed to extract maximum IPC from modern CPUs. We compare thesealgorithms with compression techniques used in (commercial) database and informationretrieval systems. Our experiments on the MonetDB/X100 database system; using both DSMand PAX disk storage; show that these techniques strongly accelerate TPC-H performanceto the point that the I/O bottleneck is eliminated.,*,2005,*
Report INS-E0510 May 2005,PA Boncz; T Grust; M van Keulen; S Manegold; J Rittinger; J Teubner,ABSTRACT Various techniques have been proposed for efficient evaluation of XPathexpressions; where the XPath location steps are rooted in a single sequence of contextnodes. Among these techniques; the staircase join allows to evaluate XPath location stepsalong arbitrary axes in at most one scan over the XML document; exploiting the XPathaccelerator encoding (aka. pre/post encoding).,*,2005,*
REPORT INS-E0506 APRIL 2005,PA Boncz; S Manegold; J Rittinger,ABSTRACT We outline an efficient ACID-compliant mechanism for structural inserts anddeletes in relational XML document storage that uses a region based pre/size/levelencoding (equivalent to the pre/post encoding). Updates to such node-numbering schemesare considered prohibitive (ie physical cost linear to document size); because structuralupdates cause shifts in all pre-numbers after the update point; and require updates of thesize of all ancestors; such that the root of the tree becomes a locking bottleneck. We showhow such locking can be avoided by updating the size of ancestors using delta-increments;which are transaction-commutative operations. We also reduce the physical cost to theminimum (ie linear to update volume) by carefully exploiting the virtual column feature ofMonetDB to store pre numbers (virtual columns are never materialized; and thus need not …,*,2005,*
REPORT INS-E0503 MARCH 2005,PA Boncz; T Grust; S Manegold; J Rittinger; J Teubner,ABSTRACT Using a relational DBMS as back-end engine for an XQuery processing systemleverages relational query optimization and scalable query processing strategies providedby mature DBMS engines in the XML domain. Though a lot of theoretical work has beendone in this area and various solutions have been proposed; no complete systems havebeen made available so far to give the practical evidence that this is a viable approach. Inthis paper; we describe the ourely relational XQuery processor Pathfinder that has been builton top of the extensible RDBMS MonetDB. Performance results indicate that the system iscapable of evaluating XQuery queries efficiently; even if the input XML documents becomehuge. We additionally present further contributions such as loop-lifted staircase join;techniques to derive order properties and to reduce sorting effort in the generated …,*,2005,*
Reminiscences on influential papers,Kenneth A Ross,This paper abstracts from the particular features of PRISMA/DB; and evaluates and analyzesthe performance trade-offs for a wide range of parallel query processing strategies. Its clearstyle of presentation; along with careful attention to previous work both in its discussion aswell as in the experiments and analysis; make this paper into a concise introductory or“refereshment” text for researchers interested in parallel query execution.,ACM SIGMOD Record,2004,*
REPORT INS-E0411 DECEMBER 2004,M Zukowski; PA Boncz; ML Kersten,ABSTRACT Data mining; information retrieval and other application areas exhibit a queryload with multiple concurrent queries touching a large fraction of a relation. This leads toindividual query plans based on a table scan or large index scan. The implementation of thisaccess path in most database systems is straightforward. The" Scan" operator issues nextpage requests to the buffer manager without concern for the system state. Conversely; thebuffer manager is not aware of the work ahead and it focuses on keeping the most-recently-used pages in the buffer pool. This paper introduces" cooperative scans"--a new algorithm;based on a better sharing of knowledge and responsibility between the" Scan" operator andthe buffer manager; which significantly improves performance of concurrent scan queries. Inthis approach; queries share the buffer content; and progress of the scans is optimized by …,*,2004,*
REPORT INS-E0406 JUNE 2004,Cache-Conscious Radix-Decluster Projections; S Manegold; PA Boncz; NJ Nes; ML Kersten,ABSTRACT As CPUs become more powerful with Moore's law and memory latencies stayconstant; the impact of the memory access performance bottleneck continues to grow onrelational operators like join; which can exhibit random access on a memory region largerthan the hardware caches. While cache-conscious variants for various relational algorithmshave been described; previous work has mostly ignored (the cost of) projection columns.However; real-life joins almost always come with projections; such that proper projectioncolumn manipulation should be an integral part of any generic join algorithm. In this paper;we analyze cache-conscious hash-join algorithms including projections on two storageschemes: N-ary Storage Model (NSM) and Decomposition Storage Model (DSM). It turnsout; that the strategy of first executing the join and only afterwards dealing with the …,*,2004,*
REPORT INS-R0306 JUNE 30; 2003,PA Boncz; C Treijtel,*,*,2003,*
REPORT INS-R0203 MARCH 31; 2002,S Manegold; PA Boncz; ML Kersten,X mtp X pR gjs {8 f 8 H {8 DR 5 j E¥{R j 8¥¤{Rm ECE gjc D {R cm R {¢¡ s 8 R!£ j 8 m¤¥ § ¦ R8 R© 8 R {R ªR R¦¡ H c R 8'5 D!8 jª {R j 8 EE¦ 8 «¬{R c®¤ mE¥ g D {¦{©±²¥ E j¬ UR¥ E¡ ³ (m 3hc¦¦ § D 8 ER scf RD¤ ³ tR j § 8 c D {Rc {RH Ë j § DRU 8 {5 jË UR¥ E¡ 9 R``G (UD h DR¥ UDD``8! R© s© 8 D© D j µ¶ R {R 9¥· E¢ µ¹ E8¤ E 8 {R j U {§ 8 c D {R¤ 8 DR 5 j 8 R j¤ h º R cs {8ER¦¡ XCR! D jf¥ D¦¦ x R RR UR¥ EC µ® R f {D¦¦¡ E© DDE£``¢¥ R cjjm R©¢ DR 5 R RR¡'D fC» pR ¹ ¼d½B E {¢¥ E ²¥ RUD¡ µ¢ D¥{R¦ H¶ m RUR¥ E¡! R````E c¤ ¾# j» p fª {R© R f¡ h¥ D«UR § E vc¥ j 8 h {8 g¦ RB¥ EU8¤ D¦ x¤ º 9 Ë¤{¢ R¦ Dp» p {8 DE c¿ 9© ER {RC h RD E m RRj 3 RR gjE¥ DR f 8 R (5 D v 8 c D {R 9 8 DR 5 8 R¤ Às UDR j¡¤ UC f»¶{R § UR¥ E¡! R``{jRRDR 3 {{ªD DUE c DR f 8 R v {jvc¥ j R j# R``cvE cv 5 DR R3¦ fª {R¦ t {R 9¥ RUD¡ h Ë R 5 RRj¡ R¤ § R (ED {f 8 R!{{{5 E¥ f RC£3 R``8¤ U g 8 (ªE RC 8 {¥{{E» RR {R 5 R f RCGDD {8 …,*,2001,*
Proc.\of the Int'1.\Conf.\on Data,PA Boncz; AN Wilschut; ML Kersten,If you believe that digital publication of certain material infringes any of your rights or(privacy) interests; please let the Library know; stating your reasons. In case of a legitimatecomplaint; the Library will make the material inaccessible and/or remove it from the website.Please Ask the Library; or send a letter to: Library of the University of Amsterdam;Secretariat; Singel 425; 1012 WP Amsterdam; The Netherlands. You will be contacted as soonas possible.,*,1998,*
An Impressionist Sketch of an Advanced Database System,Peter A Boncz; Martin L Kersten,Abstract Monet is a customizable database system developed at CWI and University ofAmsterdam; intended to be used as the database backend for widely varying applicationdomains. It is designed to get maximum database performance out of today's workstationsand multiprocessor systems. It has already achieved considerable success in supporting aData Mining application 12; 13]; and work is well under way in a project where it is used in ahigh-end GIS application. Monet is a type-and algebra-extensible database system andemploys shared memory parallelism. In this paper; we give the goals and motivation ofMonet; and outline its architectural features; including its use of the Decomposed StorageModel (DSM); emphasis on bulk operations; use of main virtual-memory and servercustomization. As a case example; we discuss some issues on how to build a GIS on top …,*,1994,*
An Impressionist Sketch of an Advanced Database System Peter A. Boncz University of Amsterdam,Peter A Boncz,*,*,1994,*
Vortex: taking SQL-on-Hadoop to the next level,Andrei Costea; Adrian Ionescu; Bogdan Raducanu; Michał Switakowski; Cristian Bârca; Juliusz Sompolski; Alicja Łuszczak; Michał Szafranski; Giel de Nijs; Peter Boncz,ABSTRACT Vortex is a new SQL-on-Hadoop system built on top of the fast Vectorwiseanalytical database system. Vortex achieves fault tolerance and scalable data storage byrelying on HDFS; extending the state-of-the-art in SQL-on-Hadoop systems by instrumentingthe HDFS block replication policy to ensure local reads under most circumstances. Vortexintegrates with YARN for workload management; achieving a high degree of elasticity. Eventhough HDFS is an append-only filesystem; and it supports ordered table storage; Vortexcan accommodate trickle updates through Positional Delta Trees (PDTs); a differentialupdate structure that can be queried efficiently. We describe the main technical extensionsto single-server Vectorwise that turned it into a Hadoop-based MPP system; in terms ofworkload management; parallel query optimization and execution; HDFS storage …,*,*,*
Prepared By: Vivek Vishal Shrivastava Trainee; INS1 shrivast@ cwi. nl,Under Guidance Of; Niels Nes; Peter Alexander Boncz,ABSTRACT X100 is the prototype of the database kernel aimed to be 100 times faster thanthe normal RDBMS on the modern hardware. This report is a synopsis of my contributions tothe X100 project. I present here a buffer manager for asynchronous I/O and a scheme forlightweight compression of numerical data.,*,*,*
Cost models for Main-Memory database systems,Peter Boncz; Stefan Manegold,Page 1. Cost models for Main-Memory database systems Peter Boncz Stefan Manegold CWI(Amsterdam) “Generic Database Cost Models for Hierarchical Memory Systems”; Manegold; Boncz;Kersten; VLDB'02 Page 2. VLDB 2009 Summer School Shanghai Architecture-Conscious DatabaseTechniques 2 Contents “Generic Database Cost Models for Hierarchical Memory Systems”;Manegold; Boncz; Kersten; VLDB'02 Page 3. VLDB 2009 Summer School ShanghaiArchitecture-Conscious Database Techniques 3 “Generic Database Cost Models for HierarchicalMemory Systems”; Manegold; Boncz; Kersten; VLDB'02 Page 4. VLDB 2009 Summer SchoolShanghai Architecture-Conscious Database Techniques 4 “Generic Database Cost Models forHierarchical Memory Systems”; Manegold; Boncz; Kersten; VLDB'02 Page 5. VLDB 2009 SummerSchool Shanghai Architecture-Conscious Database Techniques 5 vz …,*,*,*
Vortex,Peter Boncz,Page 1. Confidential © 2014 Actian Corporation 1 Vortex Vectorwise-on-Hadoop Peter BonczTUM workshop; February 11; 2016 Page 2. Confidential © 2014 Actian Corporation 2 NewSIGMOD Paper: ▪ www.cwi.nl/~boncz/vortex-sigmod2016.pdf Page 3. Confidential © 2014 ActianCorporation 3 Vortex origin: Vectorwise ▪ 2005: invented as MonetDB/X100 • Vectorized queryprocessing ▪ Reducing interpretation overhead; exploiting SIMD cidr05 ▪ vectorizeddecompression (formatsPFOR;PDELTA;PDICT) icde06 ▪ Cooperative Scans & Predictive BufferManager vldb07&12 ▪ Mixing NSM and DSM in the query pipeline damon08 ▪ Positional DeltaTrees – for updates sigmod10 ▪ Compilation &&-|| Vectorization damon11 ▪ Run-time adaptation:“micro-adaptivity” sigmod13 ▪ Advanced Table Clustering (→ new BDCC paper) vldbj16 ▪Vectorized Scans in Hyper sigmod16 ▪ 2008: spin-off company …,*,*,*
A Big Data Benchmark for Graph-Processing Platforms,Mihai Capotã; Yong Guo; Ana Lucia Varbanescu; Alexandru Iosup; Jose Larriba Pey; Arnau Prat; Peter Boncz; Hassan Chafi; Tim Hegeman; Wing Lung,Page 1. Graphalytics: Benchmarking Graph-Processing Platforms LDBC TUC Meeting IB TJWatson; NY; November 2015 GRAPHALYTICS A Big Data Benchmark for Graph-ProcessingPlatforms Mihai Capotã; Yong Guo; Ana Lucia Varbanescu; Alexandru Iosup; Jose Larriba Pey;Arnau Prat; Peter Boncz; Hassan Chafi 1 http://bl.ocks.org/mbostock/4062045 GRAPHALYTICSwas made possible by a generous contribution from Oracle. Tim Hegeman; Wing Lung Ngai;https://github.com/tudelft-atlarge/graphalytics/ Page 2. (TU) Delft – the Netherlands – Europepop.: 100;000 pop: 16.5 M founded 13th century pop: 100;000 founded 1842 pop: 15;000Barcelona Delft Page 3. The Parallel and Distributed Systems Group at TU Delft 3 Home page …,*,*,*
P2P XQuery and the StreetTiVo application,Ying Zhang; Peter Boncz,In the AmbientDB [2] project; we are building MonetDB/XQuery*; an open-source XMLDBMS (XDBMS) with support for distributed querying and P2P services. Our work ismotivated by the hypothesis that P2P is a disruptive paradigm that should change the natureof database technology. Most of the existing distributed DBMS technologies were developedto be used in (small-scale) local-area networks (LAN). Those technologies usually assumethat (i) there is a central controller and/or peers have complete knowledge of the wholesystem;(ii) peers are uniform and highly available;(iii) placement of data happens in acontrolled way and is rarely changed and (iv) a global database schema is used. Peer-to-Peer (P2P) networks have led the distributed DBMS research to reconsider existingtechnologies in such a new environment; where (i) systems have decentralized …,Scalable Data Management in Evolving Networks,*,*
