RQL: a declarative query language for RDF,Gregory Karvounarakis; Sofia Alexaki; Vassilis Christophides; Dimitris Plexousakis; Michel Scholl,Abstract Real-scale Semantic Web applications; such as Knowledge Portals and E-Marketplaces; require the management of large volumes of metadata; ie; informationdescribing the available Web content and services. Better knowledge about their meaning;usage; accessibility or quality will considerably facilitate an automated processing of Webresources. The Resource Description Framework (RDF) enables the creation and exchangeof metadata as normal Web data. Although voluminous RDF descriptions are alreadyappearing; sufficiently expressive declarative languages for querying both RDF descriptionsand schemas are still missing. In this paper; we propose a new RDF query language calledRQL. It is a typed functional language (a la OQL) and relies on a formal model for directedlabeled graphs permitting the interpretation of superimposed resource descriptions by …,Proceedings of the 11th international conference on World Wide Web,2002,709
Narrowing the gap between QoS metrics and Web QoE using Above-the-fold metrics,Asrese Alemnew; Vassilis Christophides; Renata Teixeira; Dario Rossi,Page load time (PLT) is still the most common application Quality of Service (QoS) metric toestimate the Quality of Experience (QoE) of Web users. Yet; recent literature abounds withproposals for alternative metrics (eg; Above The Fold; SpeedIndex and their variants) thataim at better estimating user QoE. The main purpose of this work is thus to thoroughlyinvestigate a mapping between established and recently proposed objective metrics anduser QoE. We obtain ground truth QoE via user experiments where we collect and analyze3;400 Web accesses annotated with QoS metrics and explicit user ratings in a scale of 1 to5; which we make available to the community. In particular; we contrast domain expertmodels (such as ITU-T and IQX) fed with a single QoS metric; to models trained using ourground-truth dataset over multiple QoS metrics as features. Results of our experiments …,PAM 2018-International Conference on Passive and Active Measurement,2018,*
Narrowing the gap between QoS metrics and Web QoE using Above-the-fold metrics,Diego Da Hora; Alemnew Asrese; Vassilis Christophides; Renata Teixeira; Dario Rossi,Page load time (PLT) is still the most common application Quality of Service (QoS) metric toestimate the Quality of Experience (QoE) of Web users. Yet; recent literature abounds withproposals for alternative metrics (eg; Above The Fold; SpeedIndex and variants) that aim atbetter estimating user QoE. The main purpose of this work is thus to thoroughly investigate amapping between established and recently proposed objective metrics and user QoE. Weobtain ground truth QoE via user experiments where we collect and analyze 3;400 Webaccesses annotated with QoS metrics and explicit user ratings in a scale of 1 to 5; which wemake available to the community. In particular; we contrast domain expert models (such asITU-T and IQX) fed with a single QoS metric; to models trained using our ground-truthdataset over multiple QoS metrics as features. Results of our experiments show that …,PAM 2018-International Conference on Passive and Active Network Measurement,2018,*
Narrowing the Gap Between QoS Metrics and Web QoE Using Above-the-fold Metrics,Vassilis Christophides; Renata Teixeira; Dario Rossi,Abstract. Page load time (PLT) is still the most common application Quality of Service (QoS)metric to estimate the Quality of Experience (QoE) of Web users. Yet; recent literatureabounds with proposals for alternative metrics (eg; Above The Fold; SpeedIndex and theirvariants) that aim at better estimating user QoE. The main purpose of this work is thus tothoroughly investigate a mapping between established and recently proposed objectivemetrics and user QoE. We obtain ground truth QoE via user experiments where we collectand analyze 3;400 Web accesses annotated with QoS metrics and explicit user ratings in ascale of 1 to 5; which we make available to the community. In particular; we contrast domainexpert models (such as ITU-T and IQX) fed with a single QoS metric; to models trained usingour ground-truth dataset over multiple QoS metrics as features. Results of our …,Passive and Active Measurement: 19th International Conference; PAM 2018; Berlin; Germany; March 26–27; 2018; Proceedings,2018,*
WeBrowse: Leveraging User Clicks for Content Discovery in Communities of a Place,Giuseppe Scavo; Zied Ben Houidi; Stefano Traverso; Renata Teixeira; Marco Mellia; Murray Goulden; Peter Tolmie; Richard Mortier; Tom Lodge; Anna-Kaisa Pietilainen; Renata Teixeira; Marina Lucena; Francesco Bronzino; Renata Teixeira; Diego Da Hora; Renata Teixeira; Karel Van Doorselaer; Zeinab Hmedeh; Harry Kourdounakis; Vassilis Christophides; Cédric Du Mouza; Michel Scholl; Nicolas Travers; Floris Geerts; Thomas Unger; Grigoris Karvounarakis; Irini Fundulaki; Vassilis Christophides; Diego Neves da Hora; Renata Teixeira; Karel Van Doorselaer; Koen Van Oost,Découvrez celles et ceux qui sont honorés cette année pour leurs contributions majeuresaux sciences du numérique; au déploiement d'innovations riches de promesses pour notresociété ainsi qu'au bon fonctionnement de l'institut. Les lauréats 2017 des cinq prix Inriaétaient à l'honneur le 7 novembre 2017; lors de l'événement consacré aux 50 ans d'Inria auCENTQUATRE.,Proceedings of the ACM on Human-Computer Interaction,2017,*
Matching Web Tables with Knowledge Base Entities: From Entity Lookups to Entity Embeddings,Vassilis Christophides; Vasilis Efthymiou; Oktie Hassanzadeh; Mariano Rodriguez-Muro,*,2017 International Semantic Web Conference (ISWC),2017,*
Massively-Parallel Feature Selection for Big Data,Ioannis Tsamardinos; Giorgos Borboudakis; Pavlos Katsogridakis; Polyvios Pratikakis; Vassilis Christophides,Abstract: We present the Parallel; Forward-Backward with Pruning (PFBP) algorithm forfeature selection (FS) in Big Data settings (high dimensionality and/or sample size). Totackle the challenges of Big Data FS PFBP partitions the data matrix both in terms of rows(samples; training examples) as well as columns (features). By employing the concepts of $p $-values of conditional independence tests and meta-analysis techniques PFBP managesto rely only on computations local to a partition while minimizing communication costs. Then;it employs powerful and safe (asymptotically sound) heuristics to make early; approximatedecisions; such as Early Dropping of features from consideration in subsequent iterations;Early Stopping of consideration of features within the same iteration; or Early Return of thewinner in each iteration. PFBP provides asymptotic guarantees of optimality for data …,arXiv preprint arXiv:1708.07178,2017,*
Extracting usage patterns of home IoT devices,Vassilis Christophides; Gevorg Poghosyan; Ioannis Pefkianakis; Pascal Le Guyadec,*,2017 IEEE Symposium on Computers and Communications (ISCC),2017,*
Extracting usage patterns of home IoT devices,Gevorg Poghosyan; Ioannis Pefkianakis; Pascal Le Guyadec; Vassilis Christophides,Ubiquitous connectivity and smart technologies gradually transform homes into Intranet ofThings; where a multitude of connected; intelligent devices allow for novel home automationservices. Providing new services for home users (eg; energy saving automations) andInternet Service Providers (eg; network management and troubleshooting) requires an in-depth analysis of various kinds of data (connectivity; performance; usage) collected fromhome networks. In this paper; we explore new Machine-to-Machine data analysistechniques that go beyond binary association rule mining for traditional market basketanalysis considered by previous studies; to analyze individual device logs of homegateways. We introduce a multidimensional patterns mining framework; to extract complexdevice co-usage patterns of 201 residential broadband users of an ISP; subscribed to a …,Computers and Communications (ISCC); 2017 IEEE Symposium on,2017,*
Web-Scale Blocking; Iterative and Progressive Entity Resolution,Vassilis Christophides; Kostas Stefanidis,*,2017 IEEE 33rd International Conference on Data Engineering (ICDE),2017,*
Mining Usage Patterns in Residential Intranet of Things,Vassilis Christophides,Ubiquitous smart technologies gradually transform modern homes into Intranet of Things;where a multitude of connected devices allow for novel home automation services (eg;energy or bandwidth savings; comfort enhancement; etc.). Optimizing and enriching theQuality of Experience (QoE) of residential users emerges as a critical differentiator forInternet and Communication Service providers (ISPs and CSPs; respectively) and heavilyrelies on the analysis of various kinds of data (connectivity; performance; usage) gatheredfrom home networks. In this paper; we are interested in new Machine-to-Machine dataanalysis techniques that go beyond binary association rule mining for traditional marketbasket analysis considered by previous works; to analyze individual device logs of homegateways. Based on multidimensional patterns mining framework; we extract complex …,The 7th International Conference on Ambient Systems; Networks and Technologies (ANT 2016)/The 6th International Conference on Sustainable Energy Information Technology (SEIT-2016)/Affiliated Workshops,2016,*
Finding Similar Sets,V CHRISTOPHIDES,• The best techniques depend on whether you are looking for items that are very similar or onlysomewhat similar ♦Special cases are easy; eg; identical documents; or one document containedcharacter-by-character in another ♦General case; where many small pieces of one documentappear out of order in another; is very hard … • Applications: Given a body of documents; findpairs of documents with a lot of text in common; eg: ♦Mirror Web sites; or approximate mirrorsApplication: Don't want to show both in a search ♦Plagiarism; including large quotations ♦Similarnews articles at many news sites Application: Cluster articles by “same story” … • Simple IRapproaches are not suited: ♦Document = set of words appearing in document ♦Document = setof “important” words Why? we need to account for ordering of words … • What is the right representationof the document when we check for similarity? ♦Eg; representing a document as a set of …,*,2016,*
Big Data Processing & Analytics,Vassilis Christophides,• Protons collide some 1 billion times per second where each collision produces about amegabyte of data• Even after filtering out about 99% of it; scientists are left with around 30petabytes each year to analyze for a wide range of physics experiments; including studieson the Higgs boson♦ reconstructing particle trajectories; the particle types and their speeds,*,2016,*
MeowsReader: Real-Time Ranking and Filtering of News with Generalized Continuous Top-k Queries,Nelly Vouzoukidou; Bernd Amann; Vassilis Christophides,Abstract This demonstration presents MeowsReader; a real-time news ranking and filteringprototype. MeowsReader illustrates how a general class of continuous top-k queries offers asuitable abstraction for modeling and implementing real-time search services over highlydynamic information streams combining keyword search and realtime web signals aboutinformation items. Users express their interest by simple text queries and continuouslyreceive the best matching results in an alert-like environment. The main innovative featureare dynamic item scores which take account of information decay; real-time web attentionand other online user feedback. Additionally; a trends detection mechanism automaticallygenerates trending entities from the input streams; which can smoothly be added to userprofiles in form of keyword queries.,Proceedings of the 23rd ACM International Conference on Conference on Information and Knowledge Management,2014,*
Uncertainty-Aware Sensor Data Management and Early Warning for Monitoring Industrial Infrastructures,George Tzagkarakis; Aleka Seliniotaki; Vassilis Christophides; Panagiotis Tsakalides,Abstract In several industrial applications; monitoring large-scale infrastructures in order toprovide notifications for abnormal behavior is of high significance. For this purpose; thedeployment of large-scale sensor networks is the current trend. However; this results inhandling vast amounts of low-level; and often unreliable; data; while an efficient and real-time data manipulation is a strong demand. In this paper; the authors propose an uncertainty-aware data management system capable of monitoring interrelations between large andheterogeneous sensor data streams in real-time. To this end; an efficient similarity function isemployed instead of the typical correlation coefficient to monitor dynamic phenomena fortimely alerting notifications; and to guarantee the validity of detected extreme events.Experimental evaluation with a set of real data recorded by distinct sensors in an …,International Journal of Monitoring and Surveillance Technologies Research (IJMSTR),2014,*
Advances in Database Technology—EDBT 2014,Sihem Amer-Yahia; Vassilis Christophides; Anastasios Kementsietsidis; Minos Garofalakis; Stratos Idreos; Vincent Leroy,The proceedings of EDBT 2014 include an overview of a keynote address by SergeAbiteboul (INRIA); an overview of a keynote address by Peter Boncz (CWI); a laudationconcerning the EDBT 2014 Test of Time Award; and 49 research papers and 3 vision papersthat were selected by the Program Committee from 266 submissions.,*,2014,*
18. RQL: A Functional Query Language for,Gregory Karvounarakis; Aimilia Magkanaraki; Sophia Alexaki; Vassilis Christophides; Dimitris Plexousakis; Michel Scholl,Summary. Although real-scale Semantic Web applications; such as Knowledge Portals andE-Marketplaces; require the management of voluminous resource metadata; sufficientlyexpressive declarative languages for metadata created according to the W3C RDF/Sstandard" are still missing. In an-swer to this need; we have designed a typed; functionalquery language; called RQL; whose novelty lies in its ability to smoothly combine schemaand data querying. The purpose of this chapter is to present RQL's formal data model andtype system and illustrate its expressiveness by means of exemplary queries. RQL's formalfoundations capture the RDF/S model-ing primitives and provide a well-founded semanticsfor a declarative query language involving recursion and functional composition overcomplex description graphs.,The Functional Approach to Data Management: Modeling; Analyzing and Integrating Heterogeneous Data,2013,*
Proceedings of the 2nd International Workshop on Open Data; WOD 2013; Paris; France; June 3; 2013,Vassilis Christophides; Dan Vodislav,*,*,2013,*
Preserving Linked Data: Challenges and Opportunities,Vassilis Christophides,★ Available on the web (whatever format) but with an open license; to be Open Data★★Available as machine-readable structured data (eg excel vs. image scan of a table)★★★ as(2) plus non-proprietary format (eg CSV instead of excel)★★★★ as (3); plus using openstandards from W3C (RDF and SPARQL) to identify things through dereferenceable HTTPURIs; to ensure effective access★★★★★ as all the above plus establishing links betweendata of different sources,Presentation at the ESWC,2013,*
Diachronic Linked Data: Towards Long-Term Preservation of Structured Interrelated Information,Yannis Stavrakas; George Papastefanatos; Theodore Dalamagas; Vassilis Christophides,Abstract: The Linked Data Paradigm is one of the most promising technologies forpublishing; sharing; and connecting data on the Web; and offers a new way for dataintegration and interoperability. However; the proliferation of distributed; inter-connectedsources of information and services on the Web poses significant new challenges formanaging consistently a huge number of large datasets and their interdependencies. In thispaper we focus on the key problem of preserving evolving structured interlinked data. Weargue that a number of issues that hinder applications and users are related to the temporalaspect that is intrinsic in linked data. We present a number of real use cases to motivate ourapproach; we discuss the problems that occur; and propose a direction for a solution.,arXiv preprint arXiv:1205.2292,2012,*
RoSeS; un moteur de requêtes continues pour la syndication RSS à large échelle,Jordi Creus; Bernd Amann; Vassilis Christophides; Nicolas Travers; Dan Vodislav,Toggle navigation. HAL: HAL; HALSHS; TEL; MédiHAL; Liste des portails; AURéHAL; API;Documentation. Episciences.org; Sciencesconf.org; Support. Connexion: Connexion; Créerun compte; Mot de passe oublié ? Login oublié ? fr; en. Accueil; Dépôt; Consultation: Lesderniers dépôts; Par type de publication; Par discipline; Par année de publication; Parstructure de recherche; Les portails de l'archive; Les collections. Recherche; Documentation:Tutoriels; Compte et profil: Pourquoi créer un compte et un profil dans HAL; Créer son compteet son profil dans HAL; Modifier son compte ou son profil dans HAL; Modifier son mot depasse; Login ou mot de passe oublié; Les droits associés au profil. Déposer: Avant decommencer; Les types de publication acceptés …,Revue des Sciences et Technologies de l'Information-Série ISI: Ingénierie des Systèmes d'Information,2012,*
Optimizing large collections of continuous content-based RSS aggregation queries,Jordi Creus; Bernd Amann; Vassilis Christophides; Nicolas Travers; Dan Vodislav,Abstract In this article we present RoSeS (Really Open Simple and Efficient Syndication); ageneric framework for content-based RSS feed querying and aggregation. RoSeS is basedon a data-centric approach; using a combination of standard database concepts likedeclarative query languages; views and multi-query optimization. Users create personalizedfeeds by defining and composing content-based filtering and aggregation queries oncollections of RSS feeds. Publishing these queries corresponds to defining views which canthen be used for building new queries/feeds. This naturally reflects the publish-subscribenature of RSS applications. The contributions presented in this article are a declarative RSSfeed aggregation language; an extensible stream algebra for building efficient continuousmultiquery execution plans for RSS aggregation views; a multi-query optimization …,27èmes journées Bases de Données Avancées (BDA 2011),2011,*
Knowledge Management for Digital Preservation.,Yannis Tzitzikas; Vassilis Christophides,We can preserve the bits; but what about the knowledge encoded in them? Modern societiesand economies are increasingly dependent on a deluge of information that is only availablein digital form. The preservation of this information in an unstable and rapidly evolvingtechnological (and social) environment is a challenging problem of great importance. TheCASPAR (Cultural; Artistic and Scientific knowledge for Preservation; Access and Retrieval)project built a pioneering framework to support the end toend preservation 'life cycle'forscientific; artistic and cultural information based on existing and emerging standards.CASPAR aimed to preserve not simply the bits of digital objects but also the information andknowledge that is encoded in these objects.,ERCIM News,2010,*
Specifications and Prototype of the Knowledge Repository (V. 3.0) and the Knowledge Mediator (V. 3.0).,Dimitris Andreou; Vassilis Christophides; Giorgos Flouris; Dimitris Kotzinos; Panagiotis Pediaditis; Petros Tsialiamanis,Executive summary This deliverable reports the technical and research developmentperformed until M36 (January 2009) within tasks T5. 2 and T5. 4 of WP5 in the KP-Labproject; per the latest Description of Work (DoW) 3.2 [DoW3. 2]. The described componentsare included in the KP-Lab Semantic Web Knowledge Middleware (SWKM) PrototypeRelease 3.0 software that takes place in M36. This release builds on the Prototype Release2.0 that was presented in [D5. 4]. The present deliverable includes both the specification; aswell as the implementation details for the described components. The description of thefeatures of the new functionalities is provided based on the motivating scenarios and thesubsequent functional requirements. The focus and the high-level objective of the newservices is the provision of improved scalability and modularity properties on the existing …,Online Submission,2009,*
KP-LAB Knowledge Practices Laboratory--Specifications and Prototype of the Knowledge Repository (V. 3.0) and the Knowledge Mediator (V. 3.0),Dimitris Andreou; Vassilis Christophides; Giorgos Flouris; Dimitris Kotzinos; Panagiotis Pediaditis; Petros Tsialiamanis,This deliverable reports the technical and research development performed until M36(January 2009) within tasks T5. 2 and T5. 4 of WP5 in the KP-Lab project; per the latestDescription of Work (DoW) 3.2 [DoW3. 2]. The described components are included in the KP-Lab Semantic Web Knowledge Middleware (SWKM) Prototype Release 3.0 software thattakes place in M36. This release builds on the Prototype Release 2.0 that was presented in[D5. 4]. The present deliverable includes both the specification; as well as theimplementation details for the described components. The description of the features of thenew functionalities is provided based on the motivating scenarios and the subsequentfunctional requirements. The focus and the high-level objective of the new services is theprovision of improved scalability and modularity properties on the existing services; as …,*,2009,*
KP-LAB Knowledge Practices Laboratory--Specifications for the Knowledge Matchmaker (V. 2.0); the Knowledge Synthesizer (V. 1.0) and the Analytical and Knowle...,Jan Paralic; Karol Furdik; Peter Bednar; Frantisek Babic; Jozeph Wagner; Marek Schmidt; Pavel Smrz; Nicolas Spyratos; Ekaterina Simonenko; Vassilis Christophides; Giorgos Flouris; Dimitris Kotzinos; Yannis Rousakis,This deliverable presents specifications of three components responsible for advancedmanipulation with the knowledge stored in the KP-Lab Semantic Web KnowledgeMiddleware (SWKM). It starts with motivating scenarios defined within various Working Knots(WKs); extracting relevant functional requirements and mapping them on the high-levelrequirements; of particular driving objectives and user tasks (described in deliverable [D2.4]). The first component is Knowledge Matchmaker (V2. 0); which utilizes various text mining;information extraction; and heuristic methods for advanced access to and manipulation withshared knowledge artefacts according to the explicit meaning of artefacts expressed by theirtextual content; as well as metadata; including semantic tagging. This second versionpresents a set of completely new services supporting miscellaneous functionalities such …,*,2009,*
Interoperability Challenges in New Member States Small and Medium Enterprises Require Suitable EAI Architectures.,Karsten Tolle; Valentinas Kiauleikis; Gerald Knoll; Claudia Guglielmina; Alessandra Arezza,*,ICEIS (4),2007,*
KP-LAB Knowledge Practices Laboratory--Specification of the SWKM Knowledge Evolution; Recommendation; and Mining services,Pavel Smrz; Vilem Sklenak; Vojtech Svatek; Martin Kavalec; Martin Svihla; Jan Paralic; Karol Furdik; Peter Bednar; Peter Smatana; Nicolas Spyratos; Hanen Belhajfrej; Mamadou Nguer; Vassilis Christophides; Dimitris Kotzinos; Yannis Tzitzikas; Giorgos Flouris; Giorgos Markakis,This deliverable presents the deep-level specification for the second release (M24) of thecomponents responsible for advanced manipulation with the knowledge stored in the KP-Lab Semantic Web Knowledge Middleware (SWKM). The two components were defined in[D5. 1] as Knowledge Mediator and Knowledge Matchmaker. The Knowledge Mediatorservices (change; comparison; versioning and registry) aim at providing functionalities tosupport evolving ontologies and RDF Knowledge Bases (KBs). Upon a change request; thechange service will automatically determine the effects and side-effects of the request andpresent it to the caller for validation. A comparison service is necessary to allow one tocompare two versions of an ontology or RDF KB and identify their differences. The abovefunctionalities are coupled with a versioning system; which is used to make different …,*,2007,*
KP-LAB Knowledge Practices Laboratory--Specification of the SWKM Architecture (V1. 0) and Core Services,Vassilis Christophides; Dimitris Kotzinos; Yannis Tzitzikas; Nicolas Spyratos; Hanen Belhajfrej; Mamadou Nguer; Jan Paralic; Karol Furdik; Peter Smatana; Martin Sarnovsky; Peter Bednar; Pavel Smrz; Vilem Sklenak; Vojtech Svatek; Martin Kavalec; Martin Svihla,The objective of WP5 is to develop a generic middleware supporting knowledgemanagement services for trialogical learning applications. More precisely; the KPLabSemantic Web Knowledge Middleware (SWKM) aims to facilitate knowledge creationprocesses by supporting advanced interactions of collaborating learners (or workers) withknowledge artefacts (ie discovery; access; evolution; recommendation and mining). In thisdeliverable we present the high-level functionality of SWKM along with the Service-OrientedSoftware Architecture of the prototype system that will be developed by M12 (V 1.0) and thesubsequent phases of the project. The proposed architecture broadly distinguishes threegeneric modules of the SWKM; ie the Knowledge Repository responsible for the provision ofscalable persistence services for large volumes of knowledge artefacts descriptions and …,*,2006,*
Modeling of User Preferences in Digital Libraries,Nicolas Spyratos; Carlo Meghini; Vassilis Christophides; Yannis Ioannidis,As information becomes available in increasing volumes; and to growing numbers of users;the shift towards a more user-centered access to information is becoming an importantissue. As a consequence; support of personalized user interaction is an important concern inthe design of advanced information systems; in general; and of digital libraries; in particular.Personalization in a digital library is about building a meaningful one-to-one relationshipbetween digital library services and users; by understanding the needs of each individualuser; it can involve either adapting the user interface or adapting the content to the needs orpreferences of a specific user. The aim of this task is to study an important aspect of contentadaptation; namely; the provision of services for the management of user,DELOS Research Activities 2005,2005,*
SIXTH FRAMEWORK PROGRAMME PRIORITY IST-2002-2.3. 1.12 Technology-enhanced Learning and Access to Cultural Heritage,Ioanna Koffina; Partners Giorgos Serfiotis; Vassilis Christophides; Contact Vassilis Christophides; ICS Person,Executive Summary Digital libraries can be viewed as an infrastructure for supporting boththe creation of information sources and the movement of information across global networks;and moreover the effective and efficient interaction among knowledge producers; librarians;and information and knowledge seekers. Typically; a digital library is a vast collection ofobjects; which are stored and maintained by multiple information sources; includingdatabases; image banks; file systems; e-mail systems; the WWW; and others. Theseinformation sources are typically heterogeneous; in terms of how the objects are stored;organized and managed; and may exist on different platforms. Furthermore; the informationsources in digital libraries are evolutionary in the sense that they may be included to orremoved from the system. Thus; there is a need to provide the users with the ability to …,*,2005,*
Report on the workshop on metadata management in grid and peer-to-peer systems; London; December 16 2003,Kevin Keenoy; Alexandra Poulovassilis; Vassilis Christophides; George Loizou; Giorgos Kokkinidis; George Samaras; Nicolas Spyratos,Abstract A workshop on< i> Metadata Management in Grid and Peer-to-Peer Systems</i>was held in the Senate House of the University of London on December 16 2003.< sup>1</sup> The workshop was organised by the< i> SeLeNe</i>(Self e-Learning Networks) ISTproject as part of its dissemination activities.< sup> 2</sup> The goal of the workshop was toidentify recent technological achievements and open challenges regarding metadatamanagement in novel applications requiring peer-to-peer information management in adistributed or Grid setting. The target audience for this event were researchers from the Grid;peer-to-peer and e-learning communities; as well as other application areas requiring Gridand/or peer-to-peer support. The event attracted 43 participants from 8 different Europeancountries; and we believe that it was an important step in coordinating research activities …,ACM SIGMOD Record,2004,*
WP2 Deliverable 4.3 Views and Structured Querying in Self e-Learning Networks,Aimilia Magkanaraki; George Kokkinidis; Vassilis Christophides; Gregory Karvounarakis; Dimitris Plexousakis,Abstract Self e-Learning Networks (SeLeNes) aim at facilitating access to digital material—not necessarily primarily produced for educative purposes—to a wide audience of learnersand instructors with diverse educational background and requirements. One step towardsthis goal is the ability to specify educational needs or to describe educational materialaccording to personalized e-learning terminologies and conceptualisations. In thisdeliverable we investigate how this goal can be achieved in a declarative way usinglanguage primitives for defining views over distributed; autonomous RDF bases holdinglearning object descriptions and schemas. Based on these primitives; we introduce a fully-fledged view definition language; called RVL; for creating not only virtual resourcedescriptions; but also virtual RDF/S schemas from (meta) classes; properties; and …,*,2004,*
The editors-in-chief and the editorial board would like to acknowledge the following people for their expert and continuing assistance in evaluating manuscript submi...,Serge Abiteboul; Charu Agrawal; Sihem Ahmer-Yahia; Gustavo Alonso; Toshiyuki Amagasa; Hiroki Arimura; Masayoshi Aritsugi; Chris Atkinson; Paolo Atzeni; Elena Baralis; Sonia Bergamaschi; Elisa Bertino; Azer Bestavros; Philippe Bonnet; Jerzy Brezinski; Sjaak Brinkkemper; Kurt Brown; Nicolas Bruno; Janis Bubenko; Alejandro Buchmann; Christoph Bussler; Fabio Casati; Sharma Chakravarthy; Don Chamberlin; Yatin Chawathe; Shu-Ching Chen; Jan Chomicki; Vassilis Christophides; Panos Chountas; Lawrence Chung; Peter Dadam; David de Frutos Escrig; Joaquin Delgado; Alex Delis; Eric Dubois; J urgen Ebert; Johann Eder; David Embley; Gregor Engels; Georgios Evangelidis; Ron Fagin; Christian Fahrner; Christos Faloutsos; Patrick Fan; Leonidas Fegaras; Donal Flynn; Johann Christoph Freytag; Hans Fritschi; Norbert Fuhr; Richard Furuta; Dimitrios Georgakopoulos; Andreas Geppert; Michael Gertz; Martin Glinz; Matteo Golfarelli; Goetz Graefe; Peter Green; Sol Greenspan; Paul Grefen; Volker Gruhn; Giovanna Guerrini; G Ralf-Hartmut,*,Information Systems,2004,*
Peer-to-Peer Computing and Databases (P2PDB)-,George Kokkinidis; Vassilis Christophides,*,Lecture Notes in Computer Science,2004,*
Personalisation in Self e-Learning Networks.,Kevin Keenoy; Vassilis Christophides,Page 1. Personalisation in Self e-Learning Networks Kevin Keenoy Birkbeck College; Universityof London Vassilis Christophides ICS-FORTH; Crete IST Workshop on Metadata Managementin Grid and P2P systems (MMGPS) - Models; Services and Architectures 16th December 2003Page 2. 16th December 2003 Personalisation in Self e-Learning Networks 2 The SeLeNe Project(IST-2001-39045) is a one-year Accompanying Measure funded by EU FP5 1st November2002 to 31st January 2003 Page 3. 16th December 2003 Personalisation in Self e-LearningNetworks 3 Overview • Why SeLeNe? - Motivation • What is a SeLeNe? • The SeLeNeinformation space – Learning Object metadata • Personalisation in SeLeNe – Personal Views –Personalised query results – Notification services Page 4. 16th December 2003 Personalisationin Self e-Learning Networks 4 Why SeLeNe …,MMGPS,2003,*
STORAGE AND QUERYING,Aimilia Magkanaraki; Grigoris Karvounarakis; Ta Tuan Anh; Vassilis Christophides; Dimitris Plexousakis,The necessity for ontology building; annotating; integrating and learning tools isuncontested. However; the sole representation of knowledge and information is not enough.Human information consumers and web agents have to use and query ontologies and theresources committed to them; thus the need for ontology storage and querying tools arises.However; the context of storing and querying knowledge has changed due to the wideacceptance and use of the Web as a platform for communicating knowledge. Newlanguages for querying (meta) data based on web standards (eg; XML [23]; RDF [17]; TopicMaps [16]) have emerged to enable the acquisition of knowledge from dispersed informationsources; while the traditional database storage techniques have been adapted to deal withthe peculiarities of the (semi) structured data on the web. The purpose of this chapter is to …,*,2002,*
The IST Programme Key Action 3 Action Line IST-2000-3.1. 4 Contract number IST-2000-26074 Deliverable D3. 2.2,Grigoris Karvounarakis; Vassilis Christophides; Dimitris Plexousakis; Sofia Alexaki,*,*,2002,*
The RQL v1. 5 Technical Specification,Grigoris Karvounarakis; Vassilis Christophides; Dimitris Plexousakis,RQL is a functional language for processing RDF resource descriptions and schemas: it isdefined by a set of basic queries (first order functions) and iterators (second order functions)which can be used to build new ones through functional composition. It relies on the designof the ODMG OQL Query Interpreter 3]. RQL queries are represented internally using asemantic representation with the following characteristics:,*,2002,*
Conference review: Semantic Web Workshop:: models; architectures and management,Panos Constantpoulos; Vassilis Christophides; Dimitris Plexousakis,In 1998 the World-Wide Web Consortium (W3C) inaugurated a research initiative centeredon the idea of providing semantics for and facilitating the extraction of knowledge from theWorld-Wide Web. The Semantic Web is a vision of the creator of the WWW; Tim Berners-Lee; who describes it as “a Web of data; documents; or portions of documents; that can beprocessed directly or indirectly by machines” not just for display purposes; but forautomation; integration and reuse across various applications. The primary goal of theSemantic Web is to define infrastructure; standards; and policies facilitating an explicitdescription of the meaning of Web resources that can be processed both by automated toolsand people. This effort towards the next evolution step of the Web has given rise to a largenumber of research problems that relate to models; architectures; applications; and …,intelligence,2001,*
FROM RELATIONAL TO OBJECT DATABASE MANAGEMENT SYSTEMS,V CHRISTOPHIDES,Page 1. 1 1 1 Spring 2000 Christophides Vassilis FROM RELATIONAL TO OBJECT DATABASEMANAGEMENT SYSTEMS V. CHRISTOPHIDES Department of Computer Science & EngineeringUniversity of California; San Diego ICS - FORTH; Heraklion; Crete 2 Spring 2000 ChristophidesVassilis I) INTRODUCTION Page 2. 2 2 3 Spring 2000 Christophides Vassilis What is a DBMS?q Database: Logically coherent collection of “computerized” data xStored Data: Persistent factswith some inherent meaning xAccessible Data: Extracted and derived facts for a specific purposeq Database Management System: General purpose software that facilitates the process of defining;constructing and manipulating database for various applications. It offers the following services:xData Persistence xDisk Management xData Sharing xData Reliability xAd hoc Queries 4 Spring2000 Christophides Vassilis DBMS Applications …,*,2000,*
Querying Documents in Object Databases* Serge Abiteboul1**; Sophie Cluet1; Vassilis Christophides1; Tova Milo2; Guido Moerkotte3; and J er ome Sim eon1 1 IN...,Serge Abiteboul; Sophie Cluet; Vassilis Christophides; Tova Milo; Guido Moerkotte,Abstract. We consider the problem of storing and accessing documents (SGML and HTML;in particular) using database technology. To specify the database image of documents; weuse structuring schemas that consist in grammars annotated with database programs. Toquery documents; we introduce an extension of OQL; the ODMG standard query languagefor object databases. Our extension (named OQL-doc) allows to query documents without aprecise knowledge of their structure using in particular generalized path expressions andpattern matching. This allows us to introduce in a declarative language (in the style of SQLor OQL); navigational and information retrieval styles of accessing data. Query processing inthe context of documents and path expressions leads to challenging implementation issues.We extend an object algebra with new operators to deal with generalized path …,*,1996,*
From From Structured Documents to Novel Query Facilities</title,V Christophides; S Abiteboul; S Cluet; M Scholl,*,Information Processing & Management,1992,*
