Tail reconnection triggering substorm onset,Vassilis Angelopoulos; James P McFadden; Davin Larson; Charles W Carlson; Stephen B Mende; Harald Frey; Tai Phan; David G Sibeck; Karl-Heinz Glassmeier; Uli Auster; Eric Donovan; Ian R Mann; I Jonathan Rae; Christopher T Russell; Andrei Runov; Xu-Zhi Zhou; Larry Kepko,Magnetospheric substorms explosively release solar wind energy previously stored inEarth9s magnetotail; encompassing the entire magnetosphere and producing spectacularauroral displays. It has been unclear whether a substorm is triggered by a disruption of theelectrical current flowing across the near-Earth magnetotail; at∼ 10 RE (RE: Earth radius; or6374 kilometers); or by the process of magnetic reconnection typically seen farther out in themagnetotail; at∼ 20 to 30 R E. We report on simultaneous measurements in the magnetotailat multiple distances; at the time of substorm onset. Reconnection was observed at 20 RE; atleast 1.5 minutes before auroral intensification; at least 2 minutes before substormexpansion; and about 3 minutes before near-Earth current disruption. These resultsdemonstrate that substorms are likely initiated by tail reconnection.,Science,2008,370
An Event Comparison of Global MHD Simulation and SuperDARN HF Radar in the North Polar Cusp,FR Fenrich; IJ Rae; SP Slinker; JA Fedder; GJ Sofko,Abstract On June 5; 1998 a number of the Northern Hemisphere SuperDARN HF radarsrecorded good backscatter in the cusp region from~ 14: 00 to 16: 00 UT; from which maps ofionospheric convection and backscatter widths have been derived. For comparison the time-varying Lyon-Fedder Global MHD model of this event has been simulated using IMP-8 andWIND spacecraft measurements of solar wind input. The time interval of interest ischaracterized by negative IMF Bz and negative IMF By following a positive IMF Bz interval.Good correspondence is found between the MHD model and the SuperDARN ionosphericconvection patterns confirming that this is an excellent event for a detailed comparison ofmodel and observation. The parameters to be compared include: ionospheric footprints ofthe MHD cusp plasma versus the location of large SuperDARN backscatter widths; MHD …,AGU Fall Meeting Abstracts,2002,1
Statistics of the mid‐altitude cusp observed by Polar,IJ Rae; M Lester; JA Davies; SE Milan; FR Fenrich; TA Fritz; JD Scudder,Abstract [1] The Polar GGS space mission has allowed the northern hemispheric polar cuspregion to be probed in a variety of ways to further our understanding and knowledge of theprocesses that occur within this region. The discovery of pulsed; energy-dispersed ioninjections on newly-opened field lines (Pulsed Particle Signatures; or PPSs); themagnetospheric plasma signatures of transient reconnection; is one such advancement inour knowledge. Utilising a∼ 22 months subset of Polar's mission; we perform a statisticalstudy of the dayside traversals of the cusp region by the spacecraft to determine the extentand location of PPSs as well as the prevailing Interplanetary Magnetic Field (IMF) conditionsunder which they occur. In this paper we report upon the broad extent of these signatures inlatitude and local time regardless of IMF orientation; and show that PPSs occur under …,Geophysical research letters,2002,1
Cluster Plasma And Magnetic Field Measurements Of Flux Transfer Events In Conjunction With Their Ionospheric Flow Signatures,IJ Rae; MGG Taylor; SWH Cowley; B Lavraud; M Lester; FR Fenrich; AN Fazakerley; A Balogh; H Réme; G Sofko,Abstract We present a case study of the high-altitude northern hemispheric cusp by the Clus-ter spacecraft constellation under predominantly southward IMF conditions. During thisinterval Cluster traversed the northern hemispheric dayside region and crossed themagnetopause close to the noon-midnight meridian; and observed both the plasma andmagnetic field signatures of transient reconnection for a number of hours. The ion andelectron signatures are observed in conjunction with enhancements in the lo-cal magneticfield and bipolar oscillations in the boundary normal component of the field; previouslydetermined signatures of transient magnetic flux transfer. Through-out this interval; theionospheric footprint of the spacecraft mapsinto the Saskatoon; Kapuskasing; Prince Georgeand Kodiak HF radars fields-of-view in the Canadian and Alaskan sectors of the Earths …,EGS General Assembly Conference Abstracts,2002,1
Magnetosphere-ionosphere Coupling for the Steady-state Solar Wind Conditions of November 26 2000,K Kabin; R Rankin; FR Fenrich; IJ Rae; R Marchand; TI Gombosi; DL DeZeeuw; AJ Ridley,Abstract In recent years three-dimensional magnetosphere models based on idealMagnetohydrodynamics have become increasingly popular. In this work we use BATS-R-US; an ideal MHD model developed at the University of Michigan to simulate a particularevent characterized by fairly steady solar wind conditions. November 26 2000 had severalhours of steady southward IMF. This event is particularly interesting because of theunusually high solar wind parameters: the density was as high as 40 particles per cc and themagnitude of the magnetic field was about 30 nT. We consider the coupling of themagnetosphere and ionosphere and compare the ionospheric convection patterns andcross-polar cap potentials in the model with those determined from the SuperDARN network.In our simulation we reproduce the typical two-cell convection pattern in the ionosphere …,AGU Fall Meeting Abstracts,2001,1
First CLUSTER plasma and magnetic field measurements of flux transfer events in conjunction with their ionospheric flow signatures,IJ Rae; MG Taylor; B Lavraud; SW Cowley; M Lester; FR Fenrich; A Fazakerley; G Sofko; A Balogh,Abstract The launch of the Cluster satellite constellation allows; amongst other things; thestudy of the small-scale spatio-temporal structures in the near-Earth geospace. We present acase study of the high-altitude northern hemispheric cusp by the Cluster-II spacecraftconstellation under southward IMF conditions. During this interval Cluster traversed thenorthern hemispheric dayside region and crossed the magnetopause close to the noon-midnight meridian; and observed both the plasma and magnetic field observations oftransient reconnection for a number of hours. Throughout this interval; the ionosphericfootprint of the spacecraft maps into the Canadian sector of the Earth's ionosphere into theSaskatoon and Kapuskasing HF radars fields-of-view. This SuperDARN HF radar pairobserve the ionospheric flows generated by this transient reconnection during this …,AGU Fall Meeting Abstracts,2001,1
Spatial distribution and semi‐annual variation of cold‐dense plasma sheet,Shichen Bai; Quanqi Shi; Anmin Tian; Motoharu Nowada; Alexander W Degeling; Xu‐Zhi Zhou; Qiu‐Gang Zong; I Jonathan Rae; Suiyan Fu; Hui Zhang; Zuyin Pu; Andrew N Fazakerly,Abstract The cold-dense plasma sheet (CDPS) plays an important role in the entry processof the solar wind plasma into the magnetosphere. Investigating the seasonal variation ofCDPS occurrences will help us better understand the long term variation of plasmaexchange between the solar wind and magnetosphere; but any seasonal variation of CDPSoccurrences has not yet been reported in the literature. In this paper; we investigate theseasonal variation of the occurrence rate of CDPS using Geotail data from 1996 to 2015 andfind a semiannual variation of the CDPS occurrences. Given the higher probability of solarwind entry under stronger northward IMF conditions; twenty years of IMF data (1996-2015)are used to investigate the seasonal variation of IMF Bz under northward IMF conditions. Wefind a semiannual variation of IMF Bz which is consistent with the Russell-McPherron (RM …,Journal of Geophysical Research: Space Physics,2018,*
Reply to'The dynamics of Van Allen belts revisited',IR Mann; LG Ozeke; SK Morley; KR Murphy; SG Claudepierre; DL Turner; DN Baker; IJ Rae; A Kale; DK Milling; AJ Boyd; HE Spence; HJ Singer; S Dimitrakoudis; IA Daglis; F Honary,Mann et al. reply—We are pleased to address the comment on our paper1 from Shprits et al.2 since we believe it supports our conclusion that magnetopause shadowing and ultralow-frequency (ULF) wave outward transport can drive fast losses into the heart of the ultra-relativistic electron radiation belt and produce a remnant belt. As reported by Baker et al. 3;the September 2012 geomagnetic storm produced this phenomena; and we showed1 howsuch losses could explain it. However; Shprits et al. claim that for this single specific stormthat electromagnetic ion cyclotron (EMIC) wave losses are essential for explaining theobserved third belt. We dispute this interpretation. Contrary to the claims of Shprits et al.;outward ULF wave radial diffusion can act on sufficiently short timescales4 to generate theobserved remnant belt. For example; Supplementary Fig. 1 displays additional …,Nature Physics,2018,*
Variations of high-latitude geomagnetic pulsation frequencies: A comparison of time-of-flight estimates and IMAGE magnetometer observations,JK Sandhu; TK Yeoman; MK James; IJ Rae; RC Fear,The fundamental eigenfrequencies of standing Alfvén waves on closed geomagnetic fieldlines are estimated for the region spanning 5.9≤ L< 9.5 over all MLT (Magnetic Local Time).The T96 magnetic field model and a realistic empirical plasma mass density model areemployed using the time-of-flight approximation; refining previous calculations that assumeda relatively simplistic mass density model. An assessment of the implications of usingdifferent mass density models in the time-of-flight calculations is presented. The calculatedfrequencies exhibit dependences on field line footprint magnetic latitude and MLT; which areattributed to both magnetic field configuration and spatial variations in mass density. In orderto assess the validity of the time-of-flight calculated frequencies; the estimates are comparedto observations of FLR (Field Line Resonance) frequencies. Using IMAGE (International …,Journal of Geophysical Research: Space Physics,2018,*
Introduction to the thematic series “Coupling of the magnetosphere–ionosphere system”,ZH Yao; KR Murphy; IJ Rae; N Balan,This thematic series contains 4 papers mostly presented at the 2016 AOGS meeting inBeijing. The four papers investigate four key regions in the magnetosphere–ionospherecoupling process: mid-tail magnetosphere; near-Earth magnetosphere; innermagnetosphere; and the polar ground region. Guo et al.(Geosci Lett 4: 18; 2017) study thecurrent system in reconnection region using 2.5 D particle-in-cell simulations. Yao etal.(Geosci Lett 4: 8; 2017) use conjugate measurements from ground auroral imagers and insitu THEMIS spacecraft to reveal the mechanism for the wave-like auroral structures prior tosubstorm onset. Zhang et al.(Geosci Lett 4: 20; 2017) investigate the profiles of resonancezone and resonant frequency in the Landau resonance between radiation belt electrons andmagnetosonic waves and between protons and cyclotron waves. Rae et al.(Geosci Lett 4 …,*,2017,*
Mechanisms of Saturn's Near‐Noon Transient Aurora: In Situ Evidence From Cassini Measurements,ZH Yao; Aikaterini Radioti; IJ Rae; Jiang Liu; Denis Grodent; LC Ray; SV Badman; AJ Coates; J‐C Gérard; JH Waite; JN Yates; QQ Shi; Y Wei; Bertrand Bonfond; MK Dougherty; E Roussos; N Sergis; Benjamin Palmaerts,Abstract Although auroral emissions at giant planets have been observed for decades; thephysical mechanisms of aurorae at giant planets remain unclear. One key reason is the lackof simultaneous measurements in the magnetosphere while remote sensing of the aurora.We report a dynamic auroral event identified with the Cassini Ultraviolet ImagingSpectrograph (UVIS) at Saturn on 13 July 2008 with coordinated measurements of themagnetic field and plasma in the magnetosphere. The auroral intensification was transient;only lasting for∼ 30 min. The magnetic field and plasma are perturbed during the auroralintensification period. We suggest that this intensification was caused by wave modeconversion generated field-aligned currents; and we propose two potential mechanisms forthe generation of this plasma wave and the transient auroral intensification. A survey of …,Geophysical Research Letters,2017,*
The independent pulsations of Jupiter’s northern and southern X-ray auroras,WR Dunn; G Branduardi-Raymont; LC Ray; CM Jackman; RP Kraft; RF Elsner; IJ Rae; Z Yao; MF Vogt; GH Jones; GR Gladstone; GS Orton; JA Sinclair; PG Ford; GA Graham; R Caro-Carretero; AJ Coates,Abstract Auroral hot spots are observed across the Universe at different scales 1 and markthe coupling between a surrounding plasma environment and an atmosphere. Within ourown Solar System; Jupiter possesses the only resolvable example of this large-scale energytransfer. Jupiter's northern X-ray aurora is concentrated into a hot spot; which is located atthe most poleward regions of the planet's aurora and pulses either periodically 2; 3 orirregularly 4; 5. X-ray emission line spectra demonstrate that Jupiter's northern hot spot isproduced by high charge-state oxygen; sulfur and/or carbon ions with﻿ an energy o﻿ f tens ofMeV (refs 4; 5; 6) that are undergoing charge exchange. Observations instead failed toreveal a similar feature in the south 2; 3; 7; 8. Here; we report the existence of a persistentsouthern X-ray hot spot. Surprisingly; this large-scale southern auroral structure behaves …,Nature Astronomy,2017,*
Dawn‐Dusk Asymmetries in Ultra‐Low‐Frequency Waves,I Jonathan Rae,ABSTRACT Ultra‐low‐frequency (ULF) waves are a fundamental component ofmagnetohydrodynamic (MHD) wave processes that transfer energy and momentumthroughout the solar wind; magnetosphere; and ionosphere. We present a brief outline of thehistorical context of ULF waves; in order to review the characteristics of ULF wavesthroughout the magnetosphere and ionosphere; and discuss the potential reasons for theirdawn‐dusk asymmetries; including both sources external and internal to themagnetosphere. We discuss the consequences of any dawn‐dusk asymmetries withparticular reference to their potential impact on the inner magnetosphere; or ring current andradiation belt region; and their impact on the ionosphere through enhanced Joule heating.,Dawn-Dusk Asymmetries in Planetary Plasma Environments,2017,*
The parameterization of wave‐particle interactions in the Outer Radiation Belt,Clare EJ Watt; IJ Rae; KR Murphy; C Anekallu; SN Bentley; C Forsyth,Abstract We explore the use of mean value empirical wave models in diffusion models of theOuter Radiation Belt. We show that magnetospheric wave power is not normally distributedin time and that geomagnetic activity does not provide a deterministic proxy for the temporalvariability of wave activity. Our findings indicate that current diffusion models significantlyoverestimate the action of wave-particle interactions due to extremely low frequency andvery low frequency waves in the magnetosphere. We suggest that other techniques such asstochastic parameterization will lead to a better characterization of subgrid diffusion physicsin the Outer Radiation Belt.,Journal of Geophysical Research: Space Physics,2017,*
Birkeland currents during substorms: Statistical evidence for intensification of Regions 1 and 2 currents after onset and a localised signature of auroral dimming,John C Coxon; I Jonathan Rae; Colin Forsyth; Caitriona M Jackman; Robert C Fear; Brian J Anderson,Abstract We conduct a superposed epoch analysis of Birkeland current densities fromAMPERE (Active Magnetosphere and Planetary Electrodynamics Response Experiment)using isolated substorm expansion phase onsets identified by an independently deriveddataset. In order to evaluate whether R1 and R2 currents contribute to the substorm currentwedge; we rotate global maps of Birkeland currents into a common coordinate systemcentred on the MLT of substorm onset. When the latitude of substorm is taken into account; itis clear that both R1 and R2 current systems play a role in substorm onset; contrary toprevious studies which found that R2 current did not contribute. The latitude of substormonset is co-located with the interface between R1 and R2 currents; allowing us to infer thatR1 current closes just tailward and R2 current closes just Earthward of the associated …,Journal of Geophysical Research: Space Physics,2017,*
Diagnosing the role of Alfvén Waves in Magnetosphere‐Ionosphere Coupling: Swarm Observations of Large Amplitude Non‐Stationary Magnetic Perturbations Duri...,IP Pakhotin; IR Mann; RL Lysak; DJ Knudsen; JW Gjerloev; IJ Rae; C Forsyth; KR Murphy; DM Miles; LG Ozeke; G Balasis,Abstract High resolution multi-spacecraft Swarm data are used to examine magnetosphere-ionosphere coupling (MIC) during a period of northward IMF on 31 st May 2014. Theobservations reveal a prevalence of unexpectedly large amplitude (> 100 nT) and time-varying magnetic perturbations during the polar passes; with especially large amplitudemagnetic perturbations being associated with large-scale downward field-aligned currents.Differences between the magnetic field measurements sampled at 50 Hz from Swarm A andC; approximately 10 seconds apart along-track; and the correspondence between theobserved electric and magnetic fields at 16 samples per second; provide significantevidence for an important role for Alfvén waves in magnetosphere-ionosphere couplingeven during northward IMF conditions. Spectral comparison between the wave E-and B …,Journal of Geophysical Research: Space Physics,2017,*
Impacts of intense inward and outward ULF wave radial diffusion on the Van Allen belts,Ian Mann; Louis Ozeke; I Jonathan Rae; Kyle Murphy,Abstract During geomagnetic storms; the power in ultra-low frequency (ULF) waves can beorders of magnitude larger than that predicted by statistics determined from an entire solarcycle. This is especially true during the main phase and early recovery phase. Theseperiods of enhanced storm-time ULF wave power can have significant impacts on themorphology and structure of the Van Allen belts. Either fast inward or outward radialdiffusion can result; depending on the profiles of the electron phase space density and theouter boundary condition at the edge of the belts. Small changes in the time sequence ofpowerful ULF waves; and the time sequence of any magnetopause shadowing or therecovery of plamasheet sources relative to the ULF wave occurrence; have a remarkableimpact on the resulting structure of the belts. The overall impact of the enhanced ULF …,41st COSPAR Scientific Assembly,2016,*
Real-Time Analysis of Global Waves Accompanying Coronal Mass Ejections,David M Long; IJ Rae; David Perez-Suarez,Abstract: MoretonRamsey waves are thin; bright wave-like features seen in H observationsof the solar chromosphere. They are strongly associated with coronal mass ejections(CMEs) and can cover a significant portion of the Sun in under an hour. However; their originand relationship to CMEs remains a mystery due to the manual techniques typicallyemployed to identify and analyse them. Here we present the final report of aprojectdeveloping an automated algorithm to identify; track and analyse Moreton-Ramseywaves. The Moreton Pulse Identification and Tracking Algorithm (MorePITA) uses a similarapproach to the Coronal Pulse Identification and Tracking Algorithm (CorPITA); but isoptimised to use Hobservations from the ISOON telescope. We describe the operation ofMorePITA and its adaptation to work with other H instruments; potentially allowing full 24 …,*,2016,*
The Canada/Norway Student Sounding Rocket Program (CaNoRock),David M Miles; IANR MANN; DAVID J KNUDSEN; KATHRYN A MCWILLIAMS; KOLBJØRN DAHLE; JORAN GRANDE; JØRAN MOEN; ERIC V THRANE; ARNE HANSEN; UNNI P LØVHAUG; I JONATHAN RAE; A KALE; BRIAN J JACKEL; JOHNATHAN K BURCHILL; AARYA SHAHSAVAR; ERIC M GRONO; COLLIN CUPIDO,Space weather; the volatile near-Earth magnetic; plasma and radiation conditions caused bythe interaction of the Sun's output with the Earth's magnetic field; is increasingly recognised asa significant risk to ground and space infrastructure. For example; the senior US and UK scienceadvisors recently estimated the potential cost of a severe space weather event at “$2 trillion duringthe first year in the United States alone; with a recovery period of 4 to 10 years” [1]. The futureprediction and mitigation of space weather effects requires a better understanding of the underlyingspace physics plasma processes … Continued progress in space physics requires ongoingand expanded in-situ measurements from near-Earth space and the training of the next generationof highly qualified engineers and scientists. The spacecraft which provide these measurementstypically cost tens to hundreds of millions of dollars and operate on decade long …,Physics in Canada,2016,*
Statistical characterisation of the growth and spatial,NME Kalmoni; IJ Rae; CEJ Watt; KR Murphy; C Forsyth; CJ Owen,Abstract. We present the first multi-event study of the spatial and tem-3 poral structuring ofthe aurora to provide statistical evidence of the near-4 Earth plasma instability which causesthe substorm onset arc. Using data 5 from ground-based auroral imagers; we studyrepeatable signatures of along-6 arc auroral beads; which are thought to represent theionospheric projection 7 of magnetospheric instability in the near-Earth plasma sheet. Weshow that 8 the growth and spatial scales of these wave-like fluctuations are similar across 9multiple events; indicating that each sudden auroral brightening has a com-10 monexplanation. We find statistically that growth rates for auroral beads 11 peak at lowwavenumber with the most unstable spatial scales mapping to 12 an azimuthal wavelengthλ≈ 1700− 2500 km in the equatorial magneto-13 sphere at around 9-12 RE. We compare …,*,2015,*
Microscale dynamics within Kelvin Helmholtz waves: A probe of localized reconnection occurrence,Ali Varsani; Christopher J Owen; Andrew N Fazakerley; I Jonathan Rae; Colin Forsyth; Andrew P Walsh; Mats André; Iannis Dandouras; Christopher M Carr,Abstract Interactions between the solar wind and the Earth's magnetosphere at themagnetopause are the key to the mixing of these two plasma regimes. During periods ofnorthward IMF; an absence of low latitude reconnection at the magnetopause is expected.However; this gives rise to questions as to how the low latitude boundary layer (LLBL) canbe populated with magnetosheath-like plasma under these conditions. Cluster multi-spacecraft observations have shown the existence of non-linear waves at themagnetopause that are thought to be results of Kelvin-Helmholtz instability; these waves cangrow and form rolled-up vortices. It has been postulated that reconnection within thesevortices may be the cause of transfer the solar wind plasma into the magnetosphere.However; the particle behaviour at these small scales is yet to be fully understood. In …,EGU General Assembly Conference Abstracts,2014,*
Observations of High Frequency Harmonics of the Ionospheric Alfven Resonator,Ian Mann; Maria Usanova; Jacob Bortnik; David Milling; Andy Kale; Leo Shao; David Miles; I Jonathan Rae,Abstract We present observations of high frequency harmonics of the ionospheric AlfvenResonator (IAR). These are seen in the form of spectral resonance structures (SRS)recorded by a ground-based search coil magnetometer sampling at 100 samples/s at theMinistik Lake station at L= 4.2 within the expanded CARISMA magnetometer array. Previousobservational studies have indicated that such SRS are typically confined to frequencies<~5 Hz with only several SRS harmonics being observed. We report the first observations ofclear and discrete SRS; which we believe are harmonics of the IAR; and which extend toaround 20 Hz in at least 10-12 clear SRS harmonics. We additionally demonstrate the utilityof the Bortnik et al.(2007) auto-detection algorithm; designed for Pc1 wavepackets; forcharacterising the properties of the IAR. Our results also indicate that the cavity …,40th COSPAR Scientific Assembly,2014,*
Role of ULF Waves in Radiation Belt and Ring Current Dynamics,IR Mann; KR Murphy; IJ Rae; L Ozeke; DK Milling,Abstract Ultra-low frequency (ULF) waves in the Pc4-5 band can be excited in themagnetosphere by the solar wind. Much recent work has shown how ULF wave power isstrongly correlated with solar wind speed. However; little attention has been paid thedynamics of ULF wave power penetration onto low L-shells in the inner magnetosphere. Weuse more than a solar cycle of ULF wave data; derived from ground-based magnetometernetworks; to examine this ULF wave power penetration and its dependence on solar windand geomagnetic activity indices. In time domain data; we show very clearly that daysideULF wave power; spanning more than 4 orders of magnitude; follows solar wind speedvariations throughout the whole solar cycle-during periods of sporadic solar maximumICMEs; during declining phase fast solar wind streams; and at solar minimum; alike. We …,AGU Fall Meeting Abstracts,2013,*
In-situ spatio-temporal measurements of the detailed substructure of the substorm current wedge and its evolution,C Forsyth; AN Fazakerley; IJ Rae; CE Watt; KR Murphy; JA Wild; T Karlsson; RL Mutel; CJ Owen; R Ergun; A Masson; E Donovan; HU Frey; J Matzka; C Stolle; Y Zhang,Abstract The substorm current wedge (SCW) is a fundamental component of geomagneticsubstorms. Models tend to describe the SCW as a simple line current flowing into theionosphere towards dawn and out of the ionosphere towards dusk; linked by a westwardelectrojet. We use multi-spacecraft observations from perigee passes of the Cluster 1 and 4spacecraft during a substorm on 15 Jan 2010; in conjunction with ground-basedobservations; to examine the spatial structuring and temporal variability of the SCW. At thistime; the spacecraft travelled east-west azimuthally above the auroral region. We show thatthe SCW has significant azimuthal sub-structure on scales of 100s km at altitudes of 4;000-7;000 km. We identify 26 individual current sheets in the Cluster 4 data and 34 individualcurrent sheets in the Cluster 1 data; with Cluster 1 passing through the SCW 120-240 s …,AGU Fall Meeting Abstracts,2013,*
A localized initiation of the substorm expansion phase and decoupling of the inner magnetosphere and tail during the substorm growth and expansion phases,KR Murphy; IR Mann; IJ Rae; HU Frey,Abstract We present a detailed ground-based and in-situ examination of two substorms on9th April 2011 utilising multi-point observations from the THEMIS probes and ground-basedASIs and geosynchronous GOES satellites. Using auroral observations we demonstrate; forboth substorms; that the initial signature of substorm onset is a localised brightening; onclosed field lines; and wavelike azimuthal expansion of the aurora. In both cases auroralonset precedes geosynchronous observations of substorm onset including a rapidenhancement of low energy ions and electrons and topological change of thegeosynchronous field. Despite excellent coverage of the night-side magnetosphere there isno evidence of fast flows preceding onset or a radially propagating injection frontproceeding the geosynchronous enhancement of low energy particles. Similarly; no …,AGU Fall Meeting Abstracts,2013,*
Changes in Magnetosphere-Ionosphere Coupling and FACs Associated with Substorm Onset,KR Murphy; IR Mann; IJ Rae; CL Waters; BJ Anderson; H Korth; DK Milling; HJ Singer; HU Frey,Abstract Field aligned currents (FACs) are crucial for the communication of informationbetween the ionosphere and magnetosphere. Utilising in-situ observations from the Iridiumconstellation and Active Magnetosphere and Planetary Electrodynamics ResponseExperiment (AMPERE) we provide detailed observations of the FAC topology through thesubstorm growth and expansion phases. In particular; for an isolated substorm on 16February 2010 we demonstrate a clear and localized reduction in the FACs at least 6minutes prior to auroral onset. A new auroral arc forms in the region of reduced FAC onclosed field lines and initially expands azimuthally in wave like fashion. This newly formedarc continues to brighten and expands poleward signifying the start of the substormexpansion phase. We argue that the change in FACs observed prior to onset is the result …,AGU Fall Meeting Abstracts,2013,*
A00I13 Comprehensive ground-based and in situ observations of substorm expansion phase onset (doi 10.1029/2010JA015748),AP Walsh; IJ Rae; AN Fazakerley; KR Murphy; IR Mann; CEJ Watt; M Volwerk; C Forsyth; HJ Singer; EF Donovan; TL Zhang,*,Journal of Geophysical Research-Part A-Space Physics,2011,*
Magnetosphere-Ionosphere Coupling due to shear Alfven waves: Implications for Substorm Onset,CE Watt; R Rankin; IJ Rae,Abstract Shear Alfven waves are a natural plasma mode which propagates along themagnetic field; transmitting energy and information. In the Earth's magnetosphere; shearAlfven waves have been shown to be related to substorm onset; perhaps being the mediumby which information regarding the initiation region may propagate to the ionosphere. Theremay also be a direct relationship between shear Alfven waves and the auroral signatureswhich signify substorm onset. Numerical simulations and laboratory experiments havedemonstrated that shear Alfven waves of short perpendicular extent can support parallelelectric fields which accelerate electrons in collisionless plasma typical of magnetosphericconditions. Recent observations using data from the Canadian Geospace Monitoring(CGSM) array and THEMIS ground-based observatories have shown that the onset of …,AGU Spring Meeting Abstracts,2009,*
EMIC wave generation and associated loss of energetic particles during magnetospheric compressions.,M Usanova; IR Mann; IJ Rae; Z Kale; A Parent; V Angelopoulos; J Bonnell; K Glassmeier; U Auster; M Sandanger; F Soraas; H Singer,Abstract Electromagnetic ion cyclotron (EMIC) waves are believed to play an important rolein the dynamics of energetic particles in the inner magnetosphere; causing them toprecipitate into the ionosphere via resonant interaction. In order to incorporate the EMIC-related loss processes into global magnetospheric models one needs to know solar windand magnetospheric conditions favorable for EMIC wave excitation as well as localization ofthe waves in the magnetosphere. In this work; we investigate the role of magnetosphericcompression in the generation of EMIC waves in the inner magnetosphere. Theoreticalstudies have shown that in the inner magnetosphere resonant interaction with EMIC wavesmay be important for MeV electron loss from the radiation belts; especially in regions of highplasma density and low magnetic field; eg; outer regions of quiet-time plasmasphere. We …,AGU Spring Meeting Abstracts,2009,*
Diagnosis of Magnetotail Drivers for Ionospheric Electrodynamics Using Networks of Ground-based Magnetometers,IR Mann; IJ Rae; K Murphy; DK Milling; CT Russell; V Angelopoulos,Abstract One of the most important problems in solar-terrestrial physics concernsunderstanding the response of the ionosphere to a variety of physical drivers from themagnetotail. In particular; determining the ionospheric response to magnetotail disturbancessuch as current disruptions and Earthward-directed bursty bulk flows is key to understandingthe causal sequence of events during substorms. We present a series of case studies usingdata from combined networks of magnetometers in the Canadian sector; including thosefrom CARISMA (www. carisma. ca) and the THEMIS ground-based observatory (GBO)network and supporting arrays; to examine the current response in the ionosphere tosubstorm expansion phase onset. These analyses highlight the importance of extensivemagnetometer coverage in order to correctly identify and characterise the initiation and …,AGU Spring Meeting Abstracts,2009,*
Ground-based and in-situ timing of substorm expansion phase onset: Locating the initiation region and determining the timescale of magnetosphere-ionosphere cou...,IJ Rae; IR Mann; KR Murphy; DK Milling; CE Watt; V Angelopoulos; HU Frey; K Glassmeier; U Auster; D Sibeck; H Singer,Abstract Despite the characterisation of the auroral substorm more than 40 years ago;controversy still surrounds the processes triggering substorm onset initiation. Using ground-based magnetometers from CARISMA and THEMIS and in-situ magnetic observations byTHEMIS and GOES; we present the results obtained from an objective wavelet-basedtechnique to determine the first onset of ULF wave activity during expansion phase onset onthe ground and in space. We validate ground-based ULF timing against the large-scaleIMAGE FUV and smaller-scale THEMIS ASI auroral observations. We find clear; coherentand repeatable characteristics of these ULF waves on the ground indicating a localizedonset epicentre that provides a clear and strong constraint on the location in time and spaceof expansion phase onset. Furthermore; we show that the onset of ULF wave activity in …,AGU Spring Meeting Abstracts,2009,*
A new phase pattern recognition tool applied to field line resonances,F Plaschke; K-H Glassmeier; SE Milan; IR Mann; U Motschmann; IJ Rae,Abstract The detection and characterization of geomagnetic pulsations (standing Alfvenwaves on magnetospheric field lines; as produced by the field-line resonance (FLR)process) using ground magnetic field data has been based for decades on the interpretationof the longitudinal and latitudinal distributions of pulsation amplitudes and phases. Byadopting this approach only clear and single FLRs can be correctly analyzed. Magnetometerarray data; however; contain much more phase information due to the coherency of theground observed FLR wave structures across the array of stations; which remainsundisclosed if phase pattern recognition of beamforming techniques are not used. Wepresent theory and applications of such a new phase pattern recognition tool; the Field-LineResonance Detector (FLRD); which is an adaptation of the wave telescope technique …,EGU General Assembly Conference Abstracts,2009,*
Constraining the substorm problem using ULF wave techniques,IJ Rae; IR Mann; KR Murphy; DK Milling; T Team,Abstract Using ground-based magnetometers from CARISMA and THEMIS and in-situmagnetic observations by THEMIS and GOES; we present the results obtained from anobjective wavelet-based technique to determine the first onset of ULF wave activity duringexpansion phase onset on the ground and in space. We validate ground-based ULF timingagainst the large-scale IMAGE FUV and smaller-scale THEMIS ASI auroral observations.We find clear; coherent and repeatable characteristics of these ULF waves on the groundindicating a localized onset epicentre that provides a clear and strong constraint on thelocation in time and space of expansion phase onset. Specifically; we show that the onset oflong-period Pi1/short-period Pi2 ULF waves commence at an epicentre in the ionospherewhich is co-located in time and space with the development of spatially-localised …,AGU Fall Meeting Abstracts,2008,*
Global modeling of Pc5 ULF Wave Activity and Relativistic Electron Dynamics following a Large Geomagnetic Storm,AW Degeling; R Rankin; GV Khazanov; IJ Rae,Abstract Ground-based observations during an interval of narrow-band ULF activityfollowing a geomagnetic storm on November 25; 2001 are used to constrain the temporaland spatial characteristics of waves produced by a global model for ULF waves in themagnetosphere. This event is characterized by a long interval of high solar wind speed; anda strong field line resonance (FLR) localized to the local dusk sector. Both Polar and Clustersatellite observations during the interval of interest indicate that MHD fast waves producedby the Kelvin-Helmholtz instability along the dusk magnetopause flank are the likely sourceof wave power for the FLR. Based on this interpretation; an anti-sunward propagating ULFwave source is prescribed along the magnetopause boundary of the ULF wave model. Themodel is constrained by adjusting parameters that specify the source power distribution …,AGU Fall Meeting Abstracts,2008,*
