Structure; function and diversity of the healthy human microbiome,Curtis Huttenhower; Dirk Gevers; Rob Knight; Sahar Abubucker; Jonathan H Badger; Asif T Chinwalla; Heather H Creasy; Ashlee M Earl; Michael G FitzGerald; Robert S Fulton; Michelle G Giglio; Kymberlie Hallsworth-Pepin; Elizabeth A Lobos; Ramana Madupu; Vincent Magrini; John C Martin; Makedonka Mitreva; Donna M Muzny; Erica J Sodergren; James Versalovic; Aye M Wollam; Kim C Worley; Jennifer R Wortman; Sarah K Young; Qiandong Zeng; Kjersti M Aagaard; Olukemi O Abolude; Emma Allen-Vercoe; Eric J Alm; Lucia Alvarado; Gary L Andersen; Scott Anderson; Elizabeth Appelbaum; Harindra M Arachchi; Gary Armitage; Cesar A Arze; Tulin Ayvaz; Carl C Baker; Lisa Begg; Tsegahiwot Belachew; Veena Bhonagiri; Monika Bihan; Martin J Blaser; Toby Bloom; Vivien Bonazzi; J Paul Brooks; Gregory A Buck; Christian J Buhay; Dana A Busam; Joseph L Campbell; Shane R Canon; Brandi L Cantarel; Patrick SG Chain; I-Min A Chen; Lei Chen; Shaila Chhibba; Ken Chu; Dawn M Ciulla; Jose C Clemente; Sandra W Clifton; Sean Conlan; Jonathan Crabtree; Mary A Cutting; Noam J Davidovics; Catherine C Davis; Todd Z DeSantis; Carolyn Deal; Kimberley D Delehaunty; Floyd E Dewhirst; Elena Deych; Yan Ding; David J Dooling; Shannon P Dugan; Wm Michael Dunne; A Scott Durkin; Robert C Edgar; Rachel L Erlich; Candace N Farmer; Ruth M Farrell; Karoline Faust; Michael Feldgarden; Victor M Felix; Sheila Fisher; Anthony A Fodor; Larry J Forney; Leslie Foster; Valentina Di Francesco; Jonathan Friedman; Dennis C Friedrich; Catrina C Fronick; Lucinda L Fulton; Hongyu Gao; Nathalia Garcia; Georgia Giannoukos; Christina Giblin; Maria Y Giovanni; Jonathan M Goldberg; Johannes Goll; Antonio Gonzalez; Allison Griggs; Sharvari Gujja; Susan Kinder Haake; Brian J Haas; Holli A Hamilton; Emily L Harris; Theresa A Hepburn; Brandi Herter; Diane E Hoffmann; Michael E Holder; Clinton Howarth; Katherine H Huang; Susan M Huse; Jacques Izard; Janet K Jansson; Huaiyang Jiang; Catherine Jordan; Vandita Joshi; James A Katancik; Wendy A Keitel; Scott T Kelley; Cristyn Kells; Nicholas B King; Dan Knights; Heidi H Kong; Omry Koren; Sergey Koren; Karthik C Kota; Christie L Kovar; Nikos C Kyrpides; Patricio S La Rosa; Sandra L Lee; Katherine P Lemon; Niall Lennon; Cecil M Lewis; Lora Lewis; Ruth E Ley; Kelvin Li; Konstantinos Liolios; Bo Liu; Yue Liu; Chien-Chi Lo; Catherine A Lozupone; R Dwayne Lunsford; Tessa Madden; Anup A Mahurkar; Peter J Mannon; Elaine R Mardis; Victor M Markowitz; Konstantinos Mavromatis; Jamison M McCorrison,Abstract Studies of the human microbiome have revealed that even healthy individuals differremarkably in the microbes that occupy habitats such as the gut; skin and vagina. Much ofthis diversity remains unexplained; although diet; environment; host genetics and earlymicrobial exposure have all been implicated. Accordingly; to characterize the ecology ofhuman-associated microbial communities; the Human Microbiome Project has analysed thelargest cohort and set of distinct; clinically relevant body habitats so far. We found thediversity and abundance of each habitat's signature microbes to vary widely even amonghealthy subjects; with strong niche specialization both within and among individuals. Theproject encountered an estimated 81–99% of the genera; enzyme families and communityconfigurations occupied by the healthy Western microbiome. Metagenomic carriage of …,Nature,2012,3070
Abstracts from the 23rd Italian congress of Cystic Fibrosis and the 13th National congress of Cystic Fibrosis Italian Society,Annamaria Bevivino; Alessandra Coiana; Annalisa Fogazzi; Fabiana Timelli; Sandra Signorini; Marco Lucarelli; Patrizia Morelli; Rita Padoan; Barbara Giordani; Annalisa Amato; Fabio Majo; Gianluca Ferrari; Serena Quattrucci; Laura Minicucci; Giovanna Floridia; Gianna Puppo Fornaro; Domenica Taruscio; Marco Salvatore; Manuela Seia; Silvia Pierandrei; Giovanna Blaconà; Valentina Salvati; Giovanni Sette; Giuseppe Cimino; Federica Sangiuolo; Adriana Eramo; Mirella Collura; Elisa Parisi; Annalisa Ferlisi; Gabriella Traverso; Marcella Bertolino; Lisa Termini; Maria A Orlando; Caterina Di Girgenti; Valeria Pavone; Maria A Calamia; Maria G Silvestro; Caterina Lo Piparo; Francesca Ficili; Carla Colombo; Elizabeth Tullis; Jane C Davies; Charlotte McKee; Cynthia DeSouza; David Waltz; Jessica Savage; Marc Fisher; Rebecca Shilling; Sam Moskowitz; Sarah Robertson; Simon Tian; Jennifer L Taylor-Cousar; Steven M Rowe; Elisa Beccia; Annalucia Carbone; Maria Favia; Stefano Castellani; Antonella Angiolillo; Valeria Casavola; Massimo Conese; Bruno M Cesana; Diego Falchetti; Fiorella Battistini; Elisabetta Bignamini; Cesare Braggion; Natalia Cirilli; Maria C Lucanto; Vincenzina Lucidi; Antonio Manca; Valeria Raia; Novella Rotolo; Donatello Salvatore; Sonia Volpi; Erica Nazzari; Riccardo Guarise; Palmiro Mileto; Francesca Garbarino; Gianfranco Alicandro; Alberto Battezzati; Antonella M Di Lullo; Marika Comegna; Felice Amato; Paola Iacotucci; Vincenzo Carnovale; Elena Cantone; Maurizio Iengo; Giuseppe Castaldo; Claudio Orlando; Alida Casale; Angela Sepe; Fabiola De Gregorio; Antonia De Matteo; Alice Castaldo; Chiara Cimbalo; Antonella Tosco; Daniela Savi; Michela Mordenti; Enea Bonci; Patrizia Troiani; Viviana D’Alù; Paolo Rossi; Monica Varchetta; Tamara Perelli; Serenella Bertasi; Paolo Palange; Lucia Tardino; Giuseppe F Parisi; Anna Portale; Chiara Franzonello; Maria Papale; Salvatore Leonardi; Francesca Pennisi; Sabina M Bruno; Giulia Licciardello; Giampiero Ferraguti; Manuela Sterrantino; Giancarlo Testino; Roberto Buzzetti; Cecilia Surace; Valentina M Sofia; Nicola Ullmann; Antonio Novelli; Adriano Angioni; Renato Liguori; Francesca Manzoni; Chiara Di Palma; Sabrina Maietta; Federica Zarrilli; Vito Terlizzi; Federico Alghisi; Giuseppe Tuccio; Valentina Tradati; Eliana di Stefano; Patrizia Dato; Maria G Sciarrabone; Carmela Fondacaro; Federico Cresta; Valentina Baglioni; Silvia Garuti; Isabella Buffoni; Francesca Landi; Rosaria Casciaro; Daniela Girelli; Antonio Teri; Samantha Sottotetti; Arianna Biffi; Chiara Vignati; Monica D’accico; Anna Maraschini; Milena Arghittu,Background The life expectancy of patient with Cystic Fibrosis (CF) is increased in the lastforty years. As result; extrapulmonary complication increased such as urinary incontinence(UI). The UI in patient with CF is probably connected with the increasing of pressure on thepelvic floor during coughing. This report sums up published articles concerning theprevalence; severity; impact and management of UI; in patients with CF.,Italian Journal of Pediatrics,2018,*
bioBakery: a meta’omic analysis environment,Lauren J McIver; Galeb Abu-Ali; Eric A Franzosa; Randall Schwager; Xochitl C Morgan; Levi Waldron; Nicola Segata; Curtis Huttenhower,Abstract Summary: bioBakery is a meta'omic analysis environment and collection ofindividual software tools with the capacity to process raw shotgun sequencing data intoactionable microbial community feature profiles; summary reports; and publication-readyfigures. It includes a collection of preconfigured analysis modules also joined into workflowsfor reproducibility. Availability and implementation: bioBakery (http://huttenhower. sph.harvard. edu/biobakery) is publicly available for local installation as individual modules andas a virtual machine image. Each individual module has been developed to perform aparticular task (eg quantitative taxonomic profiling or statistical analysis); and they areprovided with source code; tutorials; demonstration data; and validation results; thebioBakery virtual image includes the entire suite of modules and their dependencies pre …,Bioinformatics,2017,*
101 Longitudinal study of methicillin-resistant Staphylococcus aureus genetic background isolated from cystic fibrosis patients,D Dolce; N Ravenni; S Campana; E Camera; S Neri; C Braggion; S Manara; E Pasolli; F Armanini; N Segata; G Taccetti,Background: Chronic endobronchial infection is associated with decreasing lung functionand increased morbidity and mortality. The persistence of Pa is predicated on its ability tomake biofilms which are slimy communities of polymers and microbes that allow Pa tocolonize the airway. Pf is a lysogenic bacteriophage which acts symbiotically when it infectsPa. It has been shown to contribute in a concentration dependent manner to adhesion;viscosity; antibiotic tolerance; and inhibition of phagocytosis in Pa biofilms in vitro. Objective:To measure the amount of Pf in CF sputum and correlate to markers of inflammation.Methods: Banked sputum samples from adult CF patients at the CF Center at StanfordUniversity were analyzed. To assess Pa and Pf load in sputum DNA was extracted usingmechanical homogenization followed by QIAGEN Mini Prep kit. Qualitative PCR was …,Journal of Cystic Fibrosis,2017,*
WS03. 2 Longitudinal metagenomic analysis of the airways of patients with cystic fibrosis to uncover microbial signatures of lung disease progression,G Bacci; F Armanini; G Taccetti; V Lucidi; D Dolce; P Morelli; EV Fiscarelli; N Segata; A Mengoni; A Bevivino,Objectives: Understanding the dynamics of CF microbiome and identifying the keymicrobiome signatures and novel biomarkers associated with the increased risk of adverseoutcomes. Methods: Twenty-one clinically stable subjects with CF; with a moderatepulmonary disease; were enrolled and followed over a 15-month period with regularlyscheduled clinic visits at 2/3-month intervals. DNA extraction; library construction; andshotgun metagenomic sequencing were performed following standard pipelines in IlluminaHiseq 2;000 platform. Identification and tracking of microbial strains and taxonomiccomposition were assessed from metagenomic shotgun sequencing data. Results: Anextraordinary resilience of the main CF pathogens was detected. Hierarchical clusteringbased on microbial strain-level profiling of marker genes detected from metagenomics …,Journal of Cystic Fibrosis,2017,*
MIDGUT MICROBIOTA COMPOSITION FROM FIELD COLLECTED AND EMERGED MOSQUITOES ANOPHELES ALBIMANUS FROM COLOMBIA,Yadira Galeano-Castaneda; Paula A Urrea; Priscila Bascunan-Garcia; Juan David Sanchez-Rodriguez; Nicola Segata; Francesco Beghini; David Serre; Margarita M Correa,*,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,2017,*
Sociodemographic patterning in the oral microbiome of a diverse sample of New Yorkers,Audrey Renson; Heidi E Jones; Francesco Beghini; Nicola Segata; Christine Zolnik; Mykhaylo Usyk; Lorna Thorpe; Robert Burk; Levi D Waldron; Jennifer B Dowd,Background: Variations in the human oral microbiome are implicated in a range ofconditions including diabetes; preterm birth and systemic inflammation; and may potentiallymediate health inequalities in these conditions. Existing studies of the oral microbiome arebased on samples with minimal sociodemographic diversity; limiting knowledge ofunderlying population variation and ultimately how differences in microbial profiles may beassociated with health outcomes. This study describes sociodemographic patterning of theoral microbiome in a diverse sample of New York City residents. Methods: Data come from asubsample of 296 respondents from the 2013-14 New York City Health and NutritionExamination Study (NYC-HANES); a population-based representative study of New YorkCity adults. Oral mouthwash samples were processed by amplicon sequencing targeting …,bioRxiv,2017,*
Prevotella copri and enhanced susceptibility to arthritis,*,Methods; reagents and compositions thereof for predicting risk for NORA onset insusceptible individuals; diagnosing NORA onset; and/or evaluating efficacy of a therapeuticregimen for treating RA are described herein. Determining the amount of at least one of SEQID NOs: 1-19 and/or at least one of a KO presented in either of Tables S4 or S5 serves as abiomarker for the above indications.,*,2016,*
99 Investigating the airway microbiome in cystic fibrosis patients with normal and severe pulmonary function decline: an opportunity for a personalized microbiome-b...,G Bacci; P Paganin; N Segata; F Armanini; G Taccetti; D Dolce; A De Alessandri; P Morelli; V Tuccio; EV Fiscarelli; V Lucidi; A Mengoni; A Bevivino,Objectives: We describe Nocardia isolation from multiple respiratory specimens of two CFpatients with chronic Pseudomonas colonization. We aimed to investigate the geneticrelatedness of the sequential Nocardia isolates in each patient. Methods: When branchingGram-positive bacilli were observed in Gram stained smears; buffered charcoal yeast extractagar was also included to the culture panel and incubation period was extended to minimum7 days. The plates were incubated at 37oC in 5% CO2/air environment. Smears wereprepared from suspected colonies and stained by Gram and modified Ziehl-Neelsen toconfirm the presence of Gram positive; variable staining; branching bacilli that were positiveby modified Ziehl-Neelsen. 16S rRNA gene sequence analysis was used to identify theNocardia isolates to species level. The genetic relatedness between the isolates were …,Journal of Cystic Fibrosis,2016,*
Pangenome-based computational metagenomic profiling enables strain-level culture-free epidemiology and population genomics studies,MU Scholz; DV Ward; E Pasolli; T Tolio; M Zolfo; F Asnicar; DT Truong; A Tett; LA Morrow; N Segata,14/9/2016 HT05–Pangenome-based computational metagenomic profiling enables strain-level culture-free epidemiology and population genomics studies «E... metagenomicprofiling tool; called PanPhlAn; for identifying the gene composition and in-vivotranscriptional activity of individual strains from metagenomic and metatranscriptomicsamples. PanPhlAn enables both the identification of known organisms and thecharacterization of previously unseen strains. Applied to the 2011 German E. coli outbreak;we demonstrate the ability of PanPhlAn to recognize outbreak strains and identify theirassociated virulence and resistance factors. Based on almost two thousand samples;PanPhlAn produced the largest strain-level; culturefree population genomic study of human-associated microbial species. In a large cohort of preterm infants; PanPhlAn enabled the …,15th European Conference on Computational Biology; ECCB 2016,2016,*
Erratum: MetaPhlAn2 for enhanced metagenomic taxonomic profiling,Duy Tin Truong; Eric A Franzosa; Timothy L Tickle; Matthias Scholz; George Weingart; Edoardo Pasolli; Adrian Tett; Curtis Huttenhower; Nicola Segata,In the version of this article initially published; it was not clearly indicated that all the resultsobtained required the use of the SPEED (sparsity penalty–enhanced estimation bydemodulation) deconvolution algorithm to reconstruct dye orientation data. This has beenamended as follows in all versions of the article. The sentence in the abstract that waspreviously “We show that measurement of the average orientation of fluorescent dyesattached to rigid sample structures mapped to regularly defined (50 nm) 2 image nanoareascan provide subdiffraction resolution (super resolution by polarization demodulation; SPoD)”has been amended to “We show that measurement of the average orientation of fluorescentdyes attached to rigid sample structures mapped to regularly defined (50 nm) 2 imagenanoareas can; in combination with application of the SPEED (sparsity penalty …,Nature Methods,2016,*
Taxonomic And Functional Metagenomic Analysis Of Sputum Samples From Stable Cf Patients With Lower And Higher Pulmonary Function Decline,G Bacci; P Paganin; C Vanni; N Segata; L Lopez; L Daddiego; A De Alessandri; G Taccetti; EV Fiscarelli; V Lucidi; A Mengoni; A Bevivino,Read 'TAXONOMIC AND FUNCTIONAL METAGENOMIC ANALYSIS OFSPUTUM SAMPLES FROM STABLE CF PATIENTS WITH LOWER AND HIGHERPULMONARY FUNCTION DECLINE' on Ovid Insights.,Pediatric Pulmonology,2015,*
Studying the Microbiota and Microbial Ecology of the GITract in the Omics Era: Tools for Stools,Kieran M Tuohy; Francesca Fava; Nicola Segata,Abstract The human gut microbiota is now recognized as an important contributor to hosthealth and disease; with diet: microbe interactions playing critical roles in immune function;energy balance and even brain development and cognitive function. Importantly; theseadvances in the fields of physiology and nutrition have come at a time when methodologiesfor studying microbial communities are providing a comprehensive tool-kit of unparalleledresolution and breadth of coverage; allowing for the first time efficacious measurement ofimportant ecological parameters within the gut microbiome. Over the past thirty years adiverse tool kit has been developed; including molecular methods both for targetedmicrobial quantitation and semi-quantitative but high resolution/broad spectrum methodscapable of identifying theoretically all microorganisms within an ecosystem. These …,Probiotics and Prebiotics,2015,*
Studying the Microbiota and Microbial Ecology of the Gastrointestinal Tract in the Omics Era: Tools for Stools,Kieran M. Tuohy; Francesca Fava; Nicola Segata,*,*,2015,*
PMCID: PMC3374618 PMID: 22719832 [PubMed-indexed for MEDLINE],K Aagaard; K Riehle; J Ma; N Segata; TA Mistretta; C Coarfa; S Raza; S Rosenbaum; I Van den Veyver; A Milosavljevic; D Gevers; C Huttenhower; J Petrosino; J Versalovic,AIM: To determine the efficacy of a low FODMAP diet in childhood IBS and whether,PLoS One,2012,*
Immunomodulatory functions of segmented filamentous bacteria,A Sczesnak; N Segata; X Qin; JF Petrosino; C Huttenhower; DR Littman; I Ivanov,Read 'Immunomodulatory functions of segmented filamentous bacteria' on Ovid Insights.,Immunology,2011,*
Identification of infective agents through a DNA-microarray detecting novel species-specific bacterial genetic markers,A Ballarini; N Segata; O Jousson,E' presente una richiesta di inserimento in ANCE di una nuova rivista; utilizza la funzione "Registracodice ANCE" per registrare il codice ricevuto dal servizio LoginMIUR o inviare una nuova richiestadi inserimento oppure cercare nuovamente la rivista. E' presente una richiesta di inserimentoin ANCE di una nuova serie; utilizza la funzione "Registra codice ANCE" per registrare il codicericevuto dal servizio LoginMIUR o inviare una nuova richiesta di inserimento oppure cercarenuovamente la serie … Segnalazioni con codici 20501/20503/20504: Alcuni dati obbligatoriper il sito CINECA non sono presenti o invalidi; oppure il sito CINECA non è riuscito ad individuareuna rivista con i dati forniti; è necessario controllare la correttezza dell'ISSN e/o EISSN doveapplicabili e il titolo della rivista … Segnalazioni con codici 20201/20202:La pubblicazionenon è stata trasferita SOLO per i docenti segnalati nel messaggio a causa di problemi …,4th Congress of European Microbiologists–FEMS 2011,2011,*
Microbial Community Function and Biomarker Discovery in the Human Microbiome,Sahar Abubucker; Johannes Goll; Alyxandria M Schubert; Brandi L Cantarel; Beltran Rodriguez-Mueller; Mathangi Thiagarajan; Bernard Henrissat; Owen White; Scott T Kelley; Barbara Methé; Patrick D Schloss; Dirk Gevers; Makedonka Mitreva; Jacques Georges Izard; Levi D Waldron; Jeremy Daniel Hofeld Zucker; Wendy S Garrett; Curtis Huttenhower; Nicola Segata,Deep exome resequencing is a powerful approach for delineating patterns of protein-codingvariation among genes; pathways; individuals and populations. We analyzed exome datafrom 2;440 individuals of European and African ancestry as part of the National Heart; Lung;and Blood Institute's Exome Project; the aim of which is to discover novel genes andmechanisms that contribute to heart; lung and blood disorders. Each exome was sequencedto a mean coverage of 116×; allowing detailed inferences about the population genomicpatterns of both common variation and rare coding variation. We identified more than500;000 single nucleotide variations; the majority of which were novel and rare (76% ofvariants had a minor allele frequency of less than 0.1%); reflecting the recent dramaticincrease in the size of the human population. The unprecedented magnitude of this …,*,2011,*
Metabolic reconstruction of microbial communities from metagenomic data,S Abubucker; N Segata; J Goll; A Schubert; B Rodriguez-Mueller; J Zucker; PD Schloss; D Gevers; M Mitreva; C Huttenhower,Abstract Microbial communities carry out the majority of biochemical activity on the planet;and they play integral roles in metabolism and immune homeostasis in humans. Whole-genome shotgun sequencing of community metagenomes is becoming an increasinglyfeasible means of studying their functional potential; complementing organismal informationfrom taxonomic marker genes and reference genomes. Shotgun data assaying thesecommunities typically comprise short reads from hundreds of organisms and it can bechallenging to assemble these sequences comparably to single-organism genomes. Here;we propose an alternative means to determine the functional and metabolic potential of amicrobial community metagenome directly from short reads. We infer the gene families andpathways present or absent within a community and their relative abundances in order to …,Companion Paper,2011,*
FaLKM-lib,Nicola Segata,FaLKM-lib is a library for fast local kernel machine implemented in C++ extedning LibSVM. Itcontains modules for classification; regression and noise reduction. All the neighbourhood operationsare implemented with our implementation of Cover Trees [Beygelzimer; Kakade; Langford;2006] for computational reasons; whereas the training and testing of the Local SVMs is performedusing LibSVM [Chang; Lin 2001] version 2.88. FaLKM-lib contains modules for very fast andscalable learning that showed to be statistically more accurate than SVM and; using some implementedstrategies; faster than SVM and thus scalable for very large datasets (some million of samplesfor non high-dimensional data). The FaLKM-lib library and its algorithms are concisely introducedand formally described in the document [Segata; 2009] available here … If you have any generalcomments; suggestions or problems using the code; please write to …,*,2010,*
COMPARATIVE METAGENOMIC,Matthias Scholz; Doyle V Ward; Edoardo Pasolli; Thomas Tolio; Moreno Zolfo; Francesco Asnicar; Duy Tin Truong; Adrian Tett; Ardythe L Morrow; Nicola Segata,▪ Network analysis suggested similar conclusions and identified a strain closely related tothe German outbreak in a data set of Chinese individuals▪ The Chinese sample appears tocontain an O104: H4 strain encoding genes associated with the enterohemorrhagicplasmids; but it differs from the German outbreak strain in that it lacks the Shiga toxin–encoding region▪ This observation was confirmed in an independent; ad hoc coverageanalysis and assessed the impact on profiling accuracy in the case of multiple strains withsimilar relative abundance,*,*,*
