A generic framework for monitoring continuous spatial queries over moving objects,Haibo Hu; Jianliang Xu; Dik Lun Lee,Abstract This paper proposes a generic framework for monitoring continuous spatial queriesover moving objects. The framework distinguishes itself from existing work by being the firstto address the location update issue and to provide a common interface for monitoringmixed types of queries. Based on the notion of safe region; the client location updatestrategy is developed based on the queries being monitored. Thus; it significantly reducesthe wireless communication and query reevaluation costs required to maintain the up-to-date query results. We propose algorithms for query evaluation/reevaluation and for saferegion computation in this framework. Enhancements are also proposed to take advantageof two practical mobility assumptions: maximum speed and steady movement. Theexperimental results show that our framework substantially outperforms the traditional …,Proceedings of the 2005 ACM SIGMOD international conference on Management of data,2005,336
TH‐E‐211‐06: Further Development of VirtualDose Software for CT Dose Assessment: Realistic Phantoms and Smartphone User Interfaces,A Ding; N Schulte; P Caracappa; X Xu,Purpose: To demonstrate the feasibility of a new software applications for both PC andsmartphone users to easily track patient CT doses. Methods: Many of existing tools forreporting CT dose are based on data derived from stylistic phantoms. Based on extensiveoriginal dose data derived from Monte Carlo simulations and computational phantomsincluding a new set of BMI-adjustable obese patient phantoms; VirtualDose is beingdesigned with interactive; user-friendly graphical interfaces afforded both on the PC and thesmartphone platforms. Organ doses and effective doses are computed using ICRPPublication 60 and 103. The software is developed using the C# for PCs and JAVA for theAndroid smartphones. Results: VirtualDose offers a modern graphical user interface (GUI)designed to allow interactive 3D phantom display and user-selectable scanning …,Medical Physics,2011,*
Database Systems for Advanced Applications: 16th International Conference; DASFAA 2011 International Workshops: GDB; SIM3; FlashDB; SNSMW; DaMEN; DQIS...,Jianliang Xu; Ge Yu; Shuigeng Zhou; Rainer Unland,Dieses historische Buch kann zahlreiche Tippfehler und fehlende Textpassagen aufweisen.Kaufer konnen in der Regel eine kostenlose eingescannte Kopie des originalen Buchesvom Verleger herunterladen (ohne Tippfehler). Ohne Indizes. Nicht dargestellt. 1852 edition.Auszug:... von ihm gesprochen? Von wem? Dem Gefangenen? Beste Das muss seinen Laufgehen. Diesem Glucklichen winken so viel Lebensfreuden; bluhen so viel grosseHoffnungen; dass ihm fur seine geheime Verbindung eine Haft von einem oder zwei Iahren--ich kenne das Strafmaass fur Verschworungen nicht--keine so grauen Haare machen wird;wie er und das Treiben seiner Genossen schon dem Fursten gemacht haben. Damit; faststrafend; ging die grosse; schlanke; stolze Frau von Dannen. Die Furstin aber druckte dieTapetenthur zu; vollendete ihre Toilette und benutzte die nun bis spat gegen Abend …,*,2011,*
Study on Necessary Width for Navigation in Bend Waterway for Ultra-large-scale Ship with Patial Load,X Xu; Y Zhang; M Liu; Y Xu,*,Journal of Wuhan University of Technology(Transportation Science & Engineering),2011,*
Diethyl (3-methylureido)(phenyl) methylphosphonate (DEP) imprinted polymer as dummy template for organophosophorus pesticides recognition (Poster; 5) Emergi...,S Kang; Y Xu; C Pan,は; 代謝; 環境動態; 残留分析化学; 従事者の 暴露; 製剤に 詳しく; その 中に は; 製薬会社におい てPharmacokinetics (PK) や Absorption; Distribution; Metabelism and Excretion (ADME) などの薬物動態研究を行 っ た実績の ある研究者も多く含まれてい る; Bennett によ る と; 農薬市場で は;各企業で 内部経費低減の要求は高く; 自社製品を守るため CRO の 必要性が ますます増えて きてい る. これまで は; 合成や毒性の 研究に おい て の み CRO が利用 されて い たが; その利用頻度が劇的に増加 し; 今で は CRO はス ポ ン サーのパ ート,Journal of pesticide science,2011,*
Name: Date: Address,X Tang; A Rai; J Wareham; J Lin; HC Chan; KK Wei; H Mokhtari; RB Kazemzadeh; A Salmasnia; RE Giachetti; L Jiang; JB Thatcher; DH McKnight; EW Baker; RE Arsal; N Roberts; D Chong; W van Eerde; KH Chai; C Rutte; A Choo; CK Kwong; XG Luo; JF Tang; G Pan; SL Pan; S Das; U Yaylacicegi; N Menon; YL Huang; CC Pi; TY Park; VN Huynh; Y Nakamori,Dear Reader: We are interested in your opinions on the critical issues of engineering managementthat are gaining importance in industry; academia; and government. Since this TRANSACTIONSprovides guidance for both researchers and practitioners in encouraging research studies anddisseminating results; we would like to develop proactive strategies to identify future needs andestablish guidelines to satisfy those needs. It is in this spirit that we are asking for your commentsand suggestions. Please take a few minutes from your busy schedule to respond to the followingsurvey and return it to the editor by February 28; 2011. Thank you. Name … Please expressyour opinion about the current issue by putting check marks on the following table … Have readit or Not Please use a 1-5 scale (1-Very low; 2-low; will read it interested 3-Average; 4-High;5-Very high) later in it … X. Tang; A. Rai; and J. Wareham J. Lin; H.-C. Chan; and K.-K …,IEEE Transactions on Engineering Management,2011,*
Estimating of backscattering rate in Lake Chaohu based on bio-optical model,ZH Liu; YM Li; H Lü; YF Xu; X Xu; JZ Huang,Abstract Backscattering rate is the important factor of above water spectra. A bio-opticalmodel simplified in near-infrared bands was constructed to estimate backscattering rate inLake Chaohu by using the in-situ data measured in June 2009. The results show that themaximum value of backscattering rate in Lake Chaohu is 0.059; the minimum value is 0.0014 and the mean value is 0.023 6. Backscattering rate and spatial differences in the west ofLake Chaohu are all greater than that in the east. In addition; particle refractive index of eachsampling site was calculated by using backscattering rate. The dominant factors of in-waterparticles were determined according to the change scopes of refractive index. The resultsshow that 74% of all sampling sites are dominated by inorganic particles; 18.5% of allsampling sites are dominated by both phytoplankton and inorganic particles; and the rest …,Huan jing ke xue= Huanjing kexue,2011,*
Poly [dibromidobis [μ-1-(pyridin-4-ylmethyl)-1H-1; 2; 4-triazole-κ2N: N′] cadmium],X-Z Xu; Z-L Li; W-J Yan; H-L Chi,*,Acta Crystallographica Section E: Structure Reports Online,2011,*
INTEGRATION OF HUMAN MODELS WITH A VIRTUAL CITYSCAPE MODEL FOR USE IN RADIATION-RELATED EVENT SIMULATION,J Vazquez; A Ding; P Caracappa; X Xu,*,Health Physics,2011,*
A SMARTPHONE APP FOR TRACKING MEDICAL CT DOSES,N Schulte; A Ding; W Xu; P Caracappa; X Xu,*,Health Physics,2011,*
Study on acute toxicity test of an environment-friendly high-performance delayed-release deodorizer and its irritating effect on broken skin,Da-wei YU; Ping HU; Yu-zhong ZHAI; Xiao-jun HE; Yong-hua MA; Zhong-mei WEI; Xiao-hong XU,Objective: To investigate the acute toxicity of an environment-friendly high-performancedelayed-release deodorizer and its irritating or corroding effect on broken skin. Methods:This study was carried out as per NY1109. 6.3. 1; 6.3. 2-2006 in General TechnicalGuidelines on Microbial Fertilizer Biosafety. Results: The maximum tolerated dose methodwas used for acute toxicity test of the environment-friendly high-performance delayed-release deodorizer in mice. No apparent toxic symptom or death was found in the 14dobservation period following gastric administration of a single dose of 5000 mg/kg· BW. Noskin irritating symptom was exhibited in the single-dose broken skin irritating test.Conclusion: The environment-friendly high-performance delayed-release deodorizer ispractically non-toxic and has no skin irritating effect.,Chinese Journal of Health Laboratory Technology,2011,*
Failure Analysis on Cracking of Pigtail Tubes,Wanjian XU; Yi DING; Hongqi SHI; Liqun MA,Failure analysis on cracking of a pigtail tubes was analyzed by macroscopic analysis;chemical composition analysis; microstructure analysis; SEM fracture surface analysis andEDS chemical composition analysis. The results show that the cracking of pigtail tubes isbrittle cracking caused by creep holes and terrible intergranular corrosion.,Hot Working Technology,2011,*
Failure Analysis on Cooling Water Pipes Used in Condenser,Wanjian XU; Hongqi SHI; Yi DING; Liqun MA,Failure analysis on the corrosion of cooling water pipe was carried out based onmacroscopic analysis; chemical composition analysis; microstructure analysis; SEM andEDS. The analysis results show that the main reason of corrosion failure is chlorine dioxidewhich is added into the cooling water.,Hot Working Technology,2011,*
Tanhualin is No Longer" Flash in the Pan"——Survey on the Development of Tanhualin Arts and Culture Industry,Xingzi XU; Sa MA; Tianyi YANG; Wenbo GUO; Yuting OUYANG,Wuhan Wuchang Tanhualin historic district is made up of ancient culture; religion; culture;education; culture; street culture; architectural culture five kinds of cultural elements; itsprotection and exploitation of the basic model is a combination of residential and tourism;and develop arts and cultural industries is an important measure to attract tourists. But fromthe current situation; there are still some problems in Tanhualin historic district's cultural artsindustry; this investigation has done a detailed study of this situation and proposes relevantsolutions.,The Guide of Science & Education,2011,*
Associations of BAFF rs9514828 polymorphisms with myasthenia gravis,Xin XU; Liang SUN; Yan-chen XIE,Objective To analyze the relationships between BAFF rs9514828 polymorphism andmyasthenia gravis (MG). Methods BAFF rs9514828 polymorphism was determined bypolymerase chain reaction restriction fragment length polymorphism (PCR-RFLP) method.The frequencies of genotypes and alleles were compared among different subgroups of MGpatients and controls. Results There was no significant differences in frequencies of allelesand genotypes among MG patients; healthy controls; and MG subgroups (P0. 05). Nosignificant difference in the frequencies of alleles and genotypes was detected between MGpatients with different short-term therapeutic effect of glucocorticoid (P0. 05). There was nosignificant differences in frequencies of alleles and genotypes between the subgroup ofocular MG (OMG) patients who did or did not progress to generalized MG (GMG) within …,Journal of Apoplexy and Nervous Diseases,2011,*
Treatment of Elderly Trochanteric Fractures with the Proximal Femoral Nail Antirotation (PFNA)-A [J],Qiu-juan XING; Xue-qun WU; Li-zhong XU,ObjectiveTo retrospectively analyze the results of treatment with the proximal femoral nailantirotation (PFNA) in 116 senile patients with trochanteric fractures. MethodsThe operatingtime; intraoperative blood loss; intraoperative and postoperative complications; fracturehealing and functional recovery were recorded. ResultsThe length of the surgical procedureaveraged 50.6 min; intraoperative blood loss averaged 100mL; the rate of fracture healingwas 99.1%; fracture healing time averaged 3.5 months. ConclusionPFNA is better comparedto other implants in the treatment of senile trochanteric fractures.,Journal of Henan Medical College for Staff and Workers,2011,*
The Function and Effect of the Popular Science Base Were Reviewed [J],Zhaoling QIN; Xiaoli XU,By using the methods of documentation for popular science base function and spread indifferent groups of effects were summarized research group; including urban residents; mainfarmers and the young; and the results show that: the popular science base to improvefarmers' scientific culture quality; get farmers to use science to homework means a greatrole; The rich of urban residents with spiritual life; spare life In teenagers get rich knowledgeof science; arouse strong scientific interest and development potential to create realisticmeanings. Further to the development and construction of the popular science baseprovides advisory Suggestions.,The Guide of Science & Education,2011,*
Parameter Optimization of Hydrologic Model Parameters based on Regional Sensitivity Analysis and SCEM-UA Algorithm,Feifeng CAO; Shiqiang ZHANG; Yueping XU; Zhanghua LOU,Shuffled Complex Evolution Metropolis Algorithm (SCEM-UA) is an adaptive Markov ChainMonte Carlo sampler; which can be applied to parameter optimization of nonlinearhydrologic model and uncertainty analysis. The efficiency and effectiveness of SCEM-UA forsampling the posterior distribution of model parameters are discussed based on the casestudy of the Min River catchment. The results show that SCEM-UA algorithm is consistent;effective and efficient in inferring the parameter posterior distribution. Moreover; the resultsof regional sensitivity analysis using samples from SCEM-UA algorithm sampler show thatsensitivity and posterior distribution of parameters are highly interdependent. High sensitiveparameters correspond with distinct peak in posterior distribution; while low sensitiveparameters correspond with flat posterior distribution which could highlight the …,Acta Scientiarum Naturalium Universitatis Sunyatseni,2011,*
Biological properties of two excellent yogurt fermentation strains [J],Lan-lan ZHAN; Po HUO; Zuo-jun LIU; Yao-li XU,The growing properties of two excellent yogurt fermentation strains were studied in thispaper. The results showed that the optimum carbon and nitrogen sources were lactose andpeptone respectively; Zn2+ and Mg2+ could promote the growth of the strains. For addingCa2+; only E2 could be promoted. The optimum culture conditions of E2 were as follows:temperature 41℃; the initial pH 8; culture for 3.5 h; inoculation volume 2%; the optimumculture conditions of D2 were as follows: temperature 43℃; the initial pH 7; culture for 2.5 h;inoculation volume 4%.,Acta Agriculturae Zhejiangensis,2011,*
Daily Optimal Operation of Hydropower Station Based on MILP Model [J],Junnan YI; Pan LIU; Xiaowei XU; Qian GUO,Mixed integer linear programming (MILP) model for daily optimal operation of hydropowerstation is established by describing the hydro unit input/output (I/O) characteristics withpiecewise linear model and setting up unit constraints such as startup/shutdown andminimum-up/minimum-down time limits. The proposed model is solved by using CPLEXsolver programmed with GAMS software. The Geheyan hydropower station is chosen for acase study to verify the model. The result shows that the proposed model can significantlyimprove the utilization of water resources under the conditions of considering water headchange effects and unit startup/shutdown constraints.,Water Resources and Power,2011,*
Flood Seasonality Based on the Mean Design Discharge,Qian GUO; Pan LIU; Xiao-wei XU; Tian-yuan LI; Jun-nan YI,In this paper; the mean design discharge is defined to divide the flood season into a numberof sub-seasons. The three dimensional asymmetric Gumbel-Hougaard or Frank Copula isused to describe the joint distribution of the seasonal flood. The design discharge withPearson Type-Ⅲ marginal distribution is obtained when the return period of joint distributionis given. The segmentation pattern making the mean design discharge optimal is the finalresult. The Three Gorges Reservoir with discharge data from 1882 to 2007 is selected as acase study. Two types of segmentation patterns; which have no significant differenceaccording to the evaluation criteria; are obtained. The proposed method serves as a newreferrence for flood seasonality from the viewpoint of optimization.,China Rural Water and Hydropower,2011,*
Uncertainty Assessment of Flood Frequency Analysis in Hanjiang Basin (Ⅱ): Uncertainty in Statistical Process,Yueping XU; Xiao XU; Timon Klok; Qihua RAN,NUSAP method was used to first assess the uncertainty lying in two different methods tochoose discharge series in flood frequency analysis. The method-of-moment and maximumlikelihood method were applied to estimate parameters of the four selected distributions inthis paper. For different parameter estimation methods and distributions; again NUSAPmethod was used to assess the uncertainty in combination with curve fitting error. It wasshown that the POT method was more reasonable in choosing discharge series; andGeneralized Pareto distribution and Pearson Ⅲ distribution both fitted well to the dischargeseries. The assessment results by the NUSAP method are more reasonable than othermethods and imply more applications in flood frequency analysis.,Journal of Basic Science and Engineering,2011,*
The clinical study on preemptive anti vomit by Neiguan point injection of ondansetron and droperidol mixed liquor in laparoscopic surgery,Hong-xia ZHU; Yan-jie XU; Su-feng Meng,Objective To investigate the clinical effects of Neiguan point injection with small dose ofondansetron and droperidol mixed liquor for preemptive anti vomit in laparoscopic surgery.Methods 180 ASAⅠ~ Ⅱpatients who were took laparoscopic surgery were randomlydivided into 3 groups (60 cases in each group). Patients in groupⅠwere given an injectionof ondansetron and droperidol mixed liquor (ondansetron 4 mg and droperidol 2.5 mg; totalof 3 ml) on bilateral Neiguan point 20 minutes before operation; Patients in groupⅡweregiven a vein shot of 3 ml ondansetron and droperidol mixed liquor while in groupⅢinjectedwith 3 ml of 0.9% sodium chloride solution 20 minutes before operation. The frequency anddegree of nausea and vomiting 24 hours after operation in each group were observed andscored according to evaluation standard. Results The incidence rate of nausea and …,Chinese Journal of Difficult and Complicated Cases,2011,*
Pravastatin enhances the NLRP3 inflammasome activation and deteriorates bleomycin induced lung inflammation and fibrosis,Augustine Choi,[摘要]: 正NLRP3 inflammasome was recently reported to involve in the procedure of lungfibrosis. Statins have been shown to exert anti-inflammatory effect in vitro and in vivo.However; recent reports reveal that statin enhances secretion of IL-1β; a potentproinflammatory cytokine; in monocytes. The roles of statins on lung fibrosis remaincontroversial and the mechanisms remain unclear. To,中华医学会呼吸病学年会——2011 (第十二次全国呼吸病学学术会议) 论文汇编,2011,*
Expression of up-regulated gene-4 in colon cancer and its clinicopathologic significance,Cui Hao; Zhang Chao; Liu Tao; Wang Pan; Xu Jianhua,Objective To investigate the expression of up-regulated gene-4 (URG-4) in colon cancertissues and adjacent non-cancerous tissues and its clinicopathologic significance. MethodsParaffin-embedded and liquid-nitrogen-preserved specimens of colon cancer tissues andadjacent non-cancerous tissues were prepared from 82 colon cancer patients in our hospitalfrom January to June in 2010. Expression of URG-4 mRNA and protein was detected byreverse transcription PCR (RT-PCR) and immunohistochemical staining; and its correlationwith clinicopathologic features was analyzed. Results The positive rate of URG-4 mRNAexpression in colon cancer tissues (85.73%; 70/82) was significantly higher than that inadjacent non-cancerous tissues (36.59%; 30/82)(P0. 01). The expression rate of URG-4protein in colon cancer tissues (70.73%; 58/82) was significantly higher than that in …,Acta Academiae Medicinae Militaris Tertiae,2011,*
Data engineering in graph databases,Byron Choi; Haibo Hu; Jianliang Xu; William KW Cheung; Chun-Hung Li; Jiming Liu,Abstract Graph-structured databases have a wide range of emerging applications; eg; theSemantic Web; eXtensible Markup Language (XML); biological databases and networktopologies. To-date; there has already been voluminous real-world (possibly cyclic andschemaless) graph-structured data. Therefore; data engineering in graph-structureddatabases has recently received a lot of attention; where there are limitations as well asscope for significant developments. In these databases; there exist many different indexesand different query languages; eg; XQuery; regular expressions; Web Ontology Langaugeand subgraph isomorphism; while there are few graphical user interfaces for effectivelyquerying subgraphs. In this paper; we examine and evaluate the current stateof-the-art ingraph-structured databases with respect to (i) query languages;(ii) dynamic aspects;(iii) …,*,2011,*
Inhibition of JAK2/STAT3-Mediated VEGF Upregulation under High Glucose Conditions by PEDF through a Mitochondrial ROS Pathway In Vitro (vol 51; pg 64; 2010),Zhi Zheng; Haibing Chen; Hui Zhao; Kun Liu; Dawei Luo; Yongdong Chen; Yihui Chen; Xiaolu Yang; Qing Gu; Xun Xu,*,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,2010,*
Damage Analysis for the Buildings in Wenchuan Earthquake on May 12 super (th),J-Y Lei; H Yang; X-Y Xu; J Hu,*,Wuhan Ligong Daxue Xuebao(Journal of Wuhan University of Technology),2010,*
Microwave Radar Retrieval of Snow Water Equivalent,SH Yueh; H Rott; TF Nagler; DW Cline; CR Duguay; R Essery; P Etchevers; I Hajnsek; M Kern; G Macelloni; E Malnes; JT Pulliainen; L Tsang; X Xu; H Marshall; K Elder,Abstract Fresh water stored in snow on land is an important component of the global watercycle. In many regions of the world it is vital to health and commerce. To make globalobservations of snow water equivalent (SWE); the Cold Regions Hydrology High ResolutionObservatory (CoReH2O) candidate mission based on X-and Ku-band synthetic apertureradar (SAR) technologies is currently going through the Phase-A study; sponsored by theEuropean Space Agency. In addition; the Snow and Cold Land Processes (SCLP) mission;also based on the dual-frequency SAR concept; was one of the satellite missionsrecommended for future NASA implementation. The frequency range for the CoReH2O andSCLP microwave radar; chosen to optimize the sensitivity to volumetric snowpackproperties; is 8-18 GHz (X-and Ku-bands). The overall radar SWE measurement principle …,AGU Fall Meeting Abstracts,2010,*
IDENTIFYING COAL & GANGUE STACK SITE BY DECISION TREE CLASSIFIER METHOD,F-F Li; C Ma; X-B Xu; H-H Ma,*,Journal of Geological Hazards and Environment Preservation,2010,*
Pricing strategy on supply chain and its algorithm,Zhen-hua Gao; Xiao-ming Xu,The manufacturer and retailers of the supply chain will pursue maximization of profits inproduct pricing; which tend to show relations of game in which stackelberg game is a typicalone. The pricing decisions of supply chain model with one manufacture and multipleretailers is established through multi-layer planning model in this paper. And the optimalsolutions of this model is obtained through an improved genetic algorithm that adjust thesearching range by the outstanding individuals which searched during the operation ofgenetic algorithm. According to numerical examples; the interest of each member can beguaranteed to maximize in the supply chain of distribution control type although the totalprofits of the best may not be achieved.,Industrial Engineering and Engineering Management (IE&EM); 2010 IEEE 17Th International Conference on,2010,*
A two-dimensional manganese (II) complex: poly [bis (μ2-4; 4′-bipyridyl) tetrakis (μ2-3; 5-dinitrobenzoato) dimanganese (II)],Jian Wang; Z-L Li; X-Z Xu; W-J Yan,The Mn atom in the title compound;[Mn2 (C7H3N2O6) 4 (C10H8N2) 2] n; is six-coordinatedby two N atoms and four O atoms; forming a distorted octahedral geometry. The Mn—O bondlengths are in the range 2.1281 (13)–2.2011 (12) Å and the Mn—N bond lengths are 2.269(2) and 2.278 (2) Å. Mn (II) atoms are double-bridged along the a axis by two pairs of bi-monodentate carboxyl groups; forming a double-stranded chain; while the bidentate 4; 4′-bipyridine ligand bridges the Mn atom along the b axis. This results in a two-dimensionalstructure constructed of oblong grids with the sides of length 11.634 and 5.075 Å,Acta Crystallographica Section E: Structure Reports Online,2010,*
NF sub (3) Decomposition Without Water over Al sub (2) O sub (3) Prepared by Using Sol-gel Method,L Sun; F-F Fu; Y-N Wang; X-F Xu,*,Journal of Yantai University Natural Science and Engineering Edition,2010,*
Purification of mutacin,Liu Yang; XF Xu; BX Yang; Wen Liu; Song Li,OBJECTIVE: To purify mutacin produced from isolated Streptococcus mutans (S. mutans)strains in order to; contribute to molecular biological research of mutacin. METHODS: Theantibacterial activity of 80 isolated strains was tested by the stab culture technique againstStreptococcus oralis ATCC 10557. The mutacin produced by strain 1G; was initially purifiedby solid-phase extraction (SPE) after crude extraction by chloroform. And then the activesubstances were purified by twice reversed-phase high performance liquid chromatography(RP-HPLC). The purified target peptide (mutacin) was collected and freeze-dried for furtherstudy. RESULTS: The greatest active strain of these S. mutans isolates; the strain 1G wasobtained. Roughly 15 microg crude mutacin was extracted from 200 mL liquid medium ofthis strain 1G. The purified mutacin through SPE and twice RP-HPLC was obtained …,Hua xi kou qiang yi xue za zhi= Huaxi kouqiang yixue zazhi= West China journal of stomatology,2010,*
Phonomicrosurgery,Wen Xu; De-Min Han,1. Zhonghua Er Bi Yan Hou Tou Jing Wai Ke Za Zhi. 2010 Sep;45(9):785-9.[Phonomicrosurgery]. [Article in Chinese]. Xu W; Han DM. PMID: 21092687 [Indexedfor MEDLINE]. Publication Types: Research Support; Non-US Gov't. MeSH terms.Humans; Microsurgery/methods*; Vocal Cords; Voice Disorders/surgery*.,Zhonghua er bi yan hou tou jing wai ke za zhi= Chinese journal of otorhinolaryngology head and neck surgery,2010,*
Data sweeper: A proactive filtering framework for error-bounded sensor data collection,Dan Wang; Jiangchuan Liu; Jianliang Xu,In this paper; we develop a novel framework that attempts to reduce network traffic for error-bounded data collection in wireless sensor networks. In many sensor applications; it isacceptable that the monitoring results evaluated based on collected data might deviate fromthe exact results; as long as the error is bounded by a certain threshold. One well-knowntechnique for error-bounded data collection is data filtering; which explores temporal datacorrelation to suppress data updates. A concrete scheme was proposed in [1]. The datacollection is divided in rounds. A filter is installed on each node and the total filter size isconstrained by the user-specified error budget. Intuitively; if the data change from the lastupdate report is smaller than the filter size; the current update is suppressed; ie; not to reportto the base station. To adapt to system dynamics; the sizes of all filters are periodically …,Quality of Service (IWQoS); 2010 18th International Workshop on,2010,*
SU‐GG‐T‐404: Demonstration of the Ability to Morph an Existing Whole‐Body Phantom to a Different Individual,Y Na; A Ding; P Caracappa; X Xu,Purpose: Although patient-specific partial-body phantoms can be created from CT data;whole-body phantoms are desired for the assessment of organ doses in CT; internal nuclearmedicine and external-beam radiation treatment procedures. This study proposes aninnovative strategy for developing patient-specific whole-body phantoms by morphing a pairof deformable phantoms. Adjustments were made to the original data to make thesephantoms compatible with anatomical parameters and the tissue/organ surfaces matchingthe values specified by patient-specific image data. Method and Materials: In order to matchtissue/organ surfaces to the patient-specific data; three different adjustment approaches tothe mesh deformation are considered as follows:(1) uniform scale factor adjustment:displacement of each vertex point by a uniform scale factor in relation to the organ …,Medical Physics,2010,*
Fifty-second annual meeting of the american association of physicists in medicine Abstracts,M Mille; J Gu; A Ding; X Xu; M Stabin; B Liu; S Treves; F Fahey,*,MEDICAL PHYSICS,2010,*
SU‐GG‐I‐68: Calculation and Evaluation of Internal and External Radiation Exposure to Adult and Pediatric Patients from PET/CT Examinations,M Mille; J Gu; A Ding; X Xu; M Stabin; B Liu; S Treves; F Fahey,Purpose: To assess organ and effective dose for patients undergoing whole-body F-18 FDGPET/CT examinations using available software. Materials and Methods: The OLINDA/EXM1.1 code was used in conjunction with an F-18 FDG biokinetic model to assess PET dose foradult male/female and pediatric patients of various ages. For the PET emission scan it wasassumed that 555 MBq of F-18 was administered to adults and that the activity for pediatricpatients ranged from 18.5 to 370 MBq according to weight. The dose from the CT portion ofthe exam was assessed using the recently developed VirtualDose dose-reporting software.The calculations assume a GE LightSpeed 16 scanner was used to perform a CTattenuation correction scan at 140 kVp and 25 mAs and a diagnoisic CT at 140 kVp and 200mAs. Results: The effective doses for adult male and female patients undergoing PET/CT …,Medical Physics,2010,*
SU‐GG‐J‐148: Evaluation of Performance of a Conceptual Time‐Resolved Proton Range Telescope for In‐Room Respiration Monitoring Using Monte Carlo Simula...,B Han; A Ding; X Xu; B Bednarz; G Sharp; N Choi; G Chen; K Riper,Purpose: To demonstrate the feasibility to perform and optimize a time-resolved protonrange telescope (TRRT) in localization of moving lung tumors and quantification of protonrange variations. Method: A TRRT is designed to detect transmission protons and provide afluoroscopic image showing tumor location and range perturbations prior to or duringtreatment. MCNPX code with a particle-tracking feature was used to simulate and evaluatethe TRRT performance; especially in visualizing and quantifying the proton range variationsduring respiration. Monoenergetic protons; 235 MeV in a 15cm× 15cm field; were trackedone by one as they pass through position detectors; 4DCT phantom; and finally scintillatorsthat measured position and residual energies. Mass density and elemental composition oftissues were defined from a set of 4DCT of a lung patient. Radiological pathlength in the …,Medical Physics,2010,*
TH‐C‐201B‐04: Methods to Account for Imaging Doses from Diagnostic MDCT or Kilovoltage CBCT in Prostate Treatment Planning: Monte Carlo Studies Using Sca...,A Ding; J Gu; M Mille; X Xu; Y Wang; A Trofimov,Purpose: MDCT and kilovoltage CBCT are increasingly used in IGRT. AAPM TG-75 hasmade a series of recommendations on imaging doses. Recent studies have focused on aninclusion of imaging doses using a radiation treatment planning (RTP) system. This paperdescribes the use of Monte Carlo methods to calculate imaging dose for a prostate IGRTtreatment case. Methods: An IMRT treatment plan per RTOG 0126 for a prostate carcinomawas used involving 28 initial fractions and a boost in 16 fractions. Constraints to rectumbladder and femoral heads were enforced. A total of 40 imaging procedures wereconsidered involving a MDCT or a KVCBCT scanner that is operated at 250 mAs. A GELightSpeed 16-MDCT scanner and a Varian On-Board Imager (OBI) were modeled withparameters reported in the literature. Planning CT images were used to construct a …,Medical Physics,2010,*
Evaluation of software tools for PET/CT dose studies,Matthew Mille; Jianwei Gu; Aiping Ding; X George Xu; Michael Stabin; Bob Liu,Objectives To evaluate currently available tools for assessing PET/CT dose and recommenddirections for future improvement. Methods The whole-body effective dose (ED) for patientsundergoing PET/CT examinations was calculated using currently available software. At thistime there is no single software for performing both the internal and external dosecalculations. The contribution to the ED from the F-18 FDG PET portion of the exam wasassessed using OLINDA 1.1. The CT dose was assessed using a new software; calledVirtualDose; which is being developed at RPI. The whole-body adult scanning protocolusing a GE LightSpeed 16 scanner included a low-dose non-contrast CT attenuationcorrection (CTAC)(140 kV; 25 mAs; pitch 1.375; 20 mm collimation); a contrast-enhanced(diagnostic) CT (140 kV; 200 mAs; pitch 1.375; 20 mm collimation); and a PET emission …,Journal of Nuclear Medicine,2010,*
A new route to large area graphene by selective pulsed laser ablation,A Roy Barman; S Dhar; G Ni; X Wang; X Xu; Z Yi; A Ariando; B Oezyilmaz; T Venkatesan; S Tripathy,Because of its remarkable electronic properties graphene has a very bright technologicalfuture. One of the current challenges is the fabrication of defect free graphene over largeareas; a must for device technology. We present a new route for producing a uniform; large areasingle layer graphene by selectively ablating multilayer graphene by pulsed laserirradiation. An energy density window is found within which all the layers except a single layergraphene are successfully ablated at room temperature either in Ar atmosphere or vacuum. Theresidual defects after laser ablation observed by Raman spectroscopy has little influence onthe intrinsic electron mobility. These defects are removed by a post ablation high temperatureannealing. In a bottoms-up approach; this process is being coupled with a CVD graphene depositionsystem which can potentially produce high purity single layer graphene on a large scale.,Bulletin of the American Physical Society,2010,*
A new route to large area graphene by selective pulsed laser ablation,A Roy Barman; S Dhar; G Ni; X Wang; X Xu; Z Yi; A Ariando; B Oezyilmaz; T Venkatesan; S Tripathy,Abstract Because of its remarkable electronic properties graphene has a very brighttechnological future. One of the current challenges is the fabrication of defect free grapheneover large areas; a must for device technology. We present a new route for producing auniform; large area single layer graphene by selectively ablating multilayer graphene bypulsed laser irradiation. An energy density window is found within which all the layersexcept a single layer graphene are successfully ablated at room temperature either in Aratmosphere or vacuum. The residual defects after laser ablation observed by Ramanspectroscopy has little influence on the intrinsic electron mobility. These defects areremoved by a post ablation high temperature annealing. In a bottoms-up approach; thisprocess is being coupled with a CVD graphene deposition system which can potentially …,APS Meeting Abstracts,2010,*
WT1 and RHAMM specific CD8+ T-cells can be isolated and purified by streptamers for adoptive transfer,A Schmitt; X Xu; X Wang; I Hilgendorf; K Borchert; M Freund; M Schmitt,*,BONE MARROW TRANSPLANTATION,2010,*
