Introduction to Automata Theory; Languages; and Computation,Larry Ullman,*,*,2006,18258
Shasta: Interactive reporting at scale,Gokul Nath Babu Manoharan; Stephan Ellner; Karl Schnaitter; Sridatta Chegu; Alejandro Estrella-Balderrama; Stephan Gudmundson; Apurv Gupta; Ben Handy; Bart Samwel; Chad Whipkey; Larysa Aharkava; Himani Apte; Nitin Gangahar; Jun Xu; Shivakumar Venkataraman; Divyakant Agrawal; Jeffrey D Ullman,Abstract We describe Shasta; a middleware system built at Google to support interactivereporting in complex user-facing applications related to Google's Internet advertisingbusiness. Shasta targets applications with challenging requirements: First; user querylatencies must be low. Second; underlying transactional data stores have complex" read-unfriendly" schemas; placing significant transformation logic between stored data and theread-only views that Shasta exposes to its clients. This transformation logic must beexpressed in a way that scales to large and agile engineering teams. Finally; Shasta targetsapplications with strong data freshness requirements; making it challenging to precomputequery results using common techniques such as ETL pipelines or materialized views.Instead; online queries must go all the way from primary storage to user-facing views …,Proceedings of the 2016 International Conference on Management of Data,2016,1
Some pairs problems,Jeffrey D Ullman; Jonathan Ullman,Abstract A common form of MapReduce application involves discovering relationshipsbetween certain pairs of inputs. Similarity joins serve as a good example of this type ofproblem; which we call a" some-pairs" problem. In the framework of [4]; algorithms aremeasured by the tradeoff between reducer size (maximum number of inputs a reducer canhandle) and the replication rate (average number of reducers to which an input must besent. There are two obvious approaches to solving some-pairs problems in general. Weshow that no general-purpose MapReduce algorithm can beat both of these two algorithmsin the worst case. We then explore a recursive algorithm for solving some-pairs problemsand heuristics for beating the lower bound on common instances of the some-pairs class ofproblems.,Proceedings of the 3rd ACM SIGMOD Workshop on Algorithms and Systems for MapReduce and Beyond,2016,1
“Compilers–Principles; Techniques and Tools”; Pearson Education; 2007,Alfred V Aho; Monica S Lam; Ravi Sethi; Jeffrey D Ullman,*,*,2016,1
Brief Announcement: Meta-MapReduce A Technique for Reducing Communication in MapReduce Computations⋆,Foto Afrati; Shlomi Dolev; Shantanu Sharma; Jeffrey D Ullman,The federation of cloud and big data activities is the next challenge where MapReduceshould be modified to avoid (big) data migration across remote (cloud) sites. This is exactlyour scope of research; where only the very essential data for obtaining the result istransmitted; reducing communication; processing and preserving data privacy as much aspossible. We propose an algorithmic technique for MapReduce algorithms; called Meta-MapReduce; that decreases the communication cost by allowing us to process and movemetadata to clouds and from the map to reduce phases. Details are given below: Locality ofData. Input data to a MapReduce job; on one hand; may exist at the same site wheremappers and reducers reside. However; ensuring an identical location of data and mappers-reducers cannot always be guaranteed. On the other hand; it may be possible that a user …,Stabilization; Safety; and Security of Distributed Systems: 17th International Symposium; SSS 2015; Edmonton; AB; Canada; August 18-21; 2015; Proceedings,2015,1
Handling skew in multiway joins in parallel processing,Foto N Afrati; Jeffrey D Ullman; Angelos Vasilakopoulos,Abstract: Handling skew is one of the major challenges in query processing. In distributedcomputational environments such as MapReduce; uneven distribution of the data to theservers is not desired. One of the dominant measures that we want to optimize in distributedenvironments is communication cost. In a MapReduce job this is the amount of data that istransferred from the mappers to the reducers. In this paper we will introduce a noveltechnique for handling skew when we want to compute a multiway join in one MapReduceround with minimum communication cost. This technique is actually an adaptation of theShares algorithm [Afrati et. al; TKDE 2011].,arXiv preprint arXiv:1504.03247,2015,1
Brief Announcement: Assignment of Different-Sized Inputs in MapReduce⋆,Foto Afrati; Shlomi Dolev; Ephraim Korach; Shantanu Sharma; Jeffrey D Ullman,Reducer Capacity. An important parameter to be considered in MapReduce algorithms isthe “reducer capacity.” A reducer is an application of the reduce function to a single key andits associated list of values. The reducer capacity is an upper bound on the sum of the sizesof the values that are assigned to the reducer. For example; we may choose the reducercapacity to be the size of the main memory of the processors on which the reducers run. Weassume that all the reducers have an identical capacity; denoted by q. Motivation andExamples. We demonstrate a new aspect of the reducer capacity in the scope of severalspecial cases. One useful special case is where an output depends on exactly two inputs.We present two examples where each output depends on exactly two inputs and define twoproblems that are based on these examples.,Distributed,2014,1
Jure Leskovec,Anand Rajaraman; Jeffrey D Ullman,This book evolved from material developed over several years by Anand Rajaraman andJeff Ullman for a one-quarter course at Stanford. The course CS345A; titled “Web Mining;”was designed as an advanced graduate course; although it has become accessible andinteresting to advanced undergraduates. When Jure Leskovec joined the Stanford faculty;we reorganized the material considerably. He introduced a new course CS224W on networkanalysis and added material to CS345A; which was renumbered CS246. The three authorsalso introduced a large-scale data-mining project course; CS341. The book now containsmaterial taught in all three courses.,*,2010,1
Lav integration of uncertain data,Parag Agrawal; Anish Das Sarma; Jeffrey Ullman; Jennifer Widom,*,*,2008,1
A survey of new directions in database systems,Jeffrey D Ullman,Summary form only given; as follows. As database system research evolves; there areseveral enduring themes. One; of course; is how we deal with the largest possible amountsof data. A less obvious theme is optimization¿ it is an essential ingredient of all modernforms of database system. Because we deal with large volumes of data; we are often forcedto process that data in regular ways. But when operations are uniform; there is anopportunity for the use of very-high-level languages; of which SQL is the primary example.However; to make a very-high-level language effective; we need to optimize it well; that is;produce effective query plans from all sorts of queries. In this talk; we shall review theprincipal directions in which modern database research is going; and in each case talk a bitabout the optimization problems. Stream management systems are one very important …,Database Systems for Advanced Applications; 2003.(DASFAA 2003). Proceedings. Eighth International Conference on,2003,1
Endliche Automaten,John E Hopcroft; Rajeev Motwani; Jeffrey D Ullmann,• Fox; Christopher (1992): Lexical Analysis and Stoplists. In: Frakes; William und RicardoBaeza-Yates (Hg.): Information Retrieval. Data Structures and Algorithms . Englewood Cliffs;NJ: Prentice Hall. S. 102-130 http://www.dcc.uchile.cl/~rbaeza/iradsbook/ http://www-lsi.upc.es/~rbaeza/iradsbook/irbook.html • Grahne; Gosta (2002): Introduction to Theoretical ComputerScience. Course Slides. http://www.cs.concordia.ca/~teaching /comp335/2002F • Jurafsky; Danielund James H. Martin (2000): Speech and Language Processing. An Introduction to NaturalLanguageProcessing; Computational Linguistics and Speech Recognition. New Jersey: PrenticeHall. S. 21-56. • Hopcroft; John E. Rajeev Motwani und Jeffrey D. Ullman (2001): Introductionto Automata Theory; Languagesand Computation. Addison-Wesley. http://www- db … 3 ©Karin Haenelt; Endliche Automaten L; 21.05./15.01.2003 … • Karttunen; Lauri (2003) …,Einführung in die Automatentheorie; Formale Sprachen und Komplexitätstheorie. Addison-Wesley,2002,1
Classical Database Systems,Jeffrey D Ullman,SIDALC.,*,1988,1
An approach to processing queries in a logic-based query language,Jeffrey D Ullman,Abstract We summarize the “capture rule” approach to planning queries in a rule-orienteddatabase management system. Selecting from among strategies for the application of logicalrules to data may be viewed as an advanced form of query optimization. Capture rulesprovide a framework within which a system can make such decisions. They also assist in thedevelopment of a theory of optimal strategies for logic processing. This paper surveys someof the known capture rules and suggests how they can be fit together into a system thatprovides “knowledge processing” with database management.,*,1986,1
Compilers: Principles; Techniques; and Tools</TITLE,AV Aho; R Sethi; JD Ullman,• The Frame ontology (Gruber; 1993)✍ partial vocabulary of the Frame ontology relationsubclass-of (? child-class? parent-class) relation superclass-of (? parent-class? child-class)relation subrelation-of (? child-relation? parent-relation) relation direct-instance-of (?individual? class) relation direct-subclass-of (? child-class? parent-class),*,1985,1
A view of directions in relational database theory,Jeffrey D Ullman,Abstract We shall briefly survey what the author believes are some of the most fruitfuldirections in relational database theory. These directions include dependency inferences;support for the universal relation concept; null value semantics; and an exploration of theproperties of acyclic database schemes.,International Colloquium on Automata; Languages; and Programming,1981,1
The UR strikes back,Jeffrey D Ullman,*,*,1981,1
A Survey of Formal Language Theory,JE Hopcroft; JD Ullman,*,Proceedings of the Princeton Conference on Information Sciences and Systems,1967,1
Foundations of,A Aho; J Ullman,*,Computer,*,1
Report from the Fourth Workshop on Algorithms andSystems for MapReduce and Beyond (BeyondMR'17),Foto N Afrati; Jan Hidders; Paraschos Koutris; Jacek Sroka; Jeffrey Ullman,Abstract This report summarizes the presentations and discussions of the fourth workshopon Algorithms and Systems for MapReduce and Beyond (BeyondMR'17). The BeyondMRworkshop was held in conjunction with the 2017 SIGMOD/PODS conference in Chicago;Illinois; USA on Friday May 19; 2017. The goal of the workshop was to bring togetherresearchers and practitioners to explore algorithms; computational models; languages andinterfaces for systems that provide large-scale parallelization and fault tolerance. Theseinclude specialized programming and data-management systems based on MapReduceand extensions thereof; graph processing systems and data-intensive workflow systems.The program featured two well-attended invited talks; the first on current and futuredevelopment in big data processing by Matei Zaharia from Databricks and the University …,ACM SIGMOD Record,2018,*
Report from the third workshop on Algorithms and Systems for MapReduce and Beyond (BeyondMR'16),Foto N Afrati; Jan Hidders; Christopher Ré; Jacek Sroka; Jeffrey Ullman,Abstract This report summarizes the presentations and discussions of the third workshop onAlgorithms and Systems for MapReduce and Beyond (BeyondMR'16). The BeyondMRworkshop was held in conjunction with the 2016 SIGMOD conference in San Francisco;California; USA on July 1; 2016. The goal of the workshop was to bring together researchersand practitioners to explore algorithms; computational models; architectures; languages andinterfaces for systems that need largescale parallelization and systems designed to supportefficient parallelization and fault tolerance. These include specialized programming anddata-management systems based on MapReduce and extensions; graph processingsystems; data-intensive workflow and dataflow systems. The program featured two very wellattended invited talks by Ion Stoica from AMPLab; University of California Berkeley and …,ACM SIGMOD Record,2017,*
Data Science Education: We're Missing the Boat; Again,Bill Howe; Michael Franklin; Laura Haas; Tim Kraska; Jeffrey Ullman,In the first wave of data science education programs; data engineering topics (systems;scalable algorithms; data management; integration) tended to be de-emphasized in favor ofmachine learning and statistical modeling. The anecdotal evidence suggests this was amistake: data scientists report spending most of their time grappling with data far upstream ofmodeling activities. A second wave of data science education is emerging; one withincreased emphasis on practical issues in ethics; legal compliance; scientific reproducibility;data quality; and algorithmic bias. The data engineering community has a second chance toinfluence these programs beyond just providing a set of tools. In this panel; we'll discuss therole of data engineering in data science education programs; and how best to capitalize onemerging opportunities in this space.,Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,*
Boosting the Value of Online Class Forum Facilities,Ankita Bihani; Jeffrey Ullman; Andreas Paepcke,We provide experimental results that help automate two related tasks around onlineinstructional forum use. We showhow forum posts can automatically be evaluated forinclusion in a course specific frequently asked questions list. Wefurther show how computeralgorithms can help instructorsidentify students who deserve course credit for theirparticipation in the class forum. We deploy forum usage statisticsthat are readily available inmost online forum facilities totrain two algorithms. For the FAQ inclusion task we trainalogistic regression to an accuracy of 0.78. As ground truthwe asked teaching assistants ofone course to provide expertjudgment for use in the regression training phase. Fortheacademic credit apportioning task we again used experts tocompare pairs of forumcontributions. Using those judgmentswe trained a support vector machine to approximate …,*,2017,*
Concise essence-preserving big data representation,Philip Derbeko; Shlomi Dolev; Ehud Gudes; Jeffrey D Ullman,Controversially; more data is not necessary better than less data. The explosion of the datalead to a number of interesting practical and theoretical problems. Among those problemsare the need to filter; process; verify; index; distribute; protect and make redundant copies ofthe data. This data “massaging” usually take a lot of time and processing power. However;the quantity of the collected data does not necessary mean quality; as a lot of data isrepetitive or does not contain any new information. Nevertheless; it still has to be processed;filtered; consumes high communication volume; has to be protected from breaches and fromstorage failures. In this position paper we propose to perform data reduction techniques onthe collected (big) data prior to gathering of the data in a single location. In many cases(exemplified by two use-cases); especially in Internet-of-Things (IoT); those techniques …,Big Data (Big Data); 2016 IEEE International Conference on,2016,*
Computing Marginals Using MapReduce: Keynote talk paper,Foto N Afrati; Shantanu Sharma; Jeffrey D Ullman; Jonathan R Ullman,Abstract We consider the problem of computing the data-cube marginals of a fixed order k(ie; all marginals that aggregate over k dimensions); using a single round of MapReduce.The focus is on the relationship between the reducer size (number of inputs allowed at asingle reducer) and the replication rate (number of reducers to which an input is sent). Weshow that the replication rate is minimized when the reducers receive all the inputsnecessary to compute one marginal of higher order. That observation lets us view theproblem as one of covering sets of k dimensions with sets of a larger size m; a problem thathas been studied under the name" covering numbers." We offer a number of constructionsthat; for different values of k and m meet or come close to yielding the minimum possiblereplication rate for a given reducer size.,Proceedings of the 20th International Database Engineering & Applications Symposium,2016,*
Portrait of an Indexer—Computing Pointers Into Instructional Videos,Andrew Lamb; Jose Hernandez; Jeffrey Ullman; Andreas Paepcke,We examine algorithms for creating indexes into ordered series of instructional lecture videotranscripts. The goal is for students and industry practitioners to use the indexes towardsreview or reference. Lecture videos differ from often-examined document collections such asnewspaper articles in that the transcript ordering generally reflects pedagogical intent. Onechallenge is therefore to identify where a concept is primarily introduced; and where theresulting index should thus direct students. The typically applied TF-IDF approach getstricked in this context by artifacts such as worked examples whose associated vocabularymay dominate a lecture; but should not be included in a good index. We contrast the TF-IDFapproach with algorithms that consult Wikipedia documents to vouch for term importance.This method helps filter the harmful artifacts. We measure the algorithms against three …,*,2016,*
Modul IB-207: Compiler,Attributierter Syntaxbaum; AV Aho; MS Lam; R Sethi; JD Ullmann,Die Studierenden kennen das OSI-7-Schichten-Modell und–zum Vergleich–das TCP/IP-Modell. Sie kennen die grundlegenden Aufgaben in den Schichten 1-4 einschließlich derentsprechenden Realisierungen im TCP/IP-Stack. Die Studierende sollen wenigstens füreine Applikation auf L7 exemplarisch zeigen können; wie die Dienste der niedrigerenSchichten genutzt werden.,Modulhandbuch,2016,*
Towards Automated Study Guides for MOOCs,Jose Hernandez; Andrew Lamb; Andreas Paepcke; Jeffrey Ullman,Page 1. Collaboration: Towards Automated Study Guides for MOOCs Jose Hernandez StanfordUniversity josehdz@stanford.edu Andrew Lamb Stanford University lamb@cs.stanford.eduAndreas Paepcke Stanford University paepcke@cs.stanford.edu Jeffrey Ullman Stanford Universityullman@stanford.edu 1 Introduction One of the biggest challenges of delivering education withmassively open online courses (MOOCs) is the high student to instructor ratio; which is furthercom- pounded in courses where students don't arrive at tra- ditional term boundaries. In theextreme; untended courses may not have any active teaching staff. With- out support; studentsfend for themselves when they don't understand a concept or need to review for a test …,*,2015,*
;“Introduction to Automata Theory; Languages and Computations”; Pearson Education; 2007,John E Hopcroft; Rajeev Motwani; Jeffery D Ullman,*,*,2015,*
Reducer capacity and communication cost in MapReduce algorithms design,Foto Afrati; Shlomi Dolev; Ephraim Korach; Shantanu Sharma; Jeffrey D Ullman,Abstract An important parameter to be considered in MapReduce algorithms is the" reducercapacity;" is introduced here for the first time. The reducer capacity is an upper bound on thesum of the sizes of the inputs that are assigned to the reducer. We consider; for the first time;the different sizes of the inputs; which are sent to the reducers. Another significant parameterin a MapReduce job is" communication cost"--the total amount of data transferred--betweenthe map and reduce phases. The communication cost can be minimized by minimizing thenumber of copies of inputs sent to the reducers.,Proceedings of the 8th ACM International Systems and Storage Conference,2015,*
Big Data Management and Analytics,Jure Leskovec; Anand Rajaraman; Jeff Ullman,Page 1. Big Data Management and Analytics Lecture Notes Winter semester 2015 / 2016Ludwig-Maximilians-University Munich © Prof. Dr. Matthias Renz 2015 Based on lectures by DonaldKossmann (ETH Zürich); as well as Jure Leskovec; Anand Rajaraman; and Jeff Ullman (StanfordUniversity) Page 2. DATABASE SYSTEMS GROUP Course Logistics • Course website: •http://www.dbs.ifi.lmu.de/cms/Big_Data_Management_and_Analytics • Registration for this lectureis now open via Uniworx • Registration required to attend the exams!!! • Organization: • Load:3+2 hours weekly • Required: Lecture "Database Systems I" or equivalent • Beneficial: Lecture"Knowledge Discovery in Databases I" or equivalent • Lecture: Prof. Dr. Matthias Renz • Assisting:Klaus Arthur Schmid; Felix Borutta; Evgeniy Faermann; Christian Frey • Tutors: TBA Big DataManagement and Analytics 2 Page 3. DATABASE SYSTEMS GROUP …,*,2015,*
Editor’s Note: Special Issue on Database Theory,Daniel Deutch Amsterdamer; Tova Milo; P Senellart; Pierre Bourhis; Victor Vianu; Dag Hovland Antonopoulos; Wim Martens; Frank Neven; Jeffrey D Ullman; Tom J Ameloot; Jan Van den Bussche,Theory of Computing Systems gratefully acknowledges the editorial work of Alin Deutsch; Universityof California; San Diego on these 7 articles for this Special Issue on Database Theory … & OptimalProbabilistic Generation of XML Documents by Serge Abiteboul; Yael Amsterdamer; DanielDeutch; Tova Milo; and P. Senellart & On the Data Complexity of Consistent Query Answeringby Balder ten Cate; Gaëlle Fontaine; and Phokion G. Kolaitis & Certain Answers over IncompleteXML Documents: Extending Tractability Boundary by Amélie Gheerbran and Leonid Libkin &Highly Expressive Query Languages for Unordered Data Trees by Serge Abiteboul; Pierre Bourhisand Victor Vianu & Deciding Twig-definability of Node Selecting Tree Automata by TimosAntonopoulos; Dag Hovland; Wim Martens and Frank Neven & Parallel Skyline Queries by FotoN. Afrati; Paraschos Koutris; Dan Suciu and Jeffrey D. Ullman & Deciding Confluence for …,Theory Comput Syst,2015,*
Department of Computer Science Stanford University,Jeffrey D Ullman,ABSTRACT Two of the great themes in the work of Seymour Ginsburg are language theoryand database theory. When I worked for SG at System Development Corp. in 1965; he wasin the process of formulating the material of language theory: closure properties; decidabilityproperties; and struc-ture of subclasses. These were summarized in the book Ginsburg[1966]. which I had the opportunity to read in note form. Much later; SG and I both becameinterested in database theory; and it is interesting to see how ideas from language theorycarry over to an important area of database theory: logical rules and queries. In this paper;we shall summarize the relationship between languages and logical rules. There is a naturalreduction from context-free grammars to a special case of logical rules called “chain rules.”We are able to answer difficult questions about logical queries through language …,Theoretical Studies in Computer Science,2014,*
Theoretical studies in computer science,Jeffrey D Ullman,Theoretical Studies in Computer Science focuses on the field of theoretical computerscience. This book discusses the context-free multi-languages; non-membership in certainfamilies of context-free languages; and single tree grammars. The complexity of structuralcontainment and equivalence; interface between language theory and database theory; andautomata theory for database theoreticians are also deliberated. This text likewise coversthe datalog linearization of chain queries; expressive power of query languages; and objectidentity and query equivalences. Other topics include the unified approach to data and meta-data modification for data/knowledge bases; polygon clipping algorithms; and convexpolygon generator. This publication is intended for computer scientists and researchersinterested in theoretical computer science.,*,2014,*
95 Generative Capacity,JE Hopcroft; JD Ullman,Generative capacity is a characteristic of grammatical formalisms. Weak generative capacityrefers to the kind of languages a formalism can characterise purely in terms of their stringsetthat is; in terms of the strings of items which are members of the language. Stronggenerative capacity is a less clear-cut notion which refers not just to strings but also tostructures.,Catalogue of Artificial Intelligence Tools,2012,*
PODS 30th Anniversary Colloquium,Maurizio Lenzerini; Moshe Y Vardi; Ronald Fagin; Jeffrey D Ullman; Serge Abiteboul; Victor Vianu; Frank Neven,Google; Inc. (search). SIGN IN SIGN UP. PODS 30th Anniversary Colloquium.Full Text: Wmv Wmv see source materials below for more options. Authors:Maurizio Lenzerini; Università di Roma La Sapienza. Moshe Y. Vardi; RiceUniversity. Ronald Fagin; IBM Almaden Research Center.,Proceedings of the thirtieth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2011,*
Push-Down Automata and Context-Free Languages,Yunlin Su; Song Y Yan,Abstract Push-down automata (PDA) form the most important class of automata betweenfinite automata and Turing machines. As can be seen from the previous chapter;deterministic finite automata (DFA) cannot accept even very simple languages such as\left{x^ ny^ n\left| n ∈ N\right.\right\}; but fortunately; there exists a more powerful machine; push-down automata; which can accept it. Just as DFA and nondeterministic finite automata(NFA); there are also two types of push-down automata: deterministic push-down automata(DPDA) and non-deterministic push-down automata (NPDA). The languages which can beaccepted by PDA are called context-free languages (CFL); denoted by LCF.Diagrammatically; a PDA is a finite state automaton (see Fig. 5.1); with memories (push-down stacks). In this chapter; we shall study PDA and their associated languages; context …,*,2011,*
Anand Rajaraman,Jeffrey D Ullman,This book evolved from material developed over several years by Anand Rajaraman andJeff Ullman for a one-quarter course at Stanford. The course CS345A; titled “Web Mining;”was designed as an advanced graduate course; although it has become accessible andinteresting to advanced undergraduates.,*,2010,*
Prof. Raj Reddy,Jeffrey D Ullman,*,*,2009,*
Daisy F. Sang; Office 8/8; Phone 909-869-3469; Email fcsang@ csupomona. edu Office hours: Tuesday 9–10 AM; Wednesday 2–3 PM; Thursday 9–10 AM and 1–3...,AV Aho; MS Lam; R Sethi; JD Ullman,*,*,2009,*
Equal Opportunity Support for All,Jeffrey D Ullman; Jennifer Widom,*,Communications of the ACM,2009,*
DSpace JSPUI,Tiếng Việt,Dynamic Customer Strategy: Big Profits from Big Data is a comprehensive guide toexploiting big data for both business-to-consumer and business-to-business marketing. Thiscomplete guide provides a process for rigorous decision making in navigating the data-driven industry shift; informing marketing practice; and aiding businesses in early adoption.Using data from a five-year study to illustrate important concepts and scenarios along theway; the author speaks directly to marketing and operations professionals who may notnecessarily be big data savvy. With expert insight and clear analysis; the book helpseliminate paralysis-by-analysis and optimize decision making for marketing performance.Nearly seventy-five percent of marketers plan to adopt a big data analytics solution withintwo years; but many are likely to fail. Despite intensive planning; generous spending; and …,Collections,2008,*
50 Formale Strukturen,Programmiersprachen als formale Sprachen; Alfred A Aho; Ravi Sethi; Jeffrey Ullmann; Nikolaus Wirth,*,Modulhandbuch,2006,*
Lo normativo y lo descriptivo y su conflicto en las praxiologías: el caso de las teorías de la utilidad (de predicadores y pecadores); tesis doctoral 1994,Pedro FJ Pavesi,PARTE 1. LO DESCRIPTIVO; LO NORMATIVO; LO FORMAL: El discurso descriptivo. Lasnormas y los sistemas normativos. La verbalización de las normas: las falsas normas. Lalógica de las normas. Los formalismos y su interpretación. Lo normativo en las teorías de laacción humana: la praxiología. PARTE 2. LA UTILIDAD; SU MEDICION Y SUS TEORIAS:Esbozo del problema de la medición de la utilidad. El paradigma normativo y lacardinalidad. La normatividad y sus violaciones. PARTE 3. REPLANTEO DE LADICOTOMIA NORMATIVA-DESCRIPTIVA: TEORIA DE LA ELECCION EINTEPRETACIONES: La polémica normativo-descriptiva. De las teorías de la utilidad a lasteorías de la elección. Replanteo de la dicotomía normativo-descriptiva. PARTE 4. COMOELEGIR ENTRE TEORIAS NORMATIVAS CONFLICTIVAS: La reformulación del …,*,2004,*
Special Issue on PODS 2001,Ronald Fagin; Amnon Lotem; Moni Naor; Kim S Larsen; Dimitris Achlioptas; Noga Alon; Tova Milo; Frank Neven; Dan Suciu; Victor Vianu; Nilesh N Dalvi; Sumit K Sanghai; Prasan Roy; S Sudarshan; Paolo Ferragina; Nick Koudas; S Muthukrishnan; Divesh Srivastava; Georg Gottlob; Nicola Leone; Francesco Scarcello; Anand Rajaraman; Jeffrey D Ullman,*,*,2003,*
The Lowell Database Research Self Assessment,Stan Zdonik; Jennifer Widom; Gerhard Weikum; Jeff Ullman; Rick Snodgrass; Mike Stonebraker; Avi Silberschatz; Timos Sellis; Hans Schek; Jeff Naughton; David Maier; Serge Abiteboul; Rakesh Agrawal; Phil Bernstein; Mike Carey; Stefano Ceri; Bruce Croft; David DeWitt; Mike Franklin; Hector Garcia Molina; Dieter Gawlick; Jim Gray; Laura Haas; Alon Halevy; Joe Hellerstein; Yannis Ioannidis; Martin Kersten; Michael Pazzani; Mike Lesk,Abstract A group of senior database researchers gathers every few years to assess the stateof database research and to point out problem areas that deserve additional focus. Thisreport summarizes the discussion and conclusions of the sixth ad-hoc meeting held May 4-6;2003 in Lowell; Mass. It observes that information management continues to be a criticalcomponent of most complex software systems. It recommends that database researchersincrease focus on: integration of text; data; code; and streams; fusion of information fromheterogeneous data sources; reasoning about uncertain data; unsupervised data mining forinteresting correlations; information privacy; and self-adaptation and repair.,*,2003,*
Sergey Brin,Sergey Brin; Rajeev Rastogi; Kyuseok Shim; Monika Henzinger; Bay-Wei Chang; Brian Milch; Craig Silverstein; Rajeev Motwani; Jeffrey D Ullman; Lawrence Page; Terry Winograd; YouTube Tech Talks,Sergey Brin; a native of Moscow; received a bachelor of science degree with honors inmathematics and computer science from the University of Maryland at College Park. He iscurrently on leave from the Ph. D. program in computer science at Stanford University; wherehe received his master's degree. Sergey is a recipient of a National Science FoundationGraduate Fellowship as well as an honorary MBA from Instituto de Empresa. It was atStanford where he met Larry Page and worked on the project that became Google. Togetherthey founded Google Inc. in 1998; and Sergey continues to share responsibility for day-to-day operations with Larry Page and Eric Schmidt.,IEEE Trans. Knowl. Data Eng,2003,*
Journal of Computer and System Sciences](]]]])]]]–]]],Eldar Fischer; Guy Kindler; B Dana Ron; Shmuel Safra; Alex Samorodnitsky,CiteSeerX - Document Details (Isaac Councill; Lee Giles; Pradeep Teregowda):,*,2003,*
Achlioptas; Dimitris; 671 Agarwal; Pankaj K.; 207 Alon; Noga; 688 Arge; Lars; 207 B,Ste Grumbach; Stefan Haar; Alon Halevy; Monika R Henzinger; Jon Kleinberg; Hirotada Kobayashi; Flip Korn; Nick Koudas; Kim S Larsen; Stefano Leonardi; Nicola Leone; Leonid Libkin; Philip M Long; Amnon Lotem; James F Lynch; Fre Magniez; Jean Mairesse; Michele Malgeri; Giuseppe Mangioni; Renata Mansini; Keiji Matsumoto; Pierre McKenzie; Todd Millstein; Tova Milo; S Muthukrishnan; Moni Naor; Frank Neven; Anand Rajaraman; M Reynolds; Roy Prasan; Sumit K Sanghai; Miklos Santha; Martin Sauerhoff; Francesco Scarcello; Luc Segoufin; Maria Grazia Speranza; Marc Spielmann; Divesh Srivastava; Dan Suciu; S Sudarshan; Simone Tini; Leonardo Tininini; Jeffrey D Ullman; Victor Vianu,*,Journal of Computer and System Sciences,2003,*
Новые книги по дискретной математике,Алексей Дмитриевич Коршунов,*,Дискретный анализ и исследование операций,2002,*
Foundations of Databases</title,Serge Abiteboul; Victor Vianu; Jeffrey D Ullman,Abstract. In this paper; we first rephrase the notion of extended tuple as a sentence from aregular language generated by a grammar G where the nonterminal symbols of thegrammar are the attribute names of the tuple. Finite sets of extended tuples play the role ofextended relation instances. Then we introduce the dual language; which generates theaccepted tuple-types of the extended relation. We define the syntactical form of functionaldependencies for extended relation on the graph of the finite state automaton associated tothe dual language. Using this model we can handle extended relations generated byrecursive regular expressions too. The implication problem of our class of dependencies isdecidable by a version of Chase algorithm specified on the graph of the associated FSA.,Foundations of Information and Knowledge Systems,2002,*
DBMS</title,JD Ullman,Abstract Semistructured data is data that presents some regularity (it is not an image or plaintext) but perhaps not as much as some relational data or some ODMG data (the standard ofobject databases). Such data is becoming increasingly important and; with XML; shouldbecome the standard for publishing data on the Web. With XML; the Web is turning into aworldwide; heterogeneous; distributed database. In this paper; we briefly discuss typing andlanguages for semistructured data and some new issues arising from the context of datamanagement on the Web.,2001 IEEE Conference on Logic and Computer Science (LICS 2001),2001,*
Generating Efficient Plans for Queries Using Views (Full Version),Foto Afrati; Chen Li; Jeff Ullman,We study the problem of generating efficient; equivalent rewritings using views to computethe answer to a query. We take the closed-world assumption; in which views arematerialized from base relations; rather than views describing sources in terms of abstractpredicates; as is common when the open-world assumption is used. In the closed-worldmodel; there can be an infinite number of different rewritings that compute the same answer;yet have quite different performance. Query optimizers take a logical plan (a rewriting of thequery) as an input; and generate efficient physical plans to compute the answer. Thus ourgoal is to generate a small subset of the possible logical plans without missing an optimalphysical plan. We first consider a cost model that counts the number of subgoals in aphysical plan; and show a search space that is guaranteed to include an optimal rewriting …,*,2001,*
Journal of Computer and System Sciences Volume 62 Issue 2,J Hartmanis; John Hopcroft; RM Karp; DE Nuth; Albert Meyer; Raymond E Miller; Michael Rabin; Hartley Rogers Jr; Dana Scott; JD Ullman; LA Zadeh; Lance Fortnow,*,*,2001,*
Journal of Computer and System Sciences Volume 60 Issue 3,Fan Chung Graham; EK Blum; Albert Meyer; Raymond E Miller; Michael Rabin; Hartley Rogers Jr; Dana Scott; JD Ullman,*,*,2000,*
Jason George McHugh March 2000,SEMISTRUCTURED DATA,*,*,2000,*
