On supporting containment queries in relational database management systems,Chun Zhang; Jeffrey Naughton; David DeWitt; Qiong Luo; Guy Lohman,Abstract Virtually all proposals for querying XML include a class of query we term“containment queries”. It is also clear that in the foreseeable future; a substantial amount ofXML data will be stored in relational database systems. This raises the question of how tosupport these containment queries. The inverted list technology that underlies much ofInformation Retrieval is well-suited to these queries; but should we implement thistechnology (a) in a separate loosely-coupled IR engine; or (b) using the native tables andquery execution machinery of the RDBMS? With option (b); more than twenty years of workon RDBMS query optimization; query execution; scalability; and concurrency control andrecovery immediately extend to the queries and structures that implement these newoperations. But all this will be irrelevant if the performance of option (b) lags that of (a) by …,Acm Sigmod Record,2001,1174
Wow: What the world of (data) warehousing can learn from the world of warcraft,Rene Mueller; Tim Kaldewey; Guy M Lohman; John McPherson,Abstract Although originally designed to accelerate pixel monsters; graphics ProcessingUnits (GPUs) have been used for some time as accelerators for selected data baseoperations. However; to the best of our knowledge; no one has yet reported building acomplete system that allows executing complex analytics queries; much less an entire datawarehouse benchmark at realistic scale. In this demo; we showcase such a complete systemprototype running on a high-end GPU paired with an IBM storage system that achieves>90% hardware efficiency. Our solution delivers sustainable high throughput for businessanalytics queries in a realistic scenario; ie; the Star Schema Benchmark at scale factor1;000. Attendees can interact with our system through a graphical user interface on a tabletPC. They will be able to experience first hand how queries that require processing more …,Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,1
Evolutionary Integration of In-Memory Database Technology into IBM's Enterprise DB2 Database Systems.,Knut Stolze; Guy M Lohman; Vijayshankar Raman; Richard Sidle; Felix Beier,Abstract: Recently; IBM announced Blink Ultra (BLU) as an in-memory enhancement for DB2for Linux; Unix; and Windows. The technology implemented in BLU was tested in variousstages until it founds its current form as DB2 feature. In this paper; we give a brief summaryon the origins of BLU and the adoption process from the BLINK prototype over the IBM SmartAnalytics Optimizer to BLU itself.,GI-Jahrestagung,2013,1
Report on the Second International Workshop on Self-Managing Database Systems (SMDB 2007).,Anastassia Ailamaki; Surajit Chaudhuri; Sam Lightstone; Guy M Lohman; Patrick Martin; Kenneth Salem; Gerhard Weikum,Information management systems are growing rapidly in scale and complexity; while skilleddatabase administrators are becoming rarer and more expensive. Increasingly; the total costof ownership of information management systems is dominated by the cost of people; ratherthan hardware or software costs. This economic dynamic dictates that information systems ofthe future be more automated and simpler to use; with most administration tasks transparentto the user.,IEEE Data Eng. Bull.,2007,1
Foundations of automated database tuning (tutorial),Surajit Chaudhuri; Gerhard Weikum; Ling Liu; Andreas Reuter; Kyu-Young Whang; Jianjun Zhang,Abstract Our society is more dependent on information systems than ever before. However;managing the information systems infrastructure in a cost-effective manner is a growingchallenge. The total cost of ownership (TCO) of information technology is increasinglydominated by people costs. In fact; mistakes in operations and administration of informationsystems are the single most reasons for system outage and unacceptable performance. Forinformation systems to provide value to their customers; we must reduce the complexityassociated with their deployment and usage.,Untitled Event,2006,1
IBM's DB2 Universal Database demonstrations at VLDB'98,Berni Schiefer; Jim Kleewein; Karen Brannon; Guy M Lohman; Gene Fuh,Today's competitive business climate dictates that companies derive more information out oftheir databases. Analysts looking for business trends in their company's database poseincreasingly complex queries; often through query generator front-end tools. Businessesmust extract as much useful information as possible from the large volumes of data that theykeep; making parallel database technology a key component of such business intelligenceapplications. Enterprises and independent software vendors continue to require support formore application productivity and capability. And many growing enterprises have datastored in many systems; often both tile systems and database systems from a variety ofvendors. All of these areas contribute to high performance at low cost. Being able to accessand manage this data with high performance; fast response time and low total cost of …,Proceedings of the 24rd International Conference on Very Large Data Bases,1998,1
Starburst II: the extender strikes back!,Guy M Lohman; George Lapis; Tobin Lehman; Rakesh Agrawal; Roberta Cochrane; John McPherson; C Mohan; Hamid Pirahesh; Jennifer Widom,St: irburst is an extensible relational database system prototype dc> clopcd at lll\I's AlrnadcnResearch Center.'I” hc goal tlu-oughout its dct-clopmcnt has been to build a completerelational database system kernel; engineered throughout with the infrastructure for genericextensions; rather than specific extensions for a single applicxition area not previouslysupportable by relational technology. Grrcntly; Starburst consists of over 300;000 Iincs of C(and sotne C++) source code; and cxccutcs an extended form of the SQL D; itaDefinition[anguagc and the SQL SliI; IIC'f; lXSERI; and DELETE commands; including joinson any num-ber of tables.\Ve demonstrate it on IIl\l's first RISC-tcchnology lvorkstatioo; the 1{1 PC; under the AIX~ pcrating s} stcm (based on~ rli~ J']).,ACM SIGMOD Record,1991,1
Starburst is born,George Lapis; Guy M Lohman; Hamid Pirahesh,*,SIGMOD Record (ACM Special Interest Group on Management of Data),1990,1
The Impact of Site Autonomy on R*: A Distributed Relational DBMS,PG Selinger; E Bertino; D Daniels; LM Haas; B Lindsay; G Lohman; Y Masunaga; C Mohan; P Ng; P Wilms; R Yost,This chapter discusses some of the issues raised in the implementation of a distributedrelational database management system constrained by the design objective of siteautonomy. Ease-of-use; software maintenance; authorization; performance; catalogmanagement; transaction commit protocols; concurrency control and data communicationare all impacted by the notion of site autonomy. These issues are discussed in the context ofR*; an experimental distributed database management system (DDBMS) which emphasizessite autonomy.,Databases-Role and Structure: An Advanced Course,1984,1
A proposed concept for a crustal dynamics information management network,Guy M Lohman; JT Renfrow,Abstract: The findings of a requirements and feasibility analysis of the present and potentialproducers; users; and repositories of space-derived geodetic information are summarized. Aproposed concept is presented for a crustal dynamics information management network thatwould apply state of the art concepts of information management technology to meet theexpanding needs of the producers; users; and archivists of this geodetic information.,*,1980,1
Optimal Policy for Database Batch Operations: Backup; Checkpointing; and Batch Update.,John A Muckstadt; Guy M Lohman,Abstract: The purpose of this paper is to present a general model for determining the optimalfrequency of batch operations. Specifically; optimal backup; checkpointing; and batchupdating policies are derived. Our approach exploits inventory parallels; by seeking theoptimal number of items--rather than a time interval--to trigger a batch. The Renewal RewardTheorem is used to find the average long run costs for backup; recovery; and item storage;per unit time; which is then minimized to find the optimal backup policy. This approachallows us to make far less restrictive assumptions about the updata arrival process than didprevious models; as well as to include storage costs for the updates. The optimalcheckpointing and batch updating policies are shown to be special cases of this optimalbackup policy. The derivation of previous results as special cases of this model; and an …,*,1976,1
Adaptive Payload Management,*,Embodiments relate to payload storage format for storing data in support of an aggregationfunction. As an input is subject to aggregation; the input is evaluated to ascertain a payloadformat for the aggregation. It is understood that there is more than one payload format. Anevaluation of the aggregation key is a factor in the initial payload format. If the key is anaddition to an existing aggregation; the evaluation considers changing the format of thepayload to address processing and/or memory efficiency for the aggregation. The evaluationand the format change takes place dynamically so that the aggregation may continue.,*,2017,*
Adaptive payload management,*,Embodiments of the invention relate to payload storage format for storing data in support ofan aggregation function. As an input is subject to aggregation; the input is evaluated toascertain a payload format for the aggregation. It is understood that there is more than onepayload format. An evaluation of the aggregation key is a factor in the initial payload format.If the key is an addition to an existing aggregation; the evaluation considers changing theformat of the payload to address processing and/or memory efficiency for the aggregation.The evaluation and the format change takes place dynamically so that the aggregation maycontinue.,*,2017,*
Query Optimization–Are We There Yet?,Guy Lohman,After nearly 4 decades and hundreds of scientific papers; relational query optimization canhardly be characterized as anything but a huge scientific and commercial success. Themarket in 2016 for relational database products was estimated by IDC to be about $40 B; outof a total database market of $45.1 B. And SQL still dominates database applicationdevelopment and is widely recognized as the most successful declarative language. Noneof this would have been possible without the success of query optimization; whichtransforms declarative SQL statements of what data the user needs into an “optimal”execution plan; ie; a detailed; procedural specification for how that data will be accessedand processed. So are we “there” yet? Are we done? Are all the big and interestingproblems solved? Is query optimization as an area of scientific inquiry dead; relegated to …,Datenbanksysteme für Business; Technologie und Web (BTW 2017),2017,*
In-place updates with concurrent reads in a decomposed state,*,A method includes setting; by an update processor; a write latch in a first data structureassociated with an object. The first data structure is copied to a storage structure. A historytuple sequence number (TSN) of the first data structure is set to point to a TSN of the copiedfirst data structure. The version identifier is set to point to a transaction identification for theobject. Data portions are updated for the first data structure. The version identifier is readfrom the first data structure. It is determined whether the version identifier of the first datastructure is visible for a transaction including isolation requirements. If version identifier ofthe first data structure is visible; the first data structure is accessed and it is determinedwhether the version identifier of the first data structure changed since starting thetransaction.,*,2016,*
Logical data shuffling,*,Embodiments relate to data shuffling by logically rotating processing nodes. The nodes arelogically arranged in a two or three dimensional matrix. Every time two of the nodes inadjacent rows of the matrix are positionally aligned; these adjacent nodes exchange data.The positional alignment is a logical alignment of the nodes. The nodes are logicallyarranged and rotated; and data is exchanged in response to the logical rotation.,*,2016,*
Data Encoding and Processing Columnar Data,*,The embodiments described herein relate to accessing a plurality of data elements. A pageof column data is compressed and stored in a format that includes a collection of dataelements. A tuple map is stored; and the collection of data elements is indexed via the tuplemap. A query is processed based on the compressed page by identifying a set of tupleidentifiers mapping to stored data in support of the query. Each tuple identifier correspondsto a location of a respective tuple of the compressed page.,*,2016,*
Data shuffling in a non-uniform memory access device,*,A method of orchestrated shuffling of data in a non-uniform memory access device thatincludes a plurality of processing nodes that are connected by interconnects. The methodincludes running an application on a plurality of threads executing on the plurality ofprocessing nodes. Data to be shuffled is identified from source threads running on sourceprocessing nodes among the processing nodes to target threads executing on targetprocessing nodes among the processing nodes. The method further includes generating aplan for orchestrating the shuffling of the data among the all of the memory devicesassociated with the threads and for simultaneously transmitting data over differentinterconnects to a plurality of different target processing nodes from a plurality of differentsource processing nodes. The data is shuffled among all of the memory devices based on …,*,2016,*
Data shuffling in a non-uniform memory access device,*,A method of orchestrated shuffling of data in a non-uniform memory access device thatincludes a plurality of processing nodes includes running an application on a plurality ofthreads executing on the plurality of processing nodes and identifying data to be shuffledfrom source threads running on source processing nodes among the processing nodes totarget threads executing on target processing nodes among the processing nodes. Themethod further includes generating a plan for orchestrating the shuffling of the data amongthe all of the memory devices associated with the threads and shuffling the data among all ofthe memory devices based on the plan.,*,2016,*
Accurate partition sizing for memory efficient reduction operations,*,Embodiments of the invention relate to processing data records; and for a multi-phasepartitioned data reduction. The first phase relates to processing data records and partitioningthe records into a first partition of records having a common characteristic and a secondpartition of records that are not members of the first partition. The data records in eachpartition are subject to intra-partition data reduction responsive to a resource constraint. Thedata records in each partition are also subject to an inter-partition data reduction; alsoreferred to as an aggregation to reduce a footprint for storing the records. Partitions and/orindividual records are logically aggregated and a data reduction operation for the logicalaggregation of records takes place in response to available resources.,*,2016,*
Multiplication-based method for stitching results of predicate evaluation in column stores,*,A system joins predicate evaluated column bitmaps having varying lengths. The systemincludes a column unifier for querying column values with a predicate and generating anindicator bit for each of the column values that is then joined with the respective columnvalue. The system also includes a bitmap generator for creating a column-major linearbitmap from the column values and indicator bits. The column unifier also determines anoffset between adjacent indicator bits. The system also includes a converter for multiplyingthe column-major linear bitmap with a multiplier to shift the indicator bits into consecutivepositions in the linear bitmap.,*,2015,*
Supporting flexible types in a database,*,Providing database support. A first group of data are received; the first group of data beingexpressed in a first format; and a second group of data are received; the second group ofdata being expressed in a second format; the second format being different from the firstformat. The first and second groups of data are merged; and are represented in at least onecommon column. Such representing includes: maintaining the first and second formats; andproviding a tuple map which provides reference to the first and second formats.,*,2015,*
Message from the ICDE 2015 Program Committee and general chairs,Johannes Gehrke; Wolfgang Lehner; Kyuseok Shim; Sang Kyun Cha; Guy Lohman,Since its inception in 1984; the IEEE International Conference on Data Engineering (ICDE)has become a premier forum for the exchange and dissemination of data managementresearch results among researchers; users; practitioners; and developers. Continuing thislong-standing tradition; the 31st ICDE will be hosted this year in Seoul; South Korea; fromApril 13 to April 17; 2015. It is our great pleasure to welcome you to ICDE 2015 and topresent its proceedings to you.,Data Engineering (ICDE); 2015 IEEE 31st International Conference on,2015,*
Multi-level database compression,*,Embodiments of the invention relate to a multi-level database compression technique tocompress table data objects stored in pages. A compact dictionary structure is encoded thatrepresents frequent values of data at any level of granularity. More than one level ofcompression is provided; wherein input to a finer level of granularity is an output of a coarserlevel of granularity. Based upon the encoded dictionary structure; a compression techniqueis applied to a stored page to compress each row on the page. Similarly; a de-compressiontechnique may be applied to decompress the compressed data; utilizing the same dictionarystructures at each level of granularity.,*,2014,*
Go; server; go!: parallel computing with moving servers,Ronald Barber; G Lohman; René Mueller; Ippokratis Pandis; Vijayshankar Raman; W Wilcke,Abstract In data centers today; servers are stationary and data flows on a hierarchicalnetwork of switches and routers. But such static server arrangements require very scalablenetworks; and many applications are bottlenecked by network bandwidth. In addition; serverdensity is kept low to enable maintenance and upgrades; as well as to increase air flow. Inthis paper; we propose a design in which servers move physically; and communicate viapoint-to-point connections (instead of switches). We argue that this allows data transferbandwidth to scale linearly with the number of servers; and that moving servers is not asexpensive as it sounds; at least in terms of power consumption. Moreover; while serversmove around; they regularly reach the perimeters of the system; which helps with heatdissipation and with servicing of failed nodes. This design also helps in traditional switch …,Proceedings of the 4th annual Symposium on Cloud Computing,2013,*
DB2 for Linux; UNIX; and Windows Optimizer,Guy M Lohman,∎ Many platforms; but one codebase!–Software: Unix/Linux (AIX; HP; Sun; Linux); Windows;Sequent; OS/2–Hardware: Uni; SMP; MPP; Clusters; NUMA–Query languages: SQL;SQL/XML; XQuery (New in DB2 V9. 1!)∎ Database volume ranges continue to grow: 1GBto> 10 PB∎ Increasing query complexity:–OLTP DSS OLAP/ROLAP–SQL generated byquery generators; naive users∎ Managing complexity–Fewer skilled administratorsavailable• distributed systems• database design can be complex–Too many knobs!,*,2010,*
32nd International Conference on Very Large Data Bases,Umeshwar Dayal,*,*,2006,*
Industrial and Applications Sessions,Andreas Behm; Serge Rielau; Richard Swagerman; Conor Cunningham; Cesar Galindo-Legaria; Goetz Graefe; Walid Rjaibi; Paul Bird; Nagender Bandi; Chengyu Sun; Divyakant Agrawal; Amr El Abbadi; Sang K Cha; Changbin Song; Meikel Poess; John M Stephens Jr; Souripriya Das; Eugene Chong; George Eadon; Jagannathan Srinivasan; Sougata Mukherjea; Bhuvan Bamba; Nick Koudas; Amit Marathe; Divesh Srivastava; Benoit Dageville; Dinesh Das; Karl Dias; Khaled Yagoub; Mohamed Zait; Mohamed Ziauddin; Sanjay Agrawal; Surajit Chaudhuri; Lubor Kollar; Arun Marathe; Vivek Narasayya; Manoj Syamala; Muralidhar Krishnaprasad; Zhen Liu; Anand Manikutty; James W Warner; Vikas Arora; Susan Kotsovolos; Shankar Pal; Istvan Cseri; Oliver Seeliger; Gideon Schaller; Leo Giakoumakis; Vasili Zolotov; Ashraf Aboulnaga; Peter Haas; Mokhtar Kandil; Sam Lightstone; Guy Lohman; Volker Markl; Ivan Popivanov; Vijayshankar Raman; Marcus Fontoura; Eugene Shekita; Jason Zien; Sridhar Rajagopalan; Andreas Neumann; Bishwaranjan Bhattacharjee; Christof Bornhövd; Tao Lin; Stephan Haller; Joachim Schaper; Managing RDFI Data; Sudarshan S Chawathe; Venkat Krishnamurthyy; Sridhar Ramachandran; David Campbell; Toby Bloom; Ted Sharpe; Rakesh Nagarajan; Mushtaq Ahmed; Aditya Phatak; Raymie Stata; Patrick Hunt; William O'Connell; Ramesh Bhashyam; Roger MacNicol; Blaine French,PIVOT and UNPIVOT: Optimization and Execution Strategies in an RDBMS ConorCunningham; Cesar Galindo-Legaria; Goetz Graefe (Microsoft Corp.) … P*TIME: Highly ScalableOLTP DBMS for Managing Update-Intensive Stream Workload Sang K. Cha (Transact InMemory; Inc); Changbin Song (Seoul National Univ.) … Supporting Ontology-based SemanticMatching in RDBMS Souripriya Das; Eugene Chong; George Eadon; Jagannathan Srinivasan(Oracle Corp.) … Automatic SQL Tuning in Oracle 10g Benoit Dageville; Dinesh Das; KarlDias; Khaled Yagoub; Mohamed Zait; Mohamed Ziauddin (Oracle Corp.) … Database TuningAdvisor for Microsoft SQL Server 2005 Sanjay Agrawal; Surajit Chaudhuri; Lubor Kollar; ArunMarathe; Vivek Narasayya; Manoj Syamala (Microsoft Corp.) … Query Rewrite for XML in OracleXML DB Muralidhar Krishnaprasad; Zhen Liu; Anand Manikutty; James W. Warner; Vikas …,Proceedings of the Thirtieth International Conference on Very Large Data Bases: Toronto; Canada; August 31-September 3; 2004,2004,*
Reality Check: Is Autonomic Really Easier to Use,Guy Lohman,Search all the public and authenticated articles in CiteULike. Include unauthenticated resultstoo (may include "spam") Enter a search phrase. You can also specify a CiteULike article id(123456);. a DOI (doi:10.1234/12345678). or a PubMed ID (pmid:12345678). Click Help foradvanced usage. CiteULike; Group: Rigi; Search; Register; Log in …,*,2004,*
SIGMOD 2001 Industry Sessions,Guy M.  Lohman; Cesar A.  Galindo-Legaria; Michael J.  Franklin; Leonard J.  Seligman,*,SIGMOD Record,2001,*
Review - Hash Joins and Hash Teams in Microsoft SQL Server,Guy M.  Lohman,*,ACM SIGMOD Digital Review,2000,*
Future Directions in Database Research (Panel),Surajit Chaudhuri; Hector Garcia-Molina; Henry F Korth; Guy M Lohman; David B Lomet; David Maier,Google; Inc. (search). SIGN IN SIGN UP. Future Directions in Database Research (Panel). Authors:Surajit Chaudhuri; Hector Garcia-Molina; Henry F. Korth; Guy M. Lohman; David B. Lomet.,Proceedings of the Fourteenth International Conference on Data Engineering,1998,*
Future Directions in Database Research,Surajit Chaudhuri; Hector Garcia-Molina; Hank Korth; Guy Lohman; David Lomet,*,Proceedings,1998,*
Starburst Mid-Flight: As the Dust Clears,PAUL F WILMS; GEORGE LAPIS; BRUCE LINDSAY; HAMID PIRAHESH; J CAREY MICHAEL; EUGENE SHEKITA,*,Multidatabase systems: an advanced solution for global information sharing,1994,*
VLDB: Very Large Data Bases: International Conference Proceedings; 17th; September 3-6 1991; Barcelona Spain,Guy M Lohman; AC Sernadas; Rafael Camps,*,*,1991,*
Very Large Data Bases: Proceedings: Proceedings of the Seventeenth International Conference on Very Large Data Bases: September 3-6 1991: Barcelona (Catalo...,Rafael Camps; Guy M Lohman; AC Sernadas,*,*,1991,*
Proceedings of the Seventeenth International Conference on Very Large Data Bases; September 3-6; 1991; Barcelona (Catalonia; Spain),Guy M Lohman,*,*,1991,*
Generic functional requirements for a NASA general-purpose data base management system,GM LOHMAN,Abstract: Generic functional requirements for a general-purpose; multi-mission data basemanagement system (DBMS) for application to remotely sensed scientific data bases aredetailed. The motivation for utilizing DBMS technology in this environment is explained. Themajor requirements include:(1) a DBMS for scientific observational data;(2) a multi-missioncapability;(3) user-friendly;(4) extensive and integrated information about data;(5) robustlanguages for defining data structures and formats;(6) scientific data types and structures;(7)flexible physical access mechanisms;(8) ways of representing spatial relationships;(9) ahigh level nonprocedural interactive query and data manipulation language;(10) data basemaintenance utilities;(11) high rate input/output and large data volume storage; andadaptability to a distributed data base and/or data base machine configuration. Detailed …,*,1981,*
Modeling underground coal-mining production,GM Lohman,*,Simul. Counc. Proc. Ser.;(United States),1978,*
Longwall/shortwall mine equipment availability and delay analysis. Final report,KC Curry; GM Lohman; MA Metcalfe,*,*,1978,*
Optimal data storage and organization in computerized information processing systems subject to failures[Ph. D. Thesis],GM LOHMAN,*,*,1977,*
Recommending Materialized Views and Indexes with the IBM DB2 Design Advisor,Guy M Lohman; Roberta J Cochrane; Hamid Pirahesh; Latha Colby; Gary Valentin; Daniel C Zilio; Calisto Zuzarte; Sam Lightstone; Wenbin Ma; Eric Alton; Dongming Liang; Jarek Gryz,Abstract Materialized views (MVs) and indexes both significantly speed query processing indatabase systems; but consume disk space and need to be maintained when updates occur.Choosing the best set of MVs and indexes to create depends upon the workload; thedatabase; and many other factors; which makes the decision intractable for humans andcomputationally challenging for computer algorithms. Even heuristic-based algorithms canbe impractical in real systems. In this paper; we present an advanced tool that uses thequery optimizer itself to both suggest and evaluate candidate MVs and indexes; and asimple; practical; and effective algorithm for rapidly finding good solutions even for largeworkloads. The algorithm trades off the cost for updates and storing each MV or indexagainst its benefit to queries in the workload. The tool autonomically captures the …,*,*,*
吉圭手寺 Rese2rch Division,Guy M Lohman; Bruce G Lindsay; Patricia G Selinger,ABSTRACT: This paper describes how statements in the SQL language are processed bythe R* distri uuti relational database management system. R* is an experimental adaptationof System k to the distributed environment. The R* prototype is currently operational onmultiple machines rurning the MVS operating system; and is undergoing evaluation. The R"system is a confederation of autonomous; locally-administered databases that may begeographically dispersed; yet which appear to the user as a single database. Namingconventions permit R* to access tables at remote sites without resorting to a centralized orreplicated catalog; and without the user having to specify either the current location of or thecommunication commands required to access that table. SQL data definition statementsaffecting remote sites are interpreted through a distributed recursive call mechanism …,*,*,*
Ad d Q O iii Advanced Query Optimization Techniques in a Parallel Computing Environment (Parallelizing Query Optimization),Wook-Shin Han; Wooseong Kwak; Jinsoo Lee; Guy M Lohman; Volker Markl,–By partitioning sub-problems by their sizes; sub-problems of the same resulting size aremutually independent A th bf tifi i th bfb–As the number of quantifiers increases; the numberof subproblems of the same size grows exponentially–Each sub-problem of size S (=smallSZ+ largeSZ) is constructed p mf (mg) using any combination of one smaller sub-problem of size smallSZ and another sub-problem of size largeSZ,*,*,*
Blink: Not Your Father’s Database!,Guy M Lohman,Page 1. Guy M. Lohman Manager; Disruptive Information Management Architectures IBM AlmadenResearch Center lohman@almaden.ibm.com Blink: Not Your Father's Database! Real TimeBusiness Intelligence Page 2. This is joint work with: Ronald Barber; Peter Bendel; Marco Czech;Oliver Draese; Frederick Ho; Namik Hrle; Stratos Idreos; Min-Soo Kim; Oliver Koeth; Jae Gil Lee;Tianchao Tim Lee; Guy Lohman; Konstantinos Morfonios; Keshava Murthy; Lin Qiao; VijayshankarRaman; Richard Sidle; Knut Stolze; … and many more! Page 3. Blink Research Team KonstantinosMorfonios Jae Gil Lee Min-Soo Kim • Lin Qiao Vijayshankar Raman Richard Sidle Ron BarberGuy Lohman Stratos Idreos Page 4. Blink – Agenda • Why and What is Blink • Blink Market –Business Intelligence • Blink Architecture • It's All About Performance! • What's the Big Deal? •Behind the Curtain – The Query Engine Technology …,*,*,*
Query Optimization,Volker Markl; Vijayshankar Raman; David Simmen; Guy Lohman; Hamid Pirahesh,Query optimization is one of the signature components of database technology—the bridgethat connects declarative languages to efficient execution. Query optimizers have areputation as one of the hardest parts of a DBMS to implement well; so it's no surprise theyremain a clear differentiator for mature commercial DBMSs. The best of the opensourcerelational database optimizers are limited by comparison; and some have relatively naiveoptimizers that only work for the simplest of queries. It's important to remember that no queryoptimizer is truly producing “optimal” plans. First; they all use estimation techniques to guessat real plan costs; and it's well known that errors in these estimation techniques can balloon—in some circumstances being as bad as random guesses [7]. Second; optimizers useheuristics to limit the search space of plans they choose; since the problem is NP-hard [6] …,*,*,*
Future Directions in Database Research,Hector Garcia-Molina; Guy Lohman; David Lomet,Theme We will continue the EEE Data Engineering tradition of a panel to discuss the future directionsin database research. This year we will focus on nontraditional and innovative use of databasetechnology. The distinguished panel members are … 0 0 David Lomet; Microsoft ResearchGuy Lohman; IBM Almaden Research Center,*,*,*
Data Engineering,Surajit Chaudhuri Ailamaki; Sam Lightstone; Guy Lohman; Pat Martin; Ken Salem; Gerhard Weikum,Information management systems are growing rapidly in scale and complexity; while skilleddatabase administrators are becoming rarer and more expensive. Increasingly; the total costof ownership of information management systems is dominated by the cost of people; ratherthan hardware or software costs. This economic dynamic dictates that information systems ofthe future be more automated and simpler to use; with most administration tasks transparentto the user. Autonomic; or self-managing; systems provide a promising approach toachieving the goal of systems that are increasingly automated and easier to use. But howcan that be achieved? The aim of this workshop was to present and discuss ideas towardachieving self-managing information systems in an intimate; informal; and interactiveenvironment.,*,*,*
RESEARCH SESSION 1: Query Transformation and Query Optimization,Quanzhong Li; Minglong Shao; Volker Markl; Kevin Beyer; Latha Colby; Guy Lohman; Lucantonio Ghionna; Luigi Granata; Gianluigi Greco; Francesco Scarcello; Matthias Brantner; Norman May; Guido Moerkotte; Per-Ake Larson; Jingren Zhou,Page 1. Papers by Session RESEARCH SESSION 1: Query Transformation and QueryOptimization Adaptively Reordering Joins during Query Execution Quanzhong Li; MinglongShao; Volker Markl; Kevin Beyer; Latha Colby; and Guy Lohman Hypertree Decompositionsfor Query Optimization Lucantonio Ghionna; Luigi Granata; Gianluigi Greco; and FrancescoScarcello Unnesting Scalar SQL Queries in the Presence of Disjunction Matthias Brantner;Norman May; and Guido Moerkotte Efficient Maintenance of Materialized Outer-Join ViewsPer-Ake Larson; and Jingren Zhou MENU Page 2. Papers by Session RESEARCH SESSION2: Temporal; Spatial and Multimedia Data Management (1) A General Cost Model forDimensionality Reduction in High Dimensional Spaces Xiang Lian; and Lei Chen AcceleratingProfile Queries in Elevation Maps Feng Pan; Wei Wang; and Leonard McMillan …,*,*,*
Data Engineering,Ronald Barber; Peter Bendel; Marco Czech; Oliver Draese; Frederick Ho; Namik Hrle; Stratos Idreos; Min-Soo Kim; Oliver Koeth; Jae-Gil Lee; Tianchao Tim Li; Guy Lohman; Konstantinos Morfonios; Rene Mueller; Keshava Murthy; Ippokratis Pandis; Lin Qiao; Vijayshankar Raman; Richard Sidle; Knut Stolze; Sandor Szabo,The Data Engineering Bulletin The Bulletin of the Technical Committee on Data Engineeringis published quarterly and is distributed to all TC members. Its scope includes the design;implementation; modelling; theory and application of database systems and theirtechnology. Letters; conference information; and news should be sent to the Editor-in-Chief.Papers for each issue are solicited by and should be sent to the Associate Editorresponsible for the issue. Opinions expressed in contributions are those of the authors anddo not necessarily reflect the positions of the TC on Data Engineering; the IEEE ComputerSociety; or the authors' organizations. The Data Engineering Bulletin web site is at http://tab.computer. org/tcde/bull_about. html.,*,*,*
