Consistent query answers in inconsistent databases,Marcelo Arenas; Leopoldo Bertossi; Jan Chomicki,Abstract In this paper we consider the problem of the logical characterization of the notion ofconsistent answer in a relational database that may violate given integrity constraints. Thisnotion is captured in terms of the possible repaired versions of the database. A rnethod forcomputing consistent answers is given and its soundness and completeness (for someclasses of constraints and queries) proved. The method is based on an iterative procedurewhose termination for several classes of constraints is proved as well.,Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,1999,824
Faceted search over RDF− based knowledge graphs,Bernardo Cuenca Grau; Evgeny Kharlamov; Dmitriy Zheleznyakov,Abstract Knowledge graphs such as Yago and Freebase have become a powerful asset forenhancing search; and are being intensively used in both academia and industry. Manyexisting knowledge graphs are either available as Linked Open Data; or they can beexported as RDF datasets enhanced with background knowledge in the form of an OWL 2ontology. Faceted search is the de facto approach for exploratory search in many onlineapplications; and has been recently proposed as a suitable paradigm for querying RDFrepositories. In this paper; we provide rigorous theoretical underpinnings for faceted searchin the context of RDF-based knowledge graphs enhanced with OWL 2 ontologies. Weidentify well-defined fragments of SPARQL that can be naturally captured using facetedsearch as a query paradigm; and establish the computational complexity of answering …,Journal of Web Semantics,2016,*
Proceedings of the Workshops of the EDBT/ICDT 2015 Joint Conference (EDBT/ICDT); Brussels; Belgium; March 27th; 2015,Peter M Fischer; Gustavo Alonso; Marcelo Arenas; Floris Geerts,Publication. Title; Proceedings of the Workshops of the EDBT/ICDT 2015 JointConference (EDBT/ICDT); Brussels; Belgium; March 27th; 2015 …,*,2015,*
EDBT/ICDT 2015 Joint Conference,Peter M Fischer; Gustavo Alonso; Marcelo Arenas; Floris Geerts,The International Conference on Extending Database Technology (EDBT) and theInternational Conference on Database Theory (ICDT) are two prestigious venues for theexchange of the latest research results in data management and the theoretical foundationsof database systems. While having the same overarching goal of presenting cutting-edgeresults; ideas; techniques; and theoretical advances in databases; the workshops of theEDBT/ICDT joint conference are separately tasked by focusing on emerging topics thatcomplement the areas covered by the main technical program. This year; our programincludes workshops focusing on seven exciting topics:,*,2015,*
18th International Conference on Database Theory,Marcelo Arenas; Martín Ugarte,The 18th International Conference on Database Theory (ICDT 2015) was held in Brussels;Belgium; March 23–27; 2015. Originally biennial; the ICDT conference has been heldannually and jointly with EDBT (“Extending Database Technology”) since 2009. Theproceedings of ICDT 2015 include a paper by Graham Cormode (University of Warwick)based on the keynote address by him; a paper by Rasmus Pagh (IT University ofCopenhagen) based on the keynote address by him; an overview of an invited lecture byNicole Schweikardt (Humboldt University of Berlin); a laudation concerning the ICDT 2015Test of Time Award; and 22 research papers that were selected by the Program Committeefrom 50 submissions.,*,2015,*
; Table of Contents; Preface; ICDT 2015 Test of Time Award; Organization; External Reviewers; List of Authors,Marcelo Arenas; Martín Ugarte,ACM Classification 1998 H.2: Database Management; H.2.1 Normal forms; H.2.2 Schema andsubschema; H.2.3 Query languages; H.2.4 Query processing; H.2.4 Relational databases;H.2.4 Distributed databases; H.2.5 Heterogeneous Databases; H.3.5 Online InformationServices; H.1: Miscellaneous – Privacy; H.4.1 Office Automation: Workflow management; B.4.4Performance Analysis and Design Aids: Formal models; Verification; F.1.3 Complexity measuresand classes; F.4.1 Computational Logic; Model Theory; G.2.2 Graph Theory – Hypergraphs …Published online and open access by Schloss Dagstuhl – Leibniz-Zentrum für InformatikGmbH; Dagstuhl Publishing; Saarbrücken/Wadern; Germany. Online available at http://www.dagstuhl.de/dagpub/978-3-939897-79-8 … Bibliographic information published by the Deutsche NationalbibliothekThe Deutsche Nationalbibliothek lists this publication in the Deutsche …,LIPIcs-Leibniz International Proceedings in Informatics,2015,*
LIPIcs; Volume 31; ICDT'15; Complete Volume,Marcelo Arenas; Martín Ugarte,The 18th International Conference on Database Theory (ICDT 2015) was held in Brussels;Belgium; March 23–27; 2015. Originally biennial; the ICDT conference has been heldannually and jointly with EDBT (“Extending Database Technology”) since 2009. Theproceedings of ICDT 2015 include a paper by Graham Cormode (University of Warwick)based on the keynote address by him; a paper by Rasmus Pagh (IT University ofCopenhagen) based on the keynote address by him; an overview of an invited lecture byNicole Schweikardt (Humboldt University of Berlin); a laudation concerning the ICDT 2015Test of Time Award; and 22 research papers that were selected by the Program Committeefrom 50 submissions.,LIPIcs-Leibniz International Proceedings in Informatics,2015,*
2014 Reviewers List,Ahmed Abbasi; Osman Abul; Evrim Acar; Palakorn Achananuparp; Sibel Adali; Nitin Agarwal; Rodrigo Agerri; Ankit Agrawal; Divyakant Agrawal; Manoj Agrawal; Chowdhury Ahmed; Mueen Ahmed; Luca Aiello; Mohammad Akbari; Reza Akbarinia; Oguz Akbilgic; Leman Akoglu; Zaher Al Aghbari; Luai Al-Shalabi; Barron-Cedeno Alberto; Nanopoulos Alexandros; Neda Alipanah; Mohammed Altaf; Toshiyuki Amagasa; Giuseppe Amato; Yuan An; Aris Anagnostopoulos; David Anastasiu; Kai Ang; François Anton; Kemafor Anyanwu; Arvind Arasu; Marcelo Arenas; Nikos Armenatzoglou; Ismailcem Arpinar; Anastasios Arvanitis; Mahdi Asadpour; Ira Assent; Juan Carlos Augusto; G Ausiello; Hakan Aydin,We thank the following reviewers for the time and energy they have given to TKDE … AhmedAbbasi Osman Abul Evrim Acar Palakorn Achananuparp Sibel Adali Nitin Agarwal Rodrigo AgerriAnkit Agrawal Divyakant Agrawal Manoj Agrawal Chowdhury Ahmed Mueen Ahmed Luca AielloMohammad Akbari Reza Akbarinia Oguz Akbilgic Leman Akoglu Zaher Al Aghbari Luai Al-ShalabiBarron-Cede˜no Alberto Nanopoulos Alexandros Neda Alipanah Mohammed Altaf ToshiyukiAmagasa Giuseppe Amato Yuan An Aris Anagnostopoulos David Anastasiu Kai Ang FrançoisAnton Kemafor Anyanwu Arvind Arasu Marcelo Arenas Nikos Armenatzoglou Ismailcem ArpinarAnastasios Arvanitis Mahdi Asadpour Ira Assent Juan Carlos Augusto G. Ausiello Hakan AydinB … Prabhakaran B. Sumeet Bajaj Petko Bakalov Spiridon Bakiras José Balcázar Tim BaldwinForrest Bao … Jie Bao Zhifeng Bao Nathalie Baracaldo Elena Baralis Nicola Barbieri …,IEEE Transactions on Knowledge and Data Engineering,2015,*
Building a query language for the web of data: efficiency in an open world,C Ugarte; I Martín,Al consultar bases de datos incompletas es importante tener la posibilidad de extender losresultados cuando hay información adicional disponible. Esta funcionalidad ha sidoampliamente adoptada para consultar la Web Semántica; dado que la información en laWeb es inherentemente incompleta. Desafortunadamente; la implementación de estafuncionalidad en SPARQL; el lenguaje recomendado por el World Wide Web Consotrium(W3C) para consultar datos en la Semantic Web; trae consigo algunos efectos negativos.Dos de los más importantes son un incremento en la complejidad de evaluar consultas; y unconflicto entre SPARQL y el supuesto de mundo abierto. Diferentes caminos han sidotomados para arreglar estos problemas; de los cuales el más adoptado ha sido restringirSPARQL a patrones bien-diseñados. Sin embargo; aun sigue abierto el problema de …,*,2015,*
Towards a Positive Query Language for RDF,Marcelo Arenas; Martın Ugarte,When querying incomplete databases; the possibility of optionally obtaining information-when available-is a distinctive feature. In particular; this feature is present in SPARQL; thelanguage recommended by the W3C for querying Semantic Web data. Unfortunately; itsimplementation has been shown to have adverse consequences. Two of the most notableare an increase in evaluation complexity and the possibility of creating negative queries(queries for which there can be a loss of answers when adding new data to a dataset). Manyapproaches for settling these issues have been presented; being that of restricting SPARQLto well-designed graph patterns [2] the most widely adopted. Welldesigned graph patternsare indeed positive and their evaluation complexity is lower; but they are not capable ofexpressing disjunction. Moreover; it is hard to prove properties concerning expressibility …,8th Alberto Mendelzon International Workshop on Foundations of Data Management (AMW 2014),2014,*
SemFacet: Semantic Faceted Search over Yago,Bernardo Cuenca Grau; Ernesto Jimenez-Ruiz; Evgeny Kharlamov; Sarunas Marciuska; Dmitriy Zheleznyakov,Skip to main content. University of Oxford Department of Computer Science. Contact UsSearch. Search for. Search. Toggle Main Menu. Home; Admissions; Research (current);News & Events; About Us; Alumni; Our Students; Innovation. Home; Research; InformationSystems; SemFacet: Semantic Faceted Search over Yago. SemFacet: Semantic FacetedSearch over Yago. Bernardo Cuenca Grau‚ Evgeny Kharlamov‚ Sarunas Marciuska‚ DmitriyZheleznyakov‚ Marcelo Arenas and Ernesto Jimenez−Ruiz. Book Title. WWW Demo. Note.http://www.cs.ox.ac.uk/isg/tools/SemFacet/. Pages. 123−126. Year. 2014. Links. BibTeX;Download (pdf); Link. See Also. Bernardo Cuenca Grau; Ernesto Jimenez-Ruiz; EvgenyKharlamov; Sarunas Marciuska; Dmitriy Zheleznyakov …,*,2014,*
The Chilean Database Group,Marcelo Arenas; Pablo Barceló; Loreto Bravo; Claudio Gutiérrez; Jorge Pérez; Juan Reutter; M Andrea Rodriguez,*,Journal of Information and Data Management,2013,*
Análisis estructural de los depósitos cenozoicos de la cordillera Principal entre el cerro Provincia y el cordón el Quempo; Región Metropolitana; Chile (33° 18'y 33°...,Rodrigo Adolfo Quiroga Carrasco; Marianella Elisa Gutiérrez Castillo; Jorge Rodrigo Garcés Garay; Marcelo Arenas; Jorge Pérez; Juan Reutter; Cristian Riveros; Fabián Vásquez Vergara; Ricardo Cerda Rioseco; Ana Andrade Santibáñez; Yasna Orellana Zapata; Gladys Morales Illanes; Patricia Gálvez Espinoza; Andreu Font Ribera; Eduard Arnau; Jordi Miralda Escudé; Emmanuel Rollinde; J Brinkmann; Joel R Brownstein; Khee Gan Lee; Adam D Myers; Nathalie Palanque-Delabrouille; Isabelle Paris; Patrick Petitjean; James Rich; Nicholas P Ross; Donald P Schneider; Martin White; Theodor Doll; Juan J Velasco Vélez; Dirk Rosenthal; Jonathan Avila; Víctor Fuenzalida Escobar; Federico Flores; Roberto Francisco Rondanelli Rojas; Richard Querel; Marcos Díaz Quezada; Karel Mundnich; Luis Alberto Herrera; Daniel Pola; Tomás Carricajo; Lucía Massardo Vega; Andrea Riffo; Emma Díaz Véliz; A Verónica Araya; Daniela Adjemian Gallo; Gustavo Montesinos; Gabriel Castro; Karin Papapietro Vallejo; Cristina Pósleman; Littin Curinao; Jorge Andrés; Paula Vergara Henríquez; Corina Peña; David Gárate; Juan Contreras Levicoy; Octavio Aravena; Diego Catalán Martina; Juan Carlos Aguillón Gutiérrez; E Atala; Gonzalo Velásquez Cisternas; C Vergara; C Mardones; J Reyes; RA Tapia; F Quina; MA Mendes; Hernán Elías Speisky Cosoy; E Lissi; MS Ureta Zañartu; A Aspée; C López Alarcón; Patricio Antonio Valenzuela Toro; Christian Castillo; Carolina Valck; Lorena Aguilar; Luís Ferreira Vigouroux; Galia Ramírez Toloza; Ismael Maldonado; Carlos Rosas; Norbel Galanti Garrone; Ulrique Kemmerling Weis; Javier O Morales; Rong Su; Jason T McConville; María Teresa Aguirre Ortiz; Yina Lu; Andrés Musalem Said; Marcelo Olivares Acuña; Ariel Schilkrut; Reem A Mustafa; Nancy Santesso; Jan Brozek; Elie A Akl; Stephen D Walter; Geoff Norman; Mahan Kulasegaram; Robin Christensen; Gordon H Guyatt; Yngve Falck Ytter,El alzamiento del sector occidental la Codillera Principal entre 33º y 34ºS ha sido interpretadocomo el resultado de la inversión tectónica de la Cuenca de Abanico; en la que se habrían acumuladolas secuencias cenozoicas … El presente trabajo tiene por objeto determinar la naturalezade la personalidad jurídica que adquieren las iglesias que se constituyan en virtud de la leyNº 19.638; que establece normas sobre constitución jurídica de … El objetivo al cual apuntala presente memoria de prueba es esbozar los antecedentes históricos de nuestra imbricadarelación con el Océano Pacífico; que nos permiten vislumbrar la inmanencia de la idea de MarChileno desde … The problems of composing and inverting schema mappings specified bysource-to-target tuple-generating dependencies (st-tgds) have attracted a lot of attention; asthey are of fundamental importance for the development … Introducción: Es necesario …,*,2013,*
A direct mapping of relational data to RDF,World Wide Web Consortium,La necesidad de compartir los datos con colaboradores motiva la existencia desupervisores y usuarios de bases de datos relacionales (RDB) para exponer datosrelacionales en la Web de Datos. Este documento define una equivalencia directa de datosrelacionales a RDF.,*,2012,*
Representability in DL-Lite 모 Knowledge Base Exchange,M Arenas; E Botoeva; D Calvanese; V Ryzhikov; E Sherkhonov,Abstract. Knowledge base exchange can be considered as a generalization of dataexchange in which the aim is to exchange between a source and a target connected throughmappings; not only explicit knowledge; ie; data; but also implicit knowledge in the form ofaxioms. Such problem has been investigated recently using Description Logics (DLs) asrepresentation formalism; thus assuming that the source and target KBs are given as a DLTBox+ ABox; while the mappings have the form of DL TBox assertions. In this paper we areinterested in the problem of representing a given source TBox by means of a target TBoxthat captures at best the intensional information in the source. In previous work; results onrepresentability have been obtained for DL-LiteRDFS; a DL corresponding to the FOLfragment of RDFS. We extend these results to the positive fragment of DL-LiteR; in which …,25th International Workshop on Description Logics,2012,*
Semantics and complexity of SPARQL 1.1 property paths,Sebastián Conca,En búsqueda de una explicación formal a este comportamiento; se ha realizado un estudiode la complejidad computacional de la evaluación de consultas con property paths. Losresultados muestran que el bajo rendimiento de las implementaciones probadas; nocorresponde a un problema de estos sistemas en particular; si no más bien; tiene que vercon la especificación. De hecho; se muestra que cualquier implementación que siga laespecificación de SPARQL 1.1 (a Noviembre del 2011); está destinada a mantener elmismo comportamiento; siendo el mayor problema; la necesidad de contar solucionesimpuesta en la propuesta actual.,*,2012,*
2011 Index IEEE Transactions on Knowledge and Data Engineering Vol. 23,Ahmed Abbasi; Hanady Abdulsalam; Foto N Afrati; Jesus S Aguilar Ruiz; Anastasia Ailamaki; Reda Alhajj; Gustavo Alonso; Mohammed Alshalalfa; Marcelo Arenas; Nikolaus Augsten; Hujun Bao; Zhifeng Bao; Denilson Barbosa; Ilaria Bartolini; Gustavo EAPA Batista; Elisa Bertino; Henry H Bi; Paolo Biondi; M Brian Blake; Michael M Bohlen; Danushka Bollegala; Ljiljana Brankovic; Keith E Brown; Deng Cai; Ruichu Cai; David Camacho; Manuel Cebrian; Surajit Chaudhuri; Muhammad Aamir Cheema; Degang Chen; Gang Chen; Haifeng Chen; Harr Chen; Hsinchun Chen; Jianxia Chen; Ke Chen; Kuang Chen; Lei Chen; Lijiang Chen,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder the primary entry in the Author Index.,IEEE Transactions on Knowledge and Data Engineering,2011,*
Composition with Target Constraints,Alan Nash; Ronald Fagin; Marcelo Arenas,It is known that the composition of schema mappings; each specified by source-to-targettgds (st-tgds); can be specified by a second-order tgd (SO tgd). We consider the question ofwhat happens when target constraints are allowed. Specifically; we consider the question ofspecifying the composition of standard schema mappings (those specified by st-tgds; targetegds; and a weakly acyclic set of target tgds). We show that SO tgds; even with theassistance of arbitrary source constraints and target constraints; cannot specify in generalthe composition of two standard schema mappings. Therefore; we introduce source-to-targetsecond-order dependencies (st-SO dependencies); which are similar to SO tgds; but allowequations in the conclusion. We show that st-SO dependencies (along with target egds andtarget tgds) are sufficient to express the composition of every finite sequence of standard …,Logical Methods in Computer Science,2011,*
Guest editorial: Special issue on database theory,Marcelo Arenas,*,*,2011,*
Some Remarks on the Paper" semQA: SPARQL with Idempotent Disjunction”,Marcelo Arenas; Claudio Gutierrez; Jorge Pérez,In the paper;“semQA: SPARQL with Idempotent Disjunction”; the authors study the RDFquery language SPARQL. In particular; they claim that some of the results presented in arenot correct. In this note; we refute the claims made in; and actually show that some of theformal results of are incorrect.,IEEE Transactions on Knowledge and Data Engineering,2011,*
Message from the SCCC 2009 Conference Chairs,Marcelo Arenas; Benjamin Bustos,The International Conference of the Chilean Computer Science Society is a forum forpresenting recent research in computer science; and aims to promote collaboration betweennational and international researchers; especially in Latin America. The conference washeld at the Universidad de Santiago de Chile; from November 9–14 2009; and it is devotedto all areas of computer science.,*,2010,*
Chilean Computer Science Society,Marcelo Arenas; Benjamin Bustos,Page 1. P roceed ings International Conference of the Chilean Computer Science Society 10-14November 2008 • Punta Arenas; Chile Editors Maria Cecilia Bastarrica; University of Chile; ChileMauricio Solar; Santa Maria University; Chile Sponsors Chilean Computer Science Society andCONICYT Chile Yahoo! Research Latin America; Santiago of Chile University of Magallanes; ChileLos Alamitos; California Washington • Tokyo ^ IEEE ^computer society Conf arwnM PublishingSarvJoa* Page 2. TABLE OF CONTENTS SESSION 1: SOFTWARE ENGINEERING A DomainSpecific Language for the Development of Collaborative Systems 1 Luis Mariano Bibbo; DiegoGarcia; ClaudiaPons A Framework of Composable Access Control Definition; Enforcement andAssurance 11 Jaime A. Pavlich-Mariscal; Steven A. Demurjian; Laurent D. Michel An ExperimentalStudy of the FIB Framework Driven by the PDCA Cycle 21 …,*,2009,*
28th International Conference of the Chilean Computer Science Society,Marcelo Arenas; Benjamin Bustos,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2017 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,Santiago,2009,*
Information systems preface,Marcelo Arenas; Michael I Schwartzbach,*,*,2009,*
Boyce-Codd Normal Form,Marcelo Arenas,The B+-tree is a disk-based; paginated; dynamically updateable; balanced; and tree-likeindex structure. It supports the exact match query as well as insertion/deletion operations inO (logpn) I/Os; where n is the number of records in the tree and p is the page capacity innumber of records. It also supports the range searches in O (logpn+ t∕ p) I/Os; where t is thenumber of records in the query result.,*,2009,*
Second Normal Form (2NF),Marcelo Arenas,The values in the relations of a relational database are elements of one or more underlyingsets called domains. In practical applications; a domain may be infinite; eg; the set of naturalnumbers. In this case; the value of a relational calculus query when applied to such adatabase may be infinite; eg;{njn! 10}. A query Q is called finite if the value of Q whenapplied to any database is finite. Even when the database domains are finite; all that isnormally known about them is that they are some finite superset of the values that occur inthe database. In this case; the value of a relational calculus query may depend on such anunknown domain; eg;{xj 8yR (x; y)}. A query Q is called domain independent if the value of Qwhen applied to any database is the same for any two domains containing the databasevalues or; equivalently; if the value of Q when applied to a database contains only values …,*,2009,*
Normal Forms and Normalization,Marcelo Arenas,The simplest way to incorporate unknown values into the relational model; is to allowvariables; in addition to constants; as entries in the columns of relations. Such constructs arecalled tables; instead of relations. A table is an incomplete database; and represents a set ofcomplete databases; each obtained by substituting all variables with constants. Differentoccurrences of the same variable (marked null) are substituted with the same constant. Thesubstitution is thus a function from the variables and constants; to the constants; such thatthe function is identity on the constants. A table T then represents the set of relations;denoted rep (T); defined as {v (T): v is a valuation}. Then the certain answer to a query q on atable T; denoted sure (q; T) is the set of tuples that occur in every answer obtained byapplying the query to every database in rep (T). In other words; the certain answer to q on …,*,2009,*
Third Normal Form,Marcelo Arenas,There are two kinds of tables: frequency tables that display the count of respondents at thecrossing of the categorical attributes (in N) and magnitude tables that display information ona numerical attribute at the crossing of the categorical attributes (in R). For example; givensome census microdata containing attributes “Job” and “Town;” one can generate afrequency table displaying the count of respondents doing each job type in each town. If thecensus microdata also contain the “Salary;” attribute; one can generate a magnitude tabledisplaying the average salary for each job type in each town. The number n of cells in atable is normally much less than the number r of respondent records in a microdata file.However; tables must satisfy several linear constraints: marginal row and column totals.Additionally; a set of tables is called linked if they share some of the crossed categorical …,*,2009,*
Fourth Normal Form,Marcelo Arenas,Definition The term facet means ''little face'' and is often used to describe one side of amany-sided object; especially a cut gemstone. In the context of information science; where theitem being described is an information ob- ject; facets could refer to the object's author; date;topic; etc. Facets are used to describe both the organi- zation of information (facetedclassification); and to interface techniques that provide flexible access to that information (facetedsearch). The motivation for fac- eted classification and search is that any single organi- zationalstructure is too limiting to accommodate access to complex domains. Multiple independent facetsprovide alternative ways of getting to the same information; thus supporting a wider range ofend-user tasks and knowledge. The fields of faceted classification; information architecture; anddata modeling provide theory and methods for identifying and organizing facets. The …,*,2009,*
First-Order and Temporal Logics for Nested Words,Leonid Libkin; Neil Immerman; Kousha Etessami; Pablo Barcelo; Marcelo Arenas; Rajeev Alur,Nested words are a structured model of execution paths in procedural programs; reflectingtheir call and return nesting structure. Finite nested words also capture the structure of parsetrees and other tree-structured data; such as XML. We provide new temporal logics for finiteand infinite nested words; which are natural extensions of LTL; and prove that these logicsare first-order expressively-complete. One of them is based on adding a" within" modality;evaluating a formula on a subword; to a logic CaRet previously studied in the context ofverifying properties of recursive state machines (RSMs). The other logic; NWTL; is based onthe notion of a summary path that uses both the linear and nesting structures. For NWTL weshow that satisfiability is EXPTIME-complete; and that model-checking can be done in timepolynomial in the size of the RSM model and exponential in the size of the NWTL formula …,Logical Methods in Computer Science,2008,*
Game-based notions of locality over finite models,Marcelo Arenas; Pablo Barceló; Leonid Libkin,Abstract Locality notions in logic say that the truth value of a formula can be determinedlocally; by looking at the isomorphism type of a small neighbourhood of its free variables.Such notions have proved to be useful in many applications. They all; however; refer toisomorphisms of neighbourhoods; which most local logics cannot test. A stronger notion oflocality says that the truth value of a formula is determined by what the logic itself can sayabout that small neighbourhood. Since the expressiveness of many logics can becharacterized by games; one can also say that the truth value of a formula is determined bythe type; with respect to a game; of that small neighbourhood. Such game-based notions oflocality can often be applied when traditional isomorphism-based notions of locality cannot.Our goal is to study game-based notions of locality. We work with an abstract view of …,Annals of Pure and Applied Logic,2008,*
Database Programming Languages 11th International Symposium; DBPL 2007; Vienna; Austria; September 23-24; 2007; Revised Selected Papers,Marcelo Arenas; Michael I Schwartzbach,This volume contains the proceedings of the 11th International Symposium on DatabaseProgramming Languages (DBPL 2007); held in Vienna; Austria; on September 23–24; 2007.DBPL 2007 was one of 15 meetings co-located with VLDB (the International Conference onVery Large Data Bases). DBPLcontinues to presentthe verybest workat the intersectionofdatabase and programming language research. The proceedings include a paper based onthe invited talk by Wenfei Fan and the 16 contributed papers that were selected by theprogramcommittee from 41 submissions. Every submission was reviewed by at least threemembers of the program committee. In addition; the program committee sought the opinionsof additional referees; selected because of their expertise on particular topics. The? nalselection of papers was made during the last week of July. We would like to thank all of …,Conference proceedings DBPL,2007,*
Database Programming Languages,MarceloArenas MichaelI Schwartzbach,This volume contains the proceedings of the 11th International Symposium on DatabaseProgramming Languages (DBPL 2007); held in Vienna; Austria; on September 23–24; 2007.DBPL 2007 was one of 15 meetings co-located with VLDB (the International Conference onVery Large Data Bases). DBPL continues to present the very best work at the intersection ofdatabase and programming language research. The proceedings include a paper based onthe invited talk by Wenfei Fan and the 16 contributed papers that were selected by theprogram committee from 41 submissions. Every submission was reviewed by at least threemembers of the program committee. In addition; the program committee sought the opinionsof additional referees; selected because of their expertise on particular topics. The finalselection of papers was made during the last week of July. We would like to thank all of …,*,2007,*
Inconsistency and Incompleteness in Databases (IIDB),J Chomicki; J Wijsen; M Arenas; O Arieli; L Bertossi; P Bosc; A Cali; N Dalvi; T Eiter; W Fan; E Franconi; A Fuxman; G Grahne; S Greco; M Lenzerini; J Marcinkowski; VS Subrahmanian,*,*,2006,*
Locality of Queries and Transformations.,Marcelo Arenas,Page 1. Locality of Queries and Transformations Marcelo Arenas Pontificia Universidad Cat´olicade Chile and Center for Web Research Joint work with Pablo Barcel´o; Ron Fagin and LeonidLibkin Page 2. Outline • Motivation: Data exchange. • First transformation: Canonical solution. •Locality of queries. • Locality in data exchange. • Locality of transformations. • Secondtransformation: The core. • Extension: Other semantics. • Conclusions. 1 Page 3. Outline •Motivation: Data exchange. • First transformation: Canonical solution. • Locality of queries. •Locality in data exchange. • Locality of transformations. • Second transformation: The core. •Extension: Other semantics. • Conclusions. 1 Page 4. The Problem of Data Exchange • Given:A source schema S; a target schema T and a specification Σ of the relationship between theseschemas. • Data exchange: Problem of finding an instance of T; given an instance of S …,IFIP TCS,2006,*
XML Data Exchange: Consistency and Query Answering,Leonid Libkin; Marcelo Arenas,*,PODS,2005,*
Game-based Notions of Locality,Marcelo Arenas; Pablo Barceléo; Leonid Libkin,Abstract Locality is a very useful tool in finite model theory; that allows one to proveinexpressibility results by avoiding complicated combinatorial reasoning typically associatedwith proofs involving Ehrenfeucht-Fra؟ iss e games. It is applicable to first-order logic (FO)and some of its rather powerful counting extensions. In this short report on an on-goingresearch project; we present a more general-and perhaps a more natural-notion of locality;and give a few examples of its applicability.,null,2003,*
V. Kantrev Kementsietsidis A; Kiringa I; Miller RJ; Mylopoulos J;”,M Arenas,*,The hyperion Projet ct: from Data Integration to Data Coordination”; Sigmod. Record,2003,*
Hypothetical Database Temporal Reasoning with History Encoding,Marcelo Arenas; Leopoldo Bertossiy,Abstract In this paper we integrate a history {encoding based methodology developed byChomicki for checking dynamic database integrity constraints into a situationcalculus basedspeci cation of relational database updates as proposed by Reiter. By doing this; we areable to:(1) Answer queries about a whole hypothetical evolution of a database; withouthaving to update the entire database and keep all the information associated to thegenerated states;(2) State and prove dynamic integrity constraints as static integrityconstraints;(3) Transform non markovian preconditions for updates into markovianpreconditions. All these results; although motivated by problems in database theory; can beapplied to theories of action and change in general. The methodology presented here takesadvantage of translations between rst order past temporal logic formulas and state …,*,1998,*
APC and Querying Inconsistent Databases,M Arenas; L Bertossi; M Kifer,*,preparation.[6] S. Chaudhuri and U. Dayal. An Overview of Data Warehousing and OLAP Technology. SIGMOD Record,1997,*
" Offizielle" elektronische Version der Publikation (entsprechend ihrem Digital Object Identifier-DOI),S Abiteboul; M Arenas; P Barceló; M Bienvenu; D Calvanese; C David; R Hull; E Hüllermeier; B Kimelfeld; L Libkin; W Martens; T Milo; F Murlak; F Neven; M Ortiz de la Fuente; T Schwentick; J Stoyanovich; J Su; D Suciu; V Vianu; K Yi,S. Abiteboul; M. Arenas; P. Barceló; M. Bienvenu; D. Calvanese; C. David; R. Hull; E.Hüllermeier; B. Kimelfeld; L. Libkin; W. Martens; T. Milo; F. Murlak; F. Neven; M. Ortiz de laFuente; T. Schwentick; J. Stoyanovich; J. Su; D. Suciu; V. Vianu; K. Yi: "Research Directions forPrinciples of Data Management (Abridged)"; ACM SIGMOD Record (eingeladen); 45 (2016);4; 13 S … Erstellt aus der Publikationsdatenbank der Technischen Universität Wien.,*,*,*
Revisiting Blank Nodes in RDF,Marcelo Arenas; Mariano Consens,Jointly with the release of RDF in 1999 as recommendation of the W3C; the natural problemof querying RDF data was raised. Since then; several designs and implementations of RDFquery languages have been proposed (see [9] and [7] for detailed comparisons of RDFquery languages). In 2004; the RDF Data Access Working Group released a first publicworking draft of a query language for RDF; called SPARQL [13]. Since then; SPARQL hasbeen rapidly adopted as the standard for querying Semantic Web data. In fact; SPARQLbecame a W3C Recommendation in January 2008 by http://www. bobsseo. com. In spite ofbeing the standard query language for RDF; the design of SPARQL was made to keep theefficiency of the language considering the current database,*,*,*
SemFacet: Faceted Search over Ontology Enhanced Knowledge Graphs⋆,B Cuenca Grau1 E Kharlamov; Š Marciuška2 D Zheleznyakov1 M Arenas,Abstract. In this demo we present the SemFacet system for faceted search over ontologyenhanced Knowledge Graphs (KGs) stored in RDF. SemFacet allows users to query KGswith relatively complex SPARQL queries via an intuitive Amazon-like interface. SemFacetcan compute faceted interfaces over large scale RDF datasets by relying on incrementalalgorithms and over large ontologies by exploiting ontology projection techniques.SemFacet relies on an in-memory triple store and current implementation bundles JRDFox;Sesame; Stardog; and PAGOdA. During the demonstration the attendees can try SemFacetby exploring Yago KG.,*,*,*
